GENE	IRF4H3K27ac_32_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_32_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
ZNF213	1027.5397	7089.7519	6062.2122	0.873413479441837	2.78654100751332
PRRT2	806.2754	6868.691	6062.4156	0.894947370714222	3.09069057349086
TH1L	678.7175	6741.9884	6063.2709	0.908537340093211	3.31229102802474
MIR135A1	0	6065.4357	6065.4357	1	8
MIRLET7G	0	6065.4357	6065.4357	1	8
NEU1	1667.2	7739.9707	6072.7707	0.822773493416038	2.21490092226534
WNT3A	0	6074.9812	6074.9812	1	8
IL17A	0	6075.4318	6075.4318	1	8
APOA1	0	6075.4534	6075.4534	1	8
APOC3	0	6075.4534	6075.4534	1	8
RAB1A	1093.8	7169.9747	6076.1747	0.867639179466013	2.71261906102611
CPOX	722.61	6799.4656	6076.8556	0.903934759709142	3.23413223797136
COMMD7	625.9566	6705.0446	6079.088	0.914615127876394	3.42111239045537
SREBF1	1164.456	7244.1291	6079.6731	0.861515821490586	2.63715613018817
C19orf53	949.8666	7031.8104	6081.9438	0.88099410687754	2.88809935177837
SRSF3	2048	8131.0863	6083.0863	0.798803159768868	1.9892323915664
LOC442211	389.4422	6477.7086	6088.2664	0.94328911489755	4.05600244165819
DMRTC2	0	6089.4402	6089.4402	1	8
LYPD4	0	6089.4402	6089.4402	1	8
PRKACA	434.6055	6529.4155	6094.81	0.937592735576185	3.90917551314824
SH2D4A	0	6096.2209	6096.2209	1	8
SUSD2	0	6098.7379	6098.7379	1	8
CCR8	0	6103.625	6103.625	1	8
POLR1E	797.1255	6900.7952	6103.6697	0.896449245053927	3.11388383155331
KANK1	1612.3691	7716.2834	6103.9143	0.827159485252559	2.25872409072084
CXCL17	0	6107.5953	6107.5953	1	8
LIPE	0	6107.5953	6107.5953	1	8
CELA1	0	6107.7999	6107.7999	1	8
ASB2	0	6110.6896	6110.6896	1	8
CCDC135	0	6111.4353	6111.4353	1	8
LOC339524	0	6111.846	6111.846	1	8
CLEC12B	0	6114.5592	6114.5592	1	8
CLEC1B	0	6114.5592	6114.5592	1	8
CFL1	1066.8	7181.8848	6115.0848	0.870670291583938	2.75107278184241
AIRE	0	6119.8286	6119.8286	1	8
DNMT3L	0	6119.8286	6119.8286	1	8
CNRIP1	0	6119.8911	6119.8911	1	8
NBPF14	0	6122.1525	6122.1525	1	8
LOC645332	924.2	7049.823	6125.623	0.884098653841355	2.93131004158543
DDX17	1540.4	7668.5813	6128.1813	0.832728512544596	2.3156546732396
PAK1	1078.2	7218.0405	6139.8405	0.870037518801438	2.74298242345309
LASS4	0	6145.2596	6145.2596	1	8
LOC149950	0	6148.3172	6148.3172	1	8
RPL3	2024.8248	8174.5503	6149.7255	0.801475602167039	2.01334228420513
RNF14	1660.3183	7811.1135	6150.7952	0.82470250168512	2.23406837648282
LOC100132146	0	6151.1118	6151.1118	1	8
SNORD55	1528.2038	7683.8204	6155.6166	0.834107708922432	2.32998684532139
TMEM86B	0	6156.2165	6156.2165	1	8
ATOX1	852.1248	7008.4525	6156.3277	0.891595137675193	3.03995928096812
HPCAL4	0	6156.8901	6156.8901	1	8
HIVEP1	942.6	7102.7876	6160.1876	0.882839703086524	2.91366775750518
MS4A10	0	6160.265	6160.265	1	8
E2F1	607.7537	6772.0851	6164.3314	0.917646751308443	3.47804142616482
ZNF784	399.984	6565.5049	6165.5209	0.942576320809297	4.03689176526098
PRF1	0	6165.8586	6165.8586	1	8
NR0B2	0	6169.5743	6169.5743	1	8
LOC100127888	0	6170.5044	6170.5044	1	8
MIR3647	0	6171.061	6171.061	1	8
SNORD111B	0	6171.061	6171.061	1	8
STK10	1213.632	7385.2527	6171.6207	0.858861696331386	2.60531625536262
KIF22	1291.8	7464.4734	6172.6734	0.852471486328876	2.53065776007028
C14orf48	0	6175.2416	6175.2416	1	8
OTUB2	0	6175.2416	6175.2416	1	8
TMSB4X	1006.8	7189.7573	6182.9573	0.877167942204223	2.83616594974899
CDC37	1143.2928	7326.3836	6183.0908	0.865013402401065	2.67990631217934
MIR1181	1143.2928	7326.3836	6183.0908	0.865013402401065	2.67990631217934
SPAG6	35.805	6220.8972	6185.0922	0.994277336709425	7.44081778862412
SETD4	1673.4841	7860.4319	6186.9478	0.824470437960645	2.23175374126578
EHHADH	787.7611	6974.8319	6187.0708	0.898518304386176	3.14632836416648
ADA	1328	7515.6331	6187.6331	0.849835470899398	2.5006394919557
SMARCE1	1558.8	7746.529	6187.729	0.832483085767306	2.313114187806
BST1	0	6188.3125	6188.3125	1	8
GAL3ST3	0	6189.0542	6189.0542	1	8
TIMP2	269.5256	6458.7842	6189.2586	0.959941559171369	4.58276840367762
NADK	2788.7558	8981.3206	6192.5648	0.763063916900318	1.68730598333151
SNORD37	57.0152	6251.2477	6194.2325	0.990961822469384	6.77665377223362
PDHX	1208.6519	7404.4027	6195.7508	0.859672095890348	2.61498456217707
SMAGP	0	6197.288	6197.288	1	8
PHB	0	6200.8017	6200.8017	1	8
SLC7A5P2	2360.7246	8565.6327	6204.9081	0.783942211005675	1.85933006695478
APLF	1158.1445	7364.1573	6206.0128	0.864104261128138	2.66870517578311
RASGRP3	3166.8	9373.3377	6206.5377	0.7474668878636	1.5655371041733
RPS8	1475.9428	7683.8204	6207.8776	0.838866707820569	2.38018698715251
PPM1M	0	6209.3873	6209.3873	1	8
CECR6	0	6212.5781	6212.5781	1	8
EIF2AK3	1770.4	7984.4362	6214.0362	0.818510535317856	2.17311518285882
TEX28	0	6217.5708	6217.5708	1	8
ITIH1	0	6218.1243	6218.1243	1	8
SNORD19	0	6218.1243	6218.1243	1	8
SNORD19B	0	6218.1243	6218.1243	1	8
SNORD69	0	6218.1243	6218.1243	1	8
FLJ35776	727.3892	6946.3232	6218.934	0.905210260421019	3.25545012782837
C5AR1	0	6219.8115	6219.8115	1	8
C1orf189	0	6223.8858	6223.8858	1	8
MIR190B	0	6223.8858	6223.8858	1	8
CHST3	0	6228.2458	6228.2458	1	8
CYP26A1	1090.635	7320.613	6229.978	0.87033612610162	2.74679609989503
TRAF2	673.6	6904.3474	6230.7474	0.911110494116124	3.35754101364882
WWC3	337.1742	6568.1005	6230.9263	0.951171500823856	4.28391014926024
NUDT22	1038.7647	7274.2444	6235.4797	0.875043478540159	2.80792850493353
TRPT1	1038.7647	7274.2444	6235.4797	0.875043478540159	2.80792850493353
MIR1276	0	6244.1946	6244.1946	1	8
LHX8	0	6244.8969	6244.8969	1	8
FCRL1	0	6248.1453	6248.1453	1	8
FCRL2	0	6248.1453	6248.1453	1	8
IFFO1	0	6248.6773	6248.6773	1	8
MACF1	0	6248.9278	6248.9278	1	8
TKTL1	0	6251.5458	6251.5458	1	8
RPS6KA1	602.4078	6855.4742	6253.0664	0.91922535111175	3.50844410679766
C20orf203	0	6255.5898	6255.5898	1	8
SLC6A3	0	6255.8705	6255.8705	1	8
TRIM65	740.9028	6997.7201	6256.8173	0.904259089818164	3.23952876872237
C16orf54	1207.2	7464.4734	6257.2734	0.860788115013649	2.62837577443199
LOC440461	0	6259.3854	6259.3854	1	8
CLEC9A	0	6259.5088	6259.5088	1	8
CYTH2	918.3384	7179.1841	6260.8457	0.886590200891692	2.96672211619119
TSTD1	1014.8608	7279.5823	6264.7215	0.877645697515244	2.84257381291738
APIP	1139.5092	7404.4027	6264.8935	0.866629102296806	2.69997078809725
TOR1A	737.188	7002.1813	6264.9933	0.904748310692449	3.24769992443412
TCTN1	440.3343	6706.35	6266.0157	0.938386210791485	3.92885664538473
SHH	0	6268.5411	6268.5411	1	8
RAB11FIP1	1034.2202	7312.6716	6278.4514	0.876095171139034	2.8218551860437
C9orf78	722.1365	7002.1813	6280.0448	0.906511290874128	3.27746094667945
ATAT1	440.5352	6720.7261	6280.1909	0.938483574115638	3.93128790439041
USP20	720.0045	7002.1813	6282.1768	0.906761567430817	3.28172658792806
GNAZ	0	6285.2429	6285.2429	1	8
XPNPEP2	0	6285.9173	6285.9173	1	8
LOC729678	562.397	6848.935	6286.538	0.924116609537935	3.60621886465216
GSPT1	1182.5324	7470.4317	6287.8993	0.863337882102157	2.65931190337486
OR1F2P	0	6290.1449	6290.1449	1	8
PCGF2	0	6290.6108	6290.6108	1	8
TNIP3	0	6291.8204	6291.8204	1	8
PTPRH	0	6293.3081	6293.3081	1	8
B3GNT8	0	6293.5758	6293.5758	1	8
SLC23A2	248.7375	6542.5583	6293.8208	0.963374073619353	4.71715894331449
TMPRSS4	0	6294.1924	6294.1924	1	8
RBM34	1732.7165	8029.5142	6296.7977	0.822508138431926	2.2122770788136
GUK1	2105.8	8404.0157	6298.2157	0.79963492604347	1.9967104354092
FCRL6	0	6304.0844	6304.0844	1	8
MYO15B	0	6304.9416	6304.9416	1	8
LOC407835	0	6307.9258	6307.9258	1	8
PPP1R14B	966.042	7274.2444	6308.2024	0.882765967940143	2.91263957958178
FOXJ1	0	6308.2877	6308.2877	1	8
CDK11A	1563.1936	7872.8652	6309.6716	0.834338293864807	2.33239231069055
CDK11B	1563.1936	7872.8652	6309.6716	0.834338293864807	2.33239231069055
SIRT3	1249.4075	7560.2422	6310.8347	0.85817739154827	2.59718835806318
KCNA2	0	6318.3191	6318.3191	1	8
ZDHHC9	243.77	6563.8521	6320.0821	0.964191608109387	4.75095023759483
ATP8B3	613.035	6933.2794	6320.2444	0.918763655010186	3.49949655083516
CCDC106	243.639	6565.5049	6321.8659	0.964218849890953	4.7520889682042
RLTPR	665.7552	6989.4011	6323.6459	0.913031795314225	3.39210514383432
MALT1	1099	7425.817	6326.817	0.871082276604882	2.75635837592334
COIL	860.784	7187.8424	6327.0584	0.893052061653651	3.06183560992511
DNAJC28	1242.9736	7575.7467	6332.7731	0.859052837859026	2.60759243941475
ERF	617.0295	6951.2907	6334.2612	0.918472067289119	3.49386950810988
PAPD7	431.4576	6768.4158	6336.9582	0.940074279639417	3.97152750376481
TSGA10IP	0	6337.6949	6337.6949	1	8
NAALADL1	0	6339.3541	6339.3541	1	8
KIAA1432	1635	7982.9483	6347.9483	0.830005324524358	2.28763103205652
CTF1	0	6349.1487	6349.1487	1	8
OR4D6	0	6349.4715	6349.4715	1	8
KANK3	0	6350.7476	6350.7476	1	8
PSMD13	1207.5845	7560.2422	6352.6577	0.862270943379846	2.64630830906835
MIR3190	2362.9658	8715.8785	6352.9127	0.786713691788231	1.88304733646536
ITIH3	0	6353.7225	6353.7225	1	8
PLEKHO1	922.6899	7282.917	6360.2271	0.887553728658389	2.98059863374639
LYPLA2P1	0	6364.4153	6364.4153	1	8
MXRA7	0	6365.1761	6365.1761	1	8
MEX3C	1310.6	7676.7945	6366.1945	0.854173531605851	2.55027659229221
PIF1	892.395	7258.873	6366.478	0.890520714077859	3.02399123984276
ODF1	0	6366.951	6366.951	1	8
SCHIP1	0	6367.1341	6367.1341	1	8
DNAJC4	903.1302	7274.2444	6371.1142	0.889557438153806	3.0097915039453
MIR3191	2343.5204	8715.8785	6372.3581	0.788096946209256	1.89496873199743
NBPF15	52.8984	6427.1335	6374.2351	0.991836706853249	6.92480754283974
AMZ2P1	1397.2	7773.0119	6375.8119	0.847637108581973	2.47593517707223
TRIM8	2087.6	8465.6121	6378.0121	0.802183450856635	2.01976907784946
PPTC7	355.3506	6734.61	6379.2594	0.949879749684364	4.2442793615417
RIC8A	1178.9787	7560.2422	6381.2635	0.865093386070605	2.68089479925443
PCNA-AS1	2052.4856	8436.5568	6384.0712	0.804320974048117	2.03928221370822
APOC2	0	6384.8412	6384.8412	1	8
SNX32	0	6385.0349	6385.0349	1	8
COPZ2	0	6385.8531	6385.8531	1	8
MIR152	0	6385.8531	6385.8531	1	8
CRK	1306.8	7694.2103	6387.4103	0.854816297677162	2.55773490237144
PBX1	893	7280.608	6387.608	0.890745922730819	3.02732685375032
MMP7	0	6392.941	6392.941	1	8
C1orf228	764.2086	7157.3864	6393.1778	0.903528443451098	3.22739446913373
C1orf49	0	6395.6342	6395.6342	1	8
TMEM53	761.3074	7157.3864	6396.079	0.903859472379144	3.23288186080802
TAF12	1455.4	7852.419	6397.019	0.843636839091951	2.43172144031335
CCDC130	633.588	7031.8104	6398.2224	0.917344413566293	3.47227925485172
FAM72A	1688	8086.234	6398.234	0.827301044767293	2.26015304897768
GINS1	1118.043	7522.6773	6404.6343	0.870607662187607	2.75027052907391
PIP5K1B	883.4	7289.916	6406.516	0.89191657339567	3.04476345331917
FERMT3	759.2	7166.0988	6406.8988	0.904205504529369	3.23863603685112
CHD9	1058.4349	7467.5582	6409.1233	0.87585787513715	2.81870403872472
KIF2C	1501.644	7917.0674	6415.4234	0.840567999567329	2.39842330484152
COX5A	1650.9779	8066.4683	6415.4904	0.83010166806995	2.28861635559125
MIR4319	0	6418.8192	6418.8192	1	8
ITPRIP	0	6419.894	6419.894	1	8
FBXW9	834.831	7256.8887	6422.0577	0.896828976910804	3.11979506479552
WNT10A	1902.4	8325.9978	6423.5978	0.814008015996406	2.12980255707492
NBPF16	0	6427.1335	6427.1335	1	8
PPIAL4E	0	6427.1335	6427.1335	1	8
KCNS1	0	6427.9106	6427.9106	1	8
WFDC12	0	6427.9106	6427.9106	1	8
WFDC5	0	6427.9106	6427.9106	1	8
C19orf61	1105.6	7533.6765	6428.0765	0.872026320722574	2.76852456369869
CCDC11	27.7248	6455.9163	6428.1915	0.995723884223018	7.86330101101232
REREP3	0	6428.2288	6428.2288	1	8
ANKRD33B	859.4	7288.3062	6428.9062	0.894522460812345	3.08418188942121
LOC606724	0	6432.1237	6432.1237	1	8
ARHGEF37	0	6439.3223	6439.3223	1	8
TRAPPC6A	1404.7245	7844.5912	6439.8667	0.848126656548225	2.48141105567886
C1orf69	1962.48	8404.0157	6441.5357	0.810690125497279	2.09840090588603
NIPAL3	990.2114	7433.1565	6442.9451	0.88244471667918	2.90816651947471
CBR1	1049.9621	7498.1504	6448.1883	0.877170299291218	2.83619751136672
B4GALT1	928.33	7377.9797	6449.6497	0.88823797407891	2.99051617296143
LASS2	613.9164	7064.2064	6450.29	0.920043425197628	3.52441338062037
BRD4	437.8246	6888.8566	6451.032	0.940242438827555	3.97583962442972
LOC100131176	0	6456.7096	6456.7096	1	8
WDR86	0	6456.7096	6456.7096	1	8
LOC100287227	1189.296	7646.7884	6457.4924	0.865404635564595	2.68474612530545
RTBDN	0	6464.9525	6464.9525	1	8
EXOC6	644.1266	7113.0448	6468.9182	0.916963727267906	3.46505107395119
GABRR1	0	6468.9235	6468.9235	1	8
DNAH1	0	6469.3366	6469.3366	1	8
IL21R	849.2382	7319.0336	6469.7954	0.8960320835553	3.10741199626684
BUB1	1488.2	7965.1268	6476.9268	0.842573939155473	2.4201289047264
PRPH2	0	6477.7086	6477.7086	1	8
RSPH1	1786.4	8264.8511	6478.4511	0.822270881283624	2.20993367180758
ANGPTL4	0	6478.5935	6478.5935	1	8
TNFRSF1A	1140.4508	7621.5873	6481.1365	0.869841835086291	2.74048728109963
PDE4A	851.199	7335.5966	6484.3976	0.896027818258954	3.10734594320194
BAX	684.3513	7169.3825	6485.0312	0.912862936607299	3.38903986161404
PPP1R13L	1772.0089	8257.581	6485.5721	0.823321898734863	2.22033336630194
LPO	0	6492.7648	6492.7648	1	8
ZNF564	1276.4	7772.6704	6496.2704	0.858946837235347	2.60632982633956
KIAA0240	0	6503.0019	6503.0019	1	8
UBE2E1	384.204	6887.7701	6503.5661	0.947166478494471	4.16409254497312
CIB2	577.4589	7085.1533	6507.6944	0.924639419961772	3.61700889570817
DENND1B	2419.6	8928.2156	6508.6156	0.786778347015085	1.88360330022198
TMED11P	0	6510.3596	6510.3596	1	8
SNORD83A	1339.9048	7855.1785	6515.2737	0.854280297819597	2.55151355840062
SNORD41	0	6518.5335	6518.5335	1	8
PITPNM1	75.945	6596.2782	6520.3332	0.988617736888658	6.4405534509579
GGTLC2	0	6527.9979	6527.9979	1	8
DNMT3B	578.0558	7106.0738	6528.018	0.924772768017864	3.61977200323416
MEGF8	729.6408	7257.7596	6528.1188	0.908651029939603	3.31426596159164
CTSZ	0	6531.7327	6531.7327	1	8
FBF1	465.9486	6997.7201	6531.7715	0.937571103604853	3.90864223841196
UGT2B15	203.841	6737.4478	6533.6068	0.970633551509915	5.04668602489335
UGT2B17	203.841	6737.4478	6533.6068	0.970633551509915	5.04668602489335
DEXI	677.4534	7212.314	6534.8606	0.914135187306029	3.41226859194781
CLDND1	821.3577	7357.8803	6536.5226	0.899580168714983	3.16320765093574
RHOD	51.0925	6593.9448	6542.8523	0.992311179351845	7.01188646980173
FBXO46	565.4484	7110.8324	6545.384	0.926338234005197	3.65255117063835
CCDC97	1554	8099.7195	6545.7195	0.839025776541363	2.38188544339164
DKFZp779M0652	0	6547.5987	6547.5987	1	8
C7orf61	0	6550.0689	6550.0689	1	8
PTPRE	1148.3903	7701.1333	6552.743	0.870231398670997	2.74545771882898
PHPT1	1051.4	7605.0482	6553.6482	0.878541409165944	2.85464575160658
CD79A	12.2584	6567.6002	6555.3418	0.998136981241512	8
LOC100271836	1286	7842.7827	6556.7827	0.859126891036633	2.60847498555186
EIF3C	848.2636	7406.1292	6557.8656	0.897234888070749	3.12613515695265
HPS4	1054.6821	7612.9301	6558.248	0.878319186915169	2.85164362136842
SRRD	1054.6821	7612.9301	6558.248	0.878319186915169	2.85164362136842
UNC93B1	844.4689	7405.4994	6561.0305	0.897639740021789	3.13248083119515
B4GALNT4	0	6561.0489	6561.0489	1	8
GNPTAB	834.5532	7399.0024	6564.4492	0.898639999467545	3.14825484208413
MBTPS1	802.6	7367.0635	6564.4635	0.901758499600381	3.19833661667849
ZNF579	0	6565.5049	6565.5049	1	8
ZNF865	0	6565.5049	6565.5049	1	8
ADCY7	0	6570.9271	6570.9271	1	8
SNORD46	1111.3742	7683.8204	6572.4462	0.873638475264663	2.78947914380641
ST8SIA4	1457.3067	8030.3	6572.9933	0.846398913226452	2.46214935144389
TMEM72	0	6580.6717	6580.6717	1	8
KDM6B	0	6583.4972	6583.4972	1	8
BLOC1S3	1258.2859	7844.5912	6586.3053	0.86177052747422	2.64023850716198
LOC100131060	2311.2994	8903.9905	6592.6911	0.793915322688181	1.94574789836215
SYT12	0	6593.9448	6593.9448	1	8
FBXL14	1033	7639.2481	6606.2481	0.880884404125846	2.88659039246331
OSTN	0	6607.6103	6607.6103	1	8
PRDM15	947.7903	7557.4401	6609.6498	0.888563830087425	2.9952578380094
RPL8	812.569	7423.3466	6610.7776	0.901338352714542	3.19150749957201
NODAL	0	6613.7417	6613.7417	1	8
ST6GALNAC4	1591	8205.5707	6614.5707	0.837596231505786	2.36666984144933
C8orf41	3313.8504	9928.6998	6614.8494	0.749757384344293	1.58309632865985
PIP5KL1	1588.848	8205.5707	6616.7227	0.837780265611884	2.36862256384485
SLC38A8	0	6618.5887	6618.5887	1	8
KCNJ1	0	6622.4174	6622.4174	1	8
RAB21	1211.3536	7834.4911	6623.1375	0.866087287569728	2.69321950932791
TCIRG1	807.6864	7432.8143	6625.1279	0.901985761617616	3.20204141213634
DPY19L2P3	1338.7709	7966.8063	6628.0354	0.856132417019763	2.57309240100449
DOCK10	454.6893	7092.9681	6638.2788	0.939757559742974	3.96343649991609
TNPO3	2949.9936	9591.0322	6641.0386	0.764772543566572	1.70097426385551
TPI1P2	2949.9936	9591.0322	6641.0386	0.764772543566572	1.70097426385551
FAM18A	0	6641.722	6641.722	1	8
C10orf32	840.3372	7482.1655	6641.8283	0.899028305511995	3.15441562179238
HMGN4	1917.4	8560.0256	6642.6256	0.816997030262854	2.158463773789
C1orf85	0	6644.0829	6644.0829	1	8
VHLL	0	6644.0829	6644.0829	1	8
GPR162	0	6646.5749	6646.5749	1	8
CLCF1	781.7535	7437.7374	6655.9839	0.90489027732849	3.25007813404042
ST14	575.12	7231.2755	6656.1555	0.926327073743573	3.6523152277361
SREBF2	1558	8215.3394	6657.3394	0.840586729240161	2.39862494501159
MYLPF	0	6660.5759	6660.5759	1	8
SGOL2	939.7166	7606.1112	6666.3946	0.890037966831019	3.01686139195369
TAF1C	269.3415	6936.1372	6666.7957	0.962619901992077	4.68662399422665
SAMD1	131.7896	6801.1184	6669.3288	0.980990718469075	5.68946357615319
HCG11	1887.3647	8560.0256	6672.6609	0.819345822659655	2.18124188592884
CCDC102A	1019.2112	7694.7234	6675.5122	0.883036625039623	2.91641643093215
CIC	270.6048	6951.2907	6680.6859	0.962529947989416	4.68302154383124
PDXK	1444.2	8125.9879	6681.7879	0.84909387202314	2.49227266867975
LOC91450	0	6684.1198	6684.1198	1	8
MIR3136	0	6685.3834	6685.3834	1	8
SLC4A1	0	6685.8092	6685.8092	1	8
MRI1	340.4388	7031.8104	6691.3716	0.953821582699619	4.36842879508757
ARF1	1710.874	8404.0157	6693.1417	0.830855891587231	2.29634534299096
CABP2	0	6697.524	6697.524	1	8
COASY	1467.3327	8164.9141	6697.5814	0.847664544891022	2.47624168600392
TBC1D2B	386.4255	7085.1533	6698.7278	0.948280609715312	4.19653686371919
PPIE	700.4827	7417.3999	6716.9172	0.913711156650627	3.40449222664058
MIR3140	0	6720.6124	6720.6124	1	8
KCNN4	0	6721.6219	6721.6219	1	8
CD3EAP	1534.3054	8257.581	6723.2756	0.84330849671622	2.42813353962754
FOSL1	0	6723.3909	6723.3909	1	8
PSMC3IP	1730.8	8454.7591	6723.9591	0.830073147383731	2.28832462288623
PAFAH1B3	1103.4615	7829.8876	6726.4261	0.876478408304899	2.82695530284866
PRR19	1103.4615	7829.8876	6726.4261	0.876478408304899	2.82695530284866
CD69	0	6732.5245	6732.5245	1	8
ZNF70	652.5057	7386.3643	6733.8586	0.918831166569431	3.50080200930577
CCDC134	1477.4	8215.3394	6737.9394	0.847576630400277	2.4752596956473
GPR114	954.1161	7694.7234	6740.6073	0.889682760328712	3.01163273341831
LIMS1	3348.0341	10091.0522	6743.0181	0.750873383408513	1.59169048591322
EFEMP2	457.1997	7203.6813	6746.4816	0.940320219045303	3.97783799398265
USP39	1074.4657	7822.3676	6747.9019	0.87923054599663	2.86398590630039
TYMP	532.8072	7281.0921	6748.2849	0.931812891420293	3.77246937499666
ITGB8	1625.4	8374.3201	6748.9201	0.837455450378056	2.36517726533172
MCM3	1535	8284.3128	6749.3128	0.843675414841658	2.4321433724305
HBS1L	1336.524	8089.3963	6752.8723	0.858207585311325	2.59754629608857
PRR24	598.5543	7356.9961	6758.4418	0.924762678896485	3.61956278910107
TRIM66	0	6766.766	6766.766	1	8
ZC3HC1	1513.015	8279.8662	6766.8512	0.845498483122618	2.45218116394582
C4orf36	0	6768.4558	6768.4558	1	8
OR2Y1	0	6785.053	6785.053	1	8
C20orf30	1650.6	8436.5568	6785.9568	0.836366180012191	2.35366376847846
CCDC33	0	6797.115	6797.115	1	8
MAPK8IP2	0	6799.2503	6799.2503	1	8
SPATA24	1101.2	7901.5771	6800.3771	0.877682187644077	2.84306411891064
WDR73	1063.0719	7863.82	6800.7481	0.880913546180614	2.88699112361786
LOC100240726	0	6801.5363	6801.5363	1	8
LOC728989	764.7936	7566.9761	6802.1825	0.908207544430807	3.3065745328222
SLC25A23	2140.642	8944.4526	6803.8106	0.806890055769123	2.06294965189244
MIR10A	165.6102	6972.8857	6807.2755	0.976800406931662	5.39589239620237
POLI	1623.3402	8434.0571	6810.7169	0.838592415952386	2.37726141479678
HECA	943.6	7755.743	6812.143	0.891532038683841	3.03901767434359
LOC646762	1153.6184	7966.8063	6813.1879	0.87351264464691	2.78783541795651
RBM47	2898	9713.4338	6815.4338	0.770208522999185	1.74492379863798
WIPI1	1063	7884.0388	6821.0388	0.881189740677105	2.89079327951617
RNU86	1026.5104	7855.1785	6828.6681	0.88442396355495	2.9358958154377
KCNMB2	1029.9198	7861.4691	6831.5493	0.88416660078832	2.93226694018815
SPINK2	0	6834.5645	6834.5645	1	8
PABPC1L	501.4612	7337.1972	6835.736	0.936027165056714	3.87101907728019
HVCN1	0	6843.3968	6843.3968	1	8
PROKR1	0	6844.4268	6844.4268	1	8
SWAP70	0	6845.0136	6845.0136	1	8
QRICH2	0	6846.2135	6846.2135	1	8
CHCHD10	538.4304	7386.3643	6847.9339	0.932057495445276	3.77803264638821
BTNL8	0	6848.935	6848.935	1	8
MIR1976	0	6855.4742	6855.4742	1	8
ARHGDIB	1583.8	8439.7354	6855.9354	0.841991878434429	2.41380760325642
PUM2	0	6857.0106	6857.0106	1	8
SNORA80B	2156.5268	9013.8098	6857.283	0.806941645787111	2.06342736301249
NPTXR	0	6860.4659	6860.4659	1	8
ATP6V0D1	1376.4	8238.0137	6861.6137	0.856839944384752	2.58139672825457
C2orf62	0	6863.8932	6863.8932	1	8
PHKG2	621.621	7485.5788	6863.9578	0.923324820488574	3.59000672494493
KIAA0040	3407.296	10275.2959	6867.9999	0.750975836676091	1.59248075173796
S1PR5	0	6870.7708	6870.7708	1	8
PSAP	1033.1428	7904.785	6871.6422	0.8844091356388	2.93568654776457
LOC401242	0	6882.6111	6882.6111	1	8
ZNF487P	1171.3053	8058.1477	6886.8424	0.873090496262346	2.78233108685981
ZNF629	0	6887.9864	6887.9864	1	8
ZNF517	535.0015	7423.3466	6888.3451	0.932774805364445	3.79445488905291
OR1F1	0	6891.3549	6891.3549	1	8
WBP2	1216.8	8112.871	6896.071	0.869577394529775	2.73712049060659
INTS3	1457.9992	8361.2189	6903.2197	0.851515753581235	2.5197233459186
C1orf35	1498.6	8404.0157	6905.4157	0.848666246838196	2.4874635006062
SNORD38A	76.447	6984.5309	6908.0839	0.989173312665375	6.51355952616236
F2R	570.928	7481.5248	6910.5968	0.929098870346685	3.71195161069295
TRIM27	1138	8056.307	6918.307	0.876227757023993	2.82361810322485
TRIM47	1181.2	8103.608	6922.408	0.872781429621377	2.7783111260128
LOC729080	0	6924.0183	6924.0183	1	8
LRGUK	0	6926.3504	6926.3504	1	8
ANXA9	0	6926.6817	6926.6817	1	8
MUM1	392.85	7322.9703	6930.1203	0.949085128382267	4.22037847914632
FLJ34503	0	6930.7512	6930.7512	1	8
FCAR	0	6932.8437	6932.8437	1	8
LOC100288123	0	6933.2794	6933.2794	1	8
MIR1909	0	6933.2794	6933.2794	1	8
LEPREL2	0	6936.3727	6936.3727	1	8
PLEKHA4	0	6944.2767	6944.2767	1	8
CALD1	0	6946.9141	6946.9141	1	8
ARHGEF17	0	6947.9005	6947.9005	1	8
ITGB5	717.7774	7669.3403	6951.5629	0.914419061985979	3.41749408140683
EML2	962.7733	7916.5554	6953.7821	0.891571386472043	3.03960479266292
CDS2	1477.1505	8436.5568	6959.4063	0.850999181708744	2.51383749088174
QPRT	0	6961.9156	6961.9156	1	8
CLCN4	0	6965.2499	6965.2499	1	8
CCDC144C	0	6966.0734	6966.0734	1	8
ANKRD36BP1	0	6967.9478	6967.9478	1	8
FUT8	643.5345	7613.8781	6970.3436	0.922065841786809	3.56454207342235
MATR3	2085.8601	9061.5125	6975.6524	0.81288325286624	2.11910947883474
LIPH	0	6977.1882	6977.1882	1	8
C2orf68	841.0865	7822.3676	6981.2811	0.902915570361249	3.21727925032253
C14orf4	823	7804.9039	6981.9039	0.904611825822492	3.24541653297831
MRPL55	1421.8	8404.0157	6982.2157	0.85529954525811	2.56336031719907
BEST4	0	6984.5309	6984.5309	1	8
BTBD19	0	6984.5309	6984.5309	1	8
SNORD38B	0	6984.5309	6984.5309	1	8
TCTEX1D4	0	6984.5309	6984.5309	1	8
SLC38A1	1244.3418	8228.9266	6984.5848	0.868647044772847	2.72532143023839
LOC388242	0	6991.9423	6991.9423	1	8
HS1BP3	1010.1089	8005.3631	6995.2542	0.887958289926473	2.9864560021369
PSMA8	0	6995.4767	6995.4767	1	8
