GENE	IRF4H3K27ac_31_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_31_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
ATG2A	1759.2	8667.05	6907.85	0.831272029732646	2.30062151821467
C11orf2	3404.9301	10313.7229	6908.7928	0.751802884729281	1.59886810362698
OPN1MW2	0	6911.5821	6911.5821	1	8
C10orf108	0	6914.6081	6914.6081	1	8
CARKD	1253.9226	8180.1293	6926.2067	0.867085467274141	2.70567534878074
C20orf123	275.2742	7205.0192	6929.745	0.963200079825746	4.71006096973241
C19orf77	0	6931.3369	6931.3369	1	8
USF1	3904.4	10840.2132	6935.8132	0.735198207844476	1.47322036363355
LOC400931	0	6937.3044	6937.3044	1	8
MIR3619	0	6937.3044	6937.3044	1	8
MIRLET7A3	0	6937.3044	6937.3044	1	8
MIRLET7B	0	6937.3044	6937.3044	1	8
KIFC2	1842.5516	8784.9891	6942.4375	0.826624837108363	2.25333547416098
SLC43A1	0	6945.6357	6945.6357	1	8
ARID5B	743.6	7690.5712	6946.9712	0.911834846321355	3.37049207974863
GCET2	1174.2	8124.5931	6950.3931	0.873725548318738	2.79061739925309
EIF4EBP2	1642.708	8596.6784	6953.9704	0.839569683589634	2.38770327994861
CD9	1079.013	8033.4234	6954.4104	0.881588967797899	2.89630266888765
KIAA0174	3813.4	10770.9077	6957.5077	0.738527184255719	1.49799006257004
ERP27	0	6959.6605	6959.6605	1	8
SH2D7	0	6960.5404	6960.5404	1	8
MEF2C	2856.6	9817.1935	6960.5935	0.774605764248881	1.78101161686669
C19orf21	0	6962.2663	6962.2663	1	8
SLC16A5	0	6965.5886	6965.5886	1	8
TNFRSF10D	1803.3858	8774.7482	6971.3624	0.829517587884593	2.28264965958376
FAM71E2	0	6972.2729	6972.2729	1	8
IL11	0	6972.2729	6972.2729	1	8
TMEM190	0	6972.2729	6972.2729	1	8
PPP1R14D	0	6972.532	6972.532	1	8
NACC1	1037.2032	8012.9036	6975.7004	0.885393264088331	2.94962655797625
NCRNA00201	0	6976.6641	6976.6641	1	8
C21orf7	92.7014	7069.6961	6976.9947	0.98705721094089	6.25291326307535
TSPAN31	1786.8675	8773.0534	6986.1859	0.830787795010851	2.29564639054844
TBC1D9	3752.9391	10742.9217	6989.9826	0.741102708436604	1.51729362491022
ARMC7	0	6991.1054	6991.1054	1	8
SHD	0	6993.0653	6993.0653	1	8
ILDR1	1417.0604	8413.6097	6996.5493	0.855853122362432	2.56982364209375
ESRRA	2722.2	9719.96	6997.76	0.781211622419258	1.83617731127976
NHP2L1	3505.315	10503.9313	6998.6163	0.749785611235916	1.58331338470805
TEF	2288.9995	9287.6319	6998.6324	0.802274131315954	2.02059364673669
SF3B3	2585.7304	9586.4734	7000.743	0.787570891640838	1.89042832394899
LAIR1	0	7000.907	7000.907	1	8
ARSA	1688.148	8693.6894	7005.5414	0.837394101356278	2.36452716255889
SAE1	1811.1936	8817.4718	7006.2782	0.829593506631604	2.2834242912268
SNORD35B	778.574	7787.3282	7008.7542	0.909107764503779	3.32222235780877
ZNHIT2	3137.58	10149.065	7011.485	0.763854607389601	1.69362267322347
NDRG1	3589.6	10601.6711	7012.0711	0.747055779943489	1.56239669485681
C7orf59	2352.2192	9369.6029	7017.3837	0.799329901108122	1.99396539610405
IL24	0	7018.9621	7018.9621	1	8
IFT52	1800.7737	8825.6952	7024.9215	0.83053884437567	2.29309303220864
METTL10	2616.4496	9643.4488	7026.9992	0.78658472406264	1.88193872281635
MYEOV	1633.0405	8661.4709	7028.4304	0.841367847725148	2.40705147502384
RPS19	4707.625	11737.4792	7029.8542	0.713736991706018	1.31805129341778
SNORA3	877.9285	7908.9087	7030.9802	0.900085949014738	3.17130328601612
ST3GAL6	2722.4	9754.2375	7031.8375	0.781800184544914	1.84115004369052
AMZ1	0	7032.9038	7032.9038	1	8
TNS4	0	7034.091	7034.091	1	8
SLC12A7	1404.2	8445.9605	7041.7605	0.857443947233144	2.58851306685012
TSKS	0	7049.8088	7049.8088	1	8
PECR	1488.0596	8540.4065	7052.3469	0.85161643015376	2.52087242916506
TMEM169	1488.0596	8540.4065	7052.3469	0.85161643015376	2.52087242916506
MAN2A2	1282.2075	8335.3933	7053.1858	0.866681147755685	2.70062052083167
TCTN1	905.5881	7968.9492	7063.3611	0.897956584170309	3.13746259490724
FGD3	0	7063.6066	7063.6066	1	8
HOXB5	0	7063.7351	7063.7351	1	8
HOXB6	0	7063.7351	7063.7351	1	8
MSH2	2186.885	9252.478	7065.593	0.808828078976076	2.0809624436616
C20orf118	1162.0168	8229.8624	7067.8456	0.876274303017015	2.82423738273262
BAIAP3	0	7072.6272	7072.6272	1	8
SPARC	0	7072.8955	7072.8955	1	8
KCTD18	1562.7462	8636.2897	7073.5435	0.846775105478352	2.46632814421318
FOXJ1	0	7079.3002	7079.3002	1	8
EYA3	2073.5703	9155.4676	7081.8973	0.815338560750605	2.14251661152351
COMMD3	2048.1942	9130.4573	7082.2631	0.816776272164849	2.15633460828311
ABHD8	0	7084.81	7084.81	1	8
SMAGP	0	7091.2234	7091.2234	1	8
PDLIM1	2237.4	9329.4916	7092.0916	0.806568603098174	2.05997526225354
FLJ42627	0	7092.5996	7092.5996	1	8
LOC643008	1233.6072	8327.9926	7094.3854	0.870983180032279	2.75508569596304
SNORD105	598.6911	7694.9085	7096.2174	0.927812876329356	3.68402044284797
F11R	3568.722	10673.7667	7105.0447	0.749431291456808	1.58058995700226
SLC16A8	0	7107.7007	7107.7007	1	8
ARHGAP4	1909.6	9022.9451	7113.3451	0.825328870584764	2.24032793619107
TXN	3475.2	10588.9712	7113.7712	0.752904031771172	1.6073945138514
TMEM214	1510.4713	8624.4214	7113.9501	0.850963266734931	2.5134288995719
RHOV	0	7114.6295	7114.6295	1	8
MBTPS1	1411	8526.8595	7115.8595	0.858017714981783	2.59529649709811
PYGM	0	7118.2823	7118.2823	1	8
LCK	828.841	7949.5511	7120.7101	0.905581683916807	3.26170612051734
MEX3C	2998	10122.3092	7124.3092	0.771499287532035	1.75546616085868
FUT3	0	7125.28	7125.28	1	8
IGJ	540.6	7679.6071	7139.0071	0.934235233562424	3.82839908544799
SNORD62A	0	7141.1086	7141.1086	1	8
PPTC7	917.3109	8058.7692	7141.4583	0.897804956085452	3.13507682773199
MIR1180	0	7149.6945	7149.6945	1	8
YWHAG	3327.6	10479.2677	7151.6677	0.75898950635994	1.65498397633669
SAMD7	0	7154.3866	7154.3866	1	8
SLC35B1	3813.484	10967.9609	7154.4769	0.74200871255827	1.52411378127743
NIPAL3	1885.7246	9040.9382	7155.2136	0.827419896219365	2.26135349886234
JUNB	2373.8	9531.6392	7157.8392	0.800612143733429	2.00552595382283
SHKBP1	653.9576	7812.5419	7158.5843	0.922759388339892	3.57852301682199
EPPK1	0	7159.3417	7159.3417	1	8
DNAJC28	2469.8223	9630.3244	7160.5021	0.795884929229825	1.96317715064218
FOS	2054.4048	9215.8703	7161.4655	0.817714760130389	2.16539993473238
STK4	2252	9419.2119	7167.2119	0.807046601561574	2.06439952801164
C1orf228	1992.0612	9161.221	7169.1598	0.8213923790075	2.20127792185693
SEC11A	3113	10283.723	7170.723	0.767629740496986	1.72398517378567
CD244	0	7171.0606	7171.0606	1	8
PPP2R4	1937.2254	9110.1536	7172.9282	0.824643890645917	2.23348355439209
TMEM53	1987.3042	9161.221	7173.9168	0.821742861558047	2.20472716709517
CLEC16A	1492.7703	8667.4177	7174.6474	0.853076508033119	2.53761004474629
MGC23284	819.4511	7995.8758	7176.4247	0.907042460331222	3.2865262973735
MVD	819.4511	7995.8758	7176.4247	0.907042460331222	3.2865262973735
C12orf64	0	7179.4433	7179.4433	1	8
BTN1A1	0	7179.9464	7179.9464	1	8
GRN	0	7181.6198	7181.6198	1	8
PEX11A	0	7181.8604	7181.8604	1	8
WDR93	0	7181.8604	7181.8604	1	8
POTEKP	0	7181.9039	7181.9039	1	8
FAM181A	0	7185.6621	7185.6621	1	8
HIST1H2AB	1502.2108	8695.0384	7192.8276	0.852684702458777	2.53310512351781
FAM118A	2460.7908	9655.5556	7194.7648	0.796903231488991	1.97223726241397
LOC339240	0	7196.4093	7196.4093	1	8
LOC401109	0	7202.2469	7202.2469	1	8
ZNF334	0	7205.0192	7205.0192	1	8
UPF3A	3788.6	10994.6877	7206.0877	0.743724124370521	1.5370698921558
RPS6KA4	805.731	8013.784	7208.053	0.908642255271407	3.3141134560226
C9orf128	1265.9436	8479.4509	7213.5073	0.870098270521527	2.74375771224498
TMEM8B	1265.9436	8479.4509	7213.5073	0.870098270521527	2.74375771224498
ARRDC1	704.0223	7918.2248	7214.2025	0.918348164714509	3.49148399409649
PDE4D	0	7228.4801	7228.4801	1	8
PALM	0	7229.6722	7229.6722	1	8
CPT1A	1299.1478	8536.7829	7237.6351	0.867918162538498	2.71612691933359
FCGR1B	0	7238.5501	7238.5501	1	8
LASS2	2288.4376	9536.4957	7248.0581	0.80647352996063	2.05909627420095
MYBPH	0	7248.4304	7248.4304	1	8
NOSIP	0	7249.649	7249.649	1	8
PRRG2	0	7249.649	7249.649	1	8
SNRPD2	3882.2843	11132.8199	7250.5356	0.741441401385679	1.51984139230395
ARHGEF15	0	7250.937	7250.937	1	8
SWAP70	0	7253.631	7253.631	1	8
KCNJ1	0	7264.2428	7264.2428	1	8
EID2B	0	7264.8228	7264.8228	1	8
SELV	0	7264.8228	7264.8228	1	8
CCDC144C	0	7271.0901	7271.0901	1	8
MIR1307	0	7275.3627	7275.3627	1	8
CALML6	0	7276.13	7276.13	1	8
TMEM52	0	7276.13	7276.13	1	8
BRF2	2477.8413	9754.5134	7276.6721	0.797435460238902	1.97698611720478
MTSS1L	0	7277.1283	7277.1283	1	8
KCNQ1OT1	1367.1738	8647.8054	7280.6316	0.863487105395087	2.66113740360121
KRT222	0	7285.1711	7285.1711	1	8
MIOX	0	7287.8108	7287.8108	1	8
EVPLL	0	7289.3056	7289.3056	1	8
MOV10L1	0	7294.951	7294.951	1	8
BANF1	3372.0084	10668.9593	7296.9509	0.759845014101129	1.66173942053885
EIF1AD	3372.0084	10668.9593	7296.9509	0.759845014101129	1.66173942053885
DUSP1	3474.8	10772.6043	7297.8043	0.756109960324492	1.63236521889063
BATF2	0	7300.9387	7300.9387	1	8
TNFAIP8	2435.3122	9739.0476	7303.7354	0.799963838755612	1.99967396180507
CLEC4GP1	0	7307.3642	7307.3642	1	8
GPX1	0	7310.3724	7310.3724	1	8
C3orf43	0	7313.1946	7313.1946	1	8
BCL11A	1778.4	9099.3388	7320.9388	0.836510139405076	2.3551818627549
MIR3202-1	1699.328	9022.9451	7323.6171	0.841514202804627	2.40863406296927
C6orf136	1844.5119	9170.7954	7326.2835	0.832550118688019	2.31380777013613
DAXX	2557	9888.3691	7331.3691	0.794542051790171	1.95128043468551
TMEM106C	1310.072	8648.9929	7338.9209	0.868454316428845	2.72288605049283
TNRC18	1961.8	9301.2415	7339.4415	0.8258196953283	2.24524532505197
KREMEN2	0	7341.0819	7341.0819	1	8
MIR3202-2	1678.664	9022.9451	7344.2811	0.84313910325878	2.42628491720047
HPS4	1641.2517	8985.6083	7344.3566	0.845556288499143	2.45281966791713
SRRD	1641.2517	8985.6083	7344.3566	0.845556288499143	2.45281966791713
FOXB1	0	7347.3736	7347.3736	1	8
SORBS2	0	7347.566	7347.566	1	8
CUEDC2	2371.761	9720.3629	7348.6019	0.803859022648618	2.03505153814685
TUBB1	0	7350.155	7350.155	1	8
PRDM11	0	7356.0288	7356.0288	1	8
FAM171A2	0	7359.0488	7359.0488	1	8
GADD45G	1320.9318	8681.0424	7360.1106	0.867932892688325	2.71631230679482
MEAF6	1477.6668	8839.9777	7362.3109	0.856782543728852	2.58072173827458
SLC45A4	0	7362.6866	7362.6866	1	8
NUMBL	1246.4424	8610.6788	7364.2364	0.873549043913552	2.78831075790144
TFAP4	2349.4	9715.0476	7365.6476	0.805262530213153	2.0479287023901
FAM83A	0	7366.7506	7366.7506	1	8
LOC100131726	0	7366.7506	7366.7506	1	8
AMT	0	7367.4659	7367.4659	1	8
CHMP6	1161.417	8529.4466	7368.0296	0.880153405523116	2.87656608446144
LYPD5	0	7370.8413	7370.8413	1	8
ZNF283	0	7370.8413	7370.8413	1	8
RHBDD1	3188.7108	10561.7186	7373.0078	0.76810100199489	1.72779944527951
PANX2	0	7373.4606	7373.4606	1	8
TONSL	1938.1726	9312.7339	7374.5613	0.82773187209404	2.26450770312645
RTEL1	3015.0662	10390.1043	7375.0381	0.775081846217472	1.78494855268614
C1orf227	0	7376.5085	7376.5085	1	8
SLC38A8	0	7380.5891	7380.5891	1	8
UCMA	0	7382.0431	7382.0431	1	8
GYLTL1B	0	7383.458	7383.458	1	8
BCAT2	2460.5637	9846.502	7385.9383	0.800069020513964	2.00062242776778
NCRNA00081	3091.1932	10479.0986	7387.9054	0.772208789202307	1.76127889248055
CASC5	1718.416	9109.1037	7390.6877	0.841291814966635	2.40622977420126
SLC6A19	0	7392.5675	7392.5675	1	8
RSPH6A	0	7392.922	7392.922	1	8
ZBP1	2971.8	10366.6707	7394.8707	0.777200845071392	1.80254370902164
PRSS1	0	7395.5566	7395.5566	1	8
PRSS2	0	7395.5566	7395.5566	1	8
TRY6	0	7395.5566	7395.5566	1	8
BNIPL	0	7396.3023	7396.3023	1	8
C1orf56	0	7396.3023	7396.3023	1	8
PEX26	1810.1156	9207.8991	7397.7835	0.835713089037719	2.34679018897708
EIF1	3725.8	11125.6104	7399.8104	0.749128204012193	1.5782623528897
ASB16	1748	9149.0308	7401.0308	0.839589331068056	2.38791373516001
LOC440461	0	7402.0524	7402.0524	1	8
C12orf72	1631.7459	9035.3684	7403.6225	0.847030241346528	2.46916701111718
SPTBN1	2588.2	9991.9412	7403.7412	0.794263040545205	1.94881588294355
PPP1R15B	4345.9048	11753.2752	7407.3704	0.730054276056296	1.4353343614223
MIR146A	0	7407.448	7407.448	1	8
MIR3142	0	7407.448	7407.448	1	8
CELA1	0	7410.4309	7410.4309	1	8
SCRT1	0	7416.6632	7416.6632	1	8
ERGIC1	2284.8	9703.2683	7418.4683	0.809410495267198	2.08640287993577
MIR635	0	7419.8997	7419.8997	1	8
CD72	0	7420.0484	7420.0484	1	8
FAM166B	0	7420.0484	7420.0484	1	8
ITCH	1265.3844	8686.2271	7420.8427	0.872846282232782	2.77915395717131
P2RY11	268.6992	7694.9085	7426.2093	0.966259111432624	4.83984024047406
CXCL17	0	7426.2268	7426.2268	1	8
LIPE	0	7426.2268	7426.2268	1	8
MIR135A1	0	7429.9887	7429.9887	1	8
MIRLET7G	0	7429.9887	7429.9887	1	8
MXRA7	0	7433.5522	7433.5522	1	8
TRIM27	3015	10448.9874	7433.9874	0.776069309155771	1.79313323183544
SRCAP	3022.9962	10458.5584	7435.5622	0.775767981535305	1.79063293469831
PNMA2	0	7436.189	7436.189	1	8
RPS21	1795.2	9231.4538	7436.2538	0.837194489592119	2.36241328510963
C1orf49	0	7437.9621	7437.9621	1	8
MTMR10	2398.8	9838.9666	7440.1666	0.803983841299931	2.03619391738932
GAB2	2278.1781	9719.0159	7440.8378	0.810107421785461	2.09292970467488
CD5	0	7440.9391	7440.9391	1	8
ATP5L2	0	7441.2572	7441.2572	1	8
AHCY	2831.966	10274.8157	7442.8497	0.783931245303338	1.85923666649126
BRD7	642.1483	8091.0642	7448.9159	0.926470551357819	3.65535104762721
EPHX3	0	7450.1648	7450.1648	1	8
PEX16	2275.6	9735.6077	7460.0077	0.810543614194599	2.09702404913441
SERHL	0	7462.2852	7462.2852	1	8
NUP50	2248.829	9711.533	7462.704	0.811976510409969	2.11052508479093
KRT9	0	7463.0572	7463.0572	1	8
SASH3	1166.8	8630.0666	7463.2666	0.880900695330485	2.886814401673
LRRC24	0	7466.1243	7466.1243	1	8
HHIPL2	0	7472.1155	7472.1155	1	8
ALPK3	0	7477.7971	7477.7971	1	8
SYK	2043.269	9523.6971	7480.4281	0.823353074407299	2.22064258665755
OR4D11	0	7483.2362	7483.2362	1	8
SKI	190.6288	7675.4666	7484.8378	0.975765765566484	5.33141645446963
MIR1229	0	7485.8087	7485.8087	1	8
ACCN3	0	7490.0078	7490.0078	1	8
ATG9B	0	7490.0078	7490.0078	1	8
FBXL18	2153.5155	9648.2371	7494.7216	0.817525788500261	2.16357165362974
COL16A1	0	7500.2062	7500.2062	1	8
ALPK2	0	7501.1962	7501.1962	1	8
TYK2	3173.4061	10676.4192	7503.0131	0.770870315598855	1.75032379831561
ATOH8	0	7508.0793	7508.0793	1	8
WDR1	2534.4	10046.4408	7512.0408	0.798550824997325	1.98696833589532
SDHAP1	3508.4	11023.1141	7514.7141	0.758566108400225	1.6516467050934
TAF1C	596.6025	8113.716	7517.1135	0.931506235965998	3.7655208772958
NRCAM	0	7520.7984	7520.7984	1	8
ACADVL	1792.7255	9316.6851	7523.9596	0.838630007968199	2.37766213028661
DLG4	1792.7255	9316.6851	7523.9596	0.838630007968199	2.37766213028661
SHOC2	2954.5144	10479.0986	7524.5842	0.780065541563539	1.82652168765617
STX6	4024.7742	11550.5888	7525.8146	0.741593553870944	1.52098664421277
RILP	1223.838	8750.4799	7526.6419	0.877301083415438	2.8379495399537
LIPH	0	7528.0585	7528.0585	1	8
KCNA2	0	7530.1537	7530.1537	1	8
MTL5	947.2288	8477.7238	7530.495	0.899497765113429	3.16189211373576
SNORD46	2304.2019	9835.385	7531.1831	0.810191078248305	2.09371439209675
TMEM187	1491.1557	9022.9451	7531.7894	0.858175632099704	2.5971675022884
ITGB5	2136.9612	9671.3567	7534.3955	0.819029160791818	2.17815757170464
LSR	7052	14587.9611	7535.9611	0.674121410504754	1.04867387795589
EFHC1	1732.519	9270.8929	7538.3739	0.842547110319482	2.41983712062208
C8ORFK29	0	7542.4644	7542.4644	1	8
TTLL13	0	7544.1632	7544.1632	1	8
C6orf150	3036.3632	10582.7356	7546.3724	0.777051092396804	1.80129633053563
NDUFC1	3374.7663	10924.8144	7550.0481	0.763995436593466	1.69474926500817
KLHL24	4354.4	11908.5672	7554.1672	0.732250582169286	1.4514539969891
FAM177B	0	7557.0528	7557.0528	1	8
NAA15	3365.7832	10924.8144	7559.0312	0.76447568574739	1.69859461366836
CRAT	1545.3514	9110.1536	7564.8022	0.85497154757095	2.5595404462804
MREG	2883.6	10449.5401	7565.9401	0.783726865661601	1.85749648910728
KANK2	1653.0345	9219.2264	7566.1919	0.847958532709604	2.47952886187915
LOC493754	0	7570.3248	7570.3248	1	8
PIK3CG	863	8434.0032	7571.0032	0.907174389269867	3.28878510448259
TTC38	0	7577.3603	7577.3603	1	8
MIR193A	470.15	8047.5785	7577.4285	0.944803359252411	4.09736172148918
GGT5	0	7579.3187	7579.3187	1	8
CPT1B	0	7581.2438	7581.2438	1	8
PPM1M	0	7584.6107	7584.6107	1	8
DHX16	1349.7872	8939.5512	7589.764	0.868816910521672	2.72747042649719
ZNF580	3956.1414	11548.0485	7591.9071	0.744834046440569	1.54548317500378
GOLGA6C	0	7594.5257	7594.5257	1	8
SMEK1	1614	9209.8203	7595.8203	0.850884442344262	2.51253242842534
ACY3	1583.5692	9183.6187	7600.0495	0.852926389442874	2.53588283044508
BMP1	1342.3536	8953.0788	7610.7252	0.869616588420317	2.73761913079452
MAPKSP1	941.5488	8552.9782	7611.4294	0.900832469063493	3.18331908678488
FAM86C	2459.4	10074.1808	7614.7808	0.803775150992763	2.03428422728042
IL6ST	3405.6	11026.7645	7621.1645	0.764030349981807	1.69502863359779
GPCPD1	2347.1244	9971.4356	7624.3112	0.80946438544765	2.08690691797427
DCP2	1966	9595.3639	7629.3639	0.829950858998565	2.28707419936125
LOC100190938	0	7629.3717	7629.3717	1	8
RAMP2	0	7629.3717	7629.3717	1	8
MYCL1	2209.5174	9839.6948	7630.1774	0.816625571587162	2.15488227546978
CASC3	2882.2	10514.777	7632.577	0.784861913251027	1.86717589857864
EML6	291.9516	7925.6308	7633.6792	0.964472324609729	4.76272464099257
CRY2	2151.4986	9788.1423	7636.6437	0.819802067916465	2.18569317395684
LOC653486	417.05	8056.6334	7639.5834	0.950782914546937	4.27188484681653
DLL4	0	7639.9806	7639.9806	1	8
LDLRAD2	0	7642.0542	7642.0542	1	8
PNPLA7	0	7642.8884	7642.8884	1	8
MLL2	0	7643.9636	7643.9636	1	8
HPCAL4	0	7645.3462	7645.3462	1	8
QPCTL	3485.0171	11132.8199	7647.8028	0.761591465276292	1.67558142789068
GMEB1	1219.0686	8869.3051	7650.2365	0.8791610386122	2.86304176317879
TMSB10	2471.5757	10122.0979	7650.5222	0.803744659540803	2.03400533367153
KIAA1984	0	7651.2466	7651.2466	1	8
SPC24	1566.7172	9219.2264	7652.5092	0.854744539921384	2.55690090698258
GAPDH	5369.6	13022.845	7653.245	0.708054040667241	1.27815813133488
OR4D9	0	7655.0868	7655.0868	1	8
SNORD17	0	7655.6127	7655.6127	1	8
POM121L1P	0	7661.4623	7661.4623	1	8
ZGPAT	2647.6692	10309.9539	7662.2847	0.795667061808581	1.96124309375958
HIST2H2BA	395.1327	8059.6501	7664.5174	0.953265186185504	4.35030805775173
DMRT3	0	7667.0449	7667.0449	1	8
COL1A1	0	7671.0275	7671.0275	1	8
BMI1	1449.4595	9130.4573	7680.9978	0.862998969897381	2.65517209659422
TNFRSF17	2198.6	9884.1413	7685.5413	0.818037981165748	2.16853048219707
CDC42BPG	1232.7552	8921.7703	7689.0151	0.878600413185235	2.85544366652789
TH1L	1754.19	9446.6637	7692.4737	0.843387830340111	2.42899988177963
SNORD105B	0	7694.9085	7694.9085	1	8
CCIN	0	7698.1354	7698.1354	1	8
GLIPR2	0	7698.1354	7698.1354	1	8
SPOCD1	0	7698.9178	7698.9178	1	8
MESP2	0	7699.4072	7699.4072	1	8
MRPL55	3217.4	10917.5486	7700.1486	0.772379787783593	1.7626817395047
F2RL1	0	7700.6045	7700.6045	1	8
STARD7	2730.4	10431.2405	7700.8405	0.79254865683347	1.9337265110268
MIR3162	0	7711.6341	7711.6341	1	8
TNRC6B	2975	10694.2255	7719.2255	0.782357822687174	1.84587042951492
AQP7	0	7723.2222	7723.2222	1	8
FIBP	5288.6808	13013.2061	7724.5253	0.711030844584664	1.29899663785786
MIR3911	0	7731.7356	7731.7356	1	8
CREB3L3	0	7733.7962	7733.7962	1	8
CASP8	7898.6	15632.8738	7734.2738	0.664338916162574	0.984914145889875
FAM72D	5602.4	13343.4449	7741.0449	0.704294000633353	1.25201427995461
FRG2C	0	7742.2462	7742.2462	1	8
JAK1	2231.4	9974.6621	7743.2621	0.81718919814442	2.16031881588099
SCARB1	0	7743.7252	7743.7252	1	8
TSFM	1658.2	9402.2114	7744.0114	0.85007790939856	2.50338209386522
LOC100132111	2116.2	9862.1705	7745.9705	0.823331562502596	2.22042921317762
PHF1	1786.736	9534.6675	7747.9315	0.842180697826025	2.41585614462694
ST6GALNAC2	0	7755.3202	7755.3202	1	8
SYT5	0	7757.6388	7757.6388	1	8
C17orf96	1928.0481	9687.235	7759.1869	0.834007653244371	2.32894389637795
ARPC2	2100.767	9864.5233	7763.7563	0.824428246425413	2.23133317597054
SYNGAP1	50.9832	7820.7573	7769.7741	0.993523262104486	7.26114257512418
C16orf93	2841.7032	10616.1903	7774.4871	0.788844873828137	1.90143835087542
FAU	2372.7543	10149.065	7776.3107	0.81051041840222	2.09671220125862
MRPL49	2372.7543	10149.065	7776.3107	0.81051041840222	2.09671220125862
MLLT6	1960.8	9743.0554	7782.2554	0.832465462620121	2.31293187982643
FCGRT	0	7787.3282	7787.3282	1	8
RCN3	0	7787.3282	7787.3282	1	8
DHH	0	7788.827	7788.827	1	8
RRP7B	1642.194	9436.5795	7794.3855	0.851771136940384	2.52263944770181
ITPRIP	0	7794.7265	7794.7265	1	8
CDCA5	2517.9464	10313.7229	7795.7765	0.803770940387312	2.03424571253903
ZFPL1	2516.5736	10313.7229	7797.1493	0.803856941263984	2.03503249332497
RNF40	2817.556	10616.1903	7798.6343	0.790262824897921	1.91374994710271
PAPD7	815.608	8616.434	7800.826	0.913527950787327	3.40114308722031
CD2BP2	3908.7406	11709.9646	7801.224	0.749739779965883	1.58296096470498
MICAL2	1237.925	9040.0503	7802.1253	0.879555557990103	2.86840688884816
C2CD4D	2053.6116	9862.1705	7808.5589	0.827656163668854	2.2637418445408
LTBP4	0	7812.5419	7812.5419	1	8
EIF3C	1698.999	9511.6038	7812.6048	0.848447132566324	2.48500361838323
NUP54	2876.8496	10694.0658	7817.2162	0.788013592657132	1.89424875378426
CUX1	2017.68	9841.3545	7823.6745	0.829861360130118	2.2861595083411
BAIAP2L2	0	7824.0368	7824.0368	1	8
LTC4S	38.2495	7863.1717	7824.9222	0.995159161999869	7.68352665823189
WWC3	577.1071	8406.4996	7829.3925	0.93575997711476	3.86459421336428
RHBG	0	7830.9296	7830.9296	1	8
C9orf91	5209.6	13041.1286	7831.5286	0.714553861701719	1.32382421826459
KIAA1683	0	7834.0965	7834.0965	1	8
FAM126B	2158.822	9995.0579	7836.2359	0.822375898251224	2.21097062969631
NRM	1099.88	8939.5512	7839.6712	0.890443992484355	3.02285627411193
WNT3A	0	7841.7222	7841.7222	1	8
EEF2	3637.2	11480.9053	7843.7053	0.759414296446262	1.65833624378165
CORO6	0	7844.3562	7844.3562	1	8
NDUFB3	2148.4306	9995.0579	7846.6273	0.823079619995523	2.21793174933595
RPS14	3592.446	11445.8618	7853.4158	0.761113680623029	1.67178771664058
C20orf151	0	7857.8678	7857.8678	1	8
FIZ1	3687.4272	11548.0485	7860.6213	0.757970983472475	1.64696259982322
MICAL3	1345.0584	9207.8991	7862.8407	0.872542043308712	2.77520321118139
TBXA2R	0	7863.9662	7863.9662	1	8
DNALI1	0	7871.7026	7871.7026	1	8
RAD9A	2553.6	10426.3853	7872.7853	0.803266341141388	2.02963461806328
HSDL1	651.0252	8526.8595	7875.8343	0.929065877238575	3.71122919135096
LRRC50	651.0252	8526.8595	7875.8343	0.929065877238575	3.71122919135096
RFX1	3536.2	11414.2411	7878.0411	0.763471861709819	1.69056316418254
ITGB1BP3	0	7880.2712	7880.2712	1	8
MIR637	0	7880.2712	7880.2712	1	8
SIT1	0	7882.8164	7882.8164	1	8
MIR648	0	7888.4011	7888.4011	1	8
BID	930.3796	8820.2236	7889.844	0.904582354453722	3.24492386079631
KIFC1	2470.675	10369.2274	7898.5524	0.80757836601624	2.06933125266985
ZNF764	2989.9065	10891.2277	7901.3212	0.784606469693233	1.86499431475884
CTLA4	0	7903.7245	7903.7245	1	8
TRIM66	0	7908.9087	7908.9087	1	8
LOC100240726	0	7909.1899	7909.1899	1	8
ASGR1	0	7910.563	7910.563	1	8
PSMB3	2710.2	10623.8449	7913.6449	0.796745847166001	1.97083476498655
DNAJC7	2816.3332	10733.4126	7917.0794	0.792148632042972	1.93021890777601
OR4D10	0	7917.1247	7917.1247	1	8
CYP26C1	0	7917.522	7917.522	1	8
PAQR8	2060.5653	9979.7119	7919.1466	0.828860642843007	2.27595798379383
GMEB2	1334.2	9262.1235	7927.9235	0.874088404341374	2.79536804746757
VSX1	0	7927.9752	7927.9752	1	8
PRR15L	1091.8776	9026.6613	7934.7837	0.892091376947713	3.0473813368272
RECQL5	1914.9907	9850.6297	7935.639	0.837238442606902	2.36287856574358
SAP30BP	1914.9907	9850.6297	7935.639	0.837238442606902	2.36287856574358
TMIGD2	0	7939.9089	7939.9089	1	8
CANX	3320	11268.3213	7948.3213	0.772420696547176	1.76301745910444
AP1G1	4230.8	12179.8863	7949.0863	0.742192378633184	1.52549827287309
FAM55C	2948.7804	10898.1487	7949.3683	0.78704445016621	1.88589278914401
