CTRL KMS12PE	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
NOL6	99.70086375	79.32297264	-0.329867259556594	0.0197698864116052
NOL7	392.531428066667	335.6598515	-0.225808182513173	0.0267589399622879
NOL8	97.4534344333333	94.0907894833333	-0.0506595246137071	0.27415548818125
NOL9	30.2546382966667	24.83046922	-0.285044812619897	0.0501692845765119
NOLC1	243.144785166667	216.674763733333	-0.166284518312371	0.0010180245453856
NOM1	48.7903153566667	40.2003684166667	-0.279386085109675	0.00537600483927459
NOMO1	56.90273985	44.4159956866667	-0.357418786615832	0.0260162114128575
NOMO2	26.47741348	21.0115626766667	-0.333578732897409	0.0372146133641463
NOMO3	5.73991512766667	4.629144695	-0.310283746658088	0.0344141782074083
NONO	395.722273266667	420.737848533333	0.0884333353854042	0.0135361591066518
NOP10	532.403569333333	480.0792417	-0.149247687187765	0.0724025097682295
NOP14	134.809012	124.409694233333	-0.115818036781957	0.0566713080788932
NOP14-AS1	6.01388054233333	5.676962684	-0.08317695252265	0.486038928155341
NOP16	73.07321951	62.18497443	-0.232776743628575	0.00636680582282525
NOP2	156.1900372	135.467924833333	-0.205351131523618	0.0205606696276065
NOP56	304.358700533333	304.2772951	-0.000385922674683471	0.976090582244099
NOP58	591.793898533333	564.0047557	-0.0693874947377772	0.293546405971478
NOP9	15.6063357433333	14.35503397	-0.120575097970671	0.118714220024368
NOS1AP	0.114309565	0.064170936	-0.832954196266641	0.0854913672598118
NOS3	2.15251142066667	2.31888415366667	0.107409855717022	0.508942137357456
NOSIP	47.2730678733333	49.2911020433333	0.0603087428342674	0.304311491488345
NOSTRIN	0.955799372333333	1.08799806033333	0.186896259285677	0.471601787405311
NOTCH1	10.766718124	11.82705145	0.135511887289625	0.198345930916214
NOTCH2	19.68250548	17.19520012	-0.194907973662652	0.129287324315162
NOTCH2NL	33.87626276	42.0693919466667	0.312496241272407	0.0217807215178819
NOX1	1.022061165	0.971312222333333	-0.0734745158451965	0.83313242048133
NOXA1	0.770506748666667	2.120518291	1.46053742917773	0.00307426691889098
NOXO1	10.3804004103333	11.7947746433333	0.184285759173327	0.235973328058522
NOXRED1	0.713509037333333	0.608741248333333	-0.229102576842198	0.370780569087976
NPAS1	1.40499295433333	1.85467582266667	0.400604145614473	0.015317160254809
NPAT	35.1854920966667	33.8825691633333	-0.0544374184615093	0.301380273421919
NPB	8.20467106	6.535276141	-0.328197297841166	0.186532025201511
NPC1	17.7879863966667	14.5735647566667	-0.287549396518607	0.0465734438892467
NPC2	87.72184147	102.945868766667	0.230877932849095	0.00208430903780499
NPEPL1	0.786119646333333	1.04977698166667	0.417262058691072	0.266085553891342
NPEPPS	62.5781258866667	66.2411806466667	0.0820699340255652	0.352605670227296
NPFF	1.45419664666667	2.59038688133333	0.832945210647832	0.360125695083722
NPHP1	1.94305471133333	1.359972559	-0.514748982383173	0.0338998644544645
NPHP3	1.17869857666667	1.22643072533333	0.0572709143783853	0.791397597639023
NPHP3-ACAD11	0.201929330333333	0.275000615666667	0.445584370476629	0.158589088916533
NPHP4	11.5574456333333	13.2240476333333	0.194341250276872	0.137770529996483
NPIPA1	2.13895311633333	2.062785884	-0.0523107823761456	0.848604031219131
NPIPA5	5.46574887733333	7.16209198833333	0.389961871367279	0.140125909647814
NPIPB3	1.33501163733333	1.54645636666667	0.212113810318209	0.389700209789712
NPIPB5	0.282201396666667	0.284440996	0.0114042850249325	0.954506409162264
NPIPB6	1.14705431066667	0.918325405	-0.320856338952161	0.220658467094324
NPIPB9	1.10584756933333	0.860028004	-0.362696995021409	0.260991634677122
NPL	10.7824290133333	12.4635816833333	0.209036499932516	0.14435204642472
NPLOC4	123.370827066667	100.82383584	-0.291164539543601	0.0384801733469458
NPM1	1498.08053933333	1278.18204966667	-0.229021855657832	0.0609862612549914
NPM3	95.8925777266667	90.4757564866667	-0.083887886820641	0.235128132728877
NPNT	0.143242634333333	0.0279840946666667	-2.35578197624833	0.102597221287122
NPPA	1.92893014066667	1.60049215066667	-0.269285293336725	0.296922303448695
NPPA-AS1	0.66969437	0.515097003666667	-0.378658691734405	0.175999017473773
NPR2	1.36886924433333	2.02000428133333	0.561373705123945	0.0289537781963399
NPRL2	37.4861376566667	37.9958712	0.0194854706547544	0.810840619653934
NPRL3	30.79109723	27.3762617966667	-0.169587816867299	0.383089231607649
NPTN	57.77678761	45.8995768333333	-0.332009139358574	0.00123240916771824
NPTN-IT1	1.66384834166667	1.732945903	0.0587026798298789	0.660572383777257
NPTXR	24.74148243	52.8578418966667	1.09518557864331	0.000545838550540171
NQO1	51.38049011	49.43118	-0.0557993056457264	0.127937095605634
NQO2	32.46185604	38.81181865	0.257750546910514	0.00277663526260539
NR1D1	16.8071717233333	15.1787462733333	-0.147024338557465	0.297153684269295
NR1D2	22.22498576	14.2772359033333	-0.638465796454973	0.00124217071882887
NR1H2	27.3603001766667	28.3155639233333	0.0495112038679827	0.719392408554563
NR1H3	6.15152898433333	6.34877709233333	0.0455336833231061	0.639245181435208
NR1I3	1.63490316833333	1.51319916533333	-0.111603304922635	0.759365322609614
NR2C1	19.24643234	18.8214605866667	-0.0322124533326149	0.372749165185926
NR2C2	32.8639029866667	31.84755002	-0.0453214354017216	0.593381567793018
NR2C2AP	58.6957720133333	63.4508979333333	0.112383994136762	0.127041038221455
NR2F6	59.54302094	58.1103135933333	-0.0351381789548086	0.79737786052972
NR3C1	15.38114678	21.6622283933333	0.494018589553067	0.0252302309055596
NR4A1	6.27380689666667	2.32054132133333	-1.43487973726521	0.0124672946524674
NR4A2	1.720931343	0.961272308666667	-0.840172462005203	0.0818268963756522
NR6A1	9.15644409433333	11.18653099	0.288903375846215	0.0379310576331704
NRARP	17.7521459666667	22.8424221566667	0.363722203570116	0.0275785612179974
NRAS	88.5528847233333	62.45794642	-0.503654170190081	0.00101271415609697
NRBF2	22.6031218066667	22.1390568733333	-0.0299282782928503	0.787342767921074
NRBP1	79.21405124	77.1439262466667	-0.0382037889114316	0.463738992532163
NRBP2	7.92839169433333	10.979709249	0.4697397068775	0.0457920287297442
NRD1	188.2142553	145.176333566667	-0.374569615093245	0.0077111369560706
NRDE2	11.3624130866667	12.0763256033333	0.0879123016012229	0.282416021494347
NREP	0.960243279666667	0.446086198333333	-1.10607744938954	0.127808293060304
NRF1	22.40156683	20.6849660166667	-0.115017054680395	0.0461725852535534
NRG2	6.76771232366667	3.87013960733333	-0.806282635303081	0.00854305734753636
NRG4	2.41881888533333	2.517235655	0.0575375347718027	0.679242534025264
NRGN	23.5136112433333	24.7317021533333	0.0728654097594261	0.568625812139546
NRIP2	2.46223473533333	2.49638380266667	0.0198714495231189	0.869755501452532
NRL	0.328589375333333	0.484442724666667	0.560040274183874	0.296932558997062
NRM	8.89301617533333	11.2673428966667	0.341402619488591	0.0143214196268634
NRP2	0.19023479	0.0565220386666667	-1.75089570173859	0.000435210689178232
NRROS	85.7756779766667	88.65668411	0.0476607806163913	0.508807090349234
NRSN2	1.00794135866667	1.03485972466667	0.0380235172518393	0.863924355350157
NS3BP	11.5299056133333	11.98902183	0.056333253006379	0.428641007718124
NSA2	111.759462366667	97.20323693	-0.201320723193987	0.130085085230118
NSD1	15.7536032466667	14.1064453833333	-0.159327351314825	0.174154076317089
NSDHL	79.2469511733333	65.5184848666667	-0.274453437627672	6.49035358271225e-05
NSF	34.5025615433333	34.8615449766667	0.0149330329178267	0.789068272085372
NSFL1C	37.6721465166667	34.4254064966667	-0.13002454890772	0.0655856802638482
NSL1	5.375088234	5.44566877066667	0.0188207967909431	0.373228773381117
NSMAF	23.7018413466667	24.55220088	0.0508532112882928	0.558269948992423
NSMCE1	82.5024183566667	93.3429924666667	0.178105310095549	0.088389133717789
NSMCE2	58.3439615866667	55.0746686233333	-0.0831944398828434	0.285652046840961
NSMCE4A	60.27670493	46.93491048	-0.360939145497322	8.39967131183665e-05
NSMF	96.2947974	134.634108	0.483514186829527	0.00217951433525936
NSRP1	65.3499128966667	62.5935679433333	-0.062170898310879	0.269277002604426
NSUN2	188.062641166667	160.554903066667	-0.228146561372134	0.00533976936117024
NSUN3	18.5642475366667	15.85126468	-0.227928890538166	0.136675919440456
NSUN4	35.5090461033333	32.3148125033333	-0.135990984215229	0.0295765335229444
NSUN5	102.46048468	101.037043223333	-0.0201832960395603	0.655100219759699
NSUN5P1	33.5694799066667	42.4141678233333	0.337396070687759	0.00147914009955591
NSUN5P2	1.77023109733333	1.93587703966667	0.129049609158065	0.696684602617703
NSUN6	21.38355285	22.79037631	0.0919231713708058	0.265130832068755
NT5C	82.8132679833333	91.20403901	0.139235787576122	0.0367064855057964
NT5C1A	2.90870096066667	1.83413342966667	-0.665276386644048	0.0344698394210054
NT5C2	32.7282046666667	32.0046762333333	-0.0322517502547013	0.56330317779734
NT5C3A	112.285493166667	98.64774239	-0.186813609852869	0.0995844352379511
NT5C3B	116.986549166667	101.340360563333	-0.207133794711895	0.0134368678063288
NT5DC1	36.0431921333333	35.8124974133333	-0.00926365814956429	0.819582078418466
NT5DC2	101.683577366667	96.7686564633333	-0.0714749554902192	0.380201411021315
NT5DC3	7.39281393666667	5.517004228	-0.422238517759689	0.00723649969196456
NT5M	8.506531179	13.0061580733333	0.612552013065547	0.000727788835849695
NTAN1	44.04202241	47.1880235733333	0.0995400278039374	0.0869564813416633
NTHL1	94.35062892	92.9966752866667	-0.0208529950175046	0.695922273469308
NTMT1	49.49650816	43.66838367	-0.180737618114486	0.0148794986711394
NTNG2	0.41859751	0.886026000333333	1.08178530528345	0.0478783008936655
NTPCR	88.1460539366667	93.2775308266667	0.0816336137065341	0.307340030737335
NUAK1	0.361490077666667	0.0385221813333333	-3.23019474424445	0.0224280321824716
NUAK2	1.24212344033333	1.433263613	0.206495428164305	0.0544099471153347
NUB1	18.9462060966667	46.6909414266667	1.30123369454371	6.08334196550999e-05
NUBP1	48.37959379	58.2062811833333	0.266776190257837	0.0286295736966363
NUBP2	99.8267693866667	113.347447633333	0.183253261376667	0.086683022371413
NUBPL	5.44132527633333	4.81474902033333	-0.176497477378573	0.0959396182533701
NUCB1	65.8725925733333	68.3966828833333	0.0542480267280074	0.441574518824081
NUCB2	39.06551788	78.3714438	1.00443233565221	0.00019880454108748
NUCKS1	94.0757402933333	91.5528475866667	-0.0392179779238683	0.382456868019291
NUDC	315.6134042	294.295678866667	-0.10089211897004	0.108986822726953
NUDCD1	55.5277161366667	46.3916578966667	-0.259342654246299	0.0154760765824518
NUDCD2	54.6985394833333	59.2198473633333	0.114578460191803	0.0795273322711361
NUDCD3	56.9674848366667	65.12019197	0.192966241188804	0.00688169558294864
NUDT1	83.1909555033333	96.6782875633333	0.216765231754472	0.0109093273048595
NUDT13	2.35353646166667	2.72967532633333	0.213899160137467	0.455571696656778
NUDT14	14.89736182	23.0116291	0.62730625641146	0.0296245305816975
NUDT15	28.88957739	26.4536381833333	-0.127082949028627	0.16840975874415
NUDT16	17.13254874	15.6586488166667	-0.129780063315106	0.179378551366308
NUDT16L1	51.5165939266667	63.39700323	0.29937743460775	0.00985745835754289
NUDT17	7.075550325	9.6518195	0.44795857294427	0.0291671562348743
NUDT18	14.9580086033333	14.0991474833333	-0.0853101869451321	0.5307423938416
NUDT19	26.3713963233333	25.6858101766667	-0.0380023820241963	0.435600456500028
NUDT2	31.6224854866667	28.9133602366667	-0.129214481245688	0.0696825507539706
NUDT21	378.6434133	341.833388033333	-0.147546515650889	0.0419467826657264
NUDT22	60.69147273	70.9218900566667	0.224737155074248	0.00920915187949912
NUDT3	12.9120783143333	12.076152104	-0.0965604005846065	0.681112040603422
NUDT4	0.424041620333333	0.369340364666667	-0.199254933277487	0.525777725772679
NUDT5	389.805093666667	349.632271366667	-0.156914589716506	0.00508524073887279
NUDT6	11.0330127793333	14.7067205233333	0.414648772683608	0.108398094794877
NUDT8	28.16176626	37.23722867	0.403007885989242	0.0220097859910664
NUDT9	29.2389535533333	26.0780497666667	-0.165055696514782	0.00930213788874945
NUF2	111.6836907	120.9347143	0.114809906772993	0.0562214356375145
NUFIP1	14.84605346	9.971081136	-0.5742576235048	0.000363990594397647
NUFIP2	57.3316671566667	48.76374941	-0.233523173986796	0.0166360587119424
NUGGC	0.773050889	0.459979342666667	-0.74899431588316	0.0404919588035885
NUMA1	56.2288389466667	63.20884938	0.168816295682564	0.100069034973389
NUMB	46.7276653866667	39.2685596133333	-0.250902278560631	0.0127297487234807
NUMBL	7.944023134	8.73569302233333	0.137052335767864	0.305094206186645
NUP107	143.631179033333	126.473071066667	-0.183538723432662	0.00174873942574755
NUP133	116.382318866667	105.693372986667	-0.138986974507255	0.0712188594515329
NUP153	126.0792417	124.610132266667	-0.016909381709495	0.760426422033255
NUP155	83.8283164	65.3647617233333	-0.358924569328229	0.00173152128573638
NUP160	119.6381753	115.117981166667	-0.0555646152583505	0.478243242526492
NUP188	99.8772479333333	87.7339342333333	-0.187021104626531	0.109903115210803
NUP205	171.172763033333	150.734567166667	-0.183442858177634	0.0547727339459381
NUP210	178.525301	206.147442433333	0.207548011879938	0.0974757084398761
NUP214	38.5319886733333	36.0474993533333	-0.096157464894124	0.434571192488636
NUP35	32.4387664933333	31.7477269166667	-0.0310656600479076	0.591201241770325
NUP37	146.032940133333	131.873855766667	-0.147135253421878	0.0425049363487547
NUP43	72.2114767166667	65.8937935533333	-0.132085559636923	0.0713991899045066
NUP50	50.9165415133333	45.39167946	-0.165706560098404	0.0394180489944051
NUP50-AS1	4.25125673733333	3.91121240333333	-0.120273501722157	0.384496391825218
NUP54	96.50327083	81.7303000266667	-0.239706810575709	0.00985006690828579
NUP62	99.8969921466667	104.466388633333	0.0645256945283548	0.2826627293847
NUP85	93.5752966266667	93.5513226333333	-0.000369665861739109	0.995341993655511
NUP88	52.657766	43.2587573766667	-0.283654092539752	0.0388282872208835
NUP93	121.895458533333	110.698723333333	-0.13900579248425	0.0864183750621089
NUP98	79.35216882	71.7771313533333	-0.144745389212249	0.0419430106128164
NUPL1	38.3850119666667	29.9565593066667	-0.357671166866522	0.0106159827852474
NUPL2	123.8077752	124.456780133333	0.00754290785062743	0.840059490197144
NUS1	86.1543076933333	63.17138796	-0.447651662127596	0.000317476004800848
NUSAP1	225.7497882	252.530657866667	0.161733911198231	0.0240509151028012
NUTF2	188.438478433333	197.961395466667	0.0711255292089052	0.23339280005016
NUTM2A-AS1	1.395140952	1.001893791	-0.47768130676544	0.284764094261366
NUTM2G	1.077563959	1.10618747066667	0.0378224031660161	0.777024652473874
NVL	52.7834833066667	51.39363398	-0.038496893733714	0.428267447976979
NXF1	47.74947009	47.19890234	-0.016731414028904	0.749782123564892
NXPE3	38.32076683	35.4597402033333	-0.111944464540659	0.0331228260215102
NXPH4	7.73306336866667	6.94909306266667	-0.15421533360796	0.516756012280486
NXT1	96.2290768	88.3068418633333	-0.123947668180602	0.0316533023534924
NXT2	38.9732279066667	38.0175839933333	-0.0358165737473841	0.459179872061077
OAF	31.17171036	35.64001311	0.19326055120546	0.165352744864393
OARD1	44.33949432	46.8161997233333	0.0784155125560349	0.0912266434575558
OAS1	1.011510248	0.864820453	-0.226038388149292	0.607056746426799
OAS2	0.575201109333333	0.719441713666667	0.322811352068636	0.0102109301781216
OAS3	0.43160446	0.237313707	-0.862914341496645	0.111555496168894
OAT	109.290557666667	151.057486133333	0.466928920733071	0.00167688382700614
OAZ1	1812.229635	1882.13309	0.0546028712554328	0.14951445309494
OAZ2	58.49276343	53.8136887133333	-0.120284948158512	0.00373831564303217
OAZ3	5.59219827066667	6.95200033	0.314012638448384	0.217268276090838
OBFC1	5.239612077	5.59088832833333	0.093617525555981	0.446406225443608
OBSCN	0.118975979333333	0.164991384333333	0.471720360626804	0.0374515524652478
OCEL1	33.4854610433333	41.45486225	0.308006493786941	0.0760442234396877
OCIAD1	168.303329733333	168.634222366667	0.00283362487599682	0.955904602671888
OCIAD2	152.2628096	181.5900763	0.254121758458339	0.0190362525797855
OCLM	3.00100916766667	2.937938951	-0.0306433084999877	0.916996213088878
OCLN	1.08409328233333	0.786614561	-0.462760103431709	0.00167480473988107
OCRL	13.1732880166667	11.48890097	-0.197374687118848	0.0144862410654394
ODC1	414.193989833333	267.9718213	-0.628225318068297	6.89914044102469e-05
ODF2	51.1837827233333	56.9577721333333	0.154205944021934	0.071994405030374
ODF2L	6.59992462666667	6.21595958666667	-0.0864724244770338	0.550769982782949
ODF3B	0.740882535	0.80226424	0.114832667115725	0.870917654162247
OFD1	16.5431782366667	22.18796527	0.42354094405046	0.00582628960454804
OGDH	82.498542	91.9254905233333	0.156096347032617	0.0945737296448383
OGFOD1	148.2783713	135.141323966667	-0.133839279446106	0.00524466159973515
OGFOD2	31.91088533	34.4330489866667	0.109745299653162	0.160737880556138
OGFOD3	14.84241789	15.4067411533333	0.0538356021002719	0.241900257385229
OGFR	38.9354164266667	49.3524364866667	0.342038254600677	0.0238830629859785
OGFR-AS1	0.858458954333333	1.118238913	0.381407393401626	0.626231997162825
OGFRL1	44.6276585366667	36.48705772	-0.290553297091412	0.00662394274622776
OGFRP1	3.70082181366667	2.921871005	-0.340953187426426	0.144414180481504
OGG1	15.5496824766667	19.00733847	0.289671409740084	0.0170795559704708
OGT	93.2484529	100.342051896667	0.105774650521973	0.124919122014573
OIP5	53.14529043	54.40802905	0.0338777169260917	0.569345102800183
OIP5-AS1	72.04853874	72.9053851766667	0.0170562130349754	0.726698305681402
OLA1	96.41442756	81.1651539666667	-0.248388570295492	0.00394792918113538
OLAH	1.18984736466667	0.624593201666667	-0.929787742744383	0.0365186197702839
OLFM2	0.289721995333333	0.304462490333333	0.0715952832035478	0.764631938172564
OLFML2A	3.02504483466667	12.1536861266667	2.00636550928717	6.11350754557488e-05
OMA1	36.0507264666667	44.8980639766667	0.316624904846856	0.00976506667652179
OPA1	119.014840366667	103.948513716667	-0.195272349010231	0.00958786782943115
OPA1-AS1	1.49475241766667	1.58994377366667	0.0890692029747888	0.803719153407927
OPA3	5.75569542866667	6.029314059	0.0670036277039074	0.319576350439663
OPLAH	2.423171509	3.08086143533333	0.346437276733159	0.0981442288170303
OPN3	48.72980917	40.5468085433333	-0.265216209060369	0.0855526757876739
OPTN	48.22429031	57.24851389	0.247478235788385	0.0345915299002915
ORAI1	50.7175497133333	53.1259459133333	0.06693157661319	0.348835049648854
ORAI2	79.25217844	87.1447768633333	0.136963605320374	0.11578543600258
ORAI3	17.42424018	23.0462256533333	0.403434749916682	0.0134281248537443
ORAOV1	35.4206973033333	35.8639193466667	0.0179405463378378	0.593115845807043
ORC1	80.5880916366667	74.6157689666667	-0.111086114451445	0.0540101209805405
ORC2	65.4445040166667	59.4906518533333	-0.137609054414653	0.0448540621090163
ORC3	81.94396406	83.76046147	0.0316317054325665	0.552317906733799
ORC4	21.4850996466667	18.7896986733333	-0.193394537535099	0.0398306861719231
ORC5	85.2269020466667	76.0383664	-0.164581354375252	0.0152226517568048
ORC6	143.202529466667	126.185191233333	-0.182514366652038	0.0130783541031819
ORMDL1	84.9727341533333	78.52207762	-0.113901641332494	0.0593419361314999
ORMDL2	66.82967029	67.30964902	0.0103245773487629	0.558191393475901
ORMDL3	97.72434929	95.2035618633333	-0.0377025228967318	0.326444033726143
OS9	112.295552733333	107.433540566667	-0.0638563229279151	0.166562072034352
OSBP	48.6297582633333	48.51413463	-0.00343428117242559	0.955461263141448
OSBP2	0.0960513706666667	0.104118436666667	0.116347448407487	0.824727079308575
OSBPL10	5.27215814033333	5.57442405333333	0.0804291090463105	0.372303937508441
OSBPL11	9.61421348833333	8.20916847433333	-0.227932744098245	0.0491687571801237
OSBPL1A	0.302581190666667	0.050791911	-2.57465164799862	0.00614314923451573
OSBPL2	17.62621584	19.02663176	0.110297410587688	0.100643525310223
OSBPL3	17.10037112	18.37791097	0.103945148319756	0.204360629384781
OSBPL7	6.66667442366667	10.3646141806667	0.63662723567565	0.0098554967068349
OSBPL8	55.4699185266667	55.84805205	0.00980135470221641	0.911993766145964
OSBPL9	94.1504663666667	101.335830523333	0.106104229066395	0.0294220255144584
OSCP1	1.78803416133333	1.58132766233333	-0.177237964892205	0.590975037643934
OSER1	48.74818872	42.1327814466667	-0.210405455002136	0.0297084338124413
OSER1-AS1	5.124047202	6.00489657133333	0.228855631442716	0.109932540449158
OSGEP	15.2743853566667	14.5174426733333	-0.0733269898495039	0.319792146343723
OSGEPL1	24.2219569833333	25.9144066966667	0.0974389334687337	0.294358818420598
OSGIN2	30.9589929333333	27.2357839933333	-0.184855146393797	0.00222890945674638
OSR2	9.46739493	13.2904338733333	0.489348792783388	0.0299373997311741
OST4	452.3149723	431.219090433333	-0.0689067032845195	0.19538429013829
OSTC	485.2212893	504.6597776	0.0566682547858898	0.470989409106497
OSTF1	115.0314058	112.6377735	-0.0303370768591506	0.319387265357778
OSTM1	31.07294869	24.60002529	-0.336999354823558	0.00816050420317956
OTOGL	1.419748655	1.32822014766667	-0.0961412570568038	0.716986910262524
OTUB1	74.15741105	75.5742515633333	0.0273039083145484	0.693632081142328
OTUB2	3.52308853766667	4.48397454366667	0.347937356507477	0.0753208456475037
OTUD1	2.99260537266667	1.932038672	-0.631278075135908	0.000522398855863585
OTUD3	13.78423461	11.7839548233333	-0.226195357224129	0.0328963010407533
OTUD4	15.1213273466667	15.5871718366667	0.0437744021454347	0.44101536195571
OTUD5	48.6893544533333	52.0693587966667	0.0968282681066601	0.179758013030841
OTUD6B	41.0553729966667	31.3421485766667	-0.389466959392941	0.00172582866367755
OTUD6B-AS1	18.66592434	18.1337485133333	-0.0417297706749149	0.531093418137381
OTUD7B	19.0277453133333	17.59744661	-0.112738511089503	0.171307013563336
OTULIN	22.0548007866667	19.51175143	-0.176749444980025	0.0609189857620118
OTX1	4.51968779066667	4.63592595266667	0.0366344049558165	0.661101095489611
OVCA2	7.21552867433333	8.808581082	0.287804539977688	0.238222655971146
OVGP1	1.35991232166667	1.547999518	0.186891383423578	0.557315701294729
OXA1L	113.3040396	124.6310271	0.137463976275617	0.0566943640074788
OXCT1	131.817112866667	109.2560642	-0.270824319241501	0.000109371097599443
OXCT2	3.6126184	2.32901989266667	-0.633321909318945	0.011281798866615
OXLD1	83.7519279166667	100.598612913333	0.264416107043765	0.0207805001699918
OXNAD1	17.8597992366667	14.8306408166667	-0.268134926606414	0.00658978819927098
OXR1	13.54387026	10.0073899866667	-0.43657430252462	0.00827502240944936
OXSM	41.0293572666667	38.8824341933333	-0.0775380141367828	0.326850117662606
OXSR1	61.6067370133333	57.1693600633333	-0.107845984398285	0.0598080105430118
OXTR	0.807465233666667	1.05754130633333	0.389241965054159	0.0940852744444934
P2RX1	3.03075113166667	5.847508698	0.948146711608997	0.00340887907056585
P2RX4	16.89664961	18.5144844433333	0.131917169751868	0.230042233795396
P2RX5	6.58202999833333	6.05310390733333	-0.1208574852157	0.229984793554403
P2RX5-TAX1BP3	0.274632893333333	0.278762060333333	0.0215297926771809	0.947543928422347
P2RX6	0.104399863666667	0.059215476	-0.818073648470822	0.241869805478464
P2RX7	5.861320037	7.658579624	0.385851238922296	0.0906314813889457
P2RY10	0.824157482666667	1.07638410133333	0.385201043329255	0.221035354563655
P2RY11	5.689449148	3.922820057	-0.53639781835963	0.0651588840258989
P4HA1	33.0895569	21.226107	-0.640536176484642	0.00546299272381338
P4HB	795.0967398	707.1566755	-0.169100514860353	0.0553792697919649
P4HTM	44.3462779866667	58.1264384666667	0.390381490984719	0.000883502782536089
PA2G4	542.586815466667	508.1321841	-0.0946501469083259	0.015916541886371
PA2G4P4	0.534527993	0.690738735	0.369874625615107	0.538057879853529
PAAF1	76.8875297433333	75.4002139066667	-0.0281810125701583	0.510471998278683
PABPC1	1555.23864233333	1519.69085333333	-0.0333581006107326	0.56862589253827
PABPC1L	15.0457009233333	21.1021961633333	0.488041833927786	0.0021574526559924
PABPC3	0.709006858	0.544034546333333	-0.382101316377145	0.291631849630535
PABPC4	412.144339833333	277.540234166667	-0.570452752057861	0.00974622197959664
PABPN1	8.36511722733333	6.90004087733333	-0.277780849335454	0.109070977192257
PACRGL	13.5280236766667	10.5894540433333	-0.353322879119856	0.017724852684472
PACS1	21.9621485066667	21.56014741	-0.0266521547481673	0.828661615422569
PACS2	31.6219844866667	37.7192947	0.254374790709828	0.0171136852910434
PACSIN1	2.564554916	2.36718992733333	-0.11553300191843	0.215856389665487
PACSIN2	41.0473473633333	43.2247328966667	0.0745680563503653	0.269304697638397
PACSIN3	10.5032202166667	12.4038557766667	0.239956940208334	0.073442944272624
PAF1	32.9304170566667	30.7311630033333	-0.0997184175372643	0.269894768957597
PAFAH1B1	53.7319327566667	46.35329848	-0.213107729192486	0.0066333084070567
PAFAH1B2	54.4219754033333	47.2951971033333	-0.202495641131218	0.113022805582399
PAFAH1B3	25.7674985033333	32.55282316	0.337230179433846	0.0187293233037983
PAFAH2	12.2556691266667	12.1806316633333	-0.00886030315543766	0.905451317973741
PAGR1	53.5169864333333	54.0125098733333	0.0132967101050255	0.810137121361482
PAICS	598.195353033333	565.161594533333	-0.0819532723094269	0.0286004263496486
PAIP1	54.04231764	50.531542	-0.0969053415838864	0.0399468181508419
PAIP2	166.0575747	176.537918466667	0.0882945595913601	0.145214021716614
PAIP2B	4.05878084833333	3.83398575266667	-0.082201468733582	0.596880322527749
PAK1	31.3405542933333	28.4351652033333	-0.14035450961792	0.0317753137042751
PAK1IP1	167.0513957	129.576382033333	-0.366489255041597	0.00367703131651643
PAK2	145.493832066667	139.726260766667	-0.0583548014587051	0.10714943143439
PAK4	10.0138355083333	10.4209004433333	0.0574852802025329	0.567246720472375
PAK6	8.20800590133333	8.26784039166667	0.0104787700062996	0.890107285600408
PALB2	27.9492218066667	24.4231237233333	-0.194560381341677	0.0332637709481281
PALD1	10.47967734	15.6630401066667	0.579769960424429	0.00161087746218764
PAM	7.976020863	6.239541954	-0.354229058972085	0.00911648598752966
PAM16	4.72919652266667	3.04201167333333	-0.636569405277986	0.0108081590425845
PAN2	11.0482801466667	12.6929143366667	0.200201547948876	0.107719930017366
PAN3	14.4886185966667	14.8062227566667	0.0312835898325635	0.688302010858572
PAN3-AS1	1.46943091533333	1.749888447	0.252005422256606	0.387904834010194
PANK1	4.11966663033333	4.541341105	0.140590806140691	0.0436862570677961
PANK2	42.6619681166667	41.23025943	-0.0492469837826901	0.270556286677191
PANK3	23.40824592	16.42640454	-0.511000097703578	0.0188265491754848
PANK4	27.4617166066667	27.3377465033333	-0.00652748579109216	0.938279618548921
PANX1	29.94151748	26.4781080966667	-0.177347298198112	0.00648395897280538
PANX2	1.090437392	1.62153735966667	0.572455324067297	0.158432849031577
PAOX	5.11837455666667	6.952343776	0.441813695598181	0.088036081920243
PAPD4	30.8804559366667	30.61950658	-0.0122430189124123	0.82669666028155
PAPD5	15.38992911	13.2430317966667	-0.216753142560802	0.011348808897545
PAPD7	22.9015421133333	24.35409002	0.0887193306543557	0.276531880300362
PAPLN	0.719803036	0.816914724333333	0.182583299631748	0.433858551824097
PAPOLA	129.733380133333	111.1903328	-0.222518368282853	0.012579971034237
PAPOLG	15.88875855	12.9678325066667	-0.293069043611574	0.00688335221649728
PAPSS1	73.8459966333333	79.6513405066667	0.109178930863227	0.0777826347464235
PAPSS2	0.452475551333333	0.251612785	-0.846634610391141	0.217905710240209
PAQR3	30.65214873	21.8126379366667	-0.490823956532287	0.00099865559641675
PAQR4	42.47076863	69.1735891	0.703751094573743	0.00936502831924042
PAQR6	9.55054888366667	10.305317785	0.109733439552795	0.36638649924294
PAQR7	10.460620662	10.049580121	-0.0578332280425332	0.461075338322963
PAQR8	2.28010141466667	4.67542162133333	1.03599847637174	0.000993483681475983
PARD3	0.361606416333333	0.039746911	-3.18550562879396	0.0250828552340079
