siIRF4 KMS12BM	CTRL MM1R	LOG2_FOLD_CHANGE	P_VALUE
MPV17	132.128626833333	130.3899371	-0.0191105398169785	0.769772982849284
MPV17L2	44.87130069	41.18579539	-0.123646153538712	0.243846182693339
MPZ	0.366642495333333	6.87389169466667	4.22868120591043	5.72541062773934e-05
MPZL1	47.37018281	40.3991709033333	-0.229653554143293	0.0145355860178696
MPZL2	2.236621914	5.773788718	1.36819691651874	0.00885697459788959
MPZL3	4.761033507	6.77766329166667	0.509513184517159	0.00251701088675077
MR1	7.06503045666667	16.73715725	1.2442868267785	0.000492320542849344
MRE11A	60.3616270833333	41.2241605566667	-0.550141578574844	0.000613805053838578
MREG	17.4093413033333	36.6377787466667	1.07347042075943	0.000182929218881926
MRFAP1	281.574276766667	107.626538233333	-1.38748168527715	5.18386166660664e-06
MRFAP1L1	103.410800153333	32.3041423566667	-1.67859578908384	0.000330827037611815
MRGBP	77.77377911	44.8702477466667	-0.79352469282707	0.000447541516136213
MRI1	48.85255319	34.2623356666667	-0.511810460569299	0.000945586693847323
MRM1	47.7231329933333	18.05662201	-1.40216073605776	6.13263480157391e-05
MROH1	39.90978277	26.03720756	-0.616167695687789	0.00771511740469077
MROH6	7.20493204	0.994218584666667	-2.85734984578325	5.38208721909065e-05
MRPL1	15.13896786	49.7115913466667	1.71531543792223	0.000122250310566454
MRPL10	166.805700433333	50.61772115	-1.72045412967099	1.41067145809586e-06
MRPL11	113.209708933333	72.49699558	-0.643004576556724	0.000736046492644225
MRPL12	253.612443966667	386.2142544	0.606775876543992	0.00129589228020722
MRPL13	165.8338055	76.74557525	-1.11158265290878	0.000267686941735389
MRPL14	262.789450366667	223.953712466667	-0.230706778242981	0.00233835264553621
MRPL15	147.191035833333	106.0301401	-0.473215388459182	0.0038788851545533
MRPL16	174.835627266667	144.981902366667	-0.270126376696283	0.000221703649722022
MRPL17	48.0390617433333	61.7634504933333	0.362545378972719	0.0100361664574058
MRPL18	276.5290689	118.6838117	-1.22030797850628	0.00128218459532527
MRPL19	23.0066584433333	19.89593368	-0.209577853709927	0.000181312135818845
MRPL2	111.2016665	84.61741877	-0.394151826382982	0.00259646516815591
MRPL20	401.0217959	299.9834111	-0.418797927831597	0.0106869365057988
MRPL21	153.2133919	127.062436166667	-0.270004818911245	0.00663604727675696
MRPL22	24.16987144	31.0360039933333	0.360733017462072	0.000121193516644967
MRPL23	296.426700966667	226.389518033333	-0.38886824377181	0.0140960530224107
MRPL24	134.845979	208.497819166667	0.628719791336805	0.000308047092731428
MRPL27	211.078726133333	162.215083533333	-0.37987320749176	0.0144863914954022
MRPL28	226.5560097	173.3370485	-0.386287716339658	0.00559995266702764
MRPL3	269.444080733333	198.858426733333	-0.438244194892683	0.0110246124699728
MRPL30	31.2933375666667	36.1668521366667	0.208812498943317	0.0257419142530099
MRPL32	263.089857066667	156.9249097	-0.745481250444321	0.0011104340970925
MRPL33	118.166340366667	149.576818033333	0.340067455408238	0.0253055902976721
MRPL34	135.2148004	184.977073166667	0.45209339275523	0.00933665875721039
MRPL35	37.4818797533333	47.5374114133333	0.342870037980567	0.00416755089851335
MRPL36	123.698708866667	214.760354133333	0.795897247037447	0.00592708517136434
MRPL37	124.710843333333	315.425895966667	1.33871419818982	0.000406236548368024
MRPL38	80.14460369	135.945730966667	0.762353558892999	0.000257298617015945
MRPL39	65.3324670066667	51.2905835466667	-0.349106132761028	0.00261398183387278
MRPL4	134.929171833333	115.244589866667	-0.227503269016672	0.0124888876778898
MRPL40	75.35773404	107.184710233333	0.508271632028561	0.00286347895591298
MRPL41	95.33108443	268.376268	1.49323848955924	0.00459448612273261
MRPL42	77.5897795166667	48.69838445	-0.671992714234636	0.00036889006837016
MRPL42P5	0.509683759666667	0.903074274	0.82524226349616	0.369844009219689
MRPL43	33.10259723	35.2988687866667	0.0926775352422805	0.0704546723608801
MRPL44	49.0992792966667	46.66857534	-0.0732504215460273	0.0374018425906037
MRPL45	23.3239951766667	41.4607793966667	0.829932307544261	0.000142762217673503
MRPL45P2	0.265685270333333	3.771133191	3.82720795355683	0.000667433339148266
MRPL46	66.8189982333333	66.9452103466667	0.00272248676943243	0.980835469428852
MRPL47	107.9396816	133.582032533333	0.307500634224603	0.000331065428055921
MRPL48	129.683951033333	93.7244546966667	-0.468502518869761	0.00419183874853987
MRPL49	152.5026572	78.7993720966667	-0.952578341455411	8.37444364947806e-05
MRPL50	159.633885333333	68.7507015033333	-1.21532058420681	0.000247963249847903
MRPL51	549.430813833333	524.0592387	-0.068207923029201	0.290623420706126
MRPL52	71.1391360866667	40.88916979	-0.798924683612161	0.0024741196120156
MRPL53	222.8482669	182.845401266667	-0.285437399094227	0.00409822444259538
MRPL54	81.3849906333333	238.942764466667	1.5538304251777	0.00759692478571682
MRPL55	90.2960636533333	108.337294933333	0.26279497215495	0.0484644982796097
MRPL57	26.1753821666667	22.6561036266667	-0.208310831706917	0.123823897933529
MRPL9	172.514914333333	230.211573733333	0.416239274051752	0.000198368540445357
MRPS10	101.124061103333	65.4881151733333	-0.62682129360535	0.00013773700968058
MRPS11	61.9742423066667	84.1461191	0.44122800648815	0.0170758874706567
MRPS12	134.318303166667	141.672781133333	0.0769066972198353	0.356484316604576
MRPS14	51.53395222	70.2202672866667	0.446364248418643	0.00175379291722453
MRPS15	142.482239633333	211.5985119	0.570547382508384	0.000415396662709915
MRPS16	115.215238733333	99.7117901766667	-0.208495537059978	0.0158171714528971
MRPS17	162.135150633333	68.20831486	-1.24917737342781	0.00521265196468284
MRPS18A	91.9534382333333	88.3386111466667	-0.0578593688844848	0.279970743268047
MRPS18B	21.1880611433333	16.20264541	-0.387022195479347	0.0120973875508502
MRPS18C	37.4969591466667	59.95476597	0.677100838455189	0.000616953013757261
MRPS2	89.6283617566667	75.93632941	-0.23916506301483	0.0326970660426439
MRPS21	148.763215533333	177.213057433333	0.252467071222776	0.0012014786614048
MRPS22	87.01686454	79.7620978266667	-0.125591678869412	0.071136060341125
MRPS23	49.23218171	88.8308747633333	0.851459524661006	0.000327453942155694
MRPS24	12.77661925	8.41433962166667	-0.602584188478386	0.0166676874566073
MRPS25	51.46587007	58.57482128	0.186664630541208	0.00720661139081932
MRPS26	162.983809633333	124.794554	-0.385173681428341	0.00490506463173941
MRPS27	52.3645919166667	63.7302700833333	0.283387160212944	0.00451537856156516
MRPS28	102.8975894	63.9101034466667	-0.687093256675763	4.47102825288318e-05
MRPS30	83.0356492266667	54.0862977666667	-0.618467705880621	0.00128663221455156
MRPS31	31.17604648	25.9076692066667	-0.267058758771285	0.0107730160875927
MRPS31P5	3.07960327	3.561382401	0.209692844760682	0.00191591041414485
MRPS33	196.791220866667	235.610820733333	0.259739936879306	0.00251158223196017
MRPS34	662.607576166667	505.3531386	-0.390862809731891	0.00339892392905912
MRPS35	128.540374566667	89.0880485866667	-0.528917773280468	0.000135061530946542
MRPS36	25.70978241	30.0693031066667	0.225974031815424	0.0769368695757095
MRPS5	114.444056533333	153.982838666667	0.428127031213948	0.00129130560912975
MRPS6	45.16619694	75.21485648	0.735774210119094	0.000390765533236514
MRPS7	66.4043736266667	141.916984	1.0956970843162	0.000801249994458128
MRPS9	62.4649530766667	56.67645308	-0.14029749602127	0.0582397929579929
MRRF	32.96540989	35.86560548	0.121647966569203	0.201599099047698
MRS2	29.2419995233333	44.74499001	0.61368419234066	0.00045826620695588
MRTO4	178.665368066667	117.076173433333	-0.609812516025929	0.00473894545449273
MSANTD2	18.1976590366667	10.2833902963333	-0.823436892537349	0.00247899296427512
MSANTD3	21.82228131	14.6265560933333	-0.577211810835925	0.0118875486497446
MSANTD4	23.6167225766667	16.4394173366667	-0.522649601456458	0.00022002603732026
MSH2	117.081312333333	78.9701571266667	-0.568131355731033	0.000179558627678333
MSH3	12.1083585	23.2985330466667	0.944235825133043	0.000916255323365285
MSH6	95.16879103	128.101484	0.428726739621516	0.00303889027553217
MSI2	15.6615949766667	49.3647598533333	1.6562503647073	3.81812004433393e-05
MSL1	79.66111946	74.0411883166667	-0.105547703932741	0.223199519496366
MSL2	40.8734772433333	38.9031733566667	-0.0712771419029272	0.369185284960357
MSL3	18.3199042133333	31.3919865966667	0.776984370446095	0.00199217005180285
MSL3P1	4.758428557	2.42718508366667	-0.971201086045892	0.0061529541266097
MSMO1	54.14383845	166.4774763	1.62045792585585	0.00131381133064948
MSMP	37.8183053166667	23.80113433	-0.668054383778016	0.000471852417596754
MSN	427.5526311	417.7937329	-0.033311173095869	0.41802878964742
MSR1	0.04946024	0.534396645666667	3.43356980687895	0.0586203604334798
MSRB1	126.499730566667	47.5939909933333	-1.41028297025637	0.000244282884821243
MSRB2	1.549358611	13.63305663	3.13736605029853	0.00209137415270228
MSRB3	0.212675902333333	10.5940338346667	5.63845163600928	0.00307321765309128
MSS51	1.13467784	2.97170111066667	1.38900627622981	0.00267014960712051
MST1	10.5515094006667	7.98173476866667	-0.402675147899871	0.0709942869015385
MST1L	2.133918264	1.34806212066667	-0.662617937773899	0.0299305799729952
MST1P2	8.23222668233333	5.02684443066667	-0.711629667170193	0.0420955814706441
MST4	73.2607495033333	49.5078257666667	-0.56538386888834	0.000567615258344562
MSTO1	2.86183669266667	5.31155852366667	0.892193891676447	0.00285503586847024
MSTO2P	2.535632113	7.73109871066667	1.60832801385541	5.00866227438242e-05
MT1X	8.15422091766667	5.252418633	-0.634565135678806	0.00563347002731239
MT2A	2.48929965066667	1.904886583	-0.38603480372269	0.581633917489062
MTA1	466.6320111	47.41873451	-3.29875621359641	0.000434418304053827
MTA2	403.178633066667	203.804168066667	-0.984235626676035	0.00306748707349648
MTA3	4.987336734	2.33647829866667	-1.09393397644807	0.000953244120279354
MTAP	60.9028136033333	20.4812054166667	-1.57220825233182	0.000471439384335792
MTBP	25.9933995233333	15.9913567833333	-0.700852978549023	0.00325602383135204
MTCH1	125.1244801	91.8392031333333	-0.446182045323238	0.006042133884881
MTCH2	96.0117803833333	87.0868646666667	-0.140756298253946	0.00804040292040555
MTCL1	23.5975374466667	18.89132807	-0.320912185536917	0.00227470858652977
MTCP1	6.86630503566667	4.53462369966667	-0.598551115064224	0.00293010282046031
MTDH	163.387135933333	70.6684917033333	-1.20915537668423	4.21566351364593e-05
MTERF	5.41156281133333	17.40557801	1.68543252746891	0.0100743958684624
MTERFD1	47.2754111666667	17.7012342933333	-1.41724004390566	7.1933381814105e-05
MTERFD2	15.9671117966667	6.80483613433333	-1.23047104909153	0.000884078706632116
MTERFD3	8.09610030633333	8.854709424	0.129217799937609	0.471035327488383
MTF1	5.02937156766667	9.278091744	0.883449968970783	0.000340491172236103
MTF2	38.88021189	17.1979626933333	-1.17679841101317	9.15926847990055e-05
MTFMT	26.0791230466667	15.45710241	-0.754625460546405	0.00197149487722398
MTFP1	106.670557766667	50.1488264866667	-1.0888741851989	0.000151081995998895
MTFR1	23.51112595	21.2233185466667	-0.147693373095106	0.0582708689904513
MTFR1L	19.56207383	16.32252187	-0.261195348039737	0.00918287799933334
MTFR2	33.9989223	22.59668615	-0.589377802458919	0.00084579223327128
MTG1	53.8257388133333	54.5751363966667	0.0199476138758843	0.708550131144174
MTG2	40.92796557	34.9163431633333	-0.229184484246301	0.0366444702095266
MTHFD1	199.616269433333	95.12994286	-1.06925789350749	0.00226706520454241
MTHFD1L	56.12017913	24.1141315933333	-1.2186407577141	0.00597353478747471
MTHFD2	190.676175933333	224.556235333333	0.235952185365153	0.00338530440113397
MTHFD2L	2.705936366	7.450550586	1.46121913014503	0.00308576036713091
MTHFR	11.7750945	16.1597817466667	0.456669075134193	0.0183786363475215
MTHFS	4.858548612	2.88632483566667	-0.751291729550237	0.0374316648262046
MTHFSD	9.57239470233333	6.67515672733333	-0.520078174795727	0.0185965334474976
MTIF2	44.9198437933333	49.4734662933333	0.139302072725547	0.0627116825274839
MTIF3	42.1442340533333	32.0608982933333	-0.394520414931452	0.0340732686622979
MTL5	3.29788614966667	5.85564606966667	0.828286761445047	0.000983839435717834
MTM1	15.5503070133333	14.9382049666667	-0.0579362654570916	0.463541815168822
MTMR1	47.3366934733333	45.3198079466667	-0.0628171881443342	0.244780834625333
MTMR10	24.5542723866667	48.6139481633333	0.985396234828898	0.000343038608097918
MTMR11	0.728634939666667	1.83369949433333	1.33148914794279	0.00126204844293336
MTMR12	27.5413241866667	38.0677326866667	0.466970719666087	0.00599628037548668
MTMR14	87.4020309633333	73.97804336	-0.240569660830536	0.0389515480162325
MTMR2	57.0816036433333	18.0436715166667	-1.66153293899233	0.000836209031094017
MTMR3	10.4770827686667	13.7289180966667	0.389980868979871	0.00785876825906912
MTMR4	17.4563028266667	42.1302664566667	1.27110900595494	0.00126219679022503
MTMR6	10.50322519	18.3391824166667	0.804096923814769	0.00139040925355968
MTMR7	0.372550555666667	2.208202165	2.56736413972356	0.00284100299819663
MTMR8	3.83160029666667	3.10744074366667	-0.302220189909424	0.204408016654389
MTMR9	2.99460140366667	8.84518030566667	1.56252756609887	0.00113486116254865
MTMR9LP	0.777946104	0.252943122	-1.62085719887534	0.018410486485606
MTO1	50.9311203566667	42.4791942633333	-0.261791051592969	0.000463183413113352
MTOR	51.82583997	42.5484133433333	-0.284566260155821	0.00861417596872494
MTPAP	13.3473340766667	14.2865016466667	0.098101070472223	0.291951944741196
MTR	23.0281498566667	24.7050320733333	0.101406422969861	0.178289993655907
MTRF1	12.6904196666667	7.56993627833333	-0.745386718106393	0.00216693468858856
MTRF1L	21.8753193533333	11.27219154	-0.956536047093369	0.000543642427863389
MTRNR2L2	1.462646661	7.316706468	2.32261308952277	0.00942475977059077
MTRNR2L8	2.46988858733333	3.786822169	0.616541707511165	0.0142026935003885
MTRNR2L9	1.583123808	2.06501884633333	0.383380862745495	0.216573934855596
MTRR	50.6035796666667	96.29233572	0.928181529046215	0.0057098184467699
MTSS1	3.20892647733333	1.56406083933333	-1.0367941029402	0.00266687446584542
MTSS1L	1.61849222066667	1.190981009	-0.442500022570576	0.231711826244083
MTURN	14.4624945666667	10.5938578566667	-0.449088360851223	0.0380058156511024
MTUS1	0.078261388	21.1996108066667	8.08152136666367	0.000462635604602646
MTX1	66.0048285533333	68.0690935133333	0.0444283292320822	0.340446935777901
MTX2	48.8994049633333	46.7038034866667	-0.0662768641166135	0.206908402927146
MTX3	5.21195193066667	25.5879546866667	2.29556915028899	0.000140908640330524
MUC20	4.159170002	0.467236679	-3.15407021675643	0.0258947429225552
MUL1	50.61332762	39.43648278	-0.359986440914731	0.00263209707263049
MUM1	28.43225425	25.1146482533333	-0.17899941827455	0.0946982496739886
MURC	2.99409662066667	1.57372769433333	-0.927934848829399	0.00950437994720754
MUS81	77.38317511	62.3810648833333	-0.310911744615064	0.00355529898014828
MUSTN1	1.38291185833333	1.48077995566667	0.0986480642562302	0.8201006110634
MUT	28.76764262	34.8621500966667	0.277214545832864	0.036256515853259
MUTYH	10.7287391166667	20.2792099	0.91852090957391	0.00328040628847694
MVB12A	84.5094630766667	28.46219618	-1.57006591204756	0.00102848154592411
MVD	64.8626586533333	65.2618072766667	0.00885078054222566	0.885096781833768
MVK	36.7647105166667	25.1108359633333	-0.550011567185324	0.0687879423716592
MVP	3.399914984	63.6289807066667	4.22611343391431	0.000671488473694211
MX1	0.391266751333333	21.7879668566667	5.79923524789369	0.00251448785702834
MXD1	8.69950397766667	6.61187386966667	-0.395873941156846	0.00209253576909485
MXD3	12.71251752	49.3790097933333	1.95764814377096	0.000626799503445933
MXD4	76.8870818633333	45.3371656	-0.762047025874021	0.0323702273186635
MXI1	22.6453699666667	18.3581686333333	-0.30279396333037	0.00754134579828037
MXRA7	7.11419191066667	3.60081939966667	-0.9823746502287	0.00108533676125992
MXRA8	4.74547302433333	5.251097303	0.146067028186092	0.544310973482404
MYB	38.0631884933333	35.5625126833333	-0.0980391570096941	0.0290476430199055
MYBBP1A	45.06650713	96.1536829433333	1.09328647908827	0.00153597279298251
MYBL1	2.560645114	5.209221479	1.0245604568563	0.0121856551815438
MYBL2	520.888098033333	351.739718633333	-0.566465218745677	0.00721497231588939
MYC	822.632224	314.5158915	-1.38711467213854	9.52349365090867e-07
MYCBP2	15.6760287866667	42.50873813	1.43919930592721	0.00214149347734313
MYCL	3.15327730633333	1.55654224566667	-1.01850731635223	0.029811840463849
MYD88	54.9295405	23.19577835	-1.2437199657789	0.000118845012139954
MYEF2	13.4105601333333	8.91819815866667	-0.588545335894681	0.0152856450054565
MYEOV	22.2925269266667	35.2554883333333	0.661287704094375	0.00568654526300586
MYEOV2	74.18245243	54.0503435533333	-0.456774175304636	0.0115155650420875
MYH10	11.2335885566667	31.8592854166667	1.50389503990006	0.000224010959816724
MYH11	1.48856418	1.13427907266667	-0.392145787423922	0.369202495290144
MYH15	0.167768579333333	6.34186941833333	5.24036372212556	3.86291837464319e-05
MYH3	1.10671370566667	0.397780267666667	-1.47623844490983	0.0449200844114082
MYH9	274.1371272	489.031126566667	0.835028565016854	0.00287751359402663
MYL12A	281.571024633333	260.718349466667	-0.111006755613102	5.96219413562381e-05
MYL12B	217.791226866667	90.2449685166667	-1.27102743624983	0.000689230285395283
MYL6	918.0212459	940.593675033333	0.0350440883829947	0.450940806292716
MYL6B	124.769938366667	51.7515266166667	-1.26959705179351	2.87911251744738e-07
MYL9	3.377420238	0.655791948333333	-2.36461160504106	0.0456892053012142
MYLIP	23.17719578	34.69713686	0.582110594796382	0.00844828341973764
MYLK-AS1	0.436295154333333	2.834769346	2.69985499776418	0.00034100652510106
MYLK2	0.875130378666667	6.90269638066667	2.97959015420231	0.01767244766048
MYLPF	1.297810844	1.02970376466667	-0.333850777416395	0.536441455487787
MYNN	13.6315750333333	20.25650806	0.571433229916921	0.0228308949588294
MYO16	0.315286416	0.0906281366666667	-1.79863208527712	0.12142176120763
MYO18A	42.4014674466667	67.0009260866667	0.660066841626168	0.00197812415958553
MYO19	30.8651372233333	41.3201818933333	0.420868399572636	8.45916892751784e-05
MYO1C	93.8341286433333	30.4923314666667	-1.62166628025884	1.30321615612527e-05
MYO1D	7.241108346	55.5226547266667	2.93879410711404	0.000110708940326714
MYO1E	1.33826734833333	2.846154799	1.08864777564588	0.00142157294557766
MYO1F	27.8200832666667	7.555127722	-1.88059868797436	9.09579498087303e-05
MYO5A	8.643958956	72.3515869466667	3.06526053392115	0.000704809487330267
MYO5B	8.00346365166667	28.9808194066667	1.8564019923099	0.000156810221211005
MYO5C	0.193341949666667	12.00337708	5.9561418515121	0.000136299594607543
MYO6	3.43952149233333	64.06233699	4.21919665283305	0.000216764598563001
MYO7A	0.57542665	21.6162123366667	5.23133790242913	0.000701138091912008
MYO9A	4.76819006633333	5.48948067966667	0.20322792800181	0.0651742280881972
MYO9B	37.3065675166667	28.2440657933333	-0.401481844945477	0.00295427592895932
MYOT	3.521179959	2.32974235933333	-0.595888542255709	0.0817412939762811
MYPOP	16.0282331233333	6.56474071133333	-1.28780546338697	8.91108758606542e-05
MYRF	2.04002765833333	0.662582916	-1.62241580148825	0.0182371467972345
MYSM1	10.1638486946667	28.1003553333333	1.46714156984942	0.000596003933402948
MZB1	917.301089766667	3093.23097033333	1.75364730411964	0.00120672968901082
MZF1	36.3930937066667	17.5821452833333	-1.04955358563147	0.000536649634045271
MZT1	29.5031607966667	24.2167802	-0.28486246388229	0.00600535154745501
MZT2A	380.851405733333	329.675547566667	-0.20818133620093	0.0240300838308807
MZT2B	120.2805096	177.4698601	0.561171145553087	0.0301033253964554
N4BP1	13.3333214433333	24.53724477	0.879937048478187	0.000111616920152538
N4BP2	11.7607293566667	15.95461279	0.439996062071668	0.00170989788102301
N4BP2L1	7.94607884766667	17.35664877	1.12717340418482	0.000337830034372483
N4BP2L2	19.70460276	15.30771938	-0.36427330640697	0.011283085247824
N4BP2L2-IT2	0.750454042666667	0.551977519666667	-0.443154213111631	0.177278973523258
N4BP3	13.9316912966667	6.95748484	-1.0017326455305	0.00853232307200115
N6AMT1	11.1742669036667	12.4560696	0.156668725408054	0.260707855084269
N6AMT2	8.58047991166667	6.99941510666667	-0.293823969907763	0.163422837880857
NAA10	239.354618366667	192.406052533333	-0.314995460442725	0.00771083285145901
NAA15	47.46698807	60.0233178766667	0.338598559094224	0.00154452118659634
NAA16	28.29129677	8.77638029	-1.68866036039935	0.000203161851433022
NAA20	156.6699495	168.477913933333	0.104830992014269	0.0614912501458748
NAA25	40.1894040033333	16.3751155033333	-1.29531009996186	0.000109853748416078
NAA30	27.6911539666667	9.89257843733333	-1.48500667168352	0.00200944320244997
NAA35	44.65347112	39.33326904	-0.183022231480371	0.193625837013721
NAA38	120.273191766667	108.867983266667	-0.143735371968864	0.122120488387874
NAA40	35.48577467	24.13162226	-0.556315896661905	0.00373838445753452
NAA50	122.626344333333	207.411938333333	0.758229983425816	0.000974134215890882
NAA60	77.4106155833333	34.6886886033333	-1.15806612070548	0.00130343782474024
NAAA	22.5198759466667	16.7253658366667	-0.429161112671236	0.0070835530639444
NAALAD2	0.327714002	0.995906246333333	1.60357261955797	0.0135198974475062
NAALADL1	9.54756056233333	2.592496654	-1.88079003918877	0.000137499064142254
NAB1	18.6440281366667	20.0737775233333	0.106598536230505	0.256656445358092
NAB2	14.2713602866667	2.378314903	-2.58511119883039	0.000382651645380793
NABP1	9.08143379833333	66.2195134833333	2.86626441452137	0.00131331485838008
NABP2	196.263893866667	127.5183025	-0.622090458862024	0.000104870724447527
NACA	487.061726066667	423.266972966667	-0.202536697591839	0.00948341890509967
NACA2	0.936598188333333	0.382701816333333	-1.29120949925893	0.0552765853147867
NACAP1	0.688685823	0.479822715666667	-0.521344519600104	0.139454422015875
NACC1	56.38533931	62.28372109	0.143535041794918	0.100638603016167
NADK	99.55502514	92.7137536933333	-0.102710766830808	0.081366009058695
NADK2	30.7867572933333	20.78593321	-0.566702398261896	0.00739636452362763
NADSYN1	38.1539122333333	46.86070776	0.296547748097011	0.0118324490275168
NAE1	84.79254346	115.032076633333	0.440026905158556	0.00901224309141947
NAF1	20.3932038966667	22.7678553066667	0.15890994910251	0.0323320020851073
NAGA	15.8801067866667	16.4736408033333	0.052938823182713	0.317570411805556
NAGK	24.1963785366667	100.737206046667	2.05773358229917	0.000276560789373904
NAGLU	37.7995604466667	51.3294347066667	0.441416914050798	0.000586833846962676
NAGPA	24.6880265533333	17.65678397	-0.483588926189714	0.0149420005435645
NAGS	1.506818752	0.488956343666667	-1.62372832709706	0.000650761583949569
NAIF1	32.2457963433333	9.60611246233333	-1.74708649487875	0.000253217228510602
NAIP	1.22663725733333	2.02874071333333	0.725875814243507	0.13795221841674
NAMPT	93.5763142233333	77.79446331	-0.266475923873409	0.0153295954198003
NANOS1	5.543909522	3.91439473666667	-0.502114464497675	0.018452586821804
NANP	13.6833571033333	10.3361350613333	-0.404725400625125	0.000666685842352015
NANS	137.507446833333	159.235756133333	0.211654575977251	0.0313406243780447
NAP1L1	399.617806366667	220.5979969	-0.85720117801866	0.000407224143994642
NAP1L2	14.8249874666667	19.4996068166667	0.395414149174623	0.00748781781000764
NAP1L4	223.3557619	299.1290925	0.421424757694034	0.00104585751087946
NAP1L5	9.140223221	0.991299870666667	-3.20483595159961	1.36587064086227e-05
NAPA	95.08330743	185.716934166667	0.965841377300133	1.11817750314619e-05
NAPA-AS1	20.8052900633333	9.09464250333333	-1.1938615683584	0.00214999558267236
NAPB	9.61281903733333	17.99293699	0.904399216945257	0.00778901717104873
NAPEPLD	21.82439888	4.16268240666667	-2.39035652069421	0.000502541589953896
NAPG	20.7195681533333	33.20489097	0.680401827374052	6.14341821686525e-05
NAPRT1	185.191039066667	76.3101395233333	-1.27906762237816	0.000692416652376241
NARF	47.6944740166667	85.7381681366667	0.846115470977466	0.000395516858761196
NARFL	43.02805144	43.0580744166667	0.00100629458869911	0.982267470382986
NARG2	22.3569985066667	20.65854877	-0.11398760435083	0.0545352860114589
NARS	220.9193249	170.169345966667	-0.37654844818914	0.000411740518997728
NARS2	48.7138327033333	23.3123381433333	-1.06323778707132	0.001061373197519
NASP	108.5806504	154.626143366667	0.510017232322702	0.000179857766248604
NAT1	0.238181446	5.82531904733333	4.61220412822807	0.000268554691391992
NAT10	107.4956158	75.5007725466667	-0.509714509097508	0.00014363110882148
NAT14	44.7748347	0.534558430666667	-6.38819664345515	0.00037126607735529
NAT6	29.5201025733333	16.07285659	-0.877071375823548	0.00741778148366635
NAT9	25.24050774	45.7037011966667	0.856570070983746	0.000252336866050868
NAV1	0.874148144666667	8.32601327533333	3.25167615509501	0.000120300601988259
NAV2	0.096166551	4.69663764566667	5.60994930325582	0.00464152523193868
NBAS	14.0566736833333	26.17111441	0.896720117025619	0.00036131321134994
NBEA	0.0147677226666667	2.445274111	7.37140502265975	0.00832786151895631
NBEAL1	1.60719854033333	1.82410746233333	0.182642565542716	0.154685215949153
NBEAL2	48.3017005266667	71.37111351	0.563266299156346	0.0213203053848376
NBN	66.2755071066667	31.20099748	-1.08688365185715	0.000272873663382133
NBPF1	13.8970298566667	2.837592617	-2.2920371890091	0.00244352437146118
NBPF10	0.952535324666667	1.844581011	0.953448650349546	0.00137067106650531
NBPF12	1.66656023966667	2.683478795	0.687231021697228	0.00536132666476861
NBPF15	6.48249533166667	11.9836637	0.886447875589342	0.00127224752725318
NBPF25P	0.393817352	0.790889614	1.00594966972293	0.0326424370392677
NBPF3	19.1300095833333	8.129501392	-1.23459882133169	1.54035869257415e-05
NBPF8	1.34024695433333	0.853176508	-0.651582709533878	0.00235345745138068
NBPF9	0.287260551	0.679608888333333	1.24234483744656	0.0040760450267094
NBR1	57.6119209866667	43.8076432666667	-0.3951847595737	0.0031060784877119
NBR2	11.37945496	8.96442219266667	-0.344148957348455	0.0103848000578377
NCALD	4.674446171	1.665099354	-1.48918718109579	0.015235678257825
NCAM1	0.307795706333333	0.596885944333333	0.955482174528311	0.209115395373829
NCAPD2	141.541541	128.5045486	-0.139406104945575	0.0863590430595182
NCAPD3	139.208458466667	86.39928894	-0.688155529393615	0.000314569578583794
NCAPG	61.6500182533333	96.32637592	0.643829566617569	0.000118571301481975
NCAPG2	97.2116103566667	121.8913509	0.32639522376808	0.00571016347886232
NCAPH	42.73584228	45.56009297	0.0923241342993473	0.066735356688976
NCAPH2	55.1467093266667	71.04377631	0.365433468773856	0.00248185270640133
NCBP1	45.2703052466667	41.5170058266667	-0.12486263292834	0.0833302238388922
NCBP2	160.060603433333	163.195980266667	0.0279872689025146	0.518351837507421
NCBP2-AS2	46.3513824366667	58.2810334966667	0.330414092837968	0.0131801096982152
NCDN	19.738843	33.70577108	0.771958201715838	0.00126668316915683
NCEH1	4.28811124866667	10.4694759656667	1.28777499211175	0.00255423827954313
NCF1	1.69583482766667	37.7726996133333	4.47727633177695	0.00315043369077418
NCF1B	3.74582178566667	10.3255834236667	1.46286913269118	0.00483177448545319
NCF2	8.21824339	43.3525886266667	2.39921617794634	0.00111915854311377
NCK1	23.5699115933333	9.80593229866667	-1.26521964106743	0.000267972675157854
NCK1-AS1	16.5924610633333	6.389691656	-1.37670967015069	0.000942582360924812
NCK2	42.6899091366667	146.225848066667	1.77623135931001	0.00190380349964665
NCKAP1L	120.781968033333	98.2335445333333	-0.298117424192971	0.0150122250633236
NCKIPSD	14.25890315	36.4517239766667	1.35412403976073	0.00859984040080131
NCL	1201.947687	703.345845166667	-0.773067943671503	0.00126345173086053
NCLN	77.0229061266667	151.6364265	0.977256899988009	0.00173457275609114
NCOA1	8.21538529	13.1468420033333	0.678316149803069	0.000321517404864313
NCOA2	23.9711626566667	22.7030677466667	-0.0784126302055359	0.543245223965423
NCOA3	53.06444884	42.0918868233333	-0.334203452120296	0.00924582010104925
NCOA4	81.13529741	115.509191066667	0.509606059771365	0.000455027264092993
NCOA5	70.8667043633333	52.9655130733333	-0.420054661283822	0.00371311033129142
