CTRL MM1R	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
MIR637	18.1915928866667	4.856205524	-1.90537048770047	0.018337639431089
MIR641	8.434828969	5.261474494	-0.680891653548369	0.174491356851196
MIR647	21.9704391333333	6.933637895	-1.6638793061085	0.0221097830215752
MIR6511B1	9.78141631166667	3.61447680933333	-1.4362565429081	0.0371077203985891
MIR663A	237.933019366667	53.6001220233333	-2.15024730677959	0.0118685329946764
MIR6723	90.20280588	46.7152619533333	-0.949278353355081	0.0096325778488483
MIR6753	11.3681225096667	6.44832890366667	-0.81799677011527	0.0854187765774251
MIR6759	16.5660949233333	11.4048105663333	-0.538591076677637	0.393313845581518
MIR6820	9.64455433366667	4.23806126966667	-1.18631012924349	0.0415069885850954
MIR6835	28.16934724	13.5812750096667	-1.05250720684701	0.0351161227080148
MIR7-1	30.5934050333333	33.42697984	0.12779232475525	0.520173803976552
MIR7111	10.392460347	6.41745659766667	-0.695463704532832	0.1803264824166
MIR7113	14.1761741833333	16.7748155186667	0.242828664870458	0.563133629359374
MIR7161	8.94403700533333	18.53995351	1.05163956397032	0.0760743018198974
MIR7851	26.15411065	1.39780088533333	-4.2258069424485	0.00371891261651522
MIR93	4.16158996366667	8.20900411	0.980072384382262	0.12071707922238
MIR940	4.46322709833333	4.60540408433333	0.0452405300691079	0.946950888640632
MIRLET7BHG	0.169814430333333	0.996871681	2.55344875033893	0.00243263575161829
MIRLET7D	24.2002425533333	30.65532971	0.341116414111633	0.504035762638661
MIRLET7DHG	8.659853969	9.209185797	0.0887309133177608	0.649140226478102
MIS12	55.6901796266667	25.9376768433333	-1.10237367831398	0.00432438611008535
MIS18A	73.0739792	78.05285838	0.0950936956406731	0.0330010563582651
MIS18BP1	30.1393314633333	32.9880344033333	0.130295401178387	0.141715465682199
MITD1	65.08159515	110.6265275	0.765375858646656	0.00155360528366723
MKI67	239.6559844	64.80454357	-1.88679809377982	0.000441506036307388
MKKS	38.7479284333333	42.3651935666667	0.128760278597221	0.0241502102005222
MKL1	17.3667810266667	7.337182931	-1.2430322118763	0.00131154974965502
MKL2	8.77173668433333	5.63423222866667	-0.638643475764091	0.000697919771902804
MKLN1	14.4501969533333	34.1710127466667	1.24168384990471	0.00890197958569482
MKNK1	20.1712103566667	23.1727046633333	0.200128787724869	0.0249402715626811
MKNK1-AS1	0.684860657666667	0.525959880333333	-0.38085772951349	0.418104132949814
MKNK2	186.838336	106.6961826	-0.808281941510344	0.00010603789259434
MKRN1	53.9510817466667	63.2704546666667	0.229880076441038	0.00904235711330245
MKRN2	36.2856867033333	51.6525979366667	0.509440340026297	0.00152437894997584
MKRN2OS	3.71594740266667	1.04743620666667	-1.82686770093755	0.00130797943541044
MKS1	6.79909089266667	16.60798049	1.28846289259476	3.18254623441008e-05
MLANA	2.39290711	0.717249187333333	-1.73821806065493	0.0127487431067359
MLEC	65.5291113766667	98.9263324133333	0.594218623771026	0.00280011733642981
MLF2	150.115614933333	174.2384823	0.214989239653468	0.0240665420884546
MLH1	28.1523878	53.96880658	0.938868492634608	0.000363299571346177
MLH3	5.29470627233333	11.1657016033333	1.0764513495904	0.0060933444667273
MLKL	15.6080445033333	12.80715714	-0.285339526666545	0.00179844147273712
MLLT1	91.1628101133333	51.1022209333333	-0.835059403753455	0.00152724584558292
MLLT10	14.0222720566667	39.9331068833333	1.50986519013755	0.000706680527189989
MLLT10P1	1.15696994766667	26.0683719966667	4.49387719153484	0.00222444306050218
MLLT11	1.43870575133333	160.282078033333	6.79969775142519	0.000972032657379495
MLLT3	7.98279701766667	12.2877477866667	0.622254276726488	0.000278807505792142
MLLT4	7.11899149933333	7.17597100633333	0.0115011826729212	0.869438221740988
MLLT6	96.64035055	66.0129318	-0.549877014655029	0.000892490099247001
MLST8	100.73884077	122.5544853	0.282803250814681	0.00834893668234998
MLX	62.45710511	80.2923626333333	0.362397063967096	0.000636901096889069
MLXIP	14.55866967	36.2551944833333	1.3163091807056	0.000614433843893885
MLYCD	6.19171867066667	7.74797326533333	0.323479053757965	0.0995628300034786
MMAA	1.50140679633333	1.84157550366667	0.294625629528693	0.024721521350782
MMAB	18.8733082233333	36.06662732	0.934317190342832	2.29416728213416e-05
MMACHC	9.97247399133333	34.84927937	1.80510546285126	6.78564502552315e-05
MMADHC	210.4279572	182.386666633333	-0.206326126835309	0.0406215256835658
MMD	11.20745401	9.39061390166667	-0.255167198504176	0.00828888944700092
MMGT1	27.1041295966667	35.53609568	0.390772504467545	0.00136695780452716
MMP11	2.98818156	4.86803842366667	0.704072747341458	0.0379600205277453
MMP14	0.0528346643333333	0.816491424666667	3.94988104955023	0.0334266548640661
MMP15	0.145061821333333	1.26443970233333	3.12375846736609	9.07902543786114e-05
MMP24	1.58356691433333	0.396341422333333	-1.99836217150981	0.000472828313325222
MMP24-AS1	13.04412371	2.34945501266667	-2.47300198032108	0.00037083757947142
MMP25	0.894686159	5.84212646333333	2.70703998539035	0.0061406664668365
MMP9	0.110350945333333	0.155788521	0.497489946224518	0.469493246043517
MMS19	38.6818151933333	30.6124967666667	-0.337534780291522	0.0029704422382613
MMS22L	13.7619652666667	19.6476217333333	0.513668182854168	0.00664099617358123
MNAT1	22.7046392866667	45.3343523933333	0.997617559453319	0.00433475236760368
MND1	23.7245572766667	32.4427071433333	0.451513043156051	0.0261460014958979
MNS1	61.3921907333333	5.38534998833333	-3.51094314003754	0.00226549689149499
MNT	17.0371843866667	8.266886018	-1.04327103091376	0.000837460249642417
MNX1	13.09213979	66.39923162	2.34246563481786	0.00402770596563968
MNX1-AS1	9.89567836766667	47.7873026533333	2.27175682191326	0.00114799755368782
MOAP1	22.4751953766667	33.4861895433333	0.575232561265623	0.0175675591401737
MOB1A	149.5949795	340.510298266667	1.1866366729283	0.0044136773421244
MOB1B	0.89488261	18.5910499066667	4.37676599357689	0.00189249131089538
MOB2	22.0282841866667	26.15292635	0.247615258202259	0.0371864538405049
MOB3A	336.108541333333	60.67767262	-2.46968955039092	0.000381848262135489
MOB3B	0.903964479666667	0.149616153333333	-2.59500014012122	0.00926804759485865
MOB3C	10.048687559	8.970581623	-0.163733653015189	0.121567501171426
MOCS2	26.1838165566667	9.51196234166667	-1.46086049153012	0.00090736069159631
MOCS3	14.0477241433333	19.2101280533333	0.451530716030262	0.00244812976186544
MOGS	121.234025033333	160.713901266667	0.406700066786693	0.00144482007984687
MOK	0.603341303	34.8304110133333	5.85122933872766	0.000187319203801688
MON1A	27.8627706766667	28.68238579	0.0418263050488952	0.5349193682713
MON1B	21.64086432	21.9712029133333	0.0218557383380193	0.819934550873233
MON2	16.5830274733333	13.32170443	-0.315928737723726	0.0210339222966483
MORC2	36.6718224433333	26.16141055	-0.487231635011549	0.00944810751795941
MORC2-AS1	3.65993726466667	2.53953571433333	-0.527254156151715	0.0307454048401627
MORC3	18.3961075933333	27.9423777266667	0.603054249811137	0.000473671557677717
MORC4	7.92269286033333	0.277268966	-4.83663282084391	0.00100795848132522
MORF4L1	234.9035229	334.4600835	0.509765691213717	0.000485989360984996
MORF4L2	217.5236277	176.910500266667	-0.298152437243344	0.0426024983514934
MORF4L2-AS1	1.00623220166667	0.465803333666667	-1.11117039512747	0.0223468866636282
MORN1	5.382589146	2.810251138	-0.937601245785415	0.0121395065120861
MORN2	7.081139027	30.6162959733333	2.11224640614511	0.00455614265964331
MORN4	0.772470021333333	0.154369138666667	-2.32309458558613	0.00620269883595284
MOSPD1	15.2715048266667	13.4935848666667	-0.178568546940675	0.0661864334589623
MOSPD2	13.5761676133333	14.3837097266667	0.0833595298374394	0.316592481925082
MOSPD3	5.20670532566667	40.14578725	2.94680594002798	6.38418494142953e-08
MOV10	3.178943127	27.07653428	3.09042397860458	1.24638242360691e-05
MPC1	98.76660875	73.3155642566667	-0.429903871987181	0.000862634736190615
MPC2	132.7994744	110.1548457	-0.269716476293081	0.00209500562283973
MPDU1	147.955475733333	37.67754706	-1.97338614206863	0.000639929830643868
MPG	83.0250313433333	90.6132188533333	0.126175166743493	0.180594387668785
MPHOSPH10	70.5090487466667	100.385085876667	0.509664623167625	0.000325601376128397
MPHOSPH6	37.13633749	43.01084286	0.211868864394929	0.00701369434692515
MPHOSPH8	27.50068679	23.9720097133333	-0.198116784722046	0.129677500440963
MPHOSPH9	12.7439084433333	31.4071378	1.30128466588857	0.0082791907580557
MPI	35.7716377166667	39.0907272133333	0.128010253549757	0.0696001489430699
MPLKIP	77.6173441766667	171.425206933333	1.14312828917444	1.67298899356816e-05
MPND	44.9793136633333	24.97407715	-0.848830279206963	0.00129421342017376
MPP1	38.47296009	32.2356502433333	-0.2551877489392	0.0100025329563017
MPP2	0.408345927	0.239584450666667	-0.769257559343004	0.060034506915214
MPP5	12.2054923	10.9815672566667	-0.152446520199767	0.12176440637371
MPP6	23.6029215433333	44.32553279	0.909172526503207	4.14678880707018e-05
MPPE1	10.471278448	13.7545375166667	0.393470038227163	0.0153338475198706
MPRIP	40.3719643566667	20.5876708	-0.971573166025052	0.00235678649685794
MPST	28.60124697	43.3044260466667	0.598436439418629	0.0045276786709027
MPV17	130.3899371	161.743717766667	0.310877144824125	0.00243896898360595
MPV17L2	41.18579539	56.6696192366667	0.460428658344813	0.009018023007065
MPZ	6.87389169466667	2.30562989733333	-1.57596617240675	9.87184284820569e-05
MPZL1	40.3991709033333	118.303056833333	1.55008976144703	4.01540770435585e-08
MPZL2	5.773788718	1.59108380433333	-1.85950848937745	0.00919130618514606
MPZL3	6.77766329166667	10.9631147333333	0.6937978690952	0.000521904891773988
MR1	16.73715725	23.3290204333333	0.479071219214701	0.00259213334896853
MRE11A	41.2241605566667	57.18084512	0.472041826322654	0.00940851422364232
MREG	36.6377787466667	61.3748296433333	0.744315075744033	7.28196984821367e-05
MRFAP1	107.626538233333	327.311799733333	1.60463175587237	0.000104734803479143
MRFAP1L1	32.3041423566667	137.494777233333	2.08958574009551	0.00033048366388676
MRGBP	44.8702477466667	71.08749139	0.663836574705424	0.00073835786890963
MRI1	34.2623356666667	40.48230892	0.240668073468918	0.012552792622279
MRM1	18.05662201	34.8394173766667	0.948192475697363	0.00267596874458272
MROH1	26.03720756	16.8633518933333	-0.626683404283879	0.00132862578392294
MROH6	0.994218584666667	5.85213681633333	2.55732852188301	0.00937398755872714
MRPL1	49.7115913466667	74.47231306	0.583121880414738	0.0103149314514279
MRPL10	50.61772115	79.62285358	0.653540019044184	0.000354053686672446
MRPL11	72.49699558	170.655514533333	1.23509392087179	1.78020488597829e-05
MRPL12	386.2142544	460.305511833333	0.253190305643355	0.017022127742159
MRPL13	76.74557525	223.9297493	1.54489072474503	2.48697067462464e-05
MRPL14	223.953712466667	271.1241048	0.275752802544812	0.00196435605916891
MRPL15	106.0301401	157.966239066667	0.575141831809146	0.0050987673830595
MRPL16	144.981902366667	187.5256076	0.371214792184941	0.00111798533960172
MRPL17	61.7634504933333	64.4255774633333	0.0608802105547018	0.178406661559402
MRPL18	118.6838117	316.307149	1.4142029963375	3.30919426026812e-05
MRPL19	19.89593368	22.84410246	0.199348156797972	0.0502515670667242
MRPL2	84.61741877	97.3838834533333	0.202728355864798	0.00902674338417993
MRPL20	299.9834111	570.839550066667	0.928202571238901	4.48305032660778e-05
MRPL21	127.062436166667	178.966887933333	0.494155102569721	0.00125347656195495
MRPL22	31.0360039933333	22.05488929	-0.492844298382094	4.26617484062293e-05
MRPL23	226.389518033333	284.295148766667	0.3285823188765	0.00270193355282513
MRPL24	208.497819166667	159.789544366667	-0.383859283161983	0.00583827025045872
MRPL27	162.215083533333	165.3519683	0.0276322445694274	0.457913527017864
MRPL28	173.3370485	224.6819242	0.374304019049208	0.00493106610722598
MRPL3	198.858426733333	333.5979015	0.746368515106848	2.41403175258267e-05
MRPL30	36.1668521366667	50.85979409	0.491857585922311	0.00548472143880244
MRPL32	156.9249097	227.119309466667	0.533375989068178	0.000288477059566582
MRPL33	149.576818033333	247.534734766667	0.726744384047915	0.000619937518239735
MRPL34	184.977073166667	141.447404933333	-0.38708075960168	0.0161815251025443
MRPL35	47.5374114133333	53.74008457	0.176935246326447	0.0175181674950096
MRPL36	214.760354133333	236.868568633333	0.141359083326484	0.142863472820904
MRPL37	315.425895966667	223.024241666667	-0.500100575261069	0.00560312525643734
MRPL38	135.945730966667	123.584774933333	-0.137529826966212	0.0452932383518193
MRPL39	51.2905835466667	86.2035269333333	0.749052911648805	0.00160457210707212
MRPL4	115.244589866667	188.539090266667	0.710164646741749	0.000160097265747624
MRPL40	107.184710233333	96.0471637366667	-0.158284204815948	0.066962718951475
MRPL41	268.376268	251.606755566667	-0.0930864437449952	0.373716987167954
MRPL42	48.69838445	77.4197676466667	0.668828065545832	0.000304195336401858
MRPL42P5	0.903074274	1.01958234333333	0.175061741547108	0.495632611822178
MRPL43	35.2988687866667	18.52723297	-0.929974518675685	5.77223426212406e-05
MRPL44	46.66857534	66.4218543866667	0.509206574463378	0.000378349998911943
MRPL45	41.4607793966667	102.2661799	1.30250997300916	1.42528108199465e-06
MRPL45P2	3.771133191	2.21355523333333	-0.768632732823262	0.0119678090598171
MRPL46	66.9452103466667	85.52288712	0.353329716657417	0.0233193006396128
MRPL47	133.582032533333	129.5611835	-0.0440924191345541	0.170748888885545
MRPL48	93.7244546966667	161.5189076	0.785205626614889	0.000405457958594985
MRPL49	78.7993720966667	198.197578133333	1.33068329478503	1.34797416740798e-05
MRPL50	68.7507015033333	284.985698	2.05144318011243	6.27160674585222e-06
MRPL51	524.0592387	623.586274366667	0.250859272916638	0.0590792017217279
MRPL52	40.88916979	64.1719294366667	0.650223590109641	0.000113435229750083
MRPL53	182.845401266667	344.713178033333	0.914772110517708	8.90773353013227e-05
MRPL54	238.942764466667	135.5757112	-0.817566342918329	0.0179402143447775
MRPL55	108.337294933333	149.190093666667	0.461621768932872	0.00837127533017575
MRPL57	22.6561036266667	33.7708942333333	0.575880612277739	0.0123448687817177
MRPL9	230.211573733333	205.475634033333	-0.163993041228659	0.0165246257640062
MRPS10	65.4881151733333	117.053607166667	0.837864379489	4.14448105607305e-05
MRPS11	84.1461191	77.1104533966667	-0.125970283787623	0.223885335623721
MRPS12	141.672781133333	99.9050157233333	-0.503933591923394	0.0133332997571733
MRPS14	70.2202672866667	86.81659999	0.306083435531752	0.00534840153457934
MRPS15	211.5985119	285.7645766	0.433497609416728	0.000122718096630924
MRPS16	99.7117901766667	67.4041994633333	-0.564925624657457	3.04978273134505e-05
MRPS17	68.20831486	190.409167366667	1.48108341451635	0.000204484054491487
MRPS18A	88.3386111466667	104.180467236667	0.23796875680611	0.0156198785765869
MRPS18B	16.20264541	24.5741862433333	0.600914262014535	0.000407165189951051
MRPS18C	59.95476597	78.78406728	0.394029456954993	0.00142750276068153
MRPS2	75.93632941	118.609655333333	0.64335928706454	0.00321340026131596
MRPS21	177.213057433333	213.657496966667	0.269815031584942	0.00362770020373436
MRPS22	79.7620978266667	114.313605633333	0.519221863951194	0.000167907760468593
MRPS23	88.8308747633333	144.6493943	0.70342717880791	0.00011393273354997
MRPS24	8.41433962166667	7.140071134	-0.236911602311897	0.297437742916935
MRPS25	58.57482128	45.5817032166667	-0.361825813536723	0.000365426032906273
MRPS26	124.794554	105.098836466667	-0.247808279229479	0.00339269460968192
MRPS27	63.7302700833333	42.6613521966667	-0.579049080630952	0.00255246871590208
MRPS28	63.9101034466667	114.1799541	0.837193459806266	0.000292335837252259
MRPS30	54.0862977666667	85.98500536	0.668821947248643	0.00643655696111019
MRPS31	25.9076692066667	36.60344161	0.498600074413978	0.0104972874157003
MRPS31P5	3.561382401	3.243896196	-0.134709698057482	0.237599441501926
MRPS33	235.610820733333	246.3038852	0.0640335867669112	0.0787782402708149
MRPS34	505.3531386	530.4644406	0.0699641547270159	0.31364914683934
MRPS35	89.0880485866667	162.086595933333	0.863460981086346	0.000216568740437337
MRPS36	30.0693031066667	35.74430247	0.249421867084716	0.0364383550636444
MRPS5	153.982838666667	125.936800733333	-0.290069648954286	0.0033119028690319
MRPS6	75.21485648	46.07057922	-0.707171915705216	0.000944956719732275
MRPS7	141.916984	175.272552666667	0.304552835486508	0.0052662043859208
MRPS9	56.67645308	72.6775068933333	0.358759456170182	0.0170037739516681
MRRF	35.86560548	81.6636082033333	1.18709232620144	4.819713181202e-05
MRS2	44.74499001	43.89068226	-0.0278114599033816	0.45596856184472
MRTO4	117.076173433333	220.0924367	0.910662071042553	0.000698475709894166
MSANTD2	10.2833902963333	13.5700675866667	0.400111925991152	0.101120184319025
MSANTD3	14.6265560933333	27.8381675833333	0.928474131877584	0.00495846136321148
MSANTD4	16.4394173366667	27.6615930333333	0.750725077410615	0.00962711942528621
MSH2	78.9701571266667	173.272345833333	1.13366195356767	7.99960117620878e-05
MSH3	23.2985330466667	13.8054451433333	-0.755001713855058	0.00215373834845118
MSH6	128.101484	132.769608633333	0.0516377584273834	0.207145372829388
MSI2	49.3647598533333	33.4091707133333	-0.563237336507524	0.000350767493174148
MSL1	74.0411883166667	55.2888031366667	-0.421340708470597	0.0107559603479067
MSL2	38.9031733566667	45.0361664266667	0.211196185838165	0.0248359935538484
MSL3	31.3919865966667	10.77192301	-1.54312050705021	0.000573590905710345
MSL3P1	2.42718508366667	0.071033985	-5.09463089172724	0.0029233708088353
MSMO1	166.4774763	59.22894203	-1.49095277844331	0.00300630885720469
MSMP	23.80113433	28.16427025	0.242835759054571	0.101508322907241
MSN	417.7937329	393.765162666667	-0.0854553732218288	0.10922351941813
MSR1	0.534396645666667	19.60649343	5.19727677390123	0.0020312078904708
MSRB1	47.5939909933333	86.33899667	0.859232890856455	0.000354384641912773
MSRB2	13.63305663	36.7898290466667	1.43219791139244	0.000619346781304036
MSRB3	10.5940338346667	0.0975751413333333	-6.7625226586742	0.00353945348335278
MSS51	2.97170111066667	1.245945377	-1.25404819790093	0.00818046405742874
MST1	7.98173476866667	5.26258771066667	-0.600929965663439	0.0251771723887476
MST1L	1.34806212066667	0.692246555333333	-0.961529104768565	0.000739936138480768
MST1P2	5.02684443066667	2.40090914933333	-1.0660722287517	0.0358811871626113
MST4	49.5078257666667	110.687928566667	1.16076939586196	0.00118153209284748
MSTO1	5.31155852366667	3.03248100433333	-0.808636632165491	0.00607885431113925
MSTO2P	7.73109871066667	4.267910438	-0.857143556807709	0.000265770295953304
MT1X	5.252418633	146.181903633333	4.79863900808516	4.36038031046379e-06
MT2A	1.904886583	97.5287738366667	5.67805091154855	0.000315979992268043
MTA1	47.41873451	389.347456533333	3.03752913524597	2.24631438902535e-08
MTA2	203.804168066667	253.197371966667	0.313078873714395	0.00344542065231336
MTA3	2.33647829866667	17.06396736	2.86854556865288	0.00201339696511398
MTAP	20.4812054166667	43.59629129	1.08990478370819	0.000119416840472886
MTBP	15.9913567833333	42.2689467866667	1.40230581608163	0.00143129515572645
MTCH1	91.8392031333333	144.496043633333	0.653847962364784	4.56116044348842e-05
MTCH2	87.0868646666667	164.8299601	0.920451457618773	0.000476527167200581
MTCL1	18.89132807	13.7197200833333	-0.461473080271523	0.00288128956631109
MTCP1	4.53462369966667	4.20402344033333	-0.109212122052097	0.299410212307292
MTDH	70.6684917033333	136.804562066667	0.952977318436685	1.97256019424712e-05
MTERF	17.40557801	27.14762612	0.641276325088905	0.00490967316998379
MTERFD1	17.7012342933333	38.0602757733333	1.10443605316341	0.00014730766631063
MTERFD2	6.80483613433333	19.6826252	1.5322903290921	0.00123301701489246
MTERFD3	8.854709424	5.745462154	-0.624022019125013	0.0241871085982237
MTF1	9.278091744	9.524313291	0.0377869651592148	0.357638852564594
MTF2	17.1979626933333	33.8332201533333	0.976202825059428	4.14097112477089e-05
MTFMT	15.45710241	23.53754919	0.60669421301349	0.000343651553989034
MTFP1	50.1488264866667	27.7745062366667	-0.852454677057783	0.0124605940514752
MTFR1	21.2233185466667	26.5405423633333	0.322547594532612	0.000283141620635259
MTFR1L	16.32252187	29.4003547333333	0.848969587685651	6.17089629648175e-05
MTFR2	22.59668615	43.18730622	0.934496118201248	8.31515427021643e-06
MTG1	54.5751363966667	20.37917858	-1.42114792865173	0.000470509338479862
MTG2	34.9163431633333	35.8464451666667	0.0379275848711672	0.487893921373772
MTHFD1	95.12994286	125.626914333333	0.40117416387736	0.00250648885302142
MTHFD1L	24.1141315933333	65.6473900333333	1.44485879832838	0.000680117028750764
MTHFD2	224.556235333333	390.541392933333	0.798398683187754	0.000189155101142423
MTHFD2L	7.450550586	11.0821200333333	0.57281495053071	0.00231321132871204
MTHFR	16.1597817466667	9.604808178	-0.750579006671469	0.00139119101161262
MTHFS	2.88632483566667	3.18543475766667	0.142256615055894	0.53398998171092
MTHFSD	6.67515672733333	7.86513916033333	0.236670581393317	0.180871124039813
MTIF2	49.4734662933333	91.1804516533333	0.882069571899415	0.000213107213276395
MTIF3	32.0608982933333	34.0572513366667	0.0871471559377234	0.411918014245425
MTL5	5.85564606966667	0.996922465	-2.55427514662692	0.000458686899765162
MTM1	14.9382049666667	10.504431233	-0.508008749869277	0.00288446364837684
MTMR1	45.3198079466667	36.29330219	-0.320438419269557	0.00361911495551547
MTMR10	48.6139481633333	86.2048692233333	0.826399054448483	8.96154475120005e-05
MTMR11	1.83369949433333	0.355834996	-2.36547691998722	0.000215496361422923
MTMR12	38.0677326866667	17.2752472266667	-1.13986228835321	0.000520698544905551
MTMR14	73.97804336	49.5525887466667	-0.578136713981458	0.000405570207213112
MTMR2	18.0436715166667	78.1880325633333	2.11545487868036	0.0011188187194659
MTMR3	13.7289180966667	4.84745288666667	-1.50191915712778	0.00227007483124663
MTMR4	42.1302664566667	27.25727288	-0.628215814239002	0.0016553919020224
MTMR6	18.3391824166667	10.7281251736667	-0.773531347708417	0.00579304667548101
MTMR7	2.208202165	0.800081321	-1.46465371015315	0.0105450242467588
MTMR8	3.10744074366667	2.68826167366667	-0.209053304573361	0.349686577380665
MTMR9	8.84518030566667	5.217583524	-0.761509761522738	0.00609080433431594
MTMR9LP	0.252943122	2.13425626466667	3.0768484988148	0.00018332133392363
MTO1	42.4791942633333	47.2529053433333	0.153646634460829	0.0173953159232745
MTOR	42.5484133433333	32.9236145566667	-0.369982601544242	0.0078017824166433
MTPAP	14.2865016466667	45.2445022766667	1.66308981377444	0.000149637504082335
MTR	24.7050320733333	34.4013502833333	0.477660264324277	0.00612682672550161
MTRF1	7.56993627833333	10.7731232633333	0.509083504720203	0.00604164137851408
MTRF1L	11.27219154	23.1454494033333	1.03796054335575	0.0034419231111097
MTRNR2L2	7.316706468	1.370849359	-2.41612433811268	0.0124476837933832
MTRNR2L8	3.786822169	3.13304789966667	-0.273420846606281	0.142985464604526
MTRNR2L9	2.06501884633333	5.68827741433333	1.46183687774211	0.00228463202282896
MTRR	96.29233572	51.21465349	-0.910864321071768	0.00301716439263619
MTSS1	1.56406083933333	2.07206833733333	0.405774952108434	0.00969011648500361
MTSS1L	1.190981009	0.242645137	-2.29523055706607	0.05548193531372
MTURN	10.5938578566667	13.7805838333333	0.379408954607321	0.00184404179597182
MTUS1	21.1996108066667	0.0473759033333333	-8.80566861202828	0.000479089654371069
MTX1	68.0690935133333	104.4291082	0.617452097293432	8.70184408972121e-05
MTX2	46.7038034866667	57.5643151166667	0.30163469734071	0.000139552557395394
MTX3	25.5879546866667	6.53435527166667	-1.96934803245192	0.00118414778270615
MUC20	0.467236679	2.47324824866667	2.40418161721553	0.00200996669019295
MUL1	39.43648278	36.8698864966667	-0.0970879127430111	0.0282173573868374
MUM1	25.1146482533333	21.11618209	-0.250180057400232	0.0450360884859992
MURC	1.57372769433333	3.62290730033333	1.20296196224077	0.0196042624302816
MUS81	62.3810648833333	55.2658162666667	-0.174720778845852	0.0141222563821739
MUSTN1	1.48077995566667	0.888731461	-0.736537806210299	0.214899469650308
MUT	34.8621500966667	29.93359285	-0.219896097229971	0.0426199154919139
MUTYH	20.2792099	24.2348596166667	0.257082281070763	0.0447275228799504
MVB12A	28.46219618	65.7368563966667	1.20765548054224	0.00175144622515258
MVD	65.2618072766667	30.59129389	-1.09311781168046	0.000152193791384675
MVK	25.1108359633333	34.4169439966667	0.454808942938757	0.0163036527038346
MVP	63.6289807066667	21.8455710466667	-1.54234319222317	0.000830274948992858
MX1	21.7879668566667	5.883904765	-1.88868577680552	0.00197216587877947
MXD1	6.61187386966667	14.5981294066667	1.1426524064213	0.00167103674560574
MXD3	49.3790097933333	4.61139574	-3.4206225209923	0.00234954919594998
MXD4	45.3371656	38.4456675066667	-0.23787317101005	0.000780452322539344
MXI1	18.3581686333333	15.1505526566667	-0.277051725355577	0.0280864104843969
MXRA7	3.60081939966667	17.1769213433333	2.25407433471168	0.000251867552363299
MXRA8	5.251097303	1.82300985233333	-1.52629657075302	0.00734437597065172
MYB	35.5625126833333	72.8711864533333	1.03499121819246	1.08906646151689e-06
MYBBP1A	96.1536829433333	56.00433474	-0.779803621499991	0.00350654827299139
MYBL1	5.209221479	3.46251133366667	-0.589248983578954	0.0194298843157859
MYBL2	351.739718633333	383.2881937	0.123921305920811	0.0207331613911954
MYC	314.5158915	953.6362394	1.60030614730876	2.06397595469464e-07
MYCBP2	42.50873813	15.97924517	-1.41156017364567	0.000260398887158419
MYCL	1.55654224566667	2.17887155	0.485236415320876	0.108023909898494
MYD88	23.19577835	54.2912657033333	1.22685786049661	2.36682044680391e-05
MYEF2	8.91819815866667	4.558959768	-0.968047578359205	0.000947567187682665
MYEOV	35.2554883333333	146.727798366667	2.05722245419735	1.0091560979492e-06
MYEOV2	54.0503435533333	130.8916616	1.27599750078943	0.000391355399442082
MYH10	31.8592854166667	17.6399902933333	-0.852864141470592	0.00215642760072103
MYH11	1.13427907266667	0.800260272	-0.503234442645994	0.125502412840121
MYH15	6.34186941833333	0.272357043333333	-4.54133709024915	0.000476583850328736
MYH3	0.397780267666667	0.0672830526666667	-2.56365664344607	0.0222935539196277
MYH9	489.031126566667	107.644755133333	-2.18364826729496	0.00231741456748532
MYL12A	260.718349466667	398.496914766667	0.612076430731586	0.00518794722129804
MYL12B	90.2449685166667	470.6182991	2.38263901422421	0.000333097449031798
MYL6	940.593675033333	1131.324977	0.266369871961651	0.0026107069060343
MYL6B	51.7515266166667	88.44891802	0.773243073534307	4.50167213748525e-05
MYL9	0.655791948333333	1.18000434533333	0.847482078415694	0.150696999287969
MYLIP	34.69713686	8.45465446033333	-2.03699892097851	9.2056816372603e-06
MYLK-AS1	2.834769346	1.304142403	-1.12012994341312	0.00103378568355135
MYLK2	6.90269638066667	1.29574949366667	-2.4133731978844	0.0205182516305605
MYLPF	1.02970376466667	1.65861116133333	0.687746357479852	0.276037276692206
MYNN	20.25650806	15.1751671733333	-0.416673085383417	0.0386778841073611
MYO16	0.0906281366666667	1.78971018466667	4.30362315149131	0.00483654453297163
MYO18A	67.0009260866667	28.77185658	-1.21952271884926	0.00174691714752935
MYO19	41.3201818933333	42.8775999833333	0.0533775500917173	0.0657360278023569
MYO1C	30.4923314666667	17.68916588	-0.785580443739587	0.0105084230341916
MYO1D	55.5226547266667	13.17525138	-2.07524606138356	4.71261063912381e-06
MYO1E	2.846154799	0.333739956333333	-3.09221780479393	0.00106783055147856
MYO1F	7.555127722	0.322475595666667	-4.55019425545435	0.00127614889401515
MYO5A	72.3515869466667	20.4926556166667	-1.81991770747358	0.000701185431568318
MYO5B	28.9808194066667	0.320037052	-6.5007156346596	0.000568951928145301
MYO5C	12.00337708	1.634821603	-2.87623523886734	2.96390451634851e-06
MYO6	64.06233699	4.27588940933333	-3.90517998339121	0.000784154119574028
MYO7A	21.6162123366667	0.0303200226666667	-9.4776272041017	0.00106141938995507
MYO9A	5.48948067966667	7.06920501766667	0.36487831017669	0.0855977279972395
MYO9B	28.2440657933333	49.4008676266667	0.806588597485391	0.000168005691204282
