siIRF4 KMS12BM	CTRL KMS12BM	LOG2_FOLD_CHANGE	P_VALUE
LMF2	63.4114824633333	58.7529669233333	-0.110082398113561	0.0599701323682807
LMLN	4.02486378266667	4.23063633	0.0719347178849628	0.54077176687158
LMNA	6.17817965366667	9.22046054733333	0.577656989449655	0.0139083959215176
LMNB1	102.04565095	91.6747776066667	-0.15461793170792	0.0274615315436638
LMNB2	135.4670809	139.973682133333	0.047213284101253	0.486265375541864
LMO4	12.3829194633333	9.723475068	-0.348807576978515	0.106633787050065
LMO7	3.451931528	2.48341866733333	-0.475076348840076	0.0026032437091458
LMTK2	20.07496166	19.5715912233333	-0.0366361766816061	0.657498052971069
LMTK3	17.2352782866667	18.97019057	0.138369578653539	0.306600245081526
LNP1	7.54445853566667	9.486905229	0.330520172675307	0.0270101808187619
LNPEP	14.4042305533333	13.5786582766667	-0.0851516643076091	0.419249773888152
LNX1	0.997565168	1.29620149233333	0.377807003610919	0.0171724961214079
LNX2	10.7508581676667	10.67782749	-0.00983367865967292	0.906799640820022
LOC100128288	1.24799080266667	0.661084735333333	-0.91670019411702	0.083092940420335
LOC100128361	4.45538992	4.36603372266667	-0.0292284232929346	0.835749412987757
LOC100128398	15.6492819666667	14.34627369	-0.125420404689843	0.389747456266578
LOC100128494	1.047032621	0.977438760666667	-0.0992281697012631	0.853943137430994
LOC100128568	3.16725059366667	3.840089042	0.277908745523358	0.365660789721428
LOC100129034	1.48536254466667	1.433825701	-0.0509454469422803	0.686299903083072
LOC100129216	7.39912111233333	6.19393982	-0.256496547760012	0.328903957382437
LOC100129361	13.8302512533333	13.9635272466667	0.0138360524380067	0.84403932787677
LOC100129518	1.27465704166667	1.49304925066667	0.228152627133069	0.372162740341736
LOC100129550	0.564503804333333	0.528847770666667	-0.0941308027574245	0.625892204845381
LOC100129917	5.87258989866667	7.282106332	0.310358913465638	0.107386105532348
LOC100129924	0.958628042666667	1.373374999	0.518682557335034	0.285693656060954
LOC100129973	0.351201377333333	0.225656419666667	-0.638170680656339	0.392089761265201
LOC100130093	4.04131436833333	3.38760196833333	-0.254560208280635	0.332395015625084
LOC100130357	1.28768412366667	1.19290374566667	-0.110301097487701	0.778374895012532
LOC100130476	1.42321384066667	1.300958362	-0.12957765748403	0.62543457067053
LOC100130691	1.65689417333333	1.23223147233333	-0.42720817083826	0.172732198043262
LOC100130705	5.75546584033333	4.93820192266667	-0.220946873680064	0.167597088444076
LOC100130744	1.99925090633333	2.46502957566667	0.302145414382438	0.142123369887834
LOC100130872	2.83742104766667	4.76946814833333	0.749248148356416	0.00164896714144703
LOC100130950	0.826468287333333	0.588100709333333	-0.490896231891433	0.242177355883503
LOC100130987	6.246879547	4.31967636066667	-0.532212485312288	0.0264232738694017
LOC100131094	1.305550278	1.61248142866667	0.304624526470918	0.242299531274142
LOC100131564	8.38617105733333	6.82584501233333	-0.297004600958149	0.158276768341376
LOC100131626	1.28733971866667	0.384317310666667	-1.74402295372463	0.0337136971757095
LOC100131655	5.28338762233333	3.87533621933333	-0.447141776659342	0.0161275868913037
LOC100131691	6.562381549	5.90568261266667	-0.152115653025383	0.384029422026469
LOC100132077	2.99078470666667	3.03898968433333	0.0230677167531567	0.882904267257049
LOC100132215	1.20565960166667	1.04549424533333	-0.205637522313804	0.708230890728376
LOC100132352	55.5151228333333	45.6001792666667	-0.28384133245827	0.00557070549969329
LOC100132356	3.29760329566667	2.32599410833333	-0.503570409321683	0.208421873425484
LOC100133091	3.12846975533333	3.59714526366667	0.201395264298573	0.109113203564464
LOC100133315	9.959092451	8.721677544	-0.191408626437278	0.124594562695451
LOC100133331	1.00378004366667	0.918774540666667	-0.127660383852905	0.0954254924283596
LOC100133445	7.25076123833333	7.78116399566667	0.101853518376421	0.567548132232276
LOC100133985	3.33392848066667	3.54639394066667	0.0891296466378327	0.827241128425371
LOC100134368	6.895007599	6.44659922533333	-0.0970138454838483	0.541900980182249
LOC100240735	1.16716779933333	0.811797959	-0.523819368837849	0.461418635334336
LOC100268168	0.386009296666667	0.466885184666667	0.274432215448221	0.392206501230023
LOC100270804	1.06736860733333	0.981175853666667	-0.121474850254249	0.625843967763948
LOC100272217	0.19110362	0.147548134	-0.373169431449126	0.364846749933589
LOC100287015	0.902182193666667	1.54844513033333	0.779329544503702	0.0368140252781379
LOC100287042	0.867247748333333	0.834684149666667	-0.0552138148602195	0.894835476958086
LOC100287098	2.50666548133333	2.61170012	0.0592197746415493	0.839330322415022
LOC100288069	9.39301123866667	9.41055984933333	0.0026928183816828	0.986996886424322
LOC100288123	4.339084042	4.987933967	0.201051836693365	0.256827196897234
LOC100288162	4.48206468766667	4.846542048	0.112792297241629	0.43529516642243
LOC100288637	13.8503786166667	12.69765769	-0.12536302396366	0.0863757187607311
LOC100288778	24.84721153	23.1597207533333	-0.101466096663206	0.420474453677522
LOC100288842	8.07115125633333	7.12725518366667	-0.17942789250666	0.504748677046344
LOC100288846	1.29803986366667	0.828468380333333	-0.647816149025861	0.378032725994526
LOC100289019	4.87541808833333	6.09567177333333	0.322259280222847	0.136689697514798
LOC100289092	34.83532251	39.0312915133333	0.164080281144737	0.0699416769327177
LOC100289230	0.646919176333333	0.321245042333333	-1.0099112886931	0.321894118283376
LOC100289333	3.579162468	2.657236896	-0.429695181491828	0.0785415557169115
LOC100289361	1.57041646666667	1.46912871	-0.0961864098503818	0.839543325941921
LOC100289511	2.38579123833333	2.567132909	0.105690181205946	0.736781724690742
LOC100289561	5.94566695066667	6.09640050466667	0.0361190319153989	0.81845557919595
LOC100289580	0.556048158333333	0.985303153	0.825357836260198	0.0469434112713426
LOC100294145	2.346168701	2.1127851	-0.151160721591524	0.10178555893935
LOC100335030	0.409725734666667	0.772215501	0.914345003770884	0.0586398069284584
LOC100379224	0.969570201	0.673877466	-0.524859075469768	0.0714006365073121
LOC100420587	30.3759217866667	24.45065644	-0.313054990844622	0.0116273240177433
LOC100422556	2.268835365	2.76390727633333	0.284757291375159	0.398186356571637
LOC100499489	2.61694450666667	1.77322191833333	-0.561510231293962	0.242290511527765
LOC100505549	16.9261488833333	17.4485585	0.0438540923161925	0.604603971796388
LOC100505666	3.84722728466667	4.59748947833333	0.257027209930683	0.193994917575474
LOC100505683	8.96420293833333	6.74915841633333	-0.409467692942578	0.32955622067459
LOC100505715	3.29907435066667	2.47898475433333	-0.412311893107693	0.213933212761233
LOC100505812	12.3631519033333	10.8091509933333	-0.193793384851616	0.043709077411361
LOC100505921	0.320761678666667	0.424887578	0.405579372079437	0.578704168369903
LOC100505942	1.104507646	0.487670123	-1.17942591203624	0.00557665412144401
LOC100506023	0.853859335333333	0.783576338666667	-0.123924586249769	0.598429301251947
LOC100506083	2.27350077833333	2.27021285433333	-0.00208792756808133	0.995931632110379
LOC100506100	40.4813993866667	33.08286627	-0.291174929156041	0.100163043862618
LOC100506123	1.362320425	1.34221287633333	-0.0214525702065929	0.916786316025362
LOC100506124	0.458313534666667	0.532245602333333	0.21575723326465	0.740750957302515
LOC100506127	1.74921860733333	1.457204144	-0.263507597360554	0.287690464302303
LOC100506142	2.59930055233333	1.859676874	-0.483071490320703	0.145531385933448
LOC100506258	1.14053309733333	1.14800572566667	0.00942152437594518	0.960657951198807
LOC100506325	2.910533139	3.33811047333333	0.197748256822385	0.418221268151205
LOC100506469	12.7591995666667	13.0265373233333	0.0299158156521503	0.869049886846651
LOC100506472	3.03099651066667	3.77029674133333	0.314885884056042	0.102306948049009
LOC100506476	1.98733486233333	0.862597447	-1.2040756332812	0.185136500465662
LOC100506548	24.5057436833333	24.3650864833333	-0.00830458596838864	0.843993150524707
LOC100506603	4.63291662566667	5.22422177066667	0.173295421515086	0.290630473442484
LOC100506639	2.60249963533333	2.82620077366667	0.118965997181987	0.671379645399629
LOC100506674	0.552588219	0.763188507	0.465834640997553	0.262139114796106
LOC100506688	6.036040884	7.242105804	0.262806676387792	0.0801349213108781
LOC100506710	69.4242091766667	68.8135223166667	-0.0127467461501699	0.800187701353241
LOC100506713	6.562924931	5.05327804033333	-0.377119369368367	0.146675898089719
LOC100506730	6.563910458	5.784631371	-0.18233053268908	0.276204904635995
LOC100506746	5.56030764266667	5.71652303	0.0399732139307552	0.751249482388767
LOC100506747	1.00919463033333	0.73728905	-0.452902199476447	0.388489424161726
LOC100506801	1.38937591033333	0.777272967333333	-0.837943741583757	0.0362488025943688
LOC100506804	1.18503636866667	1.220617478	0.0426798176038733	0.907048223322185
LOC100506844	33.3502593666667	25.37227619	-0.394445029535603	0.133318447245475
LOC100506985	22.2329582966667	17.14563547	-0.374858548810824	0.00723682911867831
LOC100506990	2.785189839	1.75507886766667	-0.666239803132503	0.0203964679907164
LOC100507002	7.83993540766667	7.37563493966667	-0.088074517488276	0.387040651906567
LOC100507006	7.12648218933333	6.82830384833333	-0.0616628444985452	0.757602344610046
LOC100507217	47.4679338533333	46.2703113666667	-0.036866447386489	0.652046485578614
LOC100507250	2.83101782966667	2.25128719	-0.330570726482799	0.0867475951162563
LOC100507283	0.419663204333333	0.346532668333333	-0.276240610109502	0.581465661543392
LOC100507373	2.98477714166667	3.233351393	0.115407087966027	0.621715897962329
LOC100507424	6.44706653966667	7.93764053466667	0.300067356179419	0.137517360201903
LOC100507459	8.17347429466667	8.48325127866667	0.0536678415859038	0.639171885027209
LOC100507462	1.78857741633333	2.20367999166667	0.301102172608555	0.274725941984793
LOC100507501	7.04128030866667	5.53595652866667	-0.347005162256396	0.0436600615016436
LOC100507564	0.225811942	0.219779661333333	-0.0390639008638081	0.944807724933478
LOC100507577	2.118248404	1.70488445266667	-0.313197817131127	0.142968222944792
LOC100630918	2.67884084366667	2.533516373	-0.0804677173750048	0.557671985073906
LOC100652758	2.53459741866667	1.91674017433333	-0.40310183151812	0.21678347534098
LOC100652768	2.05239617566667	1.48819922566667	-0.46374156901536	0.121038451900069
LOC100653515	0.395893609333333	0.476943644333333	0.268706028419543	0.713680800620663
LOC100862671	4.028614121	5.051137768	0.326324767098218	0.00506901125969884
LOC100996437	6.58568918733333	5.913851763	-0.15523634409206	0.612223015439634
LOC100996447	9.32684440866667	8.913570431	-0.0653856151599512	0.647827178971649
LOC100996579	3.080087091	2.718039984	-0.180404465247734	0.384987739140844
LOC100996634	9.13374989466667	7.05486096233333	-0.372589635219365	0.0708067102270225
LOC101060091	2.88846152333333	2.86206377333333	-0.0132454579585782	0.943910387311327
LOC101243545	6.27226647966667	5.621980085	-0.157908511009893	0.0404553193833941
LOC101409256	0.408524228333333	0.318812544333333	-0.357713246536818	0.497784397720848
LOC101448202	69.7238258333333	81.77513902	0.230010572818831	0.020405230919609
LOC101559451	1.41036891066667	1.35040095366667	-0.0626847502061489	0.937480085083394
LOC101926888	5.855090204	5.662033657	-0.0483710720504061	0.873358190631859
LOC101926895	0.777631786666667	0.685440659	-0.182055419858531	0.767500802401495
LOC101926987	4.00565448866667	4.27461296233333	0.0937558139493489	0.618485700297986
LOC101926996	1.13145422033333	0.824256049666667	-0.457013737256025	0.173667718475367
LOC101927018	2.94926033166667	2.01177231266667	-0.551886141150973	0.312878489724547
LOC101927021	2.24624531966667	1.97287289033333	-0.187217489635626	0.35238114080455
LOC101927027	12.9408811233333	12.5461494233333	-0.0446912011983579	0.46695373755601
LOC101927045	2.94289781866667	2.25494394433333	-0.384145880893177	0.109151836161132
LOC101927051	0.911178964666667	1.31858372466667	0.533182832624086	0.193483859831391
LOC101927117	0.705706574666667	0.551394938	-0.355982427862988	0.595394039587394
LOC101927124	1.35615605066667	0.953266682	-0.508571418397888	0.103900783164923
LOC101927151	16.1629285066667	14.76440218	-0.130565676818566	0.299245039163619
LOC101927181	1.866187331	2.28916706266667	0.294728940554241	0.106409302995203
LOC101927204	3.09962001233333	2.26403904833333	-0.45319252307754	0.123738962205851
LOC101927267	0.824823174333333	0.852010992333333	0.0467871762807358	0.8727684154687
LOC101927275	5.85654492366667	6.057830651	0.0487514518156711	0.835526865652541
LOC101927322	0.94655014	0.938005215333333	-0.0130829852131951	0.941904574993405
LOC101927323	1.32049614566667	1.67100139266667	0.339632845291082	0.52696158938967
LOC101927391	0.637286086	0.195014982333333	-1.70835619687953	0.0923266665482797
LOC101927415	1.195421674	1.31557461666667	0.13817347211085	0.55789698005394
LOC101927550	1.524092889	1.90530653166667	0.322072288126161	0.0106374385069535
LOC101927572	6.580945732	7.79604706033333	0.244447874238091	0.0810489824110168
LOC101927599	8.11312946033333	7.15586474766667	-0.181132390112235	0.143211018589002
LOC101927621	10.064698552	13.4580105633333	0.419161195928322	0.175748127224497
LOC101927631	8.80099639333333	8.44627803866667	-0.059351126580473	0.481896191260127
LOC101927755	0.480392551333333	0.378470485666667	-0.344032983043861	0.504269450175904
LOC101927770	1.63124907933333	1.49513690433333	-0.125699494543316	0.769980469263441
LOC101927905	4.753272596	5.985360729	0.332517057620592	0.268862839654974
LOC101927919	2.22349453566667	2.03562154833333	-0.127359490866522	0.774922706394859
LOC101927931	7.916334229	5.06104918266667	-0.645396030153903	0.382531247552484
LOC101928020	1.07326240366667	1.05206366766667	-0.0287808313209814	0.916020012010739
LOC101928043	5.36073641933333	4.883915473	-0.134392969843171	0.678713430074519
LOC101928053	1.22766565366667	1.20190713	-0.0305922811399036	0.93698497250938
LOC101928062	3.01981140266667	2.602767714	-0.214411888165778	0.267919431649229
LOC101928068	3.07691065366667	2.281608676	-0.431431178900645	0.0364971094558215
LOC101928103	0.324177354333333	0.327876403333333	0.0163687635695406	0.955894677402231
LOC101928113	1.31380297733333	0.946262347333333	-0.473436814707947	0.355148906325983
LOC101928163	0.9285604	0.997794147666667	0.103746451482328	0.745934086160888
LOC101928243	1.33782329833333	0.824732763333333	-0.697888948956509	0.28954538716768
LOC101928378	22.7800425133333	22.9082648233333	0.00809774698236409	0.947996101754552
LOC101928445	0.889992594666667	0.697878289666667	-0.350817880327816	0.40743485972382
LOC101928689	3.83314570533333	3.80886438166667	-0.00916791857799356	0.967622458949033
LOC101928736	2.62894990366667	2.54305916266667	-0.0479216249266784	0.868071982355216
LOC101928784	1.14411960466667	0.964096835	-0.246987912523645	0.587237031517896
LOC101928865	0.370033585	0.433971703	0.229944756604229	0.718494106809194
LOC101929057	0.219488088	0.221267842333333	0.0116511498966318	0.982219952787571
LOC101929099	1.48098015233333	1.59545922533333	0.107419432393926	0.679520067377584
LOC101929140	1.46558224533333	1.37114867133333	-0.0960889226680124	0.714439282569613
LOC101929162	0.651473834	0.826120436	0.342644885230452	0.308679192740944
LOC101929225	2.97481092533333	3.57716470266667	0.266018569845976	0.189946406309156
LOC101929231	0.699475545	0.296343814	-1.2390016764766	0.0679427231511912
LOC101929591	0.880484840666667	0.678205588666667	-0.376575492590629	0.386665003969529
LOC101929715	1.34519330433333	0.917573265	-0.551918241220145	0.463244641030568
LOC101929718	1.50568594233333	1.4004136	-0.104567904875083	0.830480313065422
LOC101929736	2.390625785	2.28793494933333	-0.063342282493755	0.897171396304546
LOC101929746	0.962570719333333	0.830369057	-0.21313985440016	0.67563805811538
LOC101929760	1.193645437	1.334733633	0.161177499238799	0.803187353741146
LOC101929767	19.7767530166667	21.66332861	0.131449351466069	0.287464197517691
LOC101930452	1.79393354166667	2.094903872	0.223757600135765	0.368981848725462
LOC102288414	10.4884227203333	10.3011262826667	-0.0259956531709903	0.777756597486953
LOC102546298	1.25159960433333	1.36178318866667	0.121723920600666	0.845364120808401
LOC102577426	0.296318088333333	0.499462725666667	0.753230319012932	0.443154332307072
LOC102606465	7.31000881633333	5.72488557966667	-0.352626287063746	0.0850707275531068
LOC102723769	0.99861281	0.949731534333333	-0.0724056565943991	0.879686640751394
LOC102723927	5.79184400666667	6.465987198	0.158847904636094	0.404425070163232
LOC102724316	1.85399992633333	1.69459524233333	-0.129700462900794	0.609459977135595
LOC102724596	6.21702569333333	5.57704742066667	-0.156723003150792	0.401233180256466
LOC102724814	3.05510514433333	3.05187440366667	-0.00152644165135363	0.988826857008527
LOC102724820	0.138859451	0.147992929666667	0.0919028803580076	0.671256230821682
LOC102724827	1.32457859766667	0.844866419	-0.648738291250083	0.0710612726021237
LOC103091866	0.395544222333333	0.393296605	-0.00822126604808155	0.987890824538911
LOC113230	28.2228128466667	26.5185737633333	-0.0898585966150511	0.441898619336129
LOC115110	7.32529722966667	7.10710975966667	-0.043624319263965	0.785625250317818
LOC143666	2.40370343766667	2.38100049833333	-0.0136909887154974	0.949000898601466
LOC145783	7.56456244633333	7.65583341633333	0.0173028028119674	0.918915414005996
LOC146880	5.247378942	4.822340591	-0.121863429836754	0.193339130305391
LOC148413	62.7226926566667	60.7526728933333	-0.0460396116537527	0.401490387764969
LOC150381	4.46151453433333	4.92825471833333	0.143543284288195	0.359790900048477
LOC150776	11.62868407	11.82834706	0.0245606326626846	0.705217825030863
LOC155060	21.3670330366667	11.3238902133333	-0.916016926218733	0.0134197264029543
LOC158960	12.20841219	9.21479620966667	-0.405851412190588	0.0360122878611756
LOC202181	0.422336324	0.455575777333333	0.109298707174634	0.878563375310323
LOC220729	31.9855405333333	28.13964492	-0.184815739962215	0.0558572814926972
LOC254896	8.48963487333333	7.03818344766667	-0.270499389034006	0.0678473241212892
LOC256880	0.716726571666667	0.680430368333333	-0.0749753100138563	0.894649383229134
LOC257396	1.49848412666667	1.52518809166667	0.0254833704060894	0.928119141683522
LOC283070	2.087298465	1.825971773	-0.192972444304363	0.355980091394433
LOC283335	2.50953710066667	3.16282333566667	0.333791699299466	0.0461154537794888
LOC283693	1.052755952	0.920890639333333	-0.19306928825736	0.569863332754534
LOC283710	0.798671565666667	0.524151481	-0.607618537465362	0.22813234942892
LOC283922	3.85851346333333	3.99010891433333	0.0483829872206505	0.786713883907707
LOC284009	1.987610401	2.20710397166667	0.151119596788852	0.741122359991292
LOC284023	4.042225563	3.83745720633333	-0.0749991665189387	0.628318678338087
LOC284454	2.38865077066667	1.363521434	-0.808858563000154	0.00111211793345784
LOC284757	2.149423611	1.72476534633333	-0.317549741735451	0.313091329650151
LOC284801	12.6940268236667	15.56331606	0.293999690362679	0.351851039683445
LOC284837	1.76094611866667	2.37786933066667	0.433318671544498	0.21343089713828
LOC284889	6.77031699866667	7.24113043966667	0.0969915543405878	0.530434027980273
LOC285074	14.8286261966667	13.00847424	-0.188933186275417	0.183072021235037
LOC286367	2.06333240533333	1.97671129833333	-0.0618740811891454	0.470593253524542
LOC286437	5.34392120633333	4.714982705	-0.180646257123259	0.146306708472731
LOC339666	0.685178123	1.01977047833333	0.573693485066439	0.150638931906231
LOC339803	11.63593519	11.0455393566667	-0.0751232984282643	0.37676211385163
LOC374443	6.48690379766667	6.67484859933333	0.0412050701212554	0.722257901566176
LOC388692	0.224562738333333	0.257339206666667	0.196552712836872	0.798260851661144
LOC389247	3.333045469	3.491822721	0.0671393168939631	0.864788886435052
LOC389641	36.9223690133333	33.93101141	-0.121890687858076	0.108240590691025
LOC389765	3.959756096	3.510335724	-0.173802554582939	0.278445211902113
LOC389906	11.1742210466667	9.00207326666667	-0.311845053065829	0.0369861293366364
LOC399815	6.49737785133333	6.41722405566667	-0.0179082513218123	0.926966380730393
LOC400684	0.555486102333333	0.624683698666667	0.169375065394554	0.803004640641446
LOC400927	2.129587421	1.628739632	-0.386817959589428	0.198018735149773
LOC401320	3.49650830733333	2.728341676	-0.35789060545456	0.187821166727529
LOC407835	0.572465288333333	0.565706596666667	-0.0171342232084841	0.98245231734225
LOC439994	1.26411383133333	0.952143635666667	-0.408875248754589	0.283740811494264
LOC440028	1.25148794466667	1.345643057	0.104651379949599	0.811697704497005
LOC440434	20.8370606766667	18.5693031633333	-0.166232104787015	0.16970528949839
LOC440600	0.869394391	0.965893637666667	0.151853543099139	0.559281578896022
LOC441242	5.75798032	5.260575626	-0.130342186337522	0.374889119911403
LOC441454	2.88292399933333	2.70918778533333	-0.0896724081570157	0.73759756738102
LOC441461	0.779339676333333	0.350577563	-1.15251859967269	0.205976401098876
LOC441666	5.270368997	5.69283840733333	0.111244175511038	0.259970151954774
LOC493754	9.741034766	9.60831530466667	-0.0197915393402162	0.794574555022005
LOC54944	2.122630418	1.61123312766667	-0.397687946911712	0.111141314986636
LOC550643	59.8083903433333	52.94594025	-0.175827823523503	0.0471065629475843
LOC554206	1.35338904266667	1.153652121	-0.230368362461533	0.508424057291066
LOC613037	4.08545428866667	3.90535271666667	-0.065043657084632	0.395350447935438
LOC642236	66.3636275066667	60.1151069733333	-0.142665160809677	0.128928207879539
LOC642361	6.872738427	8.701110914	0.340314556600407	0.068869117647074
LOC642423	4.584177912	3.87686809466667	-0.241771386068731	0.118885406495136
LOC642846	19.1247460133333	18.5436463166667	-0.0445156330166697	0.551296998102036
LOC642852	2.769412751	2.71884997433333	-0.0265835419139106	0.895656355326057
LOC643072	0.898835142666667	0.744756685333333	-0.271287363194423	0.214646043602143
LOC643770	0.541614602666667	0.368824339666667	-0.554332770393919	0.303822608446266
LOC644656	4.143230758	3.67726063366667	-0.172124739476889	0.58823679738293
LOC644961	2.42267644033333	2.07638343633333	-0.222528854783103	0.241570684571628
LOC645166	1.21230518866667	0.998724649	-0.279594048951611	0.289672324850954
LOC645513	20.5576585133333	19.0547628966667	-0.109524296639012	0.359321878995421
LOC646214	0.126170544666667	0.132635158666667	0.0720881098070708	0.92140421823048
LOC646471	2.94558676733333	2.264622252	-0.379284627626514	0.0768271284612306
LOC646719	9.42744206966667	8.833110938	-0.0939447493350795	0.227219861122418
LOC646762	145.424648333333	184.4902468	0.343272733828445	0.00477796804087607
LOC648987	4.390218707	4.084658744	-0.104077259793698	0.272976977996527
LOC652276	7.307150241	7.07515007766667	-0.0465481200095352	0.516565245323868
LOC653160	2.15311286333333	1.676345069	-0.361104792983416	0.340745087854161
LOC653712	4.53975698233333	4.41790622933333	-0.0392522730776944	0.771576645815171
LOC654342	12.1409042266667	9.289968278	-0.386130298779895	0.0148210224173087
LOC654841	0.8289909	0.609839030333333	-0.442927777765757	0.11904856405739
LOC728024	0.977084458333333	0.772835263333333	-0.338322349169369	0.0407447794843816
LOC728175	0.189611547333333	0.309187756333333	0.705436363492142	0.281163409245374
LOC728323	9.256979519	9.475637076	0.0336814133285024	0.773667323990396
LOC728392	19.2284233266667	19.89176079	0.0489305162708305	0.734749524025899
LOC728554	18.5519137233333	19.9161200833333	0.102368603424725	0.135343269210239
LOC728613	8.31008878166667	8.17849045633333	-0.0230293077401376	0.734031982163506
LOC728730	0.153155427	0.129360645333333	-0.243597708127756	0.565008636493492
LOC728743	41.8729408733333	38.23294133	-0.131202053212716	0.0565481368631192
LOC728989	1.36329936733333	2.70572836833333	0.988914613726006	0.00448181438593242
LOC729218	3.429544076	3.38358096866667	-0.0194658846226668	0.667760516220592
LOC729603	0.634121572666667	0.684229600333333	0.109721059801693	0.71180501726097
LOC729732	0.383183681666667	0.252738123666667	-0.600392822979219	0.269617025941941
LOC730101	61.30268134	86.81355795	0.501970192694612	0.000844992015933665
LOC730183	11.4624278466667	11.41152392	-0.00642118725678532	0.97247315558422
LOC81691	0.104245947	0.054845089	-0.926556945798255	0.307258872090882
LOC90784	10.3208725566667	12.6946813366667	0.298659235181447	0.100464419177491
LOC90834	1.737552921	1.98520121766667	0.192228325697213	0.496047966526582
LOC93622	9.842227178	10.463052049	0.0882470216978435	0.443148751172666
LOH12CR1	9.71904753466667	9.57712793066667	-0.0212218634912181	0.878910263736602
LOH12CR2	1.002959025	0.457430674333333	-1.1326376489462	0.206547881079959
LONP1	107.704872133333	127.066886966667	0.238504606722215	0.038926672752323
LONP2	17.80006962	17.7779630933333	-0.00179284676894117	0.969314650811827
LONRF1	24.1994773833333	23.9418398933333	-0.0154418656885767	0.722632476108312
LOX	0.066830792	0.0749455393333333	0.165329641872972	0.873787303856413
LOXL2	1.16338524366667	1.36865727366667	0.234432315336693	0.42478448539767
LOXL3	6.59832211066667	6.44221771333333	-0.0345417906412364	0.785688047047324
LOXL4	0.331997755333333	0.221355193666667	-0.584810263564083	0.286778799853191
LPAR2	15.61798215	12.3381001833333	-0.340087802827556	0.00473197288956606
LPCAT1	105.174901966667	114.1126455	0.117668200717711	0.0565397852314926
LPCAT3	83.4485327533333	83.0108955166667	-0.00758597494097907	0.756412199558302
LPCAT4	51.8953699966667	53.8270696433333	0.0527260569854629	0.35942333029719
LPGAT1	10.7346879433333	6.38644482566667	-0.749195305316856	0.00157218729784163
LPHN1	12.0843949	10.0658237656667	-0.263679990878021	0.136761347501993
LPIN1	20.28990983	13.2697954266667	-0.612616324033082	0.0394285961181203
LPIN2	14.35008997	14.3156577533333	-0.00346582357464229	0.965530613760778
LPPR2	25.1776118366667	21.48074612	-0.229097340806635	0.16657591037435
LPXN	195.434567733333	160.0464607	-0.288194895179705	0.000229215886984774
LRBA	14.3113860766667	12.9332677033333	-0.146076575014896	0.17707443596101
LRCH1	6.28913777366667	6.53966124133333	0.0563536646385417	0.60100663316624
LRCH3	40.8498765333333	35.04065797	-0.221301852751051	0.0345910365892373
LRCH4	68.99781276	66.94762	-0.0435178605961109	0.596332647929835
LRFN1	14.4243930466667	17.83937642	0.306554572308994	0.00869658050173196
LRFN3	4.56787531566667	4.72289357133333	0.0481477536955943	0.691661721823295
LRFN4	31.1690384966667	38.71445104	0.312758533934683	0.021626381629633
LRG1	21.20684746	20.5205655833333	-0.0474596757836351	0.638146504356698
LRGUK	0.34571054	0.34528576	-0.00177375212187009	0.997545900103907
LRIF1	32.8884108633333	29.40077141	-0.161725291582455	0.0999184969357187
LRIG1	1.98239258933333	1.30020637733333	-0.608502063952191	0.0746057343758681
LRIG2	8.58974052366667	8.39804786966667	-0.0325605398237144	0.624938839916893
LRIG3	3.96543349333333	5.38543444733333	0.441584145720788	0.0228920093330426
LRMP	49.12230113	37.3746150666667	-0.39431942461589	0.0330457959211453
LRP1	0.562065592	0.587875361	0.0647718129325706	0.82299646686648
LRP10	55.4608636733333	59.7514895233333	0.107504594810197	0.124919871794294
LRP11	39.82885758	37.8434395933333	-0.0737708778446141	0.171464154200656
LRP2BP	1.180623927	1.45456140466667	0.301034716015855	0.146562269373306
LRP4	8.49187970966667	7.64199934766667	-0.152133800582693	0.272693694250839
LRP5	36.97329086	40.7465606266667	0.140194829796176	0.114387696176827
LRP5L	3.561578421	4.58287194333333	0.363735217068215	0.00409014901649013
LRP6	4.80155958366667	5.40778048533333	0.171533509933856	0.0432075329774912
LRP8	15.3749510033333	18.9683070533333	0.303009109141399	0.00440700677445212
LRPAP1	18.54034184	21.9681800766667	0.244747512557949	0.000299101146118778
LRPPRC	117.342102866667	121.3729395	0.0487260521626159	0.160628117297645
LRR1	39.5425293833333	38.53889223	-0.0370900545641346	0.524877012511355
LRRC1	0.296435786	0.0927302836666667	-1.67660714831149	0.260442602374216
LRRC14	37.11807978	37.9229287766667	0.0309483096263356	0.404149747259829
LRRC14B	11.4830046766667	9.21230209166667	-0.317866565059186	0.023608752562326
LRRC16A	18.6121002566667	22.24746503	0.257400095179662	0.00658712004825245
LRRC16B	3.20533292866667	3.402721131	0.0862147073132278	0.191738096689328
LRRC20	11.85975113	13.11651553	0.145310775393233	0.0208408715391571
LRRC23	1.92331314866667	2.220900076	0.207550806265593	0.121589785450771
LRRC26	6.44581551166667	5.98100841266667	-0.107974150172497	0.555015346759585
LRRC27	9.204261319	8.466529336	-0.120531253593302	0.00867628585968233
LRRC28	8.807671354	8.298653574	-0.0858833542632877	0.630780192483752
LRRC29	0.730851083	0.715387879333333	-0.0308517997213575	0.966949664670833
LRRC3	5.28473607133333	6.19470417433333	0.2292039659012	0.194394200678746
LRRC34	22.7141988166667	21.4141384366667	-0.0850307851496133	0.260507336915708
LRRC37A	1.240447581	1.09729610666667	-0.176907879657227	0.231759945107177
LRRC37A2	1.67659850566667	1.57974961966667	-0.0858413302196909	0.557149594728036
