siIRF4 MM1R	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
PDE6D	19.6356295033333	27.4254374933333	0.482040784377804	0.00279778871785179
PDE6G	0.811741708333333	0.138815624333333	-2.54785078396565	0.120391053112469
PDE7A	11.44970169	16.86553212	0.558767826266858	0.00181581775837335
PDE8A	8.538291404	9.41691584366667	0.141307235463091	0.0485462805513782
PDE8B	0.789670682666667	0.580206017333333	-0.444685871980313	0.275839085045748
PDF	33.5980384966667	31.6022999766667	-0.0883474489851657	0.723608272771647
PDGFB	19.25313921	14.5756159233333	-0.401536846508156	0.00231187865642568
PDHA1	76.5453813066667	84.7856285433333	0.147504414554099	0.0042224606904954
PDHB	168.114220933333	155.4187744	-0.11328097851978	0.044441255552515
PDHX	23.5989463033333	29.6520250666667	0.329408191634645	0.0354138691908104
PDIA2	0.650363709	0.267743150333333	-1.28039708869709	0.0536067364569341
PDIA3	256.2362554	356.5400507	0.476589525915999	7.34215836536065e-05
PDIA3P1	3.07950552266667	2.85020888466667	-0.111631060787558	0.549917051760229
PDIA4	640.549523166667	483.690852	-0.405224862289587	0.000479183935428108
PDIA5	56.2466993466667	47.4699686533333	-0.244753341892322	0.0114404112748562
PDIA6	348.4469201	330.772227533333	-0.0751007957387088	0.0487962058387171
PDIK1L	13.0200311733333	16.2997274433333	0.324114937870402	0.00126434611015672
PDK1	159.8005531	166.6726069	0.0607446112054334	0.416162651370125
PDK2	33.40297157	23.5683169433333	-0.503127715586103	0.000417829699818805
PDK3	5.20956880833333	5.52599854866667	0.0850712164653077	0.420413831912921
PDLIM1	143.273637966667	129.878967033333	-0.14160536572068	0.0218995763610842
PDLIM2	6.166439758	1.75763032566667	-1.81080611157529	0.000515528173999365
PDLIM3	6.53046148066667	25.26826363	1.95206967963091	0.000264697994877957
PDLIM5	4.67068157866667	6.00875708466667	0.363433505891405	0.0248445348510478
PDLIM7	7.34699679666667	7.81172988966667	0.088487419654708	0.100550601842559
PDP1	3.81324278933333	3.916286794	0.0384680285147271	0.79476495539941
PDP2	14.5319459066667	14.5159099966667	-0.00159288384384279	0.977637005999624
PDPK1	26.58860978	25.5256608466667	-0.0588600337395431	0.205931005672796
PDPR	24.91759154	16.3315361933333	-0.6095041269957	0.000370066986826212
PDRG1	42.8330552266667	48.0401798633333	0.165516966052438	0.12312277381551
PDS5A	54.1454699533333	82.0328941366667	0.599361887214768	0.00928665017396239
PDS5B	13.7614136433333	20.6285783633333	0.584015721326886	0.0145618280211166
PDSS1	27.5994310366667	43.99735787	0.672778363510589	1.85759364759775e-05
PDSS2	14.7571405766667	15.5466569866667	0.0751911854474744	0.127849902458067
PDXDC1	56.55212722	56.5800861566667	0.000713081073812584	0.963305757997075
PDXDC2P	20.3669886166667	5.160286385	-1.98070964530993	3.17406732000593e-05
PDXK	113.147693966667	122.1610213	0.110576846911274	0.0413940181094225
PDXP	44.4119182333333	56.2428728633333	0.340723403242949	0.0141186500823847
PDZD11	52.3219476966667	61.75209862	0.239071920441786	0.0223217978886142
PDZD8	12.8900117666667	16.9754476533333	0.397196039089422	0.0625136806102316
PDZK1	2.31237139866667	1.37226802233333	-0.752810846419633	0.00855609185502412
PEA15	114.298340966667	148.439620866667	0.377071758254155	0.0005529029557417
PEAK1	24.21932728	11.9682149966667	-1.0169507959523	0.00194338478315526
PEBP1	167.931835466667	274.006674566667	0.706335283121358	0.000346400542394963
PECAM1	0.187324706	1.178281394	2.65307102854986	0.00695357730950151
PECR	20.8838403466667	22.7362112	0.122604826473827	0.172546736652694
PEF1	46.4781186033333	43.32798987	-0.101252364069166	0.208805442856378
PEG10	22.22097123	22.0685373333333	-0.00993086183509512	0.930941549657764
PELI1	20.6819194133333	23.38861042	0.177436066740476	0.0926184959447409
PELI2	0.692834275	0.213527552	-1.6980880665246	0.0399694027467486
PELI3	10.3722846156667	12.4500122066667	0.263413457366939	0.0283806491847486
PELO	8.855816495	9.91334224766667	0.162746211111282	0.238650847369262
PELP1	58.9760525066667	64.80482271	0.135971920504796	0.123447230702492
PEMT	40.6445916233333	40.0648113066667	-0.020727710665012	0.79265252362671
PEPD	90.8716098166667	77.6306471633333	-0.22720332228794	0.00150062045778471
PER1	17.7841745	12.5127476133333	-0.507195390735868	0.029776436211394
PER2	4.54236868633333	11.64541687	1.35824557067094	5.0998540386636e-05
PER3	0.147987680333333	0.281795844666667	0.929173258476876	0.124250696600772
PERM1	0.546241436666667	0.428797758	-0.349241395327406	0.603406589068042
PERP	120.763830433333	152.0442322	0.332302666108252	0.000972420653381449
PES1	162.708508966667	132.904652733333	-0.291898088385617	0.00930236734945407
PET100	406.964807833333	377.2854397	-0.109247618887949	0.0165508826048419
PET112	24.72378303	28.29585715	0.194691331341359	0.0534138352212471
PET117	10.192719195	8.23424116233333	-0.307831374726941	0.135718209729278
PEX1	28.7589771866667	27.13679278	-0.0837621443976673	0.0982366133274929
PEX10	22.1666042433333	19.5754076566667	-0.179345425262444	0.158457324192044
PEX11B	52.77006547	55.7495734033333	0.0792409921145206	0.0887816999205135
PEX12	11.0384461533333	7.467753527	-0.563790885501683	0.0157600228987254
PEX13	9.24419146	10.48759242	0.182064478769925	0.16001542727951
PEX14	25.86218164	22.39900741	-0.207409178724936	0.0929678857041016
PEX16	68.69843755	51.4213682333333	-0.417909289040449	0.010877839239222
PEX19	43.6292058366667	49.41275298	0.17958922306704	0.0332448678595683
PEX2	25.2848849566667	25.10044647	-0.0105621882813772	0.885368315665246
PEX26	34.04315214	27.8022109133333	-0.292165011074619	0.000990275997434777
PEX3	7.76631160833333	9.97063816766667	0.360456253061818	0.00415605710862484
PEX5	29.5319876333333	24.9662813333333	-0.242297508131366	0.0191126566458073
PEX5L	0.787805294333333	0.549623848333333	-0.519394507953528	0.0168434033997229
PEX6	18.0743202366667	15.5367325933333	-0.218258255458142	0.180971331560073
PEX7	5.84115709166667	4.75781896233333	-0.29595380758374	0.175114741032439
PFAS	40.7565079166667	41.2289717866667	0.0166280378017221	0.760610125959874
PFDN1	88.92944861	112.875199566667	0.343995392800993	0.0337972236492168
PFDN2	211.103039466667	244.870855633333	0.214073724720757	0.0160874159651908
PFDN4	66.6940308633333	89.0062088666667	0.416348333119491	0.0012775125653031
PFDN5	387.686355233333	441.3805297	0.1871330306689	0.0582180344937945
PFDN6	47.48176471	48.3271345266667	0.0254598999468096	0.660018333097778
PFKFB2	15.5437472133333	8.437732854	-0.881407027390849	0.000430314008064551
PFKFB3	6.055322776	7.386897159	0.286764628351722	0.0439982076384828
PFKFB4	1.934095441	1.44893647966667	-0.41666463907303	0.0127857461329497
PFKL	248.684549333333	227.399894666667	-0.129085290338663	0.121264614315066
PFKM	106.946450033333	95.6825440566667	-0.160560940388679	0.0534013324400412
PFKP	0.707247293333333	1.64427265733333	1.21716289460727	0.0614533451347883
PFN1	1713.47816933333	2105.09718866667	0.296959030308319	0.0042707989005455
PFN1P2	2.155903405	0.628757861	-1.77771610242114	0.00587021279753635
PFN2	5.82163806066667	16.6830424666667	1.51888536235513	0.000308308607820742
PFN4	1.24264030133333	0.449300392333333	-1.4676565229139	0.350629167668928
PGAM1	294.8087154	411.726992666667	0.481908858993721	0.00260887062335851
PGAM2	32.2267342666667	10.43795728	-1.62641859615038	0.00895556136350847
PGAM5	37.6766215433333	46.7296449333333	0.310668470674345	0.00709750126666508
PGAP1	1.61715989666667	1.28685425966667	-0.32961365930693	0.0307394905340536
PGAP2	33.8801141866667	25.7704407866667	-0.394721523244401	0.00442128383700999
PGAP3	25.6666624966667	15.4063356133333	-0.736371952095535	0.00212155369742028
PGBD1	4.630097969	3.81847599766667	-0.278045764832883	0.0614249699782998
PGBD2	12.8189433433333	10.7154712666667	-0.258582045329519	0.0422679740749382
PGBD4	5.83247572266667	5.67105251233333	-0.0404918817797987	0.695085068690072
PGD	194.335376866667	173.327999366667	-0.165043827480254	0.00807806282373554
PGGT1B	26.9893720233333	24.0723569033333	-0.165014007477867	0.0331720859730132
PGK1	736.155014533333	800.652823833333	0.121167210830874	0.000861771641193229
PGLS	15.2626791833333	25.40658396	0.735194178493841	0.00416020255885889
PGLYRP1	2.67594162033333	0.845243526666667	-1.66260767444117	0.000356676577590027
PGM1	41.6739510333333	57.9030373	0.474493140791471	0.00354778532623729
PGM2	23.0001425333333	30.9685634433333	0.429161659765842	0.000962598494848586
PGM2L1	1.26416219133333	1.44231763166667	0.190207341956394	0.170814756276527
PGM3	26.79359729	24.98516806	-0.100816367194273	0.2434131198377
PGM5P2	1.60190082733333	0.979629051666667	-0.709477370273966	0.0623428659887045
PGP	30.8211791866667	43.69123149	0.503421711513736	0.0237128409814469
PGPEP1	16.13704405	7.12135981733333	-1.18015167900876	0.00135303354187871
PGRMC1	54.47087226	71.6155120866667	0.394787142728871	0.0386638271392105
PGRMC2	46.64895076	66.7541725	0.517013383949956	0.00152104582116778
PGS1	27.63798973	21.85145731	-0.338923185367721	0.00832497490914134
PHACTR1	53.2460155666667	20.8223521166667	-1.3545405252653	5.71332863987177e-06
PHACTR2	0.688606124333333	0.904524135666667	0.393479987166105	0.149396336705195
PHACTR4	12.2848599466667	13.9206233666667	0.180342406262552	0.00351675812829818
PHAX	68.6959275666667	72.5260094933333	0.0782738958085639	0.247866265534948
PHB	242.594756666667	260.6736813	0.103696560691842	0.0364329483963773
PHB2	503.0152548	578.609738133333	0.201988451462311	0.0174600671203015
PHC1	2.998252523	1.598666977	-0.907252458987077	0.0315096882205938
PHC2	24.93840253	28.85686874	0.210545707478162	0.00408568404512039
PHC3	38.9973143	33.3578335233333	-0.225349176915183	0.00774599387899369
PHF1	15.2125085133333	13.48869144	-0.173507673439656	0.0371813315638382
PHF10	24.0821499033333	34.8907585566667	0.534880770755449	0.00208470988855294
PHF11	25.8256154333333	23.6972982	-0.124080146907441	0.0524657444950481
PHF12	24.33378029	21.0552275133333	-0.208781997863238	0.00748200638842992
PHF13	16.09407832	23.7526874566667	0.561560795375053	0.000844016318028316
PHF14	14.66500283	12.62473724	-0.216123988289591	0.0307352459288553
PHF19	46.4646468633333	70.74885339	0.60657332347161	0.000127613697739093
PHF2	15.0001394633333	17.5543352766667	0.226851453072804	0.00787417839123902
PHF20	20.29833302	21.3405161633333	0.0722338186584179	0.117336906744548
PHF20L1	23.2133759533333	15.55890947	-0.577215406260765	0.00158893639775149
PHF21A	14.1730229133333	10.6642707533333	-0.410362183997087	0.00648044986771716
PHF23	50.4804152666667	47.9837133433333	-0.0731789697749834	0.256095725621655
PHF3	22.3784697933333	26.4645577066667	0.24195015255909	0.0325542925776746
PHF5A	87.0086115333333	108.440728733333	0.317676611891619	0.0138370822664924
PHF6	38.5758240133333	52.3294951533333	0.439927366325511	0.00689354321433465
PHF7	7.321129278	6.39146107933333	-0.195920433160812	0.215822552016178
PHF8	19.0229663633333	16.3358326566667	-0.219702239167888	0.0179145400458467
PHGDH	26.15761037	53.02674348	1.01948940191131	0.000106746125583448
PHIP	30.3436744966667	37.11865425	0.290748605274487	0.0158168146139774
PHKA1	35.6855390633333	28.2092048333333	-0.339173566379886	0.00467247931540164
PHKA2	17.6845730866667	14.0969904966667	-0.32710419117364	0.00347176609444454
PHKA2-AS1	3.851409807	1.10871636466667	-1.79649630253753	0.000580211048190057
PHKB	35.16530683	32.7484243666667	-0.102727309832237	0.0984968504571862
PHKG1	2.31785170833333	1.10360043866667	-1.07057033320389	0.000481442573604623
PHKG2	16.4303336833333	16.8704338433333	0.0381352944751175	0.259489482487908
PHLDA1	41.9665605266667	30.5185983133333	-0.459551526176452	0.00019012983280888
PHLDB1	0.437810306666667	0.65898872	0.589947852659706	0.117901361604717
PHLDB3	3.66503492566667	3.07371784633333	-0.253842208375181	0.3495017845231
PHLPP1	3.37634295166667	6.27813703933333	0.894875067368066	0.00514925954360082
PHLPP2	9.718840639	9.64942287233333	-0.0103415669136236	0.834469074642879
PHOSPHO2	7.11791528566667	6.37383030133333	-0.159294153715767	0.354508815398484
PHPT1	114.768052033333	71.4553621133333	-0.683606912671956	0.000790195953134905
PHRF1	54.42819064	45.72758537	-0.251289337129568	0.00939616215588119
PHTF1	22.88236685	26.57329224	0.215740692675659	0.0471964577986972
PHTF2	15.1884771233333	23.9312096233333	0.655916096074311	0.0146980112967972
PHYH	10.149479339	14.95790003	0.559501926462268	0.000141936793584459
PHYHIP	2.562630223	1.11360951733333	-1.20238187251126	0.019270929140952
PHYKPL	42.2450779866667	17.3163104633333	-1.2866516895372	9.03091613707426e-05
PI4K2A	18.3359638133333	19.5416614566667	0.0918770302690767	0.0388049960146771
PI4K2B	81.3715966533333	108.9534218	0.421114302269084	0.00178255372289479
PI4KA	81.6989663966667	59.7692765	-0.450913747209892	0.000908553637717448
PI4KAP1	15.74118475	9.59088979933333	-0.714807555153374	0.00350393171834865
PI4KAP2	17.7965232166667	11.7180622233333	-0.602861403552016	0.00169759948605727
PI4KB	72.9789876266667	68.7385819766667	-0.0863610474775729	0.0557632988938594
PIAS1	47.50478348	45.9118746366667	-0.0492054522906213	0.388964192581209
PIAS2	15.35364154	13.1028053	-0.228705146468837	0.00597988590647786
PIAS3	25.18440138	19.7086699166667	-0.353700023110175	0.0248503955248613
PIAS4	64.17182757	52.7927028833333	-0.28160153971334	0.00353970467583198
PIBF1	5.607131538	7.946736508	0.503099594947021	0.00661327390351374
PICALM	71.77474714	81.6477289966667	0.18593641540591	0.00239376314733431
PICK1	53.2084726433333	30.5795327033333	-0.799089630818411	2.59751984319777e-05
PIDD1	31.7773367233333	29.1211271433333	-0.125932020031449	0.130236165635583
PIEZO1	134.719755966667	103.310562213333	-0.382973670926613	0.00674695406309082
PIF1	18.85470174	17.2103363833333	-0.131649033119638	0.111272803305594
PIGA	8.459808098	10.9668895033333	0.374457554931796	0.00167470899816863
PIGB	21.24437119	19.4563498933333	-0.126839563259643	0.238606467295637
PIGC	38.96620218	34.8215728933333	-0.16224195574489	0.00125696682491995
PIGF	28.2197704866667	21.6714498333333	-0.380910580598425	0.0270006856326992
PIGG	23.6392390133333	18.2673156566667	-0.371918944934333	0.000126101170784909
PIGH	9.759755399	10.082039911	0.0468706743240765	0.755125986996939
PIGK	20.0975359	30.67963074	0.610262491035054	0.000454489520073488
PIGL	22.1850603266667	13.49593116	-0.717063956345247	0.00312776853450719
PIGM	31.5201868466667	23.1918267866667	-0.442659623424591	0.000352899995781462
PIGN	18.2806952333333	21.32007214	0.221891381112049	0.0643670839903855
PIGO	43.4435637533333	31.5219145366667	-0.462787292881429	0.000607191616866821
PIGP	15.12734324	16.71751057	0.144201394948578	0.233738862201956
PIGQ	37.00493579	36.82961969	-0.00685121327675981	0.939770611680975
PIGS	85.6193248366667	79.5232970133333	-0.106558887135995	0.0392628694309033
PIGT	136.726144766667	142.0841556	0.0554565411784384	0.290641210847949
PIGU	42.1140417033333	58.9415167333333	0.484982847361007	0.0151159654170843
PIGV	9.955458093	7.09721329933333	-0.488235036327591	0.0024460088817128
PIGW	17.9203708333333	24.1299930933333	0.429227010650323	0.0125188214478147
PIGX	41.30102975	78.8655630833333	0.933217727524073	1.95008678892746e-05
PIGZ	1.47012969566667	1.400084841	-0.0704291831709373	0.766664516921089
PIH1D1	105.3356313	91.7580297233333	-0.19908721288142	0.0030463596769523
PIH1D2	0.516310271	0.477497575666667	-0.112744889660175	0.785776808672609
PIK3AP1	10.624966859	8.63081441033333	-0.299889736495129	0.0710044077221499
PIK3C2A	24.4008859433333	21.6994612766667	-0.169274303936478	0.073114538198248
PIK3C2B	11.1308777966667	4.59020827033333	-1.27793585085882	0.00171480525401247
PIK3C3	30.2972765266667	27.4197185533333	-0.143974350424478	0.0909392231032973
PIK3CA	26.4548460466667	30.66224702	0.212931403782363	0.0672065157447248
PIK3CB	11.3357973233333	17.0504375133333	0.588922890051302	0.00184131089203669
PIK3CD	4.702382536	3.52996972733333	-0.413736095000084	1.05391398321325e-05
PIK3CG	73.7060178233333	45.6523907	-0.691092002364555	0.000913728025252518
PIK3IP1	60.6758053933333	27.6806904433333	-1.13224142465833	0.00488435302203657
PIK3R1	14.37084098	12.3117766033333	-0.223105531241756	0.0150540592461205
PIK3R2	29.08378663	27.8692181266667	-0.0615425883860717	0.314154357057241
PIK3R3	11.41221109	14.77427346	0.372508848545468	0.0157978326418648
PIK3R4	21.1068661233333	23.1935622433333	0.136012028989849	0.0973419426355537
PIKFYVE	21.28352623	12.85889517	-0.726970502350487	0.00475104619996794
PILRA	0.533632085333333	0.226172549333333	-1.23842157368344	0.0358824003178226
PILRB	2.05638041666667	0.884806190333333	-1.21667379399609	0.0196973504026552
PIM1	121.693159766667	121.585183133333	-0.00128065130511838	0.988219253009392
PIM2	1277.96117866667	1012.84065366667	-0.33543679308851	0.000911877295938142
PIM3	36.39052554	42.7208570033333	0.231377702295767	0.012191981331963
PIN1	207.1022001	215.8009247	0.0593581669801372	0.402044904864188
PIN4	25.24145807	25.77306073	0.0300686275846814	0.348332696663583
PIN4P1	0.750483621666667	0.613148843333333	-0.291583253170483	0.632387965552806
PINK1	14.52371304	9.43576030466667	-0.62219965514633	0.0156055967234612
PINK1-AS	3.576003552	2.79702331033333	-0.354455892278764	0.0176038776065354
PINX1	51.1059259066667	65.2459931733333	0.352398720667598	0.00276196473354131
PIP4K2A	39.7201839733333	59.39078198	0.580366723207837	0.00504468992801126
PIP4K2B	39.2957026666667	34.7606219533333	-0.176917653863099	0.040713791501311
PIP4K2C	16.6550946633333	15.0529648166667	-0.145915887226001	0.291670522454438
PIP5K1A	50.2223323966667	49.45205106	-0.0222986719206308	0.278456788714816
PIP5K1B	10.49967424	11.7725873666667	0.165086861271496	0.0279024368479274
PIP5K1C	26.10959543	20.5415406066667	-0.346035715945466	0.0267912003936887
PIP5KL1	33.08531853	6.79296073766667	-2.2840787484621	0.00113111071356671
PIR	3.004796684	2.166696275	-0.471770443724059	0.0324421682241428
PISD	26.7973874433333	22.8783887	-0.22810690667296	0.0529633526448041
PITHD1	80.84115136	82.18371928	0.0237627530369101	0.291229209724748
PITPNA	64.2606258166667	60.0827038633333	-0.0969852918988735	0.180456857180084
PITPNA-AS1	30.850913	27.6656207166667	-0.157218892020741	0.399531529263295
PITPNB	101.885177866667	113.737173433333	0.158759671139448	0.00333814937219278
PITPNC1	17.73789163	21.1424537166667	0.253308282900783	0.0107289271601935
PITPNM1	0.498748013	1.115726195	1.16160002695316	0.00757283936021241
PITPNM2	0.576421934333333	2.02166528833333	1.81034702110547	0.000200882691896986
PITRM1	53.64733391	56.77154295	0.0816614763144966	0.149690515790546
PITRM1-AS1	2.01469917266667	0.501324335666667	-2.00674826368405	0.00893711368174773
PITX1	115.4720347	136.109307733333	0.237222229311037	0.047038516790759
PJA1	18.02234844	14.15436377	-0.348540114370306	0.00408228232220506
PJA2	69.4401158666667	58.5569131233333	-0.245929852291895	0.0035979217229504
PKD1	16.9942224	14.75906454	-0.20344306708223	0.151837594356909
PKD1P1	46.9346775966667	34.077855	-0.461819719907164	0.0152050853073343
PKD2	10.1774169323333	10.079246738	-0.0139836217509978	0.801222578233728
PKHD1L1	0.947414930666667	0.651625525333333	-0.539953290163215	0.00865369873161312
PKI55	9.72685798133333	9.01476144966667	-0.109684538347303	0.48945699388332
PKIA	8.91706224766667	10.87964491	0.28699107723677	0.100889153528012
PKIB	0.830654698333333	0.711634984333333	-0.22311143991396	0.735503165521061
PKIG	5.294650809	8.32635964666667	0.653150336002697	0.00730887686031254
PKM	440.566473566667	515.075951966667	0.225425472284258	0.0121766989166074
PKMYT1	47.64619806	73.70765036	0.629453270640787	0.00826765056160447
PKN1	128.799102066667	136.993482733333	0.0889847250671208	0.182408553896164
PKN2	22.71447827	18.74840376	-0.276844398728057	0.0157340856381113
PKN3	0.518019665666667	0.907735024	0.809264355117834	0.11948972760969
PKNOX1	10.4388047513333	16.2322328833333	0.636904936637179	0.00337771120018515
PKP2	65.3128549433333	104.054666406667	0.671902787670302	0.000592531638852841
PKP3	1.23531184166667	1.885257843	0.609886570354756	0.285074566197588
PKP4	31.14641688	57.8636616766667	0.893591418017213	6.99134837761799e-05
PLA2G10	1.116875161	0.802299337333333	-0.477255426471025	0.0748267872594282
PLA2G12A	19.3228292166667	25.0961922333333	0.377162138520019	0.00533098359046124
PLA2G15	185.967118433333	122.5354907	-0.601847889084359	0.00616960031708165
PLA2G16	3.778085417	4.051518268	0.100807326263938	0.668417288415011
PLA2G4A	52.4831559333333	36.9878407866667	-0.50480339142814	0.00155396894924738
PLA2G4C	2.32437321766667	3.250040111	0.48361578697478	0.0567299092618052
PLA2G6	25.88427162	10.0626558533333	-1.36306459324161	0.000285356266146327
PLAA	17.95889023	20.7624633366667	0.209279419148144	0.0243314103290816
PLAC8	16.0407697	16.8185217566667	0.0683075375487213	0.399980712153142
PLAC8L1	1.432890794	0.454811854	-1.65558689902058	0.0545365662606302
PLAC9	4.51289070966667	2.658250168	-0.763574957622121	0.0818906896471487
PLAG1	11.04605605	9.350151784	-0.24046966304439	0.0323356716427065
PLAGL1	0.594598223333333	0.317063762333333	-0.907142153258627	0.00476325251573406
PLAGL2	15.3236684466667	19.9260814433333	0.378896309295812	0.0147929567858087
PLAUR	2.89273032966667	2.97527305266667	0.0405902398595009	0.722118548346105
PLBD2	10.8199996233333	9.23697511733333	-0.228208062067762	0.0719918552824894
PLCB1	6.92270503666667	2.306560739	-1.58559259536192	0.0020340772410527
PLCB2	1.74970341266667	0.054390079	-5.00762306407649	0.00463002228101113
PLCB3	4.463433589	5.56089384733333	0.317162837232772	0.0033498653653512
PLCD1	7.92844516533333	4.85001877466667	-0.709047637001073	0.000938780893383133
PLCD3	1.32182504433333	2.62087223833333	0.987515791657572	0.0299398237635505
PLCD4	6.878283351	5.165433641	-0.413159079717734	0.0295625004885006
PLCG1	36.07981025	35.33633167	-0.0300394724088102	0.539061457191416
PLCG2	17.66878133	9.64804363866667	-0.872894198462862	0.00609276019148581
PLCH2	2.60975816066667	0.364722063333333	-2.83904674110982	0.00271917740383886
PLCL1	2.766055556	3.764497702	0.444627245337173	0.0394325358504793
PLCL2	32.4321327333333	32.1402244733333	-0.0130438932739115	0.813660068900483
PLD2	4.32630395566667	2.66496633266667	-0.699017722037125	0.0145582634252259
PLD3	114.909342766667	77.1577624666667	-0.57461289012722	0.000368873586284133
PLD4	7.820672345	1.68418764266667	-2.21523975740349	0.0165931576746218
PLD6	28.5166508966667	26.17669206	-0.123521760266709	0.104553756495057
PLEC	97.4469937833333	34.1516141833333	-1.51266390995359	5.97092735355661e-06
PLEK	60.9270781366667	46.2711911266667	-0.396969317417014	0.0027068984128448
PLEKHA2	83.09455076	64.95449665	-0.355324466323434	5.88744901611858e-05
PLEKHA3	24.25440214	27.4691082866667	0.179563459629096	0.219662569375465
PLEKHA5	2.45201972333333	2.90569350833333	0.244911952267592	0.0366110399245292
PLEKHA7	22.5965630633333	35.6628123933333	0.658317123901195	0.000122109761639313
PLEKHA8	10.7456286366667	11.2681626533333	0.068502408717106	0.313259520000637
PLEKHA8P1	8.05228277466667	8.23923076166667	0.0331118127824205	0.703357799393806
PLEKHB1	21.7700291	12.8451007533333	-0.761125129603484	0.000142341625882916
PLEKHB2	78.8684277966667	94.8958837866667	0.266897626571952	0.000728117540258833
PLEKHF1	6.76638024233333	11.8336131366667	0.806434478561584	0.00357055753062254
PLEKHF2	6.839596246	8.88462879833333	0.37740033873805	0.021146613081032
PLEKHG2	1.40402664966667	2.380815766	0.761885665731728	0.013745272830307
PLEKHG4	3.448141712	2.18337475766667	-0.659259289750758	0.00187956572579192
PLEKHG5	0.427963323666667	1.303100957	1.60638979171968	0.000206386859268868
PLEKHG6	0.75996215	0.441895306666667	-0.782222958325264	0.149904096359366
PLEKHH1	0.461129704	0.684125951333333	0.569089356643141	0.149668535335278
PLEKHH3	64.5784378033333	49.13818942	-0.394207841460587	0.009269556976268
PLEKHJ1	389.7810861	321.616796633333	-0.277321332245639	0.0241231476045297
PLEKHM1	13.70822217	9.60422249733333	-0.513300747576535	0.00340989901600709
PLEKHM1P	16.5462014133333	5.26090687933333	-1.6531166299948	0.00103696201577814
PLEKHM2	77.71008368	52.7669535433333	-0.558467122127522	5.13015313524039e-05
PLEKHM3	5.60061759733333	4.10761804233333	-0.447283891262996	0.00524571938384477
PLEKHN1	3.10411838833333	2.06099463466667	-0.590842832536943	0.0555959847159029
PLEKHO1	109.36647922	45.3874905966667	-1.26880398921456	0.00648852237056441
PLEKHO2	28.9774351666667	23.0445285266667	-0.330505654043638	0.00369107593116276
PLGRKT	30.6563503466667	36.5543638	0.253857689349219	0.0985932921445659
PLIN2	12.7755754266667	30.2809455966667	1.24502198443548	5.37514494388988e-06
PLIN3	44.9563199866667	40.5668648533333	-0.14822213451497	0.185617725999131
PLK1	122.308948133333	169.436897733333	0.470218124563527	0.0183244636744495
PLK2	70.4399824933333	12.4107673233333	-2.50480223455155	0.00476476846647657
PLK3	8.90237739233333	3.96343499133333	-1.16743934790355	0.00013980884087805
PLK4	24.4195615566667	43.9475178733333	0.847744387657462	0.00354645683354833
PLOD1	26.35185385	49.0600352366667	0.89664381122187	3.80857575293183e-05
PLOD2	20.19413314	45.53357794	1.17299461021344	5.53608518201663e-05
PLOD3	55.17025132	57.16026376	0.0511220211410348	0.157704159146098
PLP2	268.113525	247.005942066667	-0.118298249743635	0.0630914306093556
PLRG1	40.8009042233333	55.1421576366667	0.43455459378652	0.000107604958096058
PLS1	0.751522703333333	1.57755154666667	1.06979855278563	0.000917563238779735
PLTP	5.65356457133333	5.38110010066667	-0.0712596288986764	0.506670939749369
PLXNA1	18.9409118366667	18.7901641733333	-0.0115281135086294	0.872918576479316
PLXNA3	7.892658556	5.371152446	-0.555279669030619	0.007245154395309
PLXNB1	0.497648738666667	0.438793293	-0.181586312724455	0.521317276127447
PLXNB2	68.05708281	29.77257469	-1.19276132394422	5.36813801471309e-05
PLXNC1	139.097710133333	95.9667795466667	-0.535491684875986	0.000326773573763455
PLXND1	5.99350717933333	7.13812845366667	0.252145401497231	0.28724649508041
PM20D2	133.297292133333	179.6798942	0.430781510247736	0.000392753195504538
PMAIP1	7.06607268466667	9.33809832366667	0.402220189745909	0.0153501564174372
PMCH	0.455790699	0.833066629666667	0.870060403841285	0.329909714157534
PMEL	0.973120557333333	0.980059152666667	0.0102502797228943	0.967730998801157
PMEPA1	0.484843639	1.97333441766667	2.02504400642029	0.00673742090246693
PMF1	78.1150477633333	69.4261600833333	-0.170121110909421	0.083203872557863
PML	17.0583809833333	13.6417075966667	-0.322456481897255	0.0362498979040041
PMM1	45.3827888133333	48.2816348833333	0.0893292619347021	0.464308596736544
PMM2	94.9896747666667	93.0247802133333	-0.0301556264610882	0.619414665402258
PMPCA	135.027252533333	136.645559466667	0.0171879621347826	0.772835113258935
PMPCB	69.8529264533333	71.2992215666667	0.0295657677584604	0.365219396660121
PMS1	29.3608408366667	32.75369497	0.157764382671228	0.0291789984433295
PMS2	27.2372535566667	23.53944308	-0.210501049821606	0.0288510845531933
PMS2CL	7.396295756	6.17354188966667	-0.260704483886496	0.288017679123849
PMS2L2	3.46818231466667	2.50341004666667	-0.470285122866014	0.187695743850817
PMS2P1	45.19679508	40.9240162933333	-0.143272735786545	0.144885503734304
PMS2P3	15.9584102566667	8.27999169366667	-0.946615714913268	0.000713910367738964
PMS2P4	9.31022789533333	7.089858683	-0.393059610879905	0.0853343186839358
PMS2P5	3.40987146633333	2.40650509433333	-0.502777881144554	0.0289242312349705
PMS2P9	1.68141528666667	0.777500951666667	-1.11275974837777	0.0011145627762028
PMVK	152.934010433333	161.661127166667	0.0800635338260658	0.170547930744776
PNISR	187.905690266667	111.394388166667	-0.754332201599617	0.00190000740886523
PNKD	26.51770499	24.8387843566667	-0.0943613530337781	0.111784840848839
