CTRL MM1R	CTRL KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
KIF9-AS1	0.550248357666667	1.05619220266667	0.94071755666732	0.0248060944086637
KIFAP3	16.3802827666667	32.9172747966667	1.00688463886692	0.000124578592113689
KIFC1	46.68138161	27.22537828	-0.777895166091926	0.000205564878720642
KIFC2	22.8746774733333	17.7522666633333	-0.365748157872754	0.0633569086815789
KIFC3	33.84010091	5.14537937933333	-2.71738451152422	0.00196339898682008
KIN	4.56858695466667	11.7768143533333	1.36612942099008	0.00111688604326398
KIZ	17.27400085	12.6490289	-0.44957563613671	0.00704300467790153
KLC1	48.7046510433333	71.7668764133333	0.559258581281639	0.000342085342398469
KLC2	35.2102016733333	39.3986171633333	0.162151503437431	0.169172248136453
KLC3	1.60145326766667	8.07352866666667	2.33381766546036	0.00198790982247435
KLC4	11.2300815933333	10.612035727	-0.0816669720931168	0.367247069765764
KLF1	0.425200913	0.737443248666667	0.794387333664849	0.2739287689941
KLF10	15.6361896433333	21.92088695	0.487417185400357	0.0067995710471864
KLF11	11.63420191	4.877474535	-1.25416600153008	3.17119933800583e-05
KLF12	11.6080609066667	6.33020978266667	-0.874801777893519	0.00117080252482605
KLF13	146.756981433333	128.116958966667	-0.195967676705466	0.0857809953254602
KLF16	51.6388862633333	38.8554112866667	-0.410342352426171	0.0233524693338369
KLF2	39.6652216266667	45.9683479666667	0.212766208827112	0.0724357038306307
KLF3	26.5917801233333	15.41471646	-0.786672005611908	0.00148067974147654
KLF6	62.5270630866667	33.6063533533333	-0.895746751670867	0.00138411290624724
KLF7	8.511875085	0.326170525666667	-4.70577865468876	0.000836100908434644
KLF8	0.766384499333333	1.59491450733333	1.05733880590267	0.0126954108423686
KLF9	1.385065579	3.83653568633333	1.46984988900427	0.00121331952640269
KLHDC10	19.43461707	29.2166271666667	0.58816095797099	0.00142876876386886
KLHDC2	32.1571289333333	28.79635107	-0.159252592816993	0.102493695352551
KLHDC3	206.054468966667	211.893735766667	0.0403151842895945	0.0906925106685605
KLHDC4	23.0651648866667	15.8341396566667	-0.542677124795863	0.00376292087381598
KLHDC8B	0.826385689666667	8.31245273333333	3.33038705529341	0.000104476228437695
KLHDC9	5.266953838	3.650489107	-0.528879040162793	0.0607709716522944
KLHL11	8.53353164266667	11.2200769726667	0.394867736800876	0.18741081776438
KLHL12	37.9915120333333	21.9202141066667	-0.793415241357539	0.0020575724548928
KLHL15	7.05849331066667	16.6415398433333	1.2373567651793	9.70304862375155e-05
KLHL17	18.41329884	11.6420935333333	-0.661397602849768	0.0183593260141463
KLHL18	13.5086325066667	30.5051942833333	1.17517328253708	1.53808862825043e-05
KLHL2	21.5654600833333	15.0758120333333	-0.516486782678027	0.00904351350795008
KLHL20	21.2953621766667	29.6063300966667	0.475366403416656	0.00284500357874323
KLHL21	46.4671046566667	54.0088862866667	0.216987044883782	0.0486125965579376
KLHL22	16.25055515	3.360702676	-2.27365418715772	0.00412768087449144
KLHL23	0.185401842333333	1.41756847766667	2.93469094312118	0.0141846869297257
KLHL24	11.1745676833333	5.83790390433333	-0.936696649692399	0.000334595325933617
KLHL25	3.85808833533333	3.43533566533333	-0.167435104802759	0.30149908758623
KLHL26	7.295131726	11.4855368166667	0.654812353880243	0.00107784445759516
KLHL28	3.84210752133333	3.703694252	-0.0529328874654364	0.679056569829362
KLHL3	3.61752632133333	2.70529277733333	-0.419218777344417	0.0074227735813358
KLHL32	1.56858425833333	0.762963752666667	-1.03977660391913	0.0275925890233599
KLHL36	12.1487485133333	9.75950345266667	-0.315928051394838	0.0900517290338201
KLHL42	16.56701061	13.69724105	-0.274427973421492	0.00562490314196243
KLHL5	15.98266065	24.0459858566667	0.589288481007995	0.00192652820661592
KLHL6	85.42863059	17.5080898866667	-2.28669796043937	0.00342473552689159
KLHL7	12.8397682366667	26.45100461	1.0427033555537	2.5904562309841e-05
KLHL7-AS1	0.913477868666667	3.158870761	1.78996723183646	0.0206920020325007
KLHL8	11.5824765333333	24.0260362233333	1.05265489519742	0.000681224266952452
KLHL9	10.0820564826667	13.98419777	0.472007551366049	0.00937232416783713
KLLN	1.15652540366667	3.398195552	1.5549719201516	0.00155562668715506
KLRAP1	3.16542131566667	10.4482941436667	1.72279797838816	0.00404730411066194
KLRF2	1.02544918433333	2.39529116433333	1.22394503476281	0.0415290272996943
KLRG1	0.80080481	1.684942177	1.07317653777336	0.0333231697105371
KMO	4.82433744766667	1.297699987	-1.89437393514655	0.00099633324078083
KMT2A	14.3617162633333	28.2121275266667	0.974087300860484	0.00865735783790814
KMT2B	33.9363294966667	9.449175044	-1.84457024745215	0.00024217598818377
KMT2C	26.7380931066667	21.0704507833333	-0.343675400082451	0.017228553218249
KMT2D	17.7299501766667	16.2423080533333	-0.126431826139421	0.432170412310537
KMT2E	37.7224611033333	59.6151557566667	0.660255344782034	0.00687735024976442
KMT2E-AS1	6.95952261033333	5.626638692	-0.306715022149276	0.0904283647376281
KNOP1	45.08805393	50.25949493	0.156650930920386	0.0985048167540507
KNSTRN	53.3471534433333	94.40009308	0.823376989929142	0.000409857016939741
KNTC1	28.0551989733333	54.0724163366667	0.946624682904079	7.7506516360884e-05
KPNA1	33.45469568	15.1072954233333	-1.14696331504789	0.000303628937188135
KPNA2	436.644775933333	493.338824333333	0.176118747990599	0.0195298845589762
KPNA3	26.4903437366667	34.24376135	0.370374612579528	0.0116215540180155
KPNA4	39.5654480566667	37.8851106366667	-0.0626101340053318	0.342087365519996
KPNA5	3.66401815133333	14.0008648166667	1.93401738787624	0.00145529648508364
KPNA6	30.3548184333333	55.8985893433333	0.880886331912861	0.00412479035519416
KPNB1	372.778960566667	422.9539157	0.182180041045319	0.00315174415881497
KPTN	19.7608146666667	6.18678862633333	-1.67537977547293	0.000528755496039771
KRAS	40.6425988866667	72.19867406	0.828979683993665	0.00309095611196811
KRBA1	8.16370860166667	9.42061244166667	0.206596166446206	0.0415485406625314
KRBA2	1.26573103933333	1.31615867466667	0.0563625564925556	0.720178965654784
KRBOX4	11.8414850533333	13.81723954	0.222619395236577	0.0912037430524223
KRCC1	22.2939388933333	47.17386263	1.08133620012651	0.00867186279696357
KREMEN1	1.19771572133333	0.951898436	-0.331405967381067	0.153332731828519
KREMEN2	7.77744379433333	9.47829405333333	0.285331355847408	0.271185260949361
KRI1	43.6690241233333	80.9037067633333	0.889595512688505	0.000467547105808356
KRIT1	33.8906435366667	42.5607522533333	0.328636618554578	0.00841913997334034
KRR1	32.29055918	38.9730903266667	0.271365908383283	0.0467595258377406
KRT10	80.16500788	97.0040575266667	0.275072458216253	0.04305265134306
KRT8	0.8391825	0.286818404	-1.54884699377094	0.0691069195874629
KRTCAP2	341.6123095	369.215916366667	0.112104785529647	0.0741131137434243
KRTCAP3	1.05889504	0.937783459	-0.175232855755658	0.632525053063286
KSR1	4.821243757	0.438538098666667	-3.45863128315695	0.00110034740822466
KTN1	55.0027885733333	100.087810803333	0.863689617760485	6.58588812271711e-05
KTN1-AS1	1.68533609666667	1.47169231433333	-0.195560248593455	0.545497823178071
KXD1	95.5796624966667	139.623785066667	0.546769148808084	0.00160327135801796
L2HGDH	5.22618420066667	12.5794151133333	1.26723496539161	0.00028084337401383
L3HYPDH	6.28928360633333	10.6300961476667	0.757187047436894	0.0115819241473131
L3MBTL1	5.26302935633333	2.11121836733333	-1.31781763487841	0.00133622582422769
L3MBTL2	58.6773176466667	25.4564766866667	-1.20477016538724	1.34563928386724e-05
L3MBTL3	4.35168630066667	4.534211092	0.0592769968797814	0.327038609450982
LACE1	2.262258176	4.74828918366667	1.0696442180821	0.00479943029242275
LACTB	8.04576193733333	11.8006680833333	0.552567582263435	0.00694182652113494
LACTB2	21.49415787	51.1776288233333	1.2515687181807	7.72636335783549e-07
LAGE3	110.001174606667	181.4821718	0.722308900543736	0.000489481479273926
LAIR1	42.6407225733333	8.43168098366667	-2.3383396975379	1.70898419899636e-06
LAMA5	23.0807606666667	6.28563669866667	-1.87655997746546	5.41924017837313e-05
LAMB1	0.694074143	2.319988305	1.74095584379375	0.00851219845551581
LAMB2P1	0.893426544666667	0.790385849333333	-0.176792001429512	0.632514619789031
LAMB3	9.50885486233333	1.04948173333333	-3.1795945537247	0.000797445535930939
LAMC1	13.8557148533333	22.0132401133333	0.667890364897785	0.00959448168495497
LAMP1	199.5113578	580.7436843	1.54143068087678	0.00394960353461994
LAMP2	32.44246432	36.14691405	0.15598907564146	0.0315017478194646
LAMP5	366.5718094	16.1117160366667	-4.50791377526175	0.00093374817500071
LAMTOR1	109.611747833333	152.827071366667	0.479497691055213	0.000710583751424465
LAMTOR2	151.7968282	231.751913666667	0.610439605894848	7.73743430419215e-05
LAMTOR3	18.2478841733333	31.5975855533333	0.792085128428936	0.00151232121755408
LAMTOR4	239.404267366667	324.454074633333	0.43856541565455	0.001803363946634
LAMTOR5	106.390083033333	209.099363033333	0.974824988344369	1.71304359378712e-05
LAMTOR5-AS1	1.72952906366667	2.692504695	0.638569602928865	0.263034880894936
LANCL1	28.9508699933333	28.80319585	-0.0073778084866726	0.90023286778817
LANCL2	26.9530503366667	26.3003348233333	-0.0353673889813275	0.48349855028382
LAP3	199.208687333333	166.784560333333	-0.256294822516139	0.0146520206469806
LAPTM4A	88.9881520166667	73.9792021566667	-0.266493525297521	0.000961503181069734
LAPTM5	1602.21236066667	126.120195666667	-3.66719415982978	3.53870143856783e-05
LARGE	43.9928461033333	15.46014669	-1.50871493096544	0.00127471053097656
LARP1	137.872863466667	110.766387666667	-0.315818370975433	0.0153545845876021
LARP1B	24.8471487566667	37.8613877566667	0.607646981884289	0.000138587816865745
LARP4	52.89488036	73.74256898	0.479369584515965	0.00660904296585923
LARP4B	37.3855919266667	83.18912912	1.15391263863462	0.00418221642276475
LARP7	46.5730658933333	79.4340791366667	0.770262233623192	0.000874411716880041
LARS	90.33244342	82.4091560066667	-0.132439597203001	0.0253856093243081
LARS2	24.14084766	42.3090317366667	0.80948933479744	0.0013866868077979
LAS1L	102.272141726667	107.9736516	0.0782660821970294	0.124560136185052
LASP1	169.8109064	56.5498649633333	-1.58633363716942	7.86082586830891e-06
LAT	27.88898609	5.625177208	-2.30972503495762	0.000738517687403408
LAT2	29.24131311	11.6638310166667	-1.32596637494698	0.000260913941361671
LATS1	6.824883104	13.8745103866667	1.02356062053661	5.8063108332564e-05
LAX1	112.7852427	6.35943477566667	-4.14853595653747	0.000276103497819865
LBH	0.311294631666667	0.281350056666667	-0.145914443511108	0.721757850198535
LBR	281.730432566667	497.986222133333	0.821790415283783	0.000380712409598451
LBX2-AS1	0.367933673333333	0.672516460666667	0.870123861861002	0.249961381029933
LCA5	0.997236236666667	2.24307493633333	1.16947060634362	0.00248358105688481
LCA5L	0.992912233	1.21504630733333	0.291273194645027	0.197769714981212
LCAT	5.68306679366667	4.635216962	-0.29403280253792	0.119055685650669
LCK	0.103434696	1.80865092766667	4.12812188482699	0.038772808193583
LCLAT1	5.85488672766667	16.3367622666667	1.48040892364081	0.0018195125541473
LCMT1	35.14427074	39.7827735766667	0.178854342898299	0.0109261426653018
LCMT2	17.42082546	19.8293616633333	0.186825250290443	0.0135441239698149
LCOR	4.701286838	1.913010443	-1.29721095659006	0.00231618739101911
LCORL	7.751726676	11.3665288666667	0.552202140703479	0.00285346253865107
LCP1	815.156076466667	327.387999333333	-1.31607487636355	0.000107980226502539
LCT	0.222821226333333	12.5077714266667	5.8107942770174	0.00208861086716472
LCTL	1.11286577033333	0.912545049333333	-0.286311903908574	0.390589734546697
LDB1	42.5998489266667	34.993204	-0.283773549479968	0.0114125155647226
LDHA	1108.73477133333	1599.28432933333	0.528512162679181	0.00251962465047024
LDHAL6A	1.01036083866667	0.331977725666667	-1.60571227576543	0.0153146945430517
LDHB	1297.17067233333	1540.12755366667	0.247681528699854	0.0143384457646147
LDLR	89.9818808333333	47.1864379466667	-0.931262254866096	0.000649366378355979
LDLRAD4	1.55558187166667	0.0907465866666667	-4.09946713823971	0.0085654292217647
LDLRAP1	173.881934466667	49.0032478566667	-1.82715877402776	8.02735937681418e-08
LEAP2	10.592084019	5.15451108666667	-1.03907897376914	0.0371958139938791
LEF1	21.2890071066667	123.953742433333	2.54162125925201	0.00210311260913601
LEFTY1	0.365879708	0.153949394	-1.24891321637182	0.210027562132459
LEFTY2	90.60116498	15.5851733466667	-2.53935539956339	6.03672785492461e-07
LEMD2	50.2432383666667	36.31472671	-0.468374731418795	0.0159756756504078
LEMD3	58.6902542833333	35.62393319	-0.720274147566684	0.00049588621194718
LENG1	41.3543283	17.57983998	-1.23411639675437	0.000678483034457235
LENG8	183.985081733333	31.5898492166667	-2.5420558353779	0.00144997233712319
LENG9	2.35533921666667	3.64231491766667	0.628920812178187	0.0506307574152659
LEO1	41.8033150466667	111.429307066667	1.41443946720275	0.000111816618994735
LEPRE1	24.7086599966667	29.62217219	0.261660664784919	0.166225954048873
LEPREL4	6.53096411466667	49.8885565433333	2.93334104127267	0.00513829115280883
LEPROT	13.9658312833333	13.41333562	-0.0582333988415933	0.601837142253604
LEPROTL1	18.86813374	58.4568693733333	1.63142083640141	0.000122639555644732
LETM1	49.2119606033333	79.0769554266667	0.684248331811486	0.00411282056338363
LETM2	1.40271831166667	3.90844675766667	1.47837006322845	0.00341056441420217
LETMD1	49.3066833266667	44.3761655333333	-0.151998199315162	0.0460449526382408
LFNG	1.35832559366667	0.863655768666667	-0.653301027915028	0.0453468222530947
LGALS1	1189.256762	142.0366873	-3.06572470512938	3.46670966552989e-06
LGALS3	4.49689140466667	10.55917661	1.23149738978796	0.00177162950202961
LGALS3BP	0.184369980666667	3.078671807	4.06163240247488	0.0049822144502933
LGALS8	11.3410888933333	4.555197152	-1.31597376327892	0.00518044511540029
LGALSL	7.77318356133333	8.40445875	0.112649326962018	0.192906478550424
LGMN	48.09150837	135.887546266667	1.49855916142719	0.00339211368320851
LGR4	3.96050737033333	8.08984800366667	1.03042733472772	0.000149981317648586
LHFPL2	6.20859747633333	0.340492259666667	-4.18857349283018	0.00346434857722132
LHPP	7.30963307633333	1.847415141	-1.98429089136474	0.00816008748081804
LHX2	4.16915675966667	0.682458082	-2.61094327775708	0.0359603202763113
LHX4	2.12281437333333	1.88923915966667	-0.168172877493066	0.603494956213621
LHX4-AS1	6.44135038766667	5.089148537	-0.3399388719053	0.181036957815851
LIAS	11.2652269933333	18.90186581	0.746652266379467	0.000130472312701986
LIG1	85.4758315566667	18.7507395533333	-2.18856905458831	0.000342094538461946
LIG3	45.6494568333333	37.0703801366667	-0.300330784906917	0.015598251536449
LIG4	10.65137655	26.22036927	1.29964811183194	0.000262067607519714
LILRB3	0.308592525666667	0.252963904333333	-0.28677157917799	0.488726053047631
LIMA1	4.93398207466667	26.16767621	2.40696143382439	0.000863464943064546
LIMD1	55.34136083	50.38124734	-0.135471279099473	0.117177730716303
LIMD2	1.02306228066667	94.21191725	6.52494368436799	0.0012934124806759
LIME1	480.4283333	270.047717433333	-0.831106882585893	0.00426284080347934
LIMK1	17.6231605166667	32.8244079533333	0.897296311102184	0.00336863394738715
LIMK2	34.32618834	11.57079902	-1.56882117296629	0.000729208821662741
LIMS1	50.80308497	41.1609422533333	-0.303640097288464	0.000755303944868126
LIN28B	0.087746994	45.3767697433333	9.0143884925247	0.00027963386448797
LIN37	20.4964839733333	10.6909302533333	-0.9389890546332	0.00375207097881859
LIN52	23.17558159	28.1151436966667	0.278741876859304	0.0145966769906149
LIN54	16.67863438	23.1913066966667	0.475582941789154	7.51817100872908e-06
LIN7B	5.725056738	1.90728919	-1.58576638425413	0.00359997275852483
LIN7C	16.61224219	23.39212776	0.49377628585346	0.0016587564058088
LIN9	26.1348442133333	45.8223332866667	0.810076363376531	0.000191033514671844
LINC-PINT	8.86654226066667	4.052328644	-1.1296204161506	0.00093498086207718
LINC00035	1.560538249	0.524958138333333	-1.57176943049746	0.214414735023256
LINC00094	3.54105174433333	7.360719441	1.05566885747113	0.00151255873109513
LINC00115	4.49728640333333	2.041830878	-1.13919138817986	0.000470964569316664
LINC00116	25.0172301166667	23.77241539	-0.0736335691801063	0.561911399549023
LINC00152	76.1279140066667	99.93521401	0.392567580503204	0.0133776556165474
LINC00173	4.80704587833333	2.43228348566667	-0.982839186105914	0.0136258566202433
LINC00174	1.25232446533333	2.98034005833333	1.25086855308891	0.0313814983216043
LINC00202-1	0.630392699	0.316392576666667	-0.99453507497288	0.241812929495991
LINC00235	1.76391487266667	6.57363606033333	1.89791064848852	0.0102566733910263
LINC00260	0.527929221	1.31774082533333	1.31965022062872	0.0169062960619553
LINC00263	30.96636169	16.37672012	-0.919055440059835	0.0371627394748643
LINC00265	4.52079672733333	5.87302401933333	0.37752648822721	0.208699318908495
LINC00294	10.3146028966667	5.46214997666667	-0.917147447301034	0.00306602539504025
LINC00324	2.116248258	1.254270279	-0.754660616823963	0.0328473728945706
LINC00337	0.525503722333333	2.23069202266667	2.08571845521604	0.00185701750907444
LINC00339	24.7431583233333	16.12394992	-0.617824456492829	0.00285822100179842
LINC00341	22.36894063	4.63876158066667	-2.26968533073535	9.23624549635876e-05
LINC00342	22.9796642833333	2.83703634133333	-3.01790118517603	0.00287744876308548
LINC00426	15.6165596366667	0.312510567333333	-5.64302787492918	0.000623880834362377
LINC00461	3.14314778066667	1.12759474733333	-1.47896144205651	0.000556535859590656
LINC00467	32.8172009466667	26.1340517933333	-0.328521377595452	0.00840256896958792
LINC00471	0.382587625666667	1.64459021533333	2.10386603322577	0.0240009551688049
LINC00476	2.49132399233333	3.77902460533333	0.601101258306033	0.00159186732000462
LINC00478	0.510085404	11.2218422733333	4.45942691141449	0.00266920131990427
LINC00493	136.5262631	171.461560733333	0.328706676485768	0.0105085829371449
LINC00526	2.93889678466667	5.64436369066667	0.941536258184686	0.00465697988387874
LINC00528	7.48734568433333	4.64488718	-0.688810808669888	0.0160218558348092
LINC00539	10.8000408676667	3.380554152	-1.67570510908739	0.00659506342132934
LINC00568	1.33958467366667	1.592464371	0.249475319485137	0.692236265530431
LINC00630	7.45275148733333	3.822638206	-0.963204491057878	0.00768802676508055
LINC00641	4.94557283766667	4.14287070733333	-0.255506838974389	0.171480495485165
LINC00657	133.788727033333	156.5064417	0.226265478351658	0.0111332022727096
LINC00662	2.66553221566667	4.418312693	0.729071906147275	0.00259765824405138
LINC00663	0.109363471333333	1.118101451	3.35384825029777	0.0208978102585857
LINC00665	3.68012221466667	35.3927572566667	3.26562857540926	0.000422957190738361
LINC00667	16.7568757766667	27.3717318033333	0.707933524684896	0.00193679048908714
LINC00673	27.3647234566667	0.34823458	-6.29611399576963	0.000884278968096545
LINC00674	0.658415939333333	12.5606184433333	4.25376442746716	0.00167904639980542
LINC00839	0.227303204333333	7.18755011466667	4.98281018272692	0.00167180212520683
LINC00847	9.75664794366667	11.5213776366667	0.239855756841513	0.100210958739093
LINC00852	1.169793082	1.13196692066667	-0.0474215632287752	0.910277768284217
LINC00854	1.47872411166667	2.26457818966667	0.614889441324978	0.128097625905718
LINC00861	5.57506804	0.111679128333333	-5.6415579208355	0.00152747694384506
LINC00883	1.357636608	0.322115582	-2.07544701571082	0.0310842418708399
LINC00884	1.809411815	5.16907177233333	1.51438443714235	0.00315165710355425
LINC00888	55.3528291	14.5421919566667	-1.92841231120612	0.00237125928606784
LINC00893	5.15311030933333	0.840966837	-2.61532266073032	0.000657261928847904
LINC00894	2.37951156066667	0.876733389666667	-1.44045536576087	0.00260402647536722
LINC00896	1.03751251766667	0.194149027333333	-2.41789235816559	0.00675240281748133
LINC00909	13.0989999166667	5.35012850266667	-1.2918112204119	0.00116561813508126
LINC00921	0.669457815666667	1.89782695266667	1.50328339534246	0.00996173158530106
LINC00926	1.721856457	0.384286946666667	-2.16370899975762	0.0170340388928126
LINC00936	0.751533948	0.550765983666667	-0.448398815783758	0.312326026208671
LINC00938	16.0618371366667	22.2082996066667	0.467462019910542	0.000114095106618296
LINC00942	0.286748899333333	0.174911952	-0.713159074385708	0.179807289333563
LINC00943	0.787009915333333	1.245772143	0.662586500359359	0.300897925720087
LINC00944	7.63612962933333	16.74165886	1.13252898655571	0.0442190265277009
LINC00950	0.306941559	0.157049503333333	-0.966744615272667	0.0521182187709736
LINC00957	11.0424436023333	7.01329638	-0.654894861730429	0.0850222051168425
LINC00959	1.252154672	0.282557945	-2.14779412096222	0.000620321771005094
LINC00960	3.271219591	2.18855613566667	-0.579849219102866	0.0557941123512492
LINC00963	1.24969716966667	14.8136076066667	3.56727258349251	0.00316478107057031
LINC00987	1.14284736633333	1.65002086966667	0.52985153555561	0.116808233011926
LINC00996	55.54734158	18.2818630566667	-1.60330476869803	3.68330006075735e-05
LINC00997	13.7029230466667	6.551512647	-1.06458372822354	0.0123981893152644
LINC00998	81.9409939533333	205.799933033333	1.32858521469577	0.00338726420572314
LINC00999	0.627324810333333	0.888119192333333	0.501540688657496	0.0695994692797345
LINC01000	27.25340476	10.049812535	-1.43926788639917	0.000845562264654103
LINC01003	8.91051600366667	17.9279178533333	1.00862705842106	0.00162467992872729
LINC01004	2.692229815	1.439696548	-0.903036807307175	0.00612743745226018
LINC01011	1.949281891	0.153318065666667	-3.66834313101444	0.0083134117504455
LINC01021	0.102526389333333	39.60136383	8.59341101212662	0.00416002585247176
LINC01023	10.7703819026667	7.79689518733333	-0.466097760926872	0.139604982828521
LINC01024	4.11457251066667	0.809094902	-2.34636171038491	0.0127952843381022
LINC01061	1.97495613666667	1.33773738933333	-0.562025682796572	0.0105600113386043
LINC01089	18.5241698733333	11.10578793	-0.738097139853253	0.0061536972758234
LINC01125	3.779234363	5.692457953	0.590957742289735	0.0794030682015109
LINC01126	2.18718547533333	0.809729654	-1.43356334930821	0.191120339154709
LINC01128	4.79137796566667	5.529530424	0.206716345539592	0.00682615893608134
LINC01134	2.28533279766667	0.513139362	-2.15498166913585	0.00457814137408864
LINC01137	2.35966681066667	2.73945929233333	0.215308002972205	0.454403462881538
LINC01138	1.938607153	3.21786309066667	0.731082465859851	0.00704037237561647
LINC01144	0.439151791	0.965105913333333	1.13596758879104	0.0347526903452353
LINC01160	0.486997122333333	0.486260658	-0.00218337559843741	0.996853394537019
LINC01184	8.009604692	5.63936706966667	-0.506197789402262	0.0102842754130022
LINC01215	4.39387788233333	3.44076117233333	-0.352767017720328	0.122041498196782
LINC01232	1.00102913033333	0.631404700666667	-0.664847051421087	0.097113296436515
LINC01237	2.200358309	2.793098586	0.344128023209887	0.592332998372867
LINC01250	0.147001165333333	0.75263998	2.35613233505871	0.0566817244048116
LINC01278	13.2896871966667	5.65714446166667	-1.23216123043416	0.00104116657377003
LINC01311	5.33098612433333	2.006032398	-1.4100575209204	0.00919252789436768
LINC01347	2.63847630066667	1.962947757	-0.426683248392959	0.0294247262373494
LINC01355	4.41367337433333	1.90465855	-1.21244748206347	0.000586766960212911
LINGO3	2.04401822466667	1.451785594	-0.493579653945613	0.104967222189486
LINS	10.1600398583333	17.6339445766667	0.795449168567895	3.95164150003357e-06
LIPA	41.2980036433333	32.05100514	-0.365702441670039	0.000808883851615244
LIPE	16.8112960133333	3.691836194	-2.18702050140245	0.00132841899721015
LIPE-AS1	0.416660260333333	0.246731388666667	-0.755930243108656	0.364802196181682
LIPT1	7.015564636	8.29710855666667	0.242049440616261	0.0840675991585978
LIPT2	7.33672347833333	8.292040912	0.176591323661931	0.297421538966731
LITAF	120.8239968	139.8568752	0.211044160615896	0.00579926312498863
LIX1L	2.939277406	66.71585344	4.50449619379003	0.00425481615177401
LLGL1	14.1404982933333	7.68537295366667	-0.879645782361612	0.000161240145805689
LLGL2	13.22656366	7.541542124	-0.810506822844185	0.00198963200439626
LLPH	125.122928366667	166.390469733333	0.411226620429044	0.0172313808626868
LMAN1	219.6723357	110.5986399	-0.990019552324049	0.00250671099709025
LMAN2	405.8127085	140.631547933333	-1.5288937743935	3.1284236674267e-06
LMAN2L	19.9510564433333	30.3727702066667	0.606313356574215	0.0037007638115863
LMBR1	35.3989906966667	56.1734045166667	0.666179016897746	0.00073857337824048
LMBR1L	8.89616611266667	12.7899518033333	0.523755195701869	0.0244559211005106
LMBRD1	69.0738331733333	38.35887103	-0.84857902668923	0.00448039998416437
LMBRD2	25.8254692333333	23.58212472	-0.131100853038634	0.196791026464786
LMF1	0.199451385333333	1.09733940433333	2.45990076760372	0.0266994228294628
LMF2	149.698739033333	22.3914745333333	-2.74104062767845	2.05454217530654e-07
LMLN	5.88594331633333	3.58011064766667	-0.717269472273189	0.00213649043964819
LMNA	48.9331008333333	55.5917054866667	0.184058935349984	0.13868474232584
LMNB1	158.7209106	103.559385466667	-0.616033898510111	4.22656268730038e-05
LMNB2	204.980370333333	176.1593497	-0.218604710362632	0.059141844212745
LMO4	105.946434466667	4.98258605133333	-4.41029650445624	0.000296187921531817
LMO7	6.30532489633333	1.53299097066667	-2.04022151110876	0.00644115741783984
LMTK2	15.6200262866667	21.6630844033333	0.471841788013713	0.003995005230175
LMTK3	1.05973241466667	0.786824262333333	-0.429586676298271	0.0611367702791991
LNP1	4.34676895066667	12.0603571033333	1.47225730824724	0.00182143947909053
LNPEP	11.4321084533333	12.9891558233333	0.184216163741795	0.239847259285743
LNX1	3.83598116733333	3.07053466733333	-0.321105745823439	0.108654661658161
LNX2	7.640447822	8.38880438366667	0.134808004869472	0.11290817453721
LOC100128288	0.776674547	0.944373930666667	0.282048029623066	0.446256826586941
LOC100128361	3.248409176	4.799968269	0.563291500016172	0.0234883831421523
LOC100128398	0.780196932	3.63105493033333	2.21847852497012	0.00299440626420835
LOC100128494	0.896578002333333	0.457169064666667	-0.971701319322662	0.00341643405441273
LOC100128568	6.08367098266667	2.62320731433333	-1.21361030174203	0.0440192705279187
LOC100129034	14.4866922433333	2.157659109	-2.74718936599623	0.000570756853000782
LOC100129216	3.845967764	4.73414218233333	0.29975636534751	0.679059711937656
LOC100129361	18.0984575	22.0990512766667	0.288117691162661	0.00290878659362071
LOC100129518	0.878948449666667	2.44720681866667	1.4772855729167	0.00944303605219742
LOC100129550	2.021065359	0.637798605666667	-1.66394312888484	0.00272612469084204
LOC100129917	6.20913636333333	10.0549220733333	0.695437379427479	0.0706673178521663
LOC100129924	0.653223114	1.56895768466667	1.26415869682757	0.0242087334300598
LOC100129973	0.681254873666667	0.519673142	-0.390590146923198	0.505305904279704
LOC100130093	4.92315550233333	1.78028516966667	-1.46747495562268	0.00328216918954866
LOC100130357	1.966237675	1.507241391	-0.383527233327793	0.219253017232931
LOC100130476	19.33011102	3.761886865	-2.36132155649591	0.000256035644524875
LOC100130691	0.818389247666667	3.25260049633333	1.99073453730506	0.000275114548081299
LOC100130705	2.86370735933333	0.755410452	-1.92255142150177	7.87080906775713e-05
LOC100130744	6.18078126066667	3.16906840133333	-0.963730409364175	0.0180068436471327
LOC100130872	4.847456748	4.06616334666667	-0.253559853215158	0.0328763956193417
LOC100130950	1.06710197433333	0.373435837333333	-1.51476575975915	0.00531543463067629
LOC100130987	3.59319165	2.110023618	-0.768006738938194	0.00261229073839129
LOC100131094	3.15282066633333	0.712171410666667	-2.14634668471969	0.00104868640630506
LOC100131564	7.52332512433333	3.172450003	-1.24577301077375	0.00113215092647654
LOC100131626	0.847147171666667	1.128141831	0.413263925666191	0.444897756431486
LOC100131655	4.50645640166667	1.05469247166667	-2.09517103548762	0.00189522293330281
LOC100131691	3.975827235	1.67747245266667	-1.24496599282382	0.0503003095131895
LOC100132077	0.511064021666667	4.758337924	3.21888179569879	0.000871862286318145
LOC100132215	0.754625250333333	0.61453253	-0.296270993601015	0.267815992953536
LOC100132352	19.95972081	25.555085	0.356518849090322	0.00516291109113483
LOC100132356	2.27118569833333	1.883307474	-0.270177111972258	0.171378863399571
LOC100133091	2.463943255	4.84453022833333	0.97538774408611	0.0310207210989823
