CTRL KMS12BM	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
NCKIPSD	15.5917768366667	30.4684610366667	0.966531284547738	0.00167304397607593
NCL	1333.30782266667	1442.55213433333	0.113613563380418	0.111607737621765
NCLN	86.9200696966667	130.483550166667	0.58610670375985	0.00673301458113323
NCOA1	6.85697773933333	13.8211938266667	1.01123749236759	0.00177377629011452
NCOA2	21.1424601233333	20.1419104833333	-0.0699427264578282	0.260959799877873
NCOA3	50.9482022133333	40.3751779733333	-0.335562620343542	0.00133549011650964
NCOA4	70.7213956	165.834759866667	1.22952778530897	0.000843817360037776
NCOA5	65.9338630133333	52.4939799533333	-0.328867627227671	0.00641494175617588
NCOA6	37.1798532533333	29.95306828	-0.311817281183074	0.0020573332964971
NCOA7	21.6581352933333	7.61377873333333	-1.50822448720503	5.19660347453679e-05
NCOR1	30.99832871	43.3555862766667	0.48402745967413	0.00425177352054224
NCOR2	42.6730659133333	15.5423314133333	-1.45712283681001	0.00166657039587517
NCSTN	61.9365250866667	92.20560351	0.574063984939475	1.05062215432958e-05
NDC1	56.30292065	73.2974986366667	0.380554203122631	0.00266556221011693
NDC80	64.6343877266667	89.2146965166667	0.464979455015279	0.000278588470221045
NDE1	32.2820106733333	27.49257871	-0.231688206086083	0.00108733117737851
NDEL1	17.47938794	54.3949470233333	1.63781797148763	1.02370498884718e-05
NDFIP1	66.3589441666667	97.94900631	0.561739924626423	1.14266473349479e-05
NDFIP2	5.220793264	21.82811187	2.06384640646098	0.000378973713606538
NDNF	0.133239885666667	69.3603503833333	9.02394135517818	0.000460840009480874
NDNL2	21.59748156	39.0160322466667	0.853203977516259	0.0214926163569549
NDOR1	31.5281659933333	24.4887250733333	-0.364523583702927	0.0238230050250306
NDRG1	0.264398154333333	60.7185850166667	7.84328225446059	0.000906357301177901
NDRG2	7.35353900233333	2.81745529033333	-1.38404601925542	0.00756027497402127
NDRG3	54.5517469533333	31.5484240466667	-0.790057458461572	0.00129957364504388
NDRG4	5.75186122833333	1.94011572966667	-1.56788615611931	0.000335537959140482
NDST1	4.475824007	15.9642278966667	1.83461756462866	1.25992763604904e-05
NDST2	18.1005712966667	17.27690264	-0.0671906349653283	0.396805526063782
NDUFA1	435.7667746	541.683668133333	0.313894392767673	0.00154642582272263
NDUFA10	47.2458959266667	48.6230895866667	0.0414525540810281	0.200050045839637
NDUFA11	90.8415416133333	153.404314166667	0.755914961694864	0.000874607252041764
NDUFA12	382.521577333333	363.442583	-0.0738136660232183	0.185453538135057
NDUFA13	622.064380566667	451.624681666667	-0.461939567081376	0.000872495848313786
NDUFA2	147.255757766667	238.255350933333	0.694184570536446	0.000599295870745422
NDUFA3	312.427485633333	377.251723433333	0.272006112209352	0.0485867357045885
NDUFA4	94.1186878866667	239.7598583	1.34903702318868	2.79434156049951e-06
NDUFA4L2	8.383025689	1.017023374	-3.04311821376327	0.0174151209403984
NDUFA5	59.1313491533333	57.2353903666667	-0.0470157095808828	0.432448875762944
NDUFA6	124.929746566667	234.306168033333	0.907277900469221	3.74068809001834e-06
NDUFA6-AS1	2.15420700266667	0.614535841333333	-1.80958782849938	0.00431827315966811
NDUFA7	172.636279233333	283.671148533333	0.716483748858195	0.000788269394500301
NDUFA8	209.553834733333	191.356493866667	-0.131058061247231	0.0710128817083893
NDUFA9	140.362632033333	143.9275705	0.0361840725094402	0.26593063464413
NDUFAB1	424.021511166667	461.506657033333	0.122214001817102	0.0600104768181873
NDUFAF1	54.3402850766667	57.0700078366667	0.0707106269626653	0.215733172673652
NDUFAF2	78.2254503966667	91.51163178	0.226317071805906	0.0322039636258795
NDUFAF3	252.160272933333	119.630566	-1.07575495152674	6.27821277686351e-06
NDUFAF4	58.3652706066667	68.1127042766667	0.222813742585595	0.000998508637613576
NDUFAF5	9.20918316633333	16.9134362566667	0.877024694614624	0.000860609494538083
NDUFAF6	30.1062821266667	11.90874874	-1.33804272206928	0.00122077381649434
NDUFAF7	14.3850667966667	25.5616194966667	0.829407323189377	0.000186550743085389
NDUFB1	257.440376733333	176.1016753	-0.547829708428882	0.00471584394681824
NDUFB10	595.920548966667	348.6791172	-0.773220034361931	0.00209114948856926
NDUFB11	289.773767266667	247.8799483	-0.225285423521731	0.000356546721759493
NDUFB2	360.753946333333	397.887232733333	0.141344430451893	0.03459722367447
NDUFB2-AS1	5.23586928266667	2.68530430033333	-0.96334349522525	0.0197288651917507
NDUFB3	170.734614233333	298.552311733333	0.806228163985075	0.00085146987641256
NDUFB4	166.6637686	235.3150711	0.49765321525847	0.00346169594073415
NDUFB5	203.518440433333	319.5220033	0.650755762785169	0.000519810936175145
NDUFB6	194.933784333333	194.4656372	-0.0034689002382251	0.889314709563698
NDUFB7	376.0185559	341.681091233333	-0.138153447635121	0.0849644542041581
NDUFB8	391.3450012	308.712710266667	-0.342176134328184	0.00152706181036643
NDUFB9	779.104506433333	253.155312833333	-1.62179409785742	0.00120894080856189
NDUFC1	46.9622345033333	80.1654485633333	0.771479512022135	0.000766220854174006
NDUFC2	26.51142514	26.0390172333333	-0.0259392261400618	0.602685807128251
NDUFS1	62.8883856766667	90.78310087	0.529630164542646	0.000207360096534847
NDUFS2	124.292507333333	214.950169533333	0.790262918483423	0.0010295603509751
NDUFS3	207.4353928	193.825918733333	-0.0979005656849653	0.110820608497978
NDUFS4	30.93627677	150.463341033333	2.28204054911798	0.00292787042225527
NDUFS5	364.3228884	645.510719433333	0.825223418799803	0.00241658371602399
NDUFS6	702.692135566667	639.201162266667	-0.136622720671555	0.00875621633955861
NDUFS7	317.3397598	455.439712133333	0.521231803755175	0.00424513977165714
NDUFS8	246.861654966667	278.103891133333	0.171921170525614	0.0471719275213377
NDUFV1	515.100987466667	413.301320566667	-0.317661332389723	0.00453607134719598
NDUFV2	414.744387766667	1305.614896	1.65443505830677	0.000415381522831559
NDUFV3	57.5357618633333	61.37029913	0.0930816606914267	0.29448946941862
NEAT1	355.4887384	214.085734	-0.73161519487291	0.00162815320734112
NEB	0.179434668	0.377061119666667	1.07133974019348	0.00937306953321786
NECAB3	31.6110082166667	25.6086339833333	-0.303796751286709	0.0473802743956707
NECAP1	25.59887119	35.6681237966667	0.478555135188977	0.000522330794163459
NECAP2	74.52583969	102.709846033333	0.46276185838112	0.000431696042778122
NEDD1	23.7386439366667	23.46608269	-0.0166604980909395	0.730125509897561
NEDD4	1.290453629	5.17819229833333	2.00457024169073	0.00447344053027572
NEDD4L	0.0842579196666667	4.660766612	5.78961116536285	0.00218263650450903
NEDD8	174.302389133333	97.9434711266667	-0.831571113050124	0.000330209158473893
NEDD9	6.87832370966667	12.7021042266667	0.88493859410317	0.000182762424321311
NEIL1	8.46514563866667	10.1936860026667	0.26806902522628	0.0275988429500388
NEIL2	5.087244881	8.12783305666667	0.675986228044752	0.00155265088961516
NEIL3	15.2641678433333	22.0456620533333	0.53034586290237	0.00391313013383184
NEK1	4.65822561666667	11.7895540433333	1.33965672545884	0.00124259280258245
NEK11	0.284256366333333	0.844010803666667	1.57006880538261	0.0384792868547334
NEK2	29.5148362433333	60.56492793	1.03704225919409	1.19238840460806e-05
NEK3	11.34570192	4.067439786	-1.47995297276259	0.00870268555763349
NEK4	41.4828841566667	33.27790361	-0.317951651401414	0.00118877234700859
NEK6	0.384103185333333	18.4452199666667	5.58560925556923	0.00013067968973965
NEK7	34.68957486	83.77604233	1.27203557165084	0.00148974405403519
NEK8	28.5534389033333	4.609608385	-2.6309484155362	0.00492722067716619
NEK9	74.0548309233333	29.5012729633333	-1.32781664464927	0.000313231269132008
NELFA	67.4555035066667	43.5581348333333	-0.630993974513007	0.000495570404209868
NELFB	137.154943233333	118.082031133333	-0.216017177057539	0.0350699985715992
NELFCD	166.6302694	164.388076233333	-0.0195448408180286	0.540364609774213
NELFE	27.89453631	19.4067596333333	-0.523423319829557	0.000476567165154716
NELL2	1.175962789	0.698417913666667	-0.751679941558459	0.0343572996673284
NEMF	45.9209094966667	24.47980735	-0.907559011486495	3.02584327914632e-05
NENF	87.6949069633333	63.2037989266667	-0.472481782422664	0.0221816119669971
NEO1	13.47766568	17.7430512933333	0.396683488305165	0.00484819099247799
NES	0.05938609	1.29795244	4.44996866214432	0.0608423096523101
NET1	19.07675609	55.5816047066667	1.54279161855876	3.7786284580666e-07
NETO2	10.3120313906667	19.9534388666667	0.952308848019291	0.000159838181661179
NEU1	5.91370052166667	11.8505162533333	1.00281681948731	0.000332548622295035
NEU3	28.1303413466667	13.92723585	-1.01421810561889	0.00063533170654489
NEURL1	0.363028662	10.122806237	4.80138202110879	0.00101781688193164
NEURL2	3.27166416766667	1.15317811333333	-1.50440930432334	0.0363887729139636
NEURL4	23.41016686	13.2385469833333	-0.822390431877469	0.00292103364701845
NEXN	0.094746187	0.796324627666667	3.07121688683826	0.0710274056685692
NF1	6.43680410466667	4.87310712833333	-0.401502624585831	0.0230498084645006
NF2	19.7651781733333	22.7150710833333	0.200688859694301	0.0472487281281012
NFAT5	3.58010533533333	4.11327734333333	0.200286315116623	0.213836716914755
NFATC1	16.5764097366667	6.40133924766667	-1.37268589587315	0.000267310821002888
NFATC2	9.642268427	16.24670368	0.752702539121911	0.00107848095738383
NFATC2IP	86.2566232	64.5836042166667	-0.417467282453576	0.000865343152673219
NFATC3	51.97290276	30.8447056366667	-0.752736759691335	3.2470072287342e-05
NFATC4	13.96656115	0.764762837333333	-4.19082061441931	0.000576285642939978
NFE2L1	132.817637333333	109.147007766667	-0.283174160279011	0.00231529705185386
NFE2L2	52.4757227833333	52.45989573	-0.000435192775389729	0.992330111296414
NFE2L3	132.410736933333	116.6870698	-0.182375408712629	0.0703255077569715
NFIA	0.575381601666667	1.08563616233333	0.915949687083057	0.00727039627205133
NFIC	9.26962964166667	0.646587896333333	-3.84159329203273	0.000541878791187345
NFIL3	20.0434487633333	152.588356433333	2.92844220716206	0.000341063063868657
NFIX	0.802458563666667	2.26809322066667	1.49898113433782	0.00384483517228447
NFKB1	83.7566162566667	63.7410764566667	-0.393979775483376	0.00010923141244142
NFKB2	128.650729633333	128.459230966667	-0.00214907448299094	0.972370004174811
NFKBIA	161.2874383	39.7588358233333	-2.0202866609621	3.28489334793088e-05
NFKBIB	68.4184613833333	41.7288327133333	-0.713341096225233	0.00195202252845971
NFKBID	13.95558224	3.383654116	-2.04418831036323	4.38750083789136e-05
NFKBIE	39.70312416	24.1400267366667	-0.717825260669432	0.0010454278563262
NFKBIL1	3.81852328433333	2.58124878066667	-0.564945625884044	0.000106013529533902
NFKBIZ	2.71194985566667	3.481713201	0.360466865744479	0.000149958278030081
NFRKB	42.1464358266667	13.4083825666667	-1.65227541519456	6.0133514258583e-05
NFS1	52.2838176966667	22.9329199633333	-1.18894442909989	0.000330136804511287
NFU1	40.7813129266667	38.9265986366667	-0.067151933600941	0.29802781959644
NFX1	43.8155885633333	52.17141536	0.25181533445329	0.0122697605486955
NFXL1	8.67109473933333	15.2433777533333	0.813896569944622	0.00112910522979668
NFYA	29.1324391566667	21.6075394466667	-0.431091703315259	0.00162152645040245
NFYB	36.2560915666667	28.0863902566667	-0.368352192798757	0.00810098820277284
NFYC	27.0192726633333	31.5565512366667	0.223950705191011	0.042370315735282
NFYC-AS1	0.956210043333333	3.27413041233333	1.77571232324375	0.00191117111513725
NGDN	63.6646630366667	38.3568882966667	-0.731007142754445	0.00898330131489997
NGLY1	79.7507757166667	107.623444666667	0.432421931682462	0.00361989353924808
NGRN	73.9336003733333	83.9048022066667	0.182523213692229	0.0475373859904211
NHEJ1	26.67749456	38.37023341	0.524364360096233	0.00120945979255745
NHLRC2	6.14380717433333	9.87361054666667	0.684444803486234	0.000333499619762059
NHLRC3	8.10274018033333	16.7890380733333	1.05103778807786	0.000844685031629383
NHLRC4	6.07523778433333	3.59178278233333	-0.75824077290918	0.0514877504203768
NHP2	402.683779033333	619.223526566667	0.620812927182818	1.14991285578432e-05
NHP2L1	276.404424966667	241.745912333333	-0.193289216591681	0.0192484178454211
NHSL1	0.859147976333333	0.427165595666667	-1.00811118135388	0.023667663979413
NICN1	20.96729521	11.6483328466667	-0.848017279465031	0.000447207336448793
NIF3L1	30.7856256433333	54.0246915333333	0.811362041566076	0.00325069978969735
NIFK	77.0157702533333	110.519340166667	0.521073057118534	0.00304945211155645
NIFK-AS1	3.52905650766667	3.378091728	-0.06307402759259	0.600665349977395
NIN	19.31334564	13.02269442	-0.568570127479489	0.000169419381558601
NINJ1	29.61659371	55.4895100566667	0.905809343159475	0.0152896896452968
NINJ2	1.00660832133333	0.727532789333333	-0.468418253594998	0.597657213442561
NINL	1.09364291666667	0.449877081333333	-1.28153898648269	0.0688168414468421
NIP7	44.0649440533333	70.3918737233333	0.675777515455632	0.00067895832407695
NIPA1	24.72661048	24.5949438233333	-0.00770272902174584	0.885910410381528
NIPA2	113.453757566667	170.204058866667	0.585161049887252	0.00614374996579129
NIPAL2	21.6659933533333	7.38560264233333	-1.55264483317313	0.00267778199619726
NIPAL3	18.0566667966667	37.5003308566667	1.05437172375172	0.000642704965538813
NIPBL	27.01238085	28.0133896266667	0.0524957569533016	0.389734561864841
NIPSNAP1	133.308378566667	48.52362947	-1.45800808782394	0.000237386066229645
NIPSNAP3A	25.7539473433333	50.2700471066667	0.964905467824125	6.6409103192133e-06
NIPSNAP3B	4.11623263666667	0.944672089666667	-2.12343898165561	0.00606466183742765
NISCH	28.0400515833333	16.15568572	-0.795447017004454	0.00614002512478391
NIT1	17.83695218	14.3031829733333	-0.318532887062957	0.0333316600964316
NIT2	104.064089633333	91.9963766133333	-0.17782336513078	0.045638768631622
NKAP	45.2609742733333	31.8567543833333	-0.506668349642456	0.00245306898440886
NKAPP1	2.79140302666667	1.45140079266667	-0.943544474703127	0.00652019818401613
NKIRAS1	12.17640282	5.326869639	-1.19272811169892	0.00195444244340841
NKIRAS2	41.4201297133333	32.7621506333333	-0.338302007452813	0.0156680809551865
NKRF	37.3145169633333	34.7443290933333	-0.102959487576756	0.0869810448545657
NKTR	60.4215308766667	46.90680365	-0.365265542288124	0.000291539687223125
NLE1	52.48551103	29.4245509033333	-0.834898816220019	0.00117071774309116
NLGN2	10.49429069	0.653968558333333	-4.00423957268796	0.000360859986804139
NLGN3	0.683248048666667	1.150737696	0.752077677378306	0.0880721517927642
NLK	11.1411095166667	9.20771385433333	-0.274978009378567	0.0431699274020888
NLN	20.8535925833333	15.2131237933333	-0.454979527602722	0.000822844296238225
NLRC3	41.7583597533333	0.194472041666667	-7.74635847386453	0.000166522549021344
NLRC4	0.290053251666667	0.82008327	1.49945261334457	0.00228135756717848
NLRC5	12.31446528	4.47746285233333	-1.4596006164154	2.98578055790961e-05
NLRP1	34.1759112666667	28.91400991	-0.2412111049902	0.0233812804331552
NLRP14	0.116130943333333	0.703636701666667	2.59907830315293	0.0315813708893314
NLRP7	0.379276355666667	75.41475144	7.63545350214698	7.59707359804949e-05
NLRX1	19.7622653133333	5.40604871166667	-1.87010191339731	0.00229713395496325
NMB	56.22883903	14.3103761766667	-1.97424866285581	0.000224739804833192
NMD3	71.6378020266667	80.6396140433333	0.170767660248755	0.0639531633109078
NME1	386.490046466667	174.967533166667	-1.14334401837848	1.29776902952425e-05
NME1-NME2	5.29687756966667	0.966468782666667	-2.45434712436184	0.00889185605113102
NME2	69.6623530233333	23.5743253266667	-1.56316272142662	0.00114879394270241
NME3	234.886159533333	51.2766282733333	-2.19558840140337	0.000839978827456503
NME4	289.759057466667	142.747937733333	-1.021383855332	0.000687584901271632
NME6	46.5629612766667	23.2103672433333	-1.00441346287548	0.0001945717522681
NME7	12.0671123866667	9.22777660566667	-0.387025502553506	0.0394903544590133
NME9	1.04524344533333	0.568684091	-0.87813964593086	0.245837713064161
NMI	9.822864233	24.1068910766667	1.29522994298386	0.0025489842033203
NMNAT1	8.98378284633333	9.567724071	0.090852727728613	0.174399277274881
NMNAT3	5.70744082966667	4.876599097	-0.22696862383717	0.243733504658719
NMRAL1	7.03379376333333	12.7541557833333	0.858592468275066	0.00851148492104018
NMRK1	15.7095960033333	66.67365672	2.08547077400078	0.000283904423050725
NMT1	83.77960011	72.87857843	-0.201104179869716	0.00276227331278818
NMT2	4.133426523	8.29019305833333	1.00406745770228	0.00217453699162554
NNAT	1.47303325433333	0.614903474666667	-1.26035813591197	0.0689922525148703
NNT	59.5855073066667	101.437704666667	0.767560626878137	0.000224557899621433
NNT-AS1	14.91126189	17.1346357866667	0.200513173075705	0.140185714212735
NOA1	31.8693784466667	70.3923416466667	1.14324759672409	4.47401716482782e-05
NOB1	73.1771377733333	101.652190633333	0.474176413211498	3.18385352143476e-06
NOC2L	226.320672433333	111.913827933333	-1.01598006338873	0.000342597758603934
NOC3L	41.16187826	60.81432585	0.563102399654027	0.00298613682493984
NOC4L	64.61791657	19.8986554466667	-1.69926328448002	1.70401695316712e-05
NOD1	11.0851861833333	2.92128890766667	-1.9239560524453	1.08429098273521e-05
NOD2	11.07533305	10.5183207533333	-0.0744456859966021	0.234861334600867
NOL10	44.2414995466667	41.27173133	-0.100246325928806	0.107961079172595
NOL11	63.25961962	131.189493233333	1.05229539526362	0.00241030399505782
NOL12	34.8473463833333	27.05395652	-0.365209202240457	0.0111864096476372
NOL3	5.29616485433333	16.4661503933333	1.63648337320223	7.96739529197037e-06
NOL4L	7.67010096333333	0.761841406666667	-3.33168296165511	9.47836074428203e-07
NOL6	58.8861288533333	56.1555541033333	-0.0684991141243004	0.219223049962126
NOL7	301.522058166667	270.9329772	-0.154327542864801	0.00475249628612946
NOL8	51.0183401833333	64.2270989866667	0.332166170723217	0.00116094382451584
NOL9	28.0756633733333	15.4886635966667	-0.858107441197656	0.000838162913180147
NOLC1	251.031592066667	266.401693633333	0.0857343170055035	0.0741438245383865
NOM1	45.8713519866667	46.9810285066667	0.0344848678777535	0.36114077464202
NOMO1	61.7791238766667	62.4346788266667	0.0152281732930766	0.734559964747092
NOMO2	31.9454072266667	51.70751956	0.694765568933495	0.000119400767432375
NOMO3	6.766615947	13.9977422866667	1.04868773894603	5.39986758023778e-05
NONO	537.247441466667	380.539698633333	-0.497539740821705	1.97470316843576e-05
NOP10	384.4441004	368.438479	-0.0613500986504079	0.280046514641229
NOP14	84.78157999	92.4923948233333	0.125583892353263	0.00888051034471609
NOP14-AS1	1.19585278633333	1.64159902133333	0.457061976317169	0.0615431127772936
NOP16	61.59277874	97.55749253	0.663491461366736	0.00127669325252156
NOP2	129.8902682	109.395865866667	-0.247735124568389	0.00929664556755474
NOP56	456.927340466667	263.970163866667	-0.791589896236796	1.74592679417795e-06
NOP58	298.890096066667	365.4654816	0.290120056240234	0.000242901562288858
NOP9	25.0020118766667	12.06350305	-1.05139528735598	0.000414164730289567
NOS1AP	0.0869397406666667	1.107920356	3.6716945730706	3.5305443493004e-05
NOS3	17.4227470966667	5.983020149	-1.54202628924213	5.06937036795315e-06
NOSIP	98.7433465133333	64.34275719	-0.61790578121887	0.000350011043116695
NOSTRIN	0.906400389666667	1.47989526533333	0.707274691028566	0.0293908667420562
NOTCH1	16.8745222166667	19.7479811233333	0.226858516715587	0.0165269360634218
NOTCH2	25.4179465066667	21.11094166	-0.267856549025951	0.0165158846019455
NOTCH2NL	12.3208524266667	48.2831704233333	1.97041833771596	0.00114987544497997
NOX1	0.419038909666667	0.510755935	0.285549852283692	0.272668304861652
NOXA1	8.85436460066667	0.155244568666667	-5.83377408043861	0.0114506178395718
NOXO1	7.137791354	2.18901793766667	-1.70519395376468	0.00270444675110801
NOXRED1	0.931169042	0.221305067333333	-2.07300660902522	0.00575956558691964
NPAS1	3.47629581133333	0.459858025666667	-2.91829042746066	0.00868710661805129
NPAT	26.4270897766667	19.1781481933333	-0.462554137101705	0.00257142731697474
NPB	5.18872872366667	1.860606783	-1.47960791982239	0.0173703776016763
NPC1	43.2099142233333	17.5628410466667	-1.29883612621842	9.38702091520982e-06
NPC2	154.0944556	117.161685833333	-0.395314096513733	0.000318350014463492
NPEPL1	2.58575780833333	1.43751289766667	-0.847012253030699	0.0465812405121268
NPEPPS	83.3768905666667	69.3557428566667	-0.265632222874601	0.00118664753006513
NPFF	2.51233548133333	1.67497348666667	-0.584890866253554	0.332468512183029
NPHP1	0.604582336666667	1.21160490366667	1.00290858694394	0.00619191795912547
NPHP3	1.680102735	0.995059035666667	-0.755695426999167	0.016373210577066
NPHP3-ACAD11	1.381834763	0.160396276333333	-3.10687255696593	0.0013689781362204
NPHP4	8.69649181733333	7.36766601166667	-0.239225868984297	0.0563291776004139
NPIPA1	9.82664513566667	10.78041844	0.133642314475386	0.374120566301986
NPIPA5	24.19537979	3.83740416033333	-2.65652896053612	2.73439975799439e-05
NPIPB3	2.984808426	3.730119724	0.321583598821148	0.118720793786355
NPIPB5	0.282142454	0.635141854	1.17065507789664	0.0591653559447133
NPIPB6	2.203563382	1.00270811233333	-1.13593669454854	0.00609360796754382
NPIPB9	1.99694324266667	0.633861226	-1.6555544043958	0.016197554948545
NPL	7.75447016166667	0.503010454666667	-3.94636791914778	0.00514688173621832
NPLOC4	48.06610463	117.719006233333	1.29225547388947	1.98000074548062e-05
NPM1	1221.543895	2054.01617	0.749741832757881	0.00428800162813754
NPM3	261.052887033333	118.8860983	-1.13476208742636	0.00010487284277907
NPNT	0.172005076	30.6114733466667	7.47547753342016	0.000202005534783511
NPPA	2.21973559066667	0.694233342666667	-1.67689527483866	0.000616946567203211
NPPA-AS1	0.889346838666667	0.447491317	-0.990886480169474	0.05590243084061
NPR2	1.714448038	1.954467828	0.189031657678257	0.402643842772934
NPRL2	52.62797706	42.2481885466667	-0.316940455831409	0.00887057910933845
NPRL3	26.57759543	34.6995506633333	0.384706396215491	0.0293444831447682
NPTN	41.48480183	77.97355438	0.910402005938779	0.00165195679672652
NPTN-IT1	1.93777058066667	1.21822166566667	-0.669621107615061	0.132835680136114
NPTXR	81.14783895	0.185425376	-8.77357017014279	0.00091139867854675
NQO1	5.060598292	17.5352602033333	1.7928789751789	0.00289542265540212
NQO2	21.72870023	29.8580705566667	0.458519063020205	0.00298781670216468
NR1D1	9.851437862	9.822350325	-0.00426602904941029	0.972565400670505
NR1D2	21.1083419066667	12.5140112566667	-0.754268950288842	0.00219398532336855
NR1H2	39.0613819933333	70.4805432433333	0.851482051432232	0.0012830995134612
NR1H3	6.38923845333333	2.37253331133333	-1.42921564017224	0.0032589785111739
NR1I3	0.796506230333333	2.20119260733333	1.46652783674258	0.027518314442128
NR2C1	28.2328729433333	20.16874097	-0.48525491639159	0.000369830968142665
NR2C2	26.2386163133333	25.6890406733333	-0.0305386262964615	0.466962565115796
NR2C2AP	47.49269586	52.0173520933333	0.13128731058076	0.00410578807157721
NR2F6	62.03376676	13.86281469	-2.16183351926938	0.00455902119978703
NR3C1	7.59671888333333	40.96772628	2.43103948467307	0.00111270885026358
NR4A1	11.4876089133333	0.813345556333333	-3.82006630644472	3.40933016273482e-06
NR4A2	1.08576554666667	0.364446009	-1.57493560348498	0.0316572275770671
NR6A1	11.5592664433333	1.90134620966667	-2.60395669016157	4.37626519907116e-07
NRARP	0.268419831	0.602717487666667	1.16699066220919	0.0506167502362727
NRAS	89.4700705033333	78.9404894333333	-0.180639689230045	0.0294028582094707
NRBF2	24.8782888433333	41.1873654333333	0.727314587884826	0.000519523531799881
NRBP1	40.6559622566667	66.3558545833333	0.706756819165806	7.11283232882496e-05
NRBP2	26.1869242366667	3.92083718733333	-2.7396129787617	0.000152381116102984
NRD1	92.11919007	139.976291666667	0.603608861104851	0.000979084342077163
NRDE2	13.8044613333333	6.49006898133333	-1.08882887586422	4.56319086722658e-05
NREP	10.5714198133333	11.3000256066667	0.0961568884382335	0.215772325777896
NRF1	29.31018293	21.9640689666667	-0.416256625737848	0.00460295720482618
NRG2	0.199872073666667	0.643189809666667	1.68616763814201	0.0199244395085969
NRG4	6.00881760033333	2.00111885333333	-1.58627427263599	0.00436284248570155
NRGN	81.73920378	25.93427182	-1.65616832774572	3.13569469656283e-06
NRIP2	4.83496430333333	3.000252444	-0.688421342770623	8.35095949084218e-05
NRL	1.09430102566667	0.651097125	-0.749064983077446	0.197717736244408
NRM	10.2485899066667	3.845891902	-1.41403530644152	1.03755848844698e-05
NRP2	1.257659647	0.328032718	-1.93882992539248	0.00447593804475215
NRROS	84.23346104	136.644244066667	0.697959338943005	0.000142027039460563
NRSN2	0.761557877333333	0.7215972	-0.0777599431422399	0.881569709767205
NS3BP	17.8565421766667	6.19317184166667	-1.52770235525192	0.000311052169996718
NSA2	89.1462614366667	175.8200711	0.979853572349294	0.000702485366495243
NSD1	14.53305352	19.10425857	0.394556410759618	0.00436279046495358
NSDHL	60.8437130766667	58.56283348	-0.0551228402530269	0.109698841566972
NSF	34.5112915366667	15.5791075766667	-1.14745587224716	0.000462649706457757
NSFL1C	71.48528622	42.3275036133333	-0.756050919200638	0.000187563084250741
NSL1	9.215420354	13.5790166533333	0.559257128402461	0.000218408540899589
NSMAF	45.1564313033333	29.41455857	-0.618401089332585	0.00626251762970273
NSMCE1	90.20324162	46.7979224133333	-0.946734797318884	0.00052361690488976
NSMCE2	86.7552575633333	35.72483449	-1.28002386343991	0.000632500109535469
NSMCE4A	103.336194866667	139.577334566667	0.433719021089105	9.36808476123196e-05
NSMF	47.73511857	30.5842053133333	-0.642264252652919	0.000182750279304284
NSRP1	52.0061051066667	42.5912166966667	-0.288125050495454	0.00789168571428093
NSUN2	167.570067366667	156.808633833333	-0.0957594709784157	0.0016937043803374
NSUN3	8.90344133466667	13.42628556	0.592625256470806	0.00491546561814633
NSUN4	8.08456477266667	17.66421044	1.127587250324	0.000642300633377133
NSUN5	75.9346425133333	45.6778928933333	-0.733262113585142	0.00240983635207932
NSUN5P1	76.1016216533333	32.3712878166667	-1.23321243555092	0.000136148514938719
NSUN5P2	6.66049302366667	1.73843512033333	-1.93783974692371	0.0039129299109345
NSUN6	10.4890491133333	10.5441456603333	0.00755830940495137	0.939446141496001
NT5C	100.2820031	47.0101719066667	-1.09301785763365	2.95304690084276e-05
NT5C1A	2.12569154866667	1.141434413	-0.89708430338902	0.009385775009601
NT5C2	46.5190922566667	56.8699931466667	0.289844685160358	0.0241285659638455
NT5C3A	52.8459843466667	53.6445914366667	0.0216388742281643	0.744400940774759
NT5C3B	104.16724309	52.2577360233333	-0.995185143581643	0.000791318680035522
NT5DC1	36.00168691	23.9759067833333	-0.586479127780457	4.05401981717119e-05
NT5DC2	136.674587533333	24.7580089433333	-2.46477781990256	0.00361950697254745
NT5DC3	8.617329232	5.072808202	-0.764456189670265	0.00684696240377195
NT5M	8.41019403	8.59664853633333	0.0316352396429214	0.876783189649928
NTAN1	68.1936304266667	78.4743634766667	0.202584430101346	0.0251782413490064
NTHL1	105.773630966667	53.4126654333333	-0.985726227502923	3.33532299099943e-05
NTMT1	45.18270493	32.5609266133333	-0.472628886246735	0.00250673728011089
NTNG2	1.21379324166667	0.238529451333333	-2.3472833803918	0.0445519276681116
NTPCR	42.2044446266667	54.99789147	0.381981369341965	0.0123045603597477
NUAK1	0.16239093	34.5961209133333	7.73499541855447	0.000732059047088062
NUAK2	15.8281935733333	3.98021818666667	-1.99157719082502	0.00093021836943265
NUB1	0.748454822333333	27.30355861	5.18902995082957	0.00311310265554147
NUBP1	26.9630054433333	52.7183224366667	0.967323146581438	0.00244972836934273
NUBP2	140.2521354	101.501714766667	-0.466518636203802	0.00130603491095225
NUBPL	7.23437595166667	4.559104408	-0.6661181243194	0.000819043465722765
NUCB1	141.0516418	162.030395966667	0.200041021186513	0.00333656420889429
NUCB2	18.9389484366667	42.88475289	1.17910857858743	0.00129160604014365
NUCKS1	246.144009133333	155.2105834	-0.665275691989303	5.26836604032462e-05
NUDC	172.491074666667	191.006714433333	0.147101640632216	0.0475280239771912
