siIRF4 MM1R	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
OPA3	11.04571973	10.3867513613333	-0.0887429299625812	0.220952245486219
OPLAH	1.938750105	0.932539304666667	-1.05589042092306	8.12795377693292e-05
OPN3	21.71785823	19.8261648066667	-0.131476206402833	0.441262921407311
OPTN	88.5471557733333	113.524923733333	0.358491195582103	0.00105039560406198
ORAI1	12.3992508633333	22.3750166033333	0.851635794281852	0.000317127559291919
ORAI2	148.372485933333	159.7827954	0.106888489923974	0.0876472116999328
ORAI3	22.28356062	25.15572795	0.174907163770318	0.161888605864057
ORAOV1	20.3377443666667	18.3446969833333	-0.148796606169526	0.0815625040622746
ORC1	29.21292758	22.11541475	-0.401554646784063	0.0822045333244646
ORC2	38.20598562	38.2667191433333	0.00229153582631662	0.968175497407381
ORC3	30.3651148966667	41.74665315	0.459245712519731	0.00511574187898983
ORC4	11.0795140766667	15.0093943266667	0.437971151817603	0.00522724769507417
ORC5	30.8971485433333	37.3461423	0.2734855264884	0.0174085202986513
ORC6	51.6416412066667	51.3977925366667	-0.00682845219386923	0.939908512607108
ORMDL1	87.2138097966667	89.59417681	0.038848371688717	0.08759119777942
ORMDL2	87.4950291233333	71.8115855033333	-0.284984439450035	0.000326449629826709
ORMDL3	183.173660666667	172.350672533333	-0.0878651386974646	0.10117623938643
OS9	329.685703433333	275.732602166667	-0.257821467696991	0.0196427326235887
OSBP	62.4481308466667	53.0718840433333	-0.234710625650609	0.00401350010816767
OSBP2	0.759666919333333	0.996238624	0.391124346520614	0.0553297450714076
OSBPL10	1.74397698666667	1.223027128	-0.511924597910851	0.0775140853364595
OSBPL11	33.7439463066667	31.3676506	-0.105351227558663	0.0430696007541268
OSBPL1A	16.97726808	18.4662828533333	0.121289165752817	0.0287690319215518
OSBPL2	24.7540221	24.4045432033333	-0.0205132091374217	0.748692438806563
OSBPL3	19.5640033933333	17.59797139	-0.152792488559571	0.0782586168123316
OSBPL7	18.75097279	13.0815607433333	-0.519430766662881	0.0297419806248185
OSBPL8	38.5254557533333	49.7793855333333	0.36973639827489	0.00729556691465532
OSBPL9	102.9567393	122.6308201	0.252283340460512	0.011962388902211
OSCP1	2.92562585966667	2.493110794	-0.230798286147048	0.301567045584646
OSER1	58.4615806066667	71.2560613933333	0.285523906820907	0.000670825774860323
OSER1-AS1	5.434679624	7.16830273133333	0.399436576040738	0.00730898019416772
OSGEP	31.3152602566667	23.8117379566667	-0.395192946024944	0.00132898261966415
OSGEPL1	10.7311573733333	12.46776114	0.216396739317268	0.183194489140072
OSGIN2	6.84434439133333	11.48401254	0.746642551221384	0.0157384139041484
OSR2	0.316732266666667	0.160582771	-0.979946733699938	0.281822887700357
OST4	436.224947	455.558373166667	0.0625636484803535	0.475988299649031
OSTC	281.286658966667	347.262427966667	0.303985197613176	0.00574573964561244
OSTF1	153.772704933333	161.3172885	0.069101617741472	0.248278022017393
OSTM1	30.24538145	36.8396768166667	0.284545549312666	0.0208393172541139
OTOGL	4.470794781	3.178926066	-0.49199186129761	0.0048407263461929
OTUB1	125.680814466667	95.9731661466667	-0.38906144160979	0.00126514524704554
OTUB2	4.32571082566667	3.892505353	-0.152238200861838	0.118108033324855
OTUD1	10.379636888	14.6058662733333	0.492791952272384	0.00256147268703436
OTUD3	5.90163840466667	5.27998056766667	-0.160582909148413	0.233485999620533
OTUD4	19.1419886933333	25.4308912533333	0.409841302116398	0.0280064523499225
OTUD5	87.5912178133333	99.7199522866667	0.187095964861635	0.0170703107414307
OTUD6B	12.7316548	15.2176532133333	0.257325945058893	0.00640668496118954
OTUD6B-AS1	5.24282546233333	6.52393683433333	0.315398295509587	0.037540189105389
OTUD7B	12.1235907266667	9.11610538166667	-0.411327547658033	0.00236254276468089
OTULIN	20.6687136866667	21.9581723833333	0.0873093756215481	0.306702514475388
OTX1	0.840475462	0.732351677333333	-0.198669098933111	0.679560837590671
OVCA2	23.4997339833333	14.97772463	-0.649825954958751	0.0135088749840278
OVGP1	6.13370196966667	4.76082111533333	-0.365547647612644	0.0487460055789203
OXA1L	143.263776733333	128.1350992	-0.161008162405321	0.00328173839287564
OXCT1	57.21637202	64.1743795133333	0.165569419750117	0.0408210454957419
OXCT2	2.98483375333333	1.881523723	-0.665749100164064	0.0265886357143405
OXLD1	86.1891225633333	57.54035767	-0.582931617629457	0.00242731174201728
OXNAD1	19.5049878066667	21.48373756	0.139401906632102	0.24293816361827
OXR1	22.1141911733333	23.4252825666667	0.0830939738265487	0.191425411084563
OXSM	47.3396902966667	46.8533474	-0.0148981440146706	0.793357782425178
OXSR1	31.5352647133333	32.5280214066667	0.0447170262008782	0.465624284245254
OXTR	1.40611219966667	0.901787520333333	-0.640852267727762	0.0110373298751286
P2RX1	106.3190187	50.1020813666667	-1.0854572510818	0.000129412548632574
P2RX4	25.5675759266667	32.6852321233333	0.354323558414491	0.000430445266022597
P2RX5	16.4112569366667	24.79782123	0.595527630084938	0.000647585432385289
P2RX5-TAX1BP3	0.702478514666667	1.050921076	0.581128320972219	0.0519769377456363
P2RX6	0.811606804666667	0.340937999666667	-1.25127155517582	0.00754488217017925
P2RX7	14.8226288233333	13.7670550633333	-0.106581352368216	0.363395853612383
P2RY10	96.2832011033333	63.60834409	-0.598068078061776	1.80889419389352e-05
P2RY11	4.654792369	3.36334957733333	-0.468818080146806	0.015073555838988
P4HA1	17.2288312833333	20.9972654166667	0.285376610673013	0.00156866834522515
P4HB	1325.47594466667	1035.21828766667	-0.356575479142057	0.00413334842948049
P4HTM	36.1431452933333	40.22776114	0.154469387929273	0.0562915040229001
PA2G4	361.2438512	327.361972266667	-0.142086289370305	0.0834413075332391
PA2G4P4	0.573976517666667	0.426238937666667	-0.429329323219876	0.283090912086091
PAAF1	31.0085609066667	28.1946961166667	-0.137242779055715	0.0318454094727683
PABPC1	673.5074207	872.352776633333	0.373217832816978	0.00331473652030845
PABPC1L	42.7833417733333	22.0977085533333	-0.953152399191631	0.0126057839676959
PABPC3	0.31560874	0.680237884666667	1.10790219891633	0.0273493600684835
PABPC4	614.793394733333	607.0763622	-0.0182236650644488	0.612969812842339
PABPN1	10.8310067566667	7.95956459833333	-0.444405929448941	0.00464340964357153
PACRGL	8.71008741766667	11.3592170166667	0.383104290820807	0.0584363980959504
PACS1	21.7827514933333	27.1704138866667	0.318850342361942	0.0533657955069176
PACS2	10.266715342	10.0217810386667	-0.0348357677128459	0.762705302214441
PACSIN1	34.1994101333333	24.0819198466667	-0.506021031433745	0.0119541852626219
PACSIN2	15.73192051	15.98055606	0.0226228074223998	0.659583002733597
PACSIN3	3.85085093866667	2.038464113	-0.917694720886221	0.0295977912229153
PAF1	64.9276370666667	50.2914694366667	-0.368518998549939	0.00124547516987503
PAFAH1B1	91.2328281	106.23563728	0.219642862075635	0.0516908232050533
PAFAH1B2	21.8046879233333	22.5529832066667	0.0486799370929571	0.209523816018736
PAFAH1B3	32.7668984633333	22.6685633233333	-0.531546162081075	0.00203914332102244
PAFAH2	8.47629728433333	10.4848772	0.306803872006057	0.0350302938176405
PAGR1	38.7845960433333	33.6990185933333	-0.202777198660042	0.0683145386922096
PAICS	201.312360233333	269.633467866667	0.421563826105119	4.12003509088188e-05
PAIP1	37.8982705633333	38.4013437333333	0.0190247799225424	0.80960304080204
PAIP2	256.2939826	309.133281466667	0.270429377232733	0.00216619475445051
PAIP2B	5.26445846466667	3.93677210766667	-0.41927193417933	0.00107505516974956
PAK1	54.0187096166667	42.2041882633333	-0.356073001228568	0.000163396435203179
PAK1IP1	60.3108480633333	59.9579079633333	-0.00846747585166614	0.890698580590918
PAK2	86.04798691	127.625784433333	0.568706482478764	0.00858282760920299
PAK4	9.731184358	9.595200824	-0.0203024006716286	0.778765210386243
PAK6	1.397853063	5.10907043733333	1.86984810784504	0.00332571362654001
PALB2	15.6544749733333	16.8854211466667	0.109203039134348	0.204562364470299
PALD1	158.130316233333	158.654757666667	0.00477680174138727	0.92991178273839
PAM	12.2308063	16.2925204833333	0.413690293950192	0.00720175764281255
PAM16	3.719596944	2.133801462	-0.801720351284295	0.27079844272621
PAN2	51.2994737633333	31.89603644	-0.685566867882421	0.00159299299870703
PAN3	13.57166721	14.7164900866667	0.116835667308186	0.250896069644324
PAN3-AS1	2.54240990933333	2.027340005	-0.326608589534265	0.24994743911793
PANK1	0.879096357	0.821825470666667	-0.0971892622583323	0.70323611353113
PANK2	32.09261338	26.3622324166667	-0.283768730215787	0.00274864900154495
PANK3	38.74104908	42.9078960666667	0.147380140506606	0.222344455886865
PANK4	31.60231235	23.2694514666667	-0.44159292232714	0.00220652751019144
PANX1	35.01334307	28.84762851	-0.279452093236891	0.00886436726085049
PANX2	1.392179071	1.48196425433333	0.0901658577782501	0.566050598293593
PAOX	11.3435119866667	10.292915958	-0.140215620195177	0.168224050983426
PAPD4	49.3440569633333	56.19335077	0.18752309392819	0.0255652915187196
PAPD5	10.6910770833333	13.7845371333333	0.366643618209302	0.00965526033296089
PAPD7	40.5672779433333	34.54445007	-0.23186255616123	0.01495644962973
PAPLN	0.126023108666667	0.123043733	-0.0345171240665345	0.911607210209533
PAPOLA	48.02864211	57.85584336	0.268567656341417	0.00649654438672902
PAPOLG	8.985743232	10.49144447	0.223503580443321	0.0261552861246342
PAPSS1	66.2373323033333	53.0290756166667	-0.320860969554763	0.00218405680896676
PAPSS2	6.07696502233333	4.220521973	-0.525929552816165	0.00333362218447438
PAQR3	7.91952737066667	10.328999098	0.383214221340639	0.0240708199470068
PAQR4	52.3131431566667	50.89600246	-0.0396211080645726	0.670644849428463
PAQR6	7.94286617366667	3.96879997433333	-1.00095684306892	0.00234770066320434
PAQR7	1.0439764	0.723816244	-0.52839370851324	0.275625352602035
PAQR8	3.71944645566667	5.01294413233333	0.430570226727209	0.0419425079841184
PARD3	25.1947740866667	28.2788265733333	0.166597736734872	0.0199208952803029
PARD6A	38.3791052433333	33.80245281	-0.1831931407539	0.0751067247222791
PARD6B	1.74878430133333	1.84940284633333	0.0807071588967502	0.442847194795761
PARD6G	2.21649279233333	1.158052348	-0.936578201463607	0.0182989436221393
PARD6G-AS1	0.269554452333333	0.121105166333333	-1.15431632774823	0.172402642646317
PARG	12.7013954533333	16.75313492	0.399444075202986	0.00645611981387464
PARGP1	5.047325644	5.085095157	0.0107556017563606	0.928417463125658
PARK7	499.6656268	494.873830033333	-0.0139022235455477	0.746176638417817
PARL	118.740321566667	145.6068387	0.294268190763558	3.2828339786646e-05
PARM1	67.5845004033333	141.027963533333	1.061216926926	0.00255037708183341
PARN	46.8027448066667	43.6723001033333	-0.0998746249692333	0.112875959871384
PARP1	894.244149033333	763.5235099	-0.227996193618262	0.00434328565439572
PARP10	71.1457871066667	49.3647500966667	-0.527297106459138	0.00378131538873691
PARP11	5.76869171033333	6.57510181433333	0.18876906932554	0.220820381195587
PARP12	15.9627998866667	14.1737169633333	-0.171495578425524	0.0406474115884748
PARP14	20.0207267466667	22.2272898	0.150837705015911	0.0267914541483814
PARP16	11.5304660266667	13.08198328	0.182130452095226	0.102215101349251
PARP2	23.5819997366667	19.24795392	-0.292980969221031	0.00288433184992837
PARP3	34.0295667833333	34.6483475266667	0.0259977629256011	0.679647266248798
PARP4	52.1556493	55.1526812533333	0.0806074958857539	0.227377669790895
PARP6	52.7818847566667	42.71184223	-0.305406742851659	0.0207155040481172
PARP8	12.9262000566667	12.8100599666667	-0.013020995991028	0.775542072338334
PARPBP	14.0205059366667	17.6484964433333	0.332006868270138	0.0426914880638854
PARS2	7.091646578	6.61626719766667	-0.100103140465589	0.488298568365027
PARVB	114.161645766667	93.0017662666667	-0.295748017221598	0.0074187732715159
PARVG	5.75610820666667	4.84800342	-0.247702996399494	0.162992085350568
PASK	5.49686249566667	6.62576178766667	0.269477945210688	0.213869182125869
PATL1	41.1140885066667	49.00967439	0.253433716914993	0.0437931965280547
PATL2	10.2589629593333	3.80472439266667	-1.43102104518883	0.0067921927232212
PATZ1	14.10189143	13.32441064	-0.081816956801615	0.0394849749579703
PAWR	33.20163253	40.5660178333333	0.289017506330481	0.0333192345814427
PAX6	1.20124304766667	0.894342702666667	-0.425628413307466	0.0970667961647885
PAX8	2.40615321633333	1.81743709	-0.404823085175632	0.176392858480425
PAX8-AS1	13.7503713633333	12.99805876	-0.0811744077028559	0.442361256054392
PAXBP1	57.3070387733333	53.7243785333333	-0.0931354606891979	0.258784994902347
PAXBP1-AS1	3.99597364333333	2.09593520366667	-0.930952951119377	0.0227748809458914
PAXIP1	33.22505619	31.8743880966667	-0.0598739930439233	0.344783219669167
PAXIP1-AS1	29.00164478	17.59151175	-0.72125525454994	0.00151395046662699
PAXIP1OS	5.117691704	4.56190840566667	-0.165855759879937	0.3106436708258
PBDC1	35.80568153	34.6344960033333	-0.0479788477713286	0.201629910162486
PBK	46.5737915	55.0638890533333	0.241588173722165	0.0541155176863718
PBLD	6.514477078	5.21679130566667	-0.320486656773503	0.0789999389611358
PBRM1	41.94589875	47.1443071666667	0.168553812743486	0.104896508777047
PBX1	51.4959722333333	39.2846482266667	-0.390493954164936	0.000314476392918868
PBX2	8.34553037666667	6.44298834033333	-0.3732737549561	0.00639082210421487
PBX3	5.800613869	8.40141365433333	0.534426515503515	0.00385839502437009
PBXIP1	1262.63936966667	1181.64171866667	-0.0956499733520608	0.0300419011518313
PC	0.874437442666667	0.843889790333333	-0.051300578043136	0.79469449268412
PCBD1	23.1695612133333	24.8737070666667	0.102390813822356	0.155955123667231
PCBD2	14.5217604533333	13.4642979366667	-0.109077353951396	0.399998300727204
PCBP1	641.383635566667	687.4401448	0.100046559040983	0.0935525854468165
PCBP1-AS1	10.7608154216667	5.72274826033333	-0.911007354796402	0.0228684487707504
PCBP2	1129.159403	1334.781557	0.241354492510155	0.0116526006915329
PCBP2-OT1	12.3068963433333	4.89479661633333	-1.33014615594435	0.0119446151859517
PCBP4	10.3525267633333	18.21821366	0.815398573964506	0.000115667604243123
PCCA	7.87972085933333	11.2425145366667	0.512748321482111	0.0089734336000153
PCCB	96.3601918166667	45.0273592566667	-1.09763539577667	0.000370059947068533
PCDH1	59.5125363033333	62.94990095	0.0810105040611934	0.449961696992349
PCDH12	1.56177271933333	1.19940196866667	-0.380869271229466	0.0186800552066025
PCDHB15	0.352283452666667	0.184111673	-0.93615561170466	0.0190421995345137
PCDHGB1	0.237717862333333	0.132643150666667	-0.841700132130054	0.191057275949836
PCED1A	41.81438666	20.1514290566667	-1.05311724905206	0.0003916144203376
PCED1B-AS1	25.1988175366667	30.4749196733333	0.274266381809808	0.0905249316852687
PCF11	42.2415295866667	43.8278750733333	0.0531866573799451	0.285619313813414
PCGF1	38.8476450533333	37.349306	-0.0567457089578719	0.62451336054564
PCGF2	0.195471258	0.410074832	1.06893071223972	0.202659314995972
PCGF3	4.00819929233333	10.3011553133333	1.36178000225506	0.00504611933555249
PCGF5	20.4574687466667	33.6499008766667	0.717974607168579	0.000579003376516284
PCGF6	28.9286868166667	33.0910798833333	0.193941537522193	0.0355939034301613
PCID2	41.6844352866667	44.8006460866667	0.104010747363247	0.28679627368256
PCIF1	40.2837268766667	31.87028688	-0.337985155865941	0.00221869358669673
PCK2	3.12682566666667	2.93833785566667	-0.0896984961024399	0.645376166407178
PCM1	29.7721467733333	31.5973214266667	0.0858390097985512	0.142048406451082
PCMT1	56.9009176633333	59.95726089	0.0754825565435981	0.0859080685848775
PCMTD1	45.51024868	53.29546238	0.227821236363523	0.0576255619898796
PCMTD2	48.4706451633333	48.3036314333333	-0.00497963152443609	0.951612660192035
PCNA	289.288249433333	201.698157066667	-0.520309821808058	0.0186478238620486
PCNP	156.9250219	172.318246433333	0.135000063474942	0.0426917886950937
PCNT	41.4835952766667	33.84696155	-0.293514605716731	0.0243052355653193
PCNX	9.61393631166667	9.43135957833333	-0.0276614885506966	0.720654840027643
PCNXL2	15.3558751066667	12.7356689233333	-0.269915994373774	0.0612672517721037
PCNXL3	36.7096732	29.9370695833333	-0.294227262390033	0.0277098150002134
PCNXL4	10.44490195	11.80522147	0.17662615789533	0.0194983981818021
PCOLCE	0.505292551666667	2.612572204	2.37028009071272	0.0340486309676199
PCSK4	0.242870027333333	0.268076857666667	0.142462223315998	0.820472016539994
PCSK7	46.4097344566667	39.0720486133333	-0.248290542403818	0.0285861800870963
PCYOX1	24.7471580133333	33.7832704466667	0.449046143171485	0.00975214675744765
PCYOX1L	72.4344587166667	75.82308551	0.0659609826780818	0.364082745982802
PCYT1A	97.23185807	100.89611281	0.0533695970988683	0.573716268857201
PCYT2	34.9519334266667	27.1599432533333	-0.363891797691393	0.0302403296871238
PDAP1	175.804286966667	147.413213433333	-0.25410440416975	0.0195399530634621
PDCD10	121.2054651	175.201247966667	0.531558300610721	0.00465256889061055
PDCD11	62.30470997	63.0650439633333	0.017499332912493	0.677172582380539
PDCD2	25.21277406	32.3581450033333	0.359974043847139	0.0238635887454026
PDCD2L	53.9093349333333	46.5029182833333	-0.213213856330296	0.109378659155783
PDCD4	78.9969546133333	111.717648	0.499988163290445	0.00448011669683466
PDCD4-AS1	3.956478542	4.83043911	0.287937410121664	0.222213705043319
PDCD5	304.9268434	362.772532433333	0.250602065727634	0.0418587795621917
PDCD6	115.2035584	124.509276466667	0.112067953829215	0.120594978499694
PDCD6IP	70.3281451666667	75.2265023433333	0.0971388456177995	0.0971819507567937
PDCD7	37.9202665166667	50.2863889866667	0.407198854676171	0.00162696994646448
PDCL	19.6458571433333	22.96194473	0.225019720682949	0.00571763587133649
PDCL3	72.0347958766667	69.8485680033333	-0.0444634195134318	0.404171658941839
PDCL3P4	2.08557147466667	1.25926272333333	-0.727863447942664	0.113149113699234
PDDC1	61.6889682766667	52.7860181866667	-0.224856674828186	0.0189827847710042
PDE12	30.1110161966667	34.1965345066667	0.183558731666205	0.0331936154537414
PDE1B	32.48033471	25.2106846233333	-0.36553120291043	0.0155207394427735
PDE3B	4.423289604	4.792302941	0.115599407406761	0.418943993458958
PDE4A	3.732891831	4.85719823433333	0.379830663645331	0.0291234913801531
PDE4B	6.605257298	4.07905497566667	-0.695379809356194	0.0199321718060225
PDE4DIP	24.1179940733333	20.3445097566667	-0.245470405212293	0.0527939518149567
PDE5A	4.31716975533333	11.4268615933333	1.4042714921419	0.00420510064567906
PDE6D	19.6356295033333	28.19972748	0.522207370146977	0.00547622927288772
PDE6G	0.811741708333333	0.516972590666667	-0.650932950524131	0.373319610605444
PDE7A	11.44970169	18.5115561333333	0.693116166396319	0.000233319379497443
PDE8A	8.538291404	8.60368033666667	0.0110065222221377	0.915745016809915
PDE8B	0.789670682666667	0.949229372	0.265505612702745	0.276224808669839
PDF	33.5980384966667	28.0214246233333	-0.261846703810308	0.338673741961518
PDGFB	19.25313921	16.4511068933333	-0.226909038076618	0.0683446352773826
PDHA1	76.5453813066667	76.0487529633333	-0.00939073813359353	0.858510997813608
PDHB	168.114220933333	168.5381897	0.00363376551723036	0.92564221848155
PDHX	23.5989463033333	28.1366574133333	0.253728504591824	0.0137480886858889
PDIA2	0.650363709	0.284847967333333	-1.19105464449553	0.00116279113669304
PDIA3	256.2362554	360.450132466667	0.492325059344201	6.2777634941834e-05
PDIA3P1	3.07950552266667	4.62244113733333	0.585956232867611	0.0340569631788444
PDIA4	640.549523166667	416.704465433333	-0.620285554633275	6.39527393028983e-05
PDIA5	56.2466993466667	44.43556873	-0.34005348566469	0.00404018663850692
PDIA6	348.4469201	273.321063833333	-0.350342255772365	0.000440623752485594
PDIK1L	13.0200311733333	13.3853839566667	0.0399256202543763	0.464010354766311
PDK1	159.8005531	95.2368428833333	-0.746680700774668	0.000337600623608249
PDK2	33.40297157	29.8130269666667	-0.164033590343499	0.011510859606735
PDK3	5.20956880833333	5.60892566233333	0.106560495667119	0.393710649341905
PDLIM1	143.273637966667	96.28436466	-0.573399734195016	0.00255338162308969
PDLIM2	6.166439758	3.031105275	-1.0245938184896	0.000603700899627691
PDLIM3	6.53046148066667	11.7923849366667	0.852598674174628	0.025981029232111
PDLIM5	4.67068157866667	5.651062294	0.274888999208898	0.0504611151502877
PDLIM7	7.34699679666667	6.45862706766667	-0.185927126683394	0.0935699494775066
PDP1	3.81324278933333	4.71837559733333	0.307271875704794	0.129984794646672
PDP2	14.5319459066667	15.4060639033333	0.084270414017729	0.168416776355077
PDPK1	26.58860978	26.8131934633333	0.0121347091947868	0.849724410548792
PDPR	24.91759154	17.6551026633333	-0.497079418201025	0.000864008112779681
PDRG1	42.8330552266667	41.2774049866667	-0.0533723117092436	0.373608724910377
PDS5A	54.1454699533333	78.8554107866667	0.542369110466546	0.00699734544295056
PDS5B	13.7614136433333	15.2194062833333	0.14528340096009	0.160945980038401
PDSS1	27.5994310366667	29.63135541	0.102486094079527	0.0592546723755274
PDSS2	14.7571405766667	16.0485350633333	0.121028407694714	0.209511581615323
PDXDC1	56.55212722	60.76712962	0.10370985422343	0.108946814490804
PDXDC2P	20.3669886166667	6.99628463166667	-1.5415717957183	1.97904941020375e-05
PDXK	113.147693966667	125.376681766667	0.148061871145647	0.0511508403445576
PDXP	44.4119182333333	43.8192300266667	-0.0193827512202568	0.738244024862242
PDZD11	52.3219476966667	60.4211745866667	0.207637983813067	0.0109617156465431
PDZD8	12.8900117666667	17.5187689966667	0.442647822994084	0.018918051010123
PDZK1	2.31237139866667	1.083393494	-1.09381580085703	0.00974979204987117
PEA15	114.298340966667	121.996210466667	0.0940318713861669	0.0185388202831073
PEAK1	24.21932728	22.4739058533333	-0.107907913506455	0.186852738836606
PEBP1	167.931835466667	261.413430366667	0.638457509582634	7.43567709712268e-05
PECAM1	0.187324706	0.451539049333333	1.26930957091259	0.0822857813657518
PECR	20.8838403466667	22.2737584966667	0.0929579858085551	0.334750968534475
PEF1	46.4781186033333	47.21597113	0.0227232729577749	0.713579729016552
PEG10	22.22097123	15.2549235666667	-0.542646923697202	0.0148581757327542
PELI1	20.6819194133333	32.3082316033333	0.643531703481886	0.00214549141980267
PELI2	0.692834275	0.918398236	0.406609568010039	0.189235219690887
PELI3	10.3722846156667	10.3929324983333	0.00286908704899749	0.97248059743321
PELO	8.855816495	8.56959503966667	-0.047398297053638	0.642707362524692
PELP1	58.9760525066667	51.6576746766667	-0.191146557210401	0.120627467896819
PEMT	40.6445916233333	35.4658731366667	-0.196631926876893	0.0268433204810145
PEPD	90.8716098166667	93.18827953	0.036318878908211	0.203270580916805
PER1	17.7841745	14.1534371033333	-0.329441561311934	0.0226374866766782
PER2	4.54236868633333	7.81333683133333	0.78249400109379	0.0111279989957683
PER3	0.147987680333333	0.296372486666667	1.0019344437537	0.134771346261265
PERM1	0.546241436666667	0.555664752666667	0.0246759711951467	0.957910694580563
PERP	120.763830433333	128.449653666667	0.0890145777240919	0.0936877536370315
PES1	162.708508966667	117.407199166667	-0.470768825593656	0.00625902093119115
PET100	406.964807833333	351.9364867	-0.209588951282286	0.0161575976442794
PET112	24.72378303	30.85020533	0.319380582099583	0.0284199316553566
PET117	10.192719195	6.86684292666667	-0.569820113745112	0.0368474040790058
PEX1	28.7589771866667	27.2928187766667	-0.0754909647304332	0.242059229867377
PEX10	22.1666042433333	23.3482699666667	0.0749278776049127	0.173103107142765
PEX11B	52.77006547	64.1956735366667	0.282756296849249	0.00566054646201815
PEX12	11.0384461533333	10.59247198	-0.0594977904721066	0.478611229258725
PEX13	9.24419146	10.6219697133333	0.200432275520929	0.131299068453308
PEX14	25.86218164	21.6852149	-0.254132240463625	0.048036495062524
PEX16	68.69843755	56.8714098466667	-0.272573718077483	0.0455487138003009
PEX19	43.6292058366667	50.5111588066667	0.211307926670308	0.00357595702370836
PEX2	25.2848849566667	29.89415041	0.241587995789587	0.00732568067358278
PEX26	34.04315214	27.85714888	-0.289317017202608	0.000842304038902183
PEX3	7.76631160833333	8.46813233733333	0.124814221735573	0.134161326291284
PEX5	29.5319876333333	27.4142046333333	-0.107354842076641	0.15820706386772
PEX5L	0.787805294333333	0.533826146666667	-0.561469142370566	0.00744998884093861
PEX6	18.0743202366667	23.9663071466667	0.407066238769434	0.0331007069574454
PEX7	5.84115709166667	5.67281399033333	-0.0421896257415158	0.818062634974802
PFAS	40.7565079166667	30.78093523	-0.40499337802358	0.0105255736170747
PFDN1	88.92944861	113.1357357	0.347321553577974	0.0129279691781687
PFDN2	211.103039466667	204.015084833333	-0.0492715220780091	0.417168950822947
PFDN4	66.6940308633333	86.47595167	0.374741340051016	0.00246104264774329
PFDN5	387.686355233333	514.0787823	0.407099508820212	0.0014055279149365
PFDN6	47.48176471	39.6317193466667	-0.260717998022809	0.019940581063869
PFKFB2	15.5437472133333	11.6576378966667	-0.415058848568569	0.0163107040937288
PFKFB3	6.055322776	7.80511415533333	0.366215868677937	0.0256547249793287
PFKFB4	1.934095441	0.930429931666667	-1.05568957488098	0.019148754035706
PFKL	248.684549333333	211.7271606	-0.232110524530702	0.015214165285018
PFKM	106.946450033333	98.4185378933333	-0.119886605615017	0.102235305368904
PFKP	0.707247293333333	1.73843116233333	1.29749928547755	0.0549227311590745
PFN1	1713.47816933333	2032.431935	0.246279226830054	0.00532647172752512
PFN1P2	2.155903405	1.22627081766667	-0.814014911332088	0.0161930637856114
PFN2	5.82163806066667	14.07241204	1.2733725776241	0.0155939107288029
PFN4	1.24264030133333	0.626660661	-0.987652414631104	0.456769368242803
PGAM1	294.8087154	325.2438536	0.141742618098752	0.0258492158650382
PGAM2	32.2267342666667	22.1164587866667	-0.543137594072065	0.0375040573584438
PGAM5	37.6766215433333	42.4077470366667	0.170658235519479	0.0556886554616228
PGAP1	1.61715989666667	1.198345258	-0.432418706127587	0.0673463732392632
PGAP2	33.8801141866667	27.2118594366667	-0.316203195040052	0.0064294652381574
PGAP3	25.6666624966667	20.66396267	-0.312778768391447	0.0155180258384279
PGBD1	4.630097969	4.78396436	0.0471639216304433	0.762342070231991
PGBD2	12.8189433433333	13.5471359733333	0.0797105343189743	0.269502853421203
PGBD4	5.83247572266667	6.49442507033333	0.155093417283723	0.189741960810836
PGD	194.335376866667	151.2313477	-0.361791336608877	0.000886063222336319
PGGT1B	26.9893720233333	26.44473678	-0.0294107937512709	0.435216784536389
PGK1	736.155014533333	767.243782933333	0.0596754591961295	0.0605892322046573
PGLS	15.2626791833333	36.83435605	1.27104378868599	0.000268590364599239
PGLYRP1	2.67594162033333	0.782374497333333	-1.7741153924067	0.00690752809164871
PGM1	41.6739510333333	51.3242375	0.300494403171952	0.0261938337277978
PGM2	23.0001425333333	26.9635629633333	0.229368345069118	0.0107439045703979
PGM2L1	1.26416219133333	1.89744593133333	0.585877203520421	0.0045546387147255
PGM3	26.79359729	22.31688528	-0.263752602078675	0.00256544175458901
PGM5P2	1.60190082733333	1.11119154366667	-0.527677308824765	0.0174567961559525
PGP	30.8211791866667	32.2436476666667	0.0650929036898823	0.654731661640819
PGPEP1	16.13704405	12.0270638133333	-0.424091854944114	0.0190949575238419
PGRMC1	54.47087226	51.694925	-0.0754623146418368	0.533649953227096
PGRMC2	46.64895076	57.6807196366667	0.306244532074521	0.01499819729592
PGS1	27.63798973	24.1236671333333	-0.196203450386912	0.0481228586437259
PHACTR1	53.2460155666667	27.69415938	-0.943091823542648	7.70736126576414e-05
PHACTR2	0.688606124333333	0.897068777333333	0.381539587295148	0.170188998852191
PHACTR4	12.2848599466667	13.2221302866667	0.106073225353198	0.183939471257931
PHAX	68.6959275666667	63.2601265966667	-0.118928132711527	0.0235206014437774
PHB	242.594756666667	206.892416533333	-0.229667603637717	0.00202907926016134
PHB2	503.0152548	484.924484	-0.0528420551646148	0.341672285557073
PHC1	2.998252523	2.64251191233333	-0.18221192184253	0.385808207367131
PHC2	24.93840253	33.8837039433333	0.44222253526344	0.000575388044472765
PHC3	38.9973143	44.69132174	0.196619942226531	0.105453342343915
