siIRF4 KMS12BM	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
NAPB	9.61281903733333	13.3431549866667	0.473068351639296	0.00058580553141807
NAPEPLD	21.82439888	6.10292027533333	-1.83837026835581	0.000540908958435292
NAPG	20.7195681533333	32.41002472	0.645446187007226	0.0132225001861863
NAPRT1	185.191039066667	41.7236744833333	-2.1500761693209	0.00042126522444448
NARF	47.6944740166667	90.8409412533333	0.929520532491536	0.00029465981428993
NARFL	43.02805144	38.2720828966667	-0.168985088653014	0.0764608982562681
NARG2	22.3569985066667	26.0566416866667	0.220924638872415	0.010123524250136
NARS	220.9193249	179.451535866667	-0.299925353085546	0.000661960055400249
NARS2	48.7138327033333	24.7982834766667	-0.974091234374651	9.43775083656296e-06
NASP	108.5806504	116.0013804	0.0953749425473736	0.059367467654544
NAT1	0.238181446	7.99944118466667	5.0697662826914	6.62412966967644e-06
NAT10	107.4956158	68.6292205766667	-0.647382945641202	7.66947659564876e-05
NAT14	44.7748347	0.888687271	-5.6548684717872	0.000383474915899746
NAT6	29.5201025733333	10.1703258033333	-1.53733183809317	0.00331080880293645
NAT9	25.24050774	36.80002668	0.543965880258761	0.00202751323074609
NAV1	0.874148144666667	8.240436893	3.236771124831	0.000866510766080023
NAV2	0.096166551	14.1772577066667	7.2038276073085	0.00198430315990609
NBAS	14.0566736833333	24.4937805633333	0.801160226977292	0.000699345758118117
NBEA	0.0147677226666667	2.60113650333333	7.46055093631001	0.00409912362066875
NBEAL1	1.60719854033333	2.570180774	0.677321676210973	0.00707779838673518
NBEAL2	48.3017005266667	46.88216108	-0.0430349082239089	0.747093887241893
NBN	66.2755071066667	30.6928888966667	-1.11057136140253	0.000200746840353988
NBPF1	13.8970298566667	3.41996882333333	-2.02272149725299	0.00148944164833596
NBPF10	0.952535324666667	1.70437582	0.839398988346318	0.0481934805299923
NBPF12	1.66656023966667	1.82798646233333	0.133381919950976	0.634584350133414
NBPF15	6.48249533166667	19.6658812166667	1.60107366680985	0.000309926147390691
NBPF25P	0.393817352	0.752688279666667	0.934525827732935	0.0218155512133189
NBPF3	19.1300095833333	10.5999622903333	-0.851778464044926	0.00369922858434888
NBPF8	1.34024695433333	0.764874166666667	-0.809204529275991	0.00719469007202863
NBPF9	0.287260551	0.708982771666667	1.30339068666402	0.0014172978199316
NBR1	57.6119209866667	88.9305686733333	0.626312047890846	0.000182753902918183
NBR2	11.37945496	12.27851687	0.109704848406887	0.491658716179203
NCALD	4.674446171	1.42711115966667	-1.7116977317192	0.0102589805737193
NCAM1	0.307795706333333	0.202799185	-0.601921252085063	0.584921159178389
NCAPD2	141.541541	90.9989892433333	-0.637303105487825	0.00112841360291721
NCAPD3	139.208458466667	50.2073342566667	-1.47127684097438	9.41465081142953e-05
NCAPG	61.6500182533333	63.3966266966667	0.0403047555319682	0.35485757483535
NCAPG2	97.2116103566667	74.9955875566667	-0.37432291509786	0.00797288755861508
NCAPH	42.73584228	24.1120188366667	-0.82569410761196	7.56569695058687e-05
NCAPH2	55.1467093266667	43.4035655666667	-0.345461237231019	0.00698151193421026
NCBP1	45.2703052466667	47.3012345133333	0.0633128025449164	0.260573324130947
NCBP2	160.060603433333	238.112211733333	0.573023358667682	5.90817864145713e-05
NCBP2-AS2	46.3513824366667	63.56855595	0.455700947857184	0.00595194174399894
NCDN	19.738843	31.0207451733333	0.652195914745943	0.0142253145605967
NCEH1	4.28811124866667	12.63257719	1.5587347554449	0.000811145087665524
NCF1	1.69583482766667	24.5977381266667	3.85845809428303	0.0018582821907425
NCF1B	3.74582178566667	8.764773855	1.22643460530147	0.00629179600137933
NCF2	8.21824339	30.4164492433333	1.88794978265611	0.00031580384663221
NCK1	23.5699115933333	16.2794390633333	-0.533895357429415	0.00113808094811903
NCK1-AS1	16.5924610633333	6.020939257	-1.4624674209391	0.00193649394271958
NCK2	42.6899091366667	193.7453614	2.18219477318142	1.18004603577106e-06
NCKAP1L	120.781968033333	121.298938966667	0.00616184518501934	0.935239499604518
NCKIPSD	14.25890315	22.1640592633333	0.636359121341596	0.0221144938743646
NCL	1201.947687	1114.86752733333	-0.108501812252056	0.0390151877471045
NCLN	77.0229061266667	101.735097486667	0.401458015806476	0.0398914460941272
NCOA1	8.21538529	15.2743503666667	0.894710879851656	0.000257771314333547
NCOA2	23.9711626566667	25.9008031533333	0.111696950155352	0.42762811093327
NCOA3	53.06444884	56.5630112066667	0.0921132920470252	0.319853184735345
NCOA4	81.13529741	191.671494333333	1.2402342015441	3.70572568291884e-06
NCOA5	70.8667043633333	54.0139305	-0.391776423934597	0.00820031638837188
NCOA6	37.54114319	33.7101939733333	-0.15528765446964	0.198141525837254
NCOA7	22.3893357066667	8.28707414733333	-1.4338769883122	0.000184864782263936
NCOR1	32.4497669533333	46.7620435766667	0.527129862183686	0.0117948372242171
NCOR2	36.9017289933333	17.9803519266667	-1.03726715511475	0.000499267972666813
NCSTN	69.3969672133333	107.961720233333	0.637575348992877	0.00534052990106607
NDC1	51.14641926	47.98084679	-0.0921746217530348	0.122065972404259
NDC80	70.42388786	57.62620013	-0.289339984026949	0.00172497681773212
NDE1	33.8189597	22.2622574133333	-0.603232391203829	0.000277205462157397
NDEL1	18.9225263466667	59.97833735	1.66433681427539	0.00280203919479049
NDFIP1	56.76655861	115.593146733333	1.02594267802859	0.000190129510426852
NDFIP2	3.97429407566667	22.62470961	2.50912874214338	0.000177407723485364
NDNF	0.393192625	71.54570694	7.50748512949746	0.00110052910616858
NDNL2	23.67149367	44.4696367966667	0.909669878678843	0.00035027472873265
NDOR1	29.7013313966667	20.54724025	-0.531582967930114	0.0296612849333379
NDRG1	0.402881712	45.14068438	6.80792816248537	0.00123242120890713
NDRG2	7.98146619666667	2.312297154	-1.78732698318726	0.0044528355234758
NDRG3	64.1472797066667	40.1935900533333	-0.67442264294734	0.00975063800836213
NDRG4	4.78178497733333	1.505063433	-1.66772496513408	0.000907921830399709
NDST1	4.08550766266667	18.1977293833333	2.15517118675762	0.000210691451260488
NDST2	21.3332519566667	23.4163491933333	0.134412263850614	0.129924938429498
NDUFA1	455.224387433333	555.485589933333	0.287171638332695	0.0442565073343911
NDUFA10	47.6295882433333	55.1552666366667	0.211640574997128	0.0080159975691921
NDUFA11	93.11978661	144.633536833333	0.635242457979131	7.69816302514937e-05
NDUFA12	369.192740766667	305.8949249	-0.271338014991326	0.0596251878162798
NDUFA13	655.2567078	438.0149063	-0.581080249635827	0.0013193436676223
NDUFA2	152.568284733333	211.7563498	0.472950139528399	0.000545562991902359
NDUFA3	322.005383466667	356.9844376	0.148776374368391	0.120767426623797
NDUFA4	93.7557959133333	220.471314933333	1.2336111772296	0.00267318992857775
NDUFA4L2	6.250623513	0.483070753	-3.69369369474945	0.00344423859161561
NDUFA5	59.28542706	58.2193013233333	-0.0261799936374714	0.324694485453434
NDUFA6	119.2728353	183.628869533333	0.622527389524841	0.000534991211752886
NDUFA6-AS1	2.594813201	0.741335018	-1.80743311776116	0.00577948085787444
NDUFA7	158.668738033333	270.319186433333	0.768646006780528	2.55207766714056e-05
NDUFA8	226.757041233333	173.703318533333	-0.3845220334175	0.000507284726591776
NDUFA9	147.168707833333	133.711660433333	-0.138345664547444	0.0698309823075125
NDUFAB1	400.439099866667	399.259107133333	-0.00425753336759974	0.919788367317604
NDUFAF1	53.32854522	61.5502533566667	0.206856822774182	0.0473702813580741
NDUFAF2	71.8622482433333	87.93069495	0.291132799544869	0.0701610852584676
NDUFAF3	241.676435	102.621895633333	-1.23573822758192	0.00210390073609217
NDUFAF4	52.8041922733333	56.6681012266667	0.101884389247512	0.0522627213878002
NDUFAF5	9.50921190833333	16.8517329633333	0.825499274481944	0.00260459452314097
NDUFAF6	31.4197352666667	11.221783792	-1.48536900291041	7.16592883575787e-05
NDUFAF7	15.8540771533333	29.82987888	0.911904217474681	0.000387136942308089
NDUFB1	263.0595116	174.106629166667	-0.595418080283913	0.00746409673490366
NDUFB10	570.434120166667	316.822694866667	-0.848384595013302	0.000118700485066675
NDUFB11	309.9817013	233.930553733333	-0.406102748700949	0.00165446273933231
NDUFB2	365.032658433333	392.711004333333	0.105442481396028	0.298123390922439
NDUFB2-AS1	6.22947877466667	4.04755942666667	-0.622059194408838	0.124162874571331
NDUFB3	171.42577	284.681904566667	0.731766790539667	0.00488434987828901
NDUFB4	166.658413	192.302460266667	0.206483073000267	0.0724490346241546
NDUFB5	223.024848166667	375.5213867	0.751690618451447	4.29238848943278e-05
NDUFB6	198.185013933333	170.721269233333	-0.215205067947288	0.0243228860407631
NDUFB7	396.448431633333	319.141458233333	-0.312937183525816	0.0156730238201563
NDUFB8	403.3849339	274.312385566667	-0.556337438223654	6.95040137982367e-05
NDUFB9	815.279788666667	257.591065733333	-1.66221269407384	0.000375628355320499
NDUFC1	49.5611315266667	87.89982506	0.826651168168519	5.08949752030777e-05
NDUFC2	27.4567832966667	25.1323630366667	-0.12761629118444	0.0995251461000951
NDUFS1	65.5928903466667	83.4779050533333	0.347854946610369	0.00140358346807229
NDUFS2	130.606257066667	255.514310533333	0.968180079150598	3.06430794539103e-05
NDUFS3	205.154983533333	170.631047966667	-0.265834017125679	0.00500165806764688
NDUFS4	36.5792163766667	150.2195728	2.03797672628496	0.00124753115191174
NDUFS5	357.874427166667	505.6814369	0.498775363460394	0.00245933719403415
NDUFS6	679.9881406	530.1894655	-0.359001579985919	0.00767587664469907
NDUFS7	309.465805633333	420.557689366667	0.442523705645469	0.000932429290923234
NDUFS8	263.4424595	258.257566266667	-0.0286772692408305	0.549942522658059
NDUFV1	483.8809428	431.281762733333	-0.166021409861946	0.00326740381060555
NDUFV2	403.6567102	1249.36940966667	1.62999933191306	0.000351613998140857
NDUFV3	61.0343207233333	69.03248767	0.17765474963637	0.00826251574559087
NEAT1	351.785881533333	229.007298866667	-0.619304003000096	0.0236951029944761
NEB	0.249155335666667	0.713788233666667	1.51845065000006	0.0498102795310566
NECAB3	36.3534537133333	27.27662297	-0.414427392015516	0.0105592547291314
NECAP1	25.41700986	42.34880512	0.736526947230834	0.000122667544056992
NECAP2	90.80215828	153.208304733333	0.754696006883448	0.000195200234300626
NEDD1	25.44047676	18.61772776	-0.450448700420541	0.00591739851960668
NEDD4	1.52290736933333	4.40561286566667	1.53251453396242	0.00221973630933203
NEDD4L	0.122758117666667	3.67017801133333	4.90195970412222	0.000311500926298192
NEDD8	169.838627766667	98.8305402866667	-0.78113578729149	0.00095540799908148
NEDD9	4.77687296166667	10.2897455016667	1.10706888546462	0.00133923772934184
NEIL1	8.86771980333333	20.0822268333333	1.17928416185783	0.000673735401296455
NEIL2	5.01157722366667	9.76042606666667	0.961679412227068	0.00099327759309337
NEIL3	16.6709412	13.2225468566667	-0.334335469749328	0.00466734018424704
NEK1	5.39536644133333	12.4517023566667	1.20655014359598	2.48347873424102e-05
NEK11	0.341566950333333	2.120626749	2.63425042167203	0.000118319251779752
NEK2	37.70519779	46.5635285533333	0.304436971231886	0.0149903919243394
NEK3	12.4550442666667	4.667431339	-1.41602944437016	6.23398620625703e-05
NEK4	37.92357731	30.56459369	-0.311233670493842	0.00201611109004744
NEK6	0.304018181333333	39.0928926133333	7.00660492378644	0.00131124942537188
NEK7	38.46303557	105.210722966667	1.45173721779277	1.32159565973439e-06
NEK8	33.16881917	8.28860130833333	-2.00062707793426	0.00171470913842865
NEK9	82.4608351666667	37.5941965266667	-1.13319910491144	0.00148067879288344
NELFA	64.6339149	40.9055402033333	-0.659995125332655	0.00384919860532813
NELFB	141.021614333333	107.951979383333	-0.385526604397639	0.00513853039264057
NELFCD	175.0647936	172.460398633333	-0.021623859962313	0.477975362253402
NELFE	25.9306371466667	15.8395792466667	-0.711123642345792	0.00151000154526977
NELL2	1.342597222	0.642346642666667	-1.06360259875129	0.00180139085200121
NEMF	50.3421022733333	27.7533333366667	-0.859104406403054	0.000152750035374704
NENF	83.0325976	69.60197573	-0.254549573233437	0.0471768951101977
NEO1	12.10035435	18.5263361233333	0.614528297374561	0.00509596018856788
NES	0.265191273666667	0.814626350666667	1.61910517867623	0.0498933856020203
NET1	18.5904041866667	38.8927347466667	1.06494254437381	0.000123101319686754
NETO2	10.0643996923333	13.9784467633333	0.473942939427166	0.00829952844504001
NEU1	6.796038538	11.96998598	0.816655523821331	0.000158272428544633
NEU3	27.5606761766667	10.1626476623333	-1.43933496903704	8.68934656497832e-05
NEURL1	0.321869957333333	8.47411249133333	4.71851245009501	0.00280389152764816
NEURL2	3.37615542166667	1.88499206433333	-0.84082287031505	0.067384997613698
NEURL4	21.70602737	13.5498409	-0.679819796748914	0.00177124665810549
NEXN	0.158985766333333	0.954769396333333	2.5862547139975	0.000646785894220114
NF1	5.69756229733333	6.20314471066667	0.122654987302498	0.153411402138706
NF2	21.2586935	22.6771608333333	0.0931870914687857	0.116783934275827
NFAT5	4.98449212633333	6.37989664333333	0.356086537165752	0.00374360866867618
NFATC1	15.8523999733333	11.4416935966667	-0.470400658359526	0.00555108494453806
NFATC2	11.0599311866667	23.6093294633333	1.09401465831625	0.00017510341392923
NFATC2IP	80.15745119	58.7189739766667	-0.449009875569982	0.000638242388879382
NFATC3	52.4635617666667	27.21975887	-0.946661469334331	0.000110644956493196
NFATC4	18.0541094133333	1.276455003	-3.82211266916012	0.011364761496619
NFE2L1	125.5357261	102.02784258	-0.299135092069076	0.00314367063468007
NFE2L2	51.9063759	56.9078348466667	0.132715528413415	0.0905707829520734
NFE2L3	97.9835781833333	91.5388856133333	-0.0981552484025583	0.176157624369311
NFIA	0.994519019333333	1.869295354	0.910423670271183	0.0183175229649961
NFIC	9.405689205	0.558719261666667	-4.07333819887101	0.000482300670304748
NFIL3	16.6868001233333	88.74676489	2.41098720085867	0.000606850450598233
NFIX	0.98491467	2.72454866933333	1.46794661798559	0.00645690777299262
NFKB1	80.6309357666667	76.9863340733333	-0.0667310912893468	0.250699891652444
NFKB2	122.582404533333	134.071142033333	0.129246830079544	0.194971390650195
NFKBIA	137.078289166667	54.8193664	-1.32224253247235	1.24237172660018e-05
NFKBIB	61.8174109466667	35.1091622433333	-0.81616566033535	0.000296305243247826
NFKBID	13.1003900533333	2.50738008766667	-2.38535715495551	0.000384264281587056
NFKBIE	37.87702583	29.31778176	-0.369547101820326	0.00269367765365563
NFKBIL1	4.40112258266667	3.21271994033333	-0.454076331607777	0.00252563817495658
NFKBIZ	3.04760304733333	3.56967065066667	0.228115969777372	0.335930300004434
NFRKB	42.90641481	14.7913053933333	-1.5364439750723	0.000104721259450209
NFS1	51.77104041	27.6658872933333	-0.904037117151127	0.000470855061548616
NFU1	48.82989711	37.0837403533333	-0.396977973140632	0.00751445472120143
NFX1	39.65011418	60.1289657766667	0.600735123821427	0.00146133531375848
NFXL1	7.48893109066667	14.7926029566667	0.982044216402639	0.00410435858178127
NFYA	28.84498792	22.27468162	-0.372915848274681	0.0126881810536707
NFYB	40.2251607733333	19.3328898433333	-1.05704088221545	4.21622140995408e-05
NFYC	30.0268445766667	34.7524680533333	0.210862564161176	0.013223037233097
NFYC-AS1	0.924872320666667	3.639630821	1.97646600149881	0.000111017081551525
NGDN	63.08818138	33.13848892	-0.928861944653195	2.43226394719298e-05
NGLY1	82.4855710566667	92.8983635733333	0.171511408126191	0.0434658498826099
NGRN	80.2150008033333	87.62510225	0.127472165968167	0.0295414536135433
NHEJ1	26.80941848	37.2566133466667	0.474756611879579	0.00453064580469829
NHLRC2	6.33740959033333	9.650405157	0.60669625218809	0.0310567352779107
NHLRC3	10.3651173233333	16.6513982366667	0.683906880626537	0.00200629828092863
NHLRC4	7.974688649	8.77497588033333	0.137966966207502	0.292766152382126
NHP2	361.175671233333	519.982211233333	0.525761552754713	0.00059177632543756
NHP2L1	255.690168566667	211.659920566667	-0.272648579387136	0.0426098836815477
NHSL1	0.624989345333333	0.386032203	-0.695110392412052	0.173153990714355
NICN1	22.3283104633333	17.64974327	-0.339226891100894	0.0506382329451575
NIF3L1	32.67348037	40.88725571	0.323531096197561	0.00394095124504245
NIFK	75.81965961	102.500461493333	0.434986520567429	0.00167000651909982
NIFK-AS1	4.59472578633333	5.19690624133333	0.177674267315869	0.285493631542806
NIN	20.2727876633333	13.9446275466667	-0.539835082756578	0.00333201758664616
NINJ1	42.0903209766667	83.72377385	0.992148830981593	0.00116325583083666
NINJ2	1.48869064566667	0.954437759333333	-0.641320963780262	0.0668007996170221
NINL	1.141954226	0.578417500666667	-0.981321714579734	0.0407440767414704
NIP7	39.7572872833333	62.6871328533333	0.656950023774708	0.000105979245765012
NIPA1	25.65402224	21.03927463	-0.286100074912907	0.0136296583653443
NIPA2	102.639572493333	145.374182033333	0.502184007663477	0.000553340975029283
NIPAL2	30.9305518466667	12.2273497	-1.33892084245426	0.000261837554491119
NIPAL3	19.3000808733333	45.11078847	1.22486560961124	1.5797639656266e-05
NIPBL	29.1732364033333	33.68887175	0.207626669029088	0.0433931473681697
NIPSNAP1	154.680968366667	67.4821908366667	-1.19671698425022	0.00011549867716142
NIPSNAP3A	30.4667934833333	52.69228102	0.790353964813426	1.0047802678208e-05
NIPSNAP3B	5.09947628433333	0.794400821666667	-2.68241006987444	0.000248718152249034
NISCH	30.7733663133333	18.80121819	-0.710856127731918	0.00346365438412704
NIT1	21.7757174	17.03189422	-0.354481354344966	0.000571842966643618
NIT2	106.209569933333	87.9573567	-0.272037610954204	0.0131676844920614
NKAP	46.8683992766667	35.4503429533333	-0.402815938029376	0.0086492496330393
NKAPP1	3.153754274	1.412439656	-1.15888102412161	0.000898840021906115
NKIRAS1	12.3219663033333	4.75216080566667	-1.37457693484337	0.00393314235868112
NKIRAS2	42.4948722633333	32.5452463333333	-0.384841931847136	0.0089872291694969
NKRF	35.29261703	30.5202596366667	-0.209599178021756	0.021210606899974
NKTR	64.22055692	51.7444515433333	-0.311631002625762	0.011806936040748
NLE1	49.3145106366667	24.4405601933333	-1.01273486442914	0.0114403743005989
NLGN2	11.303796788	0.610914006666667	-4.20969430696212	0.00449834256786198
NLGN3	0.820183456333333	2.07142751266667	1.33660678675414	0.00342977092217176
NLK	12.6997820566667	12.9634990333333	0.0296514359079794	0.772637755772472
NLN	18.2122576966667	18.8372171933333	0.0486760743231302	0.377583510222715
NLRC3	51.2469448666667	0.234781772	-7.7700017846168	0.000967547816674775
NLRC4	0.328859961	1.20691724466667	1.87578148290834	0.000616417444086545
NLRC5	10.9332330933333	5.25959924633333	-1.05569530393107	8.67148911674205e-05
NLRP1	34.16260356	56.1324313266667	0.716416621595164	0.0128123759066246
NLRP14	0.140784886333333	0.858511025666667	2.60834419777598	0.00290725498330651
NLRP7	0.763199862666667	73.50230031	6.58958467892218	2.11776760502991e-05
NLRX1	24.33967101	4.63405890333333	-2.39296138035814	0.00211812084903337
NMB	50.3732638	16.51470942	-1.6089066242599	0.00336561262745517
NMD3	75.1702371033333	78.07061657	0.0546181091204655	0.154439584543136
NME1	351.067844266667	139.992636066667	-1.32639891985461	0.00316046828817392
NME1-NME2	6.12531324966667	0.662802196333333	-3.20813333734551	0.00429320844466882
NME2	67.1290428433333	23.63180641	-1.50620715913973	1.26735640271426e-05
NME3	230.1669984	61.64296132	-1.90067291756425	0.000109029033098193
NME4	290.679621833333	119.226897766667	-1.28572018784629	2.15793364538145e-05
NME6	50.4565203033333	22.78597759	-1.14689444730947	0.000158246808569787
NME7	15.3974179933333	13.4252310333333	-0.197741528787047	0.0275475159843844
NME9	1.29233141966667	0.861035439333333	-0.585831574245216	0.0455727782520583
NMI	13.72074652	35.2225067266667	1.36013860903807	4.64827891453209e-06
NMNAT1	10.8058503933333	12.44848279	0.204157305472812	0.146478247070231
NMNAT3	6.861538432	4.351424655	-0.657044264499666	0.0292342261829953
NMRAL1	7.65366724766667	12.7879672766667	0.740563872909575	0.0168759227877489
NMRK1	19.8094289866667	112.189912233333	2.50168375936596	0.000619068633862972
NMT1	83.89016233	62.29642478	-0.42935226925701	0.000116306167876778
NMT2	3.99350557166667	8.31368322533333	1.05783205177135	0.00048700242612506
NNAT	2.250133195	1.15011579666667	-0.968231280462288	0.0165094233610222
NNT	64.53679227	98.1495028733333	0.604859088425034	0.00143773352413945
NNT-AS1	17.6515557866667	16.4194406433333	-0.104390366438382	0.482462134349224
NOA1	32.6220152233333	64.0833437866667	0.974103520471511	0.000120532879711133
NOB1	70.8098431333333	108.422057833333	0.614636468931636	0.000183587697422428
NOC2L	201.621200166667	100.093626406667	-1.01029723243852	1.71038205462393e-05
NOC3L	40.24636569	51.1590726333333	0.346131601067818	0.0037874966910055
NOC4L	56.82821005	15.77146532	-1.84929056820423	0.000906643719468646
NOD1	12.8788064933333	3.616678952	-1.83226145941571	0.00104817846734384
NOD2	16.2957921066667	15.0104228666667	-0.118534859906376	0.311454732840998
NOL10	40.03418513	36.49991089	-0.133339499537292	0.0200701040145133
NOL11	61.06552318	104.6300315	0.776867013785627	6.01826862890649e-05
NOL12	34.7471212966667	25.4091242733333	-0.451546805779409	0.0147109903700763
NOL3	6.28780683466667	22.12777583	1.81522964325346	0.000143594589622811
NOL4L	9.05351156533333	1.25042468466667	-2.85605931163927	0.00152635110388421
NOL6	50.4969317133333	46.9312652666667	-0.10564637377585	0.242626488463907
NOL7	281.162283	213.0954848	-0.399903049850095	0.000331010139103813
NOL8	50.3603520166667	58.9766010133333	0.227854310772744	0.0576159222827701
NOL9	27.0725785066667	16.8680528266667	-0.682538857554032	0.00640007317884599
NOLC1	220.741927833333	218.9158696	-0.0119841400360455	0.866396133912398
NOM1	41.56408537	36.4455857433333	-0.189593377754788	0.029860150319403
NOMO1	52.7365274966667	58.5605353033333	0.151126163143277	0.167463841573712
NOMO2	27.6610794033333	44.5468542666667	0.68746610248596	0.0102605375243454
NOMO3	5.92271805533333	11.7023550733333	0.982467583321748	0.00069020395598326
NONO	568.011697766667	334.4815169	-0.763994149992256	4.15213643631392e-06
NOP10	380.491402666667	336.9338785	-0.175398358032634	0.0543022071747575
NOP14	75.1522281666667	84.36376017	0.166807519979415	0.0128974026489798
NOP14-AS1	1.37492932933333	1.68705756233333	0.295151732406343	0.165476957235526
NOP16	58.17914871	81.11776197	0.47951566233117	0.0029272203447953
NOP2	116.2463069	91.84844354	-0.339857704283118	0.00124370615081475
NOP56	428.297001733333	198.9455831	-1.10623770844355	0.00049551932635845
NOP58	280.475758166667	294.108014733333	0.0684700171455076	0.0580275753927895
NOP9	21.9804719033333	10.3895903796667	-1.08108358451916	0.00120952775569055
NOS1AP	0.037252412	0.950997069	4.67403515007792	0.0131136032807781
NOS3	15.9967012166667	6.43728362933333	-1.31325048720775	0.000312842283446668
NOSIP	102.536465423333	66.4937241233333	-0.624846985694263	0.0141774678408754
NOSTRIN	0.747846466666667	1.007782047	0.430369641491412	0.317003264397198
NOTCH1	13.26170375	17.0720777266667	0.364372517221555	0.0617124983613205
NOTCH2	23.3096085666667	27.12174736	0.218525351503059	0.0979645099285708
NOTCH2NL	12.45498008	69.4482545233333	2.47921572051659	0.000336203855869647
NOX1	0.334061576	0.555625743	0.733999390754309	0.502284822903815
NOXA1	12.5592421833333	0.332575177666667	-5.23892511076994	0.0127434423551802
NOXO1	5.53519578766667	2.267367633	-1.28761601816491	0.00170146250331111
NOXRED1	1.28465571833333	0.509976732333333	-1.33287844496066	0.103976096495056
NPAS1	3.56956519433333	0.656065866666667	-2.44383578286446	0.0137516101463623
NPAT	27.9295232966667	15.7933304833333	-0.822475512279721	0.000569268982939846
NPB	5.05170839	3.39815101033333	-0.572021396090336	0.0446418394846136
NPC1	42.5330700333333	15.0297314233333	-1.50076576335684	0.00091456669661939
NPC2	166.327048433333	159.831528533333	-0.0574707777618603	0.400190390468097
NPEPL1	2.68254369366667	1.95667518166667	-0.455197389097859	0.154085683579011
NPEPPS	94.1139886166667	81.7291437833333	-0.203558553094661	0.0877920838298614
NPFF	2.301644477	2.78488096433333	0.274950657880137	0.353206211382827
NPHP1	0.752736560666667	1.49995388666667	0.994701197924257	0.0786989979003701
NPHP3	1.657522239	1.96484230166667	0.245385299232031	0.266669598119491
NPHP3-ACAD11	1.38395830633333	0.375352476333333	-1.88248257432544	4.19892640298921e-05
NPHP4	8.54225396366667	7.12944986066667	-0.260826034010785	0.0107208072541982
NPIPA1	11.74708444	13.97634931	0.25068483854361	0.138354536308279
NPIPA5	23.90832129	3.63872985833333	-2.71600598189299	0.00223294022836793
NPIPB3	2.720326977	3.90219478666667	0.520505724552552	0.00314559039759857
NPIPB5	0.363686697	0.891170742	1.29300571278797	0.129497818185216
NPIPB6	2.511171676	1.85950885466667	-0.433439043846839	0.482520894122872
NPIPB9	2.302104688	0.731308468	-1.6544014688322	0.00235013628653326
NPL	8.72172415866667	0.627842478	-3.7961388172359	0.000453323999218505
NPLOC4	43.89844404	103.958775666667	1.24376983813046	0.00219798231859045
NPM1	1073.74542933333	1710.00874133333	0.67135170980828	0.000738208862050543
NPM3	199.741328866667	96.2924462166667	-1.05263834093048	0.000695649692230113
NPNT	0.385913406	23.5999678266667	5.93436392095401	0.00111332024757261
NPPA	1.31296064033333	2.030007274	0.628661228879036	0.019708624280815
NPPA-AS1	0.82582844	0.760845176333333	-0.118239192169126	0.770394562619575
NPR2	1.78839665433333	2.71887808266667	0.604344708805491	0.00171872693415174
NPRL2	52.6329317666667	36.3760960266667	-0.53297504059467	0.00112191441626531
NPRL3	27.4147579266667	38.5774315366667	0.492804358133559	0.00918674065854572
NPTN	40.9472541866667	72.9545548166667	0.83323134178384	1.86534254547806e-05
NPTN-IT1	1.80681230833333	1.774296762	-0.0261993174200551	0.865113799625846
NPTXR	87.3659728	0.183157450666667	-8.89784328999883	0.00201436557201467
NQO1	6.00851053933333	16.74004348	1.47822396704189	5.04759141365045e-05
NQO2	26.3135484133333	25.7088386333333	-0.0335413711813144	0.122011925375167
NR1D1	6.91822893933333	14.2890645466667	1.04643680995392	1.91406081520861e-05
NR1D2	18.67313999	18.8610142833333	0.0144427165176159	0.817315047644029
NR1H2	38.39248512	77.6034194766667	1.01529627607925	2.360698402336e-05
NR1H3	8.656439407	2.77020069566667	-1.64378323272839	0.00920503463610637
NR1I3	0.936136944333333	2.68515619866667	1.52021451652675	0.0208735569267538
NR2C1	32.0421055433333	21.0785567466667	-0.604192864184421	0.00154084487337998
NR2C2	26.7671057833333	26.7270142233333	-0.00216247713264886	0.979893137062575
NR2C2AP	45.4243872533333	42.3507961866667	-0.101077961337522	0.154730557525068
NR2F6	59.246281	14.9539865666667	-1.98619445401719	0.00133510444015463
NR3C1	9.05178494933333	48.9906654966667	2.43623267470597	8.32150791988574e-06
NR4A1	7.90061618133333	0.567130901666667	-3.80021150299372	0.00100484669444872
NR4A2	1.014400887	0.277307227666667	-1.87107078806916	0.00352401759641337
NR6A1	10.2754579336667	2.07471096166667	-2.30822042362252	0.00161822975491665
NRARP	0.472909023666667	0.605851947666667	0.357402614287568	0.49300515985205
NRAS	85.7019075766667	80.96773546	-0.0819801884160138	0.245860953325621
NRBF2	28.87414974	46.7513475666667	0.695229486053407	0.00184534169619328
NRBP1	45.4384117566667	72.1717584133333	0.66752199731796	0.0015246320586811
NRBP2	25.4969447766667	4.82526142266667	-2.40164537173038	0.000264956681828139
NRD1	85.0004517366667	125.591665166667	0.563198309994695	0.0036378727235757
NRDE2	15.3950297566667	7.44689790366667	-1.04775317236165	0.000416141512580619
NREP	13.3606910333333	13.7363097766667	0.039999852080567	0.753402668570908
NRF1	27.5975387	17.5882764866667	-0.649925488354994	0.000103108402856362
NRG2	0.198799105	0.168697125333333	-0.236875872122197	0.762582081007771
NRG4	6.182639856	2.39451884166667	-1.36848718213713	0.00102443293546487
NRGN	73.6693232533333	15.3287367966667	-2.26482517673141	2.39189642953878e-06
