CTRL KMS12PE	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
PHLPP2	2.450467507	9.64942287233333	1.9773856411603	0.00131891106236025
PHOSPHO2	4.12568132433333	6.37383030133333	0.627528219953802	0.0376653585846857
PHPT1	65.7061336033333	71.4553621133333	0.121014226292571	0.262511997624685
PHRF1	45.8345253233333	45.72758537	-0.00336999244187242	0.957720943728181
PHTF1	43.31141194	26.57329224	-0.704770226177219	9.55754046631034e-05
PHTF2	21.4341804433333	23.9312096233333	0.158980065600566	0.155244978617379
PHYH	30.07956155	14.95790003	-1.00787589139975	0.000531874078847855
PHYHIP	0.108680350666667	1.11360951733333	3.35708041540166	0.000363949311242915
PHYKPL	13.3977532033333	17.3163104633333	0.370140490193967	0.0591333775269194
PI4K2A	10.4545370693333	19.5416614566667	0.902423951984328	0.00130273741784415
PI4K2B	44.0597510733333	108.9534218	1.3061782572575	0.000972289616038156
PI4KA	20.57769169	59.7692765	1.53832292274624	0.00022153683014824
PI4KAP1	2.83897555633333	9.59088979933333	1.7562942406996	0.00767490094653382
PI4KAP2	6.205436551	11.7180622233333	0.917129403546748	0.00276974669366436
PI4KB	80.2513266033333	68.7385819766667	-0.223405150716527	0.0335706841843498
PIAS1	66.79257227	45.9118746366667	-0.540820335163949	0.00191019607345155
PIAS2	32.29345171	13.1028053	-1.30136592807127	7.78246116142878e-08
PIAS3	35.62726273	19.7086699166667	-0.854151228169669	0.00492740166408572
PIAS4	32.70076787	52.7927028833333	0.691014017999328	0.000365823309634916
PIBF1	9.65737606266667	7.946736508	-0.281268748430482	0.00272911540113989
PICALM	176.7991066	81.6477289966667	-1.11462632113709	1.14120153949704e-06
PICK1	6.283278393	30.5795327033333	2.28297695248101	0.0002513768321603
PIDD1	20.33652038	29.1211271433333	0.517993344374298	0.00785260816162828
PIEZO1	43.6655563966667	103.310562213333	1.24242013070677	0.000291458949519648
PIF1	18.7642849266667	17.2103363833333	-0.124714017004152	0.264545254442393
PIGA	13.8421572833333	10.9668895033333	-0.33591440504459	0.00075981890234037
PIGB	22.5638060933333	19.4563498933333	-0.213769365176282	0.106322424208938
PIGC	69.12774936	34.8215728933333	-0.989283584472932	2.89160943697848e-05
PIGF	21.02103306	21.6714498333333	0.0439621028377535	0.584890149313056
PIGG	24.04287085	18.2673156566667	-0.396344523435671	0.0225232021632646
PIGH	18.5371515733333	10.082039911	-0.878632005296953	0.0210716822488836
PIGK	44.8686595733333	30.67963074	-0.548426966263175	0.00327941787744724
PIGL	7.073266045	13.49593116	0.932076088696114	0.00514968710479313
PIGM	28.6453609733333	23.1918267866667	-0.304685054484286	0.030720020779898
PIGN	8.06760294366667	21.32007214	1.40200033278394	0.003016214957153
PIGO	20.52403886	31.5219145366667	0.619040499744775	0.00187021439007832
PIGP	35.0240464433333	16.71751057	-1.06698574321243	0.00151914209238233
PIGQ	25.95108199	36.82961969	0.505071808994831	0.0108941504368638
PIGS	103.856286533333	79.5232970133333	-0.385139069736736	0.0479750436917117
PIGT	103.092220933333	142.0841556	0.462810207720321	0.00110329797735263
PIGU	61.7198871566667	58.9415167333333	-0.0664512386138158	0.335891483318214
PIGV	12.88744421	7.09721329933333	-0.860641611354111	0.000343005543727747
PIGW	60.4220610333333	24.1299930933333	-1.32424789349767	4.31580258751137e-05
PIGX	39.97529563	78.8655630833333	0.98028677710033	0.000112427977596594
PIGZ	3.165489073	1.400084841	-1.17691416263772	0.00573896095222884
PIH1D1	78.17834341	91.7580297233333	0.231065398968694	0.00156410941846815
PIH1D2	2.70180164466667	0.477497575666667	-2.50035644824421	0.0183870965064034
PIK3AP1	18.0071116433333	8.63081441033333	-1.06099818547647	0.000392542365707078
PIK3C2A	26.50511069	21.6994612766667	-0.288611339635589	0.0269030817138747
PIK3C2B	1.469421665	4.59020827033333	1.64331116331539	0.00485990126532812
PIK3C3	15.03190921	27.4197185533333	0.867185504528505	0.000414700980273891
PIK3CA	30.6249921066667	30.66224702	0.00175395355055067	0.979445830384218
PIK3CB	16.90709039	17.0504375133333	0.0121803573560477	0.753294129017806
PIK3CD	6.773959334	3.52996972733333	-0.94034351480897	0.00902505548235522
PIK3CG	25.5856068866667	45.6523907	0.835357958212038	0.000187308935109731
PIK3IP1	6.713194798	27.6806904433333	2.04380851768837	2.68508832164769e-06
PIK3R1	6.906868442	12.3117766033333	0.833935309965097	0.00311647115658584
PIK3R2	31.7770922933333	27.8692181266667	-0.189314591391041	0.178907176383216
PIK3R3	14.3573831933333	14.77427346	0.0412943616362212	0.352999010464214
PIK3R4	40.0927889533333	23.1935622433333	-0.789618361350097	0.00125591213977769
PIKFYVE	15.68030181	12.85889517	-0.28618663596861	0.016236975848975
PILRA	2.42815401766667	0.226172549333333	-3.42436419005486	0.00558184482519352
PILRB	1.09762814033333	0.884806190333333	-0.310955989860674	0.458292068845695
PIM1	68.7927305833333	121.585183133333	0.821639400140691	0.00278880286501687
PIM2	266.237043966667	1012.84065366667	1.92762399278553	5.77656818328702e-07
PIM3	29.0237645066667	42.7208570033333	0.557705933281045	0.0017930073399975
PIN1	160.287957166667	215.8009247	0.429035010447376	0.0105854902694117
PIN4	16.4569033833333	25.77306073	0.647170981147365	0.00280035082156065
PIN4P1	0.366938092333333	0.613148843333333	0.740700653608321	0.27705909132469
PINK1	3.48938369633333	9.43576030466667	1.43516652392492	0.00186775194339341
PINK1-AS	2.06698097966667	2.79702331033333	0.436367164091707	0.018218763046435
PINX1	65.28094894	65.2459931733333	-0.000772721885759194	0.983465610040352
PIP4K2A	87.3856754966667	59.39078198	-0.557157780247721	0.00812785361754239
PIP4K2B	40.65189937	34.7606219533333	-0.225868864848089	0.00828255489947006
PIP4K2C	20.4618613333333	15.0529648166667	-0.442889720503178	0.0133993936794814
PIP5K1A	121.1543687	49.45205106	-1.29274416363328	0.000883386690110407
PIP5K1B	57.4992829133333	11.7725873666667	-2.28811253479201	0.00010785924840131
PIP5K1C	22.55593207	20.5415406066667	-0.134962515996259	0.355924177745157
PIP5KL1	1.40816082166667	6.79296073766667	2.27022840654409	0.0432586844590575
PIR	4.01843595366667	2.166696275	-0.891137155963371	0.00125214264350083
PISD	17.39648179	22.8783887	0.395189878807948	0.0142501620816929
PITHD1	83.1412479366667	82.18371928	-0.0167117806173952	0.610968346232003
PITPNA	31.2646040166667	60.0827038633333	0.94241949414954	0.000553100683472634
PITPNA-AS1	28.28957215	27.6656207166667	-0.0321760646422993	0.781647330858569
PITPNB	72.89169536	113.737173433333	0.64187749534916	0.000195131102826177
PITPNC1	11.9854397533333	21.1424537166667	0.818859977054913	8.53940350184449e-05
PITPNM1	21.8206616866667	1.115726195	-4.28963991954296	0.00407489165125105
PITPNM2	4.14301231966667	2.02166528833333	-1.03513594930065	0.00828357067059407
PITRM1	77.01042456	56.77154295	-0.43988579822087	0.000492797078477292
PITRM1-AS1	1.265099534	0.501324335666667	-1.33543472270239	0.0115883700868104
PITX1	52.27368165	136.109307733333	1.38060905043452	0.00060321252060708
PJA1	9.01389751366667	14.15436377	0.651023950355125	0.00158117212763017
PJA2	36.8504822566667	58.5569131233333	0.668156002975517	0.000484273325049552
PKD1	10.2366502446667	14.75906454	0.527857586132451	0.0317950790144257
PKD1P1	13.2333080633333	34.077855	1.36466077756227	0.00840049925756789
PKD2	14.5866512333333	10.079246738	-0.533260886417631	0.0021313114379716
PKHD1L1	0.0236338263333333	0.651625525333333	4.78511799121665	0.00371289345816082
PKI55	0.540907083333333	9.01476144966667	4.05883662005903	0.00920008117281165
PKIA	3.70251307833333	10.87964491	1.55505473400952	0.00352185387899147
PKIB	0.237894996666667	0.711634984333333	1.58081250619121	0.121173655651769
PKIG	11.5042468266667	8.32635964666667	-0.46640875428633	0.0228922923839673
PKM	800.8811756	515.075951966667	-0.636803025444437	0.00829123286632597
PKMYT1	92.6889836966667	73.70765036	-0.330583512180835	0.049473387406775
PKN1	159.395801266667	136.993482733333	-0.218506366307708	0.127587902183771
PKN2	12.33648492	18.74840376	0.603836389073095	0.00520897762989588
PKN3	8.12622127866667	0.907735024	-3.16224152153121	0.00368204310144979
PKNOX1	10.6872384133333	16.2322328833333	0.602972360414638	0.000207406725810479
PKP2	0.675670959333333	104.054666406667	7.26680510116988	0.000669154210554145
PKP3	54.7442092966667	1.885257843	-4.85987261151066	0.00278119312293814
PKP4	80.43793954	57.8636616766667	-0.475218505228573	0.00202467974722371
PLA2G10	0.500632941333333	0.802299337333333	0.680387383073041	0.1867405582451
PLA2G12A	32.44491289	25.0961922333333	-0.370523807414876	0.00212392046686572
PLA2G15	15.5213168833333	122.5354907	2.98087679512629	5.24565343473828e-06
PLA2G16	83.2360432833333	4.051518268	-4.3606738359092	2.35069945837934e-08
PLA2G4A	22.19048961	36.9878407866667	0.73710958427293	0.00125279492366862
PLA2G4C	0.140139017333333	3.250040111	4.5355269333591	0.0001143115183776
PLA2G6	5.881063193	10.0626558533333	0.774862230586255	0.00130202978534795
PLAA	26.4820029233333	20.7624633366667	-0.351034621559682	0.000695679756135645
PLAC8	47.27565557	16.8185217566667	-1.49104655686468	0.0005987719393589
PLAC8L1	0.444304289333333	0.454811854	0.0337217871809307	0.918882823821383
PLAC9	0.961620640666667	2.658250168	1.46693711491275	0.0831185205039541
PLAG1	10.80626975	9.350151784	-0.208806910568678	0.0356432379220212
PLAGL1	3.226480532	0.317063762333333	-3.34711641623162	3.03869198500321e-05
PLAGL2	34.6979091233333	19.9260814433333	-0.80019070404878	0.00101978528451596
PLAUR	2.352554234	2.97527305266667	0.338794094236749	0.0643036675146946
PLBD2	21.2365369833333	9.23697511733333	-1.20105613989442	0.0159059443017582
PLCB1	3.466295872	2.306560739	-0.587651520015384	0.00111949248889794
PLCB2	0.0708828046666667	0.054390079	-0.382092167811054	0.689805787559031
PLCB3	12.23440585	5.56089384733333	-1.13755533756107	0.00847991809799038
PLCD1	5.66612610133333	4.85001877466667	-0.224372377627851	0.0406961955073189
PLCD3	22.8638836066667	2.62087223833333	-3.12495154489448	0.00112903246943343
PLCD4	7.26651051733333	5.165433641	-0.492373258350989	0.0255263426697232
PLCG1	18.9233830466667	35.33633167	0.900982247841256	0.000527875994057778
PLCG2	5.247535142	9.64804363866667	0.878596509572714	0.00115852351916133
PLCH2	0.244688195666667	0.364722063333333	0.575852971963881	0.286934007253921
PLCL1	2.262868483	3.764497702	0.734304640338972	0.0156011898765669
PLCL2	30.5706624866667	32.1402244733333	0.0722321883715353	0.22598354172992
PLD2	6.123513872	2.66496633266667	-1.2002424489174	0.0267079139404526
PLD3	58.85236211	77.1577624666667	0.390710985900455	0.0389600566374942
PLD4	56.5746116166667	1.68418764266667	-5.07002998606187	0.00202651766251481
PLD6	40.7238921833333	26.17669206	-0.63759265758554	0.00245282085229141
PLEC	13.7528811333333	34.1516141833333	1.31221988449844	0.000355520872042524
PLEK	3.265369154	46.2711911266667	3.82479623310953	0.000949954783711832
PLEKHA2	23.29800993	64.95449665	1.4792226755998	3.24766931818441e-05
PLEKHA3	21.2416267266667	27.4691082866667	0.370915822950186	0.0109529134975912
PLEKHA5	4.82042803633333	2.90569350833333	-0.730278722210409	0.000123012788443672
PLEKHA7	5.30484058866667	35.6628123933333	2.74903917566844	3.93888860887388e-05
PLEKHA8	15.51221737	11.2681626533333	-0.461152630986789	0.00173039819671462
PLEKHA8P1	5.99325680533333	8.23923076166667	0.459169456190059	0.0228943457001472
PLEKHB1	1.45578782633333	12.8451007533333	3.14134619586403	0.000137584264920616
PLEKHB2	38.28327778	94.8958837866667	1.30963115274824	0.000129104171765067
PLEKHF1	8.04070329366667	11.8336131366667	0.55749703673582	0.0160219209575393
PLEKHF2	18.72690931	8.88462879833333	-1.07572941024672	0.00215990296907594
PLEKHG2	3.31998464633333	2.380815766	-0.47972058441061	0.018404921366136
PLEKHG4	2.60798263266667	2.18337475766667	-0.256374484375647	0.0930172637226432
PLEKHG5	2.81036505866667	1.303100957	-1.10880868451617	0.0016029230910134
PLEKHG6	0.0599515866666667	0.441895306666667	2.88183476709718	0.115007802030182
PLEKHH1	0.0384150873333333	0.684125951333333	4.15451701900652	0.0188410100696805
PLEKHH3	85.7193178433333	49.13818942	-0.802775668922011	0.0288170524739488
PLEKHJ1	143.460993866667	321.616796633333	1.16468422351624	0.00137897327595584
PLEKHM1	6.341597254	9.60422249733333	0.598822569516845	0.00425207814631413
PLEKHM1P	4.78151584333333	5.26090687933333	0.13784345781228	0.529597915983549
PLEKHM2	38.67958641	52.7669535433333	0.448062324561029	0.00679206924878827
PLEKHM3	4.17644451	4.10761804233333	-0.0239732348161208	0.740262406441007
PLEKHN1	3.589418761	2.06099463466667	-0.800409496424889	0.0173366123992782
PLEKHO1	12.10663438	45.3874905966667	1.90649687167849	0.00815573776660762
PLEKHO2	27.7815190533333	23.0445285266667	-0.269701234411653	0.0298006068479687
PLGRKT	13.9045902533333	36.5543638	1.39448241169637	0.00407101795856729
PLIN2	51.22847099	30.2809455966667	-0.758535574777987	1.02916029894402e-06
PLIN3	82.17300626	40.5668648533333	-1.01836273761185	0.00410446895937746
PLK1	211.427144	169.436897733333	-0.319412528524775	0.0217531439448026
PLK2	1.34902248033333	12.4107673233333	3.20160602115267	0.00210136813642834
PLK3	6.284968691	3.96343499133333	-0.665154244422995	0.0190414324055587
PLK4	75.89887571	43.9475178733333	-0.788296829947841	1.36567146248174e-06
PLOD1	84.36780146	49.0600352366667	-0.782144236696206	0.00635275518256301
PLOD2	1.217331612	45.53357794	5.2251366982689	0.000441052034102261
PLOD3	73.6517467833333	57.16026376	-0.365707168155519	0.0269750280557788
PLP2	146.652209966667	247.005942066667	0.752146936370135	5.85630606652929e-06
PLRG1	35.0495751633333	55.1421576366667	0.653758761718349	0.000901245787735901
PLS1	30.5249427033333	1.57755154666667	-4.27422953590641	1.0702461126737e-08
PLTP	4.883943404	5.38110010066667	0.139854662225349	0.234448045826735
PLXNA1	13.5851866866667	18.7901641733333	0.467943280812827	0.00448126872013877
PLXNA3	9.99242490833333	5.371152446	-0.895603156866988	0.0129617902642541
PLXNB1	4.34770137	0.438793293	-3.30863947027897	0.000582605364141479
PLXNB2	12.4088992566667	29.77257469	1.26260884369624	0.00070593140864234
PLXNC1	27.98317055	95.9667795466667	1.77797564798584	0.000957669811709331
PLXND1	0.633353322333333	7.13812845366667	3.4944634126833	0.00303854742229968
PM20D2	190.319568333333	179.6798942	-0.082994921324537	0.063823263213758
PMAIP1	85.1956367133333	9.33809832366667	-3.1895788605039	0.000538660753407683
PMCH	1.562754326	0.833066629666667	-0.907587202380216	0.123874941218529
PMEL	1.98415781933333	0.980059152666667	-1.01758604924191	0.001415073423815
PMEPA1	0.195293150333333	1.97333441766667	3.33692221341063	0.0063102019486863
PMF1	42.6560879933333	69.4261600833333	0.702727717488364	0.00082771288547925
PML	13.1977879	13.6417075966667	0.0477281069066034	0.669483650758088
PMM1	22.52340375	48.2816348833333	1.10004966376618	0.0108738791899419
PMM2	101.694060343333	93.0247802133333	-0.128548436142724	0.044162193454538
PMPCA	167.728043866667	136.645559466667	-0.295685347667844	0.0190952506884663
PMPCB	115.074352133333	71.2992215666667	-0.690608089478459	4.79640005559021e-05
PMS1	39.65734948	32.75369497	-0.275930590111017	0.00534974463536011
PMS2	23.5644913533333	23.53944308	-0.00153435264216389	0.966610958331896
PMS2CL	11.6686450333333	6.17354188966667	-0.91846670834617	0.0106708327910923
PMS2L2	1.523050125	2.50341004666667	0.716931193925941	0.190675018936787
PMS2P1	57.03601587	40.9240162933333	-0.478925470408729	0.00340272800291821
PMS2P3	19.14802335	8.27999169366667	-1.20949424490837	0.000394460961942241
PMS2P4	13.0811697066667	7.089858683	-0.883662774450818	0.0153413062809658
PMS2P5	3.33020159133333	2.40650509433333	-0.4686700350871	0.0137490505725785
PMS2P9	0.598699386666667	0.777500951666667	0.377012648830473	0.25616509038525
PMVK	118.491687133333	161.661127166667	0.448186962460059	0.00186302787660248
PNISR	123.2226516	111.394388166667	-0.145590931794025	0.00579024234044406
PNKD	24.8545258633333	24.8387843566667	-0.00091401415052428	0.983182306849338
PNKP	14.5434591333333	61.5546807033333	2.08149811314584	0.00462359342489964
PNMA1	53.69069182	1.242127086	-5.43378730158621	0.00195305888464385
PNN	139.0908653	115.686725033333	-0.265804349207321	0.000604616957671946
PNO1	120.668029	66.7305291666667	-0.854624635160501	7.4157548993713e-05
PNP	150.837795233333	61.7592910466667	-1.28826987146723	8.46258866379271e-06
PNPLA2	75.2450249466667	50.77901274	-0.567363850890737	0.0131145184502369
PNPLA4	4.795394902	1.20548327233333	-1.99203799465491	6.00196388787692e-05
PNPLA6	32.3952480333333	28.94012331	-0.162711134789596	0.226835262175141
PNPLA7	2.998693364	0.397657158	-2.91473695934511	0.00031886908150596
PNPLA8	13.18487383	25.8026189866667	0.968633742104187	0.00162370943997328
PNPO	42.60942993	25.9359690133333	-0.716218477553513	0.000823210149341569
PNPT1	104.440303633333	56.86856629	-0.87697521887097	0.000866211055854978
PNRC1	26.9457578433333	40.6686605933333	0.593859314207814	0.00140097701541829
PNRC2	212.336634	208.162482	-0.0286432288373311	0.523311403003703
POC1A	35.0541163833333	35.9899780066667	0.0380113516622686	0.298545486746451
POC1B	21.5801740533333	36.2683375166667	0.749004115135402	0.00267417114206054
POC5	17.0329965633333	38.3773951666667	1.1719245268469	0.000400562227176101
PODXL	3.687747377	28.5482362133333	2.95258987992838	0.00103545806824513
PODXL2	109.5366945	11.6042868166667	-3.23868448529235	0.000482526451071818
POF1B	6.048021523	0.548449981666667	-3.4630313149095	0.00279589044015346
POFUT1	51.71726297	34.2265903233333	-0.595528348268828	0.000725977692267918
POFUT2	7.61347839166667	13.1998494366667	0.793893835989158	0.00183883982926026
POGK	83.3988597466667	92.8332825366667	0.154614473454623	0.00840212078144059
POGLUT1	28.5650551233333	22.13874132	-0.367678112754696	0.00035326682235623
POGZ	48.4885291166667	31.7188033	-0.612305149246512	0.0291101372948333
POLA1	37.80819861	50.4960089066667	0.417470251875589	0.00278575989738111
POLA2	161.881711266667	75.7666049166667	-1.09530599742991	5.28377804384224e-05
POLB	54.8991412733333	34.27651099	-0.679563318091315	0.00451828185834186
POLD1	56.99490016	86.20479032	0.596935206451384	0.00652028934649201
POLD2	370.736891933333	211.684028633333	-0.808483261087003	0.000754082255761136
POLD3	38.32862539	43.45582833	0.181127426868822	0.00784404411045561
POLD4	22.2806842966667	41.65806977	0.902802451332611	0.00539438753981663
POLDIP2	150.2774381	153.509518266667	0.0306996852968287	0.444255208083913
POLDIP3	56.7190068766667	72.45633345	0.353279530219848	0.00297149077833048
POLE	44.8514007066667	24.3315071633333	-0.882327353418805	0.00750045772309773
POLE2	23.7959931466667	10.0143280003333	-1.24865305384929	7.59051492322808e-05
POLE3	355.235797133333	360.501941633333	0.0212300602396022	0.550198231571039
POLE4	119.667241133333	83.24671622	-0.523562999700585	0.00158682391973979
POLG	59.66031702	77.26585082	0.3730592834245	0.0108174295079403
POLG2	52.1300234	20.77974266	-1.32693671976478	3.48943206537778e-05
POLH	18.6004062166667	29.4710308133333	0.663963393857838	0.00015038778552075
POLI	4.026460474	5.40007856766667	0.423468226554423	0.00206810413109605
POLK	12.3043213433333	15.2885989166667	0.313291114014441	0.0263762779417856
POLL	10.500994077	19.6777442933333	0.906038943452267	0.000253955861894805
POLM	20.52903635	12.7606074433333	-0.685968900368648	0.00274520993336162
POLN	0.299957754	3.62561235866667	3.5953934527984	0.000991818019062851
POLQ	17.7104354066667	34.2739721166667	0.952513719112184	9.98600690572105e-05
POLR1A	45.0130661333333	29.1466224133333	-0.627015129587786	0.00150792376109625
POLR1B	93.6056198466667	47.54705744	-0.977239088883464	7.32209136565547e-05
POLR1C	113.087723933333	85.5543208866667	-0.402529703849508	0.000359831874338001
POLR1D	72.3761117266667	54.8920940133333	-0.398915227634971	0.00126091792770503
POLR1E	71.51087972	54.9816795466667	-0.379211773229522	0.00198640672463313
POLR2A	82.0852613966667	69.6661308333333	-0.236665765837189	0.113198015644771
POLR2B	295.6955871	158.693836133333	-0.897866619950181	6.58161733688122e-05
POLR2C	70.52148313	103.5755016	0.554548085821497	4.38938639312793e-05
POLR2D	132.3602265	94.4966865466667	-0.486134017215602	4.98552964713285e-05
POLR2E	146.411935933333	183.490692866667	0.325673716439519	0.0270846876032355
POLR2F	74.1866220466667	73.4487540066667	-0.0144210345012892	0.826514550293007
POLR2G	254.477529266667	129.265473166667	-0.977201287397254	0.000180459477965868
POLR2H	132.9842277	145.933105	0.13405204827527	0.0165296682376459
POLR2I	55.9788751066667	117.7896841	1.07325879353184	0.000874372808462029
POLR2J	263.750184933333	138.2373938	-0.932024181760446	0.000165923444243919
POLR2J2	0.126463171333333	2.716106416	4.42475079608299	6.13254597417804e-05
POLR2J3	5.461195284	25.82715809	2.24160025278033	0.00253943339386019
POLR2J4	4.989481866	5.05462338933333	0.018713597274535	0.873203577263684
POLR2K	243.596063366667	123.787121733333	-0.976629588040073	0.000917893389107505
POLR2L	464.3796964	279.929451033333	-0.730241617030855	0.000383482857568149
POLR2M	3.17889639333333	2.07343378466667	-0.61650402153457	0.0110886502236676
POLR3A	20.29722632	18.3131219266667	-0.148404836733508	0.152630381090643
POLR3B	32.7325416766667	23.0752551733333	-0.504379030044462	0.00113914526714399
POLR3C	95.4223530933333	81.9662782566667	-0.219296770608751	0.00398899160078821
POLR3D	58.1871012066667	55.59811656	-0.0656633639096436	0.252564620689397
POLR3E	42.29546223	65.08892807	0.621909266457503	0.00296540175030533
POLR3F	34.2774016466667	21.3922365266667	-0.680170429976435	0.000230025407967308
POLR3G	21.17436593	10.9404155656667	-0.952651229306453	0.000889183114537773
POLR3GL	62.5094754433333	37.2088678966667	-0.748428399775566	0.000369346703267824
POLR3H	25.5457911566667	25.0043646133333	-0.0309056717495276	0.614480083717342
POLR3K	260.5279799	182.200096933333	-0.515914595137133	0.000967864378242343
POLRMT	78.24354362	69.25755662	-0.176000220167405	0.22647400378868
POM121	53.12424745	24.8645908333333	-1.09527780864534	0.00978889462125993
POM121C	47.6104975266667	27.00384963	-0.818114614574961	0.0146049953365184
POMGNT1	34.55244425	44.9754798933333	0.380350904382058	0.00906442915537005
POMGNT2	15.1182019666667	17.2397914666667	0.189455756025246	0.0968106788013675
POMK	14.24753643	7.93485787166667	-0.84443619455534	0.0609054493376127
POMP	142.917907333333	120.2852046	-0.248727496516359	0.0728041522597825
POMT1	35.39467147	58.1206500866667	0.715518655250356	0.000552914589857576
POMT2	9.578217406	4.64640013366667	-1.04364378223111	0.000955066403086503
POMZP3	4.574943647	5.102725002	0.157513920793521	0.414011487465999
PON2	4.86724263933333	59.83641794	3.61984720997926	0.00037809902697987
POP1	43.77216496	14.3294962433333	-1.61102584884404	0.000329375637079099
POP4	32.9258407066667	49.5516235366667	0.589712049666285	0.000154385925578495
POP5	143.581271166667	42.12818111	-1.76901004156359	3.38939273369254e-05
POP7	261.014861366667	113.413004533333	-1.20254587487096	0.000160671524503991
POPDC2	0.34641901	1.12046318233333	1.69350523732878	0.00569636305655431
POR	63.0782718866667	48.9926632766667	-0.364577416416243	0.0366860449074243
PORCN	18.4624110266667	12.0231054366667	-0.61878139189236	0.0126771805572647
POT1	46.9742008633333	55.7418833766667	0.246893129895538	0.0155849438355366
POU2AF1	25.50361706	307.261257433333	3.59069209153568	0.00041843639834943
POU2F1	8.61884532166667	7.127335996	-0.274131665136715	0.295375910360989
POU2F2	0.693951467333333	3.34565419233333	2.26938166162396	0.000975703017354943
POU6F1	0.557314887	2.12987743233333	1.9342058140069	0.00125381276338426
PP2D1	0.468432400333333	0.548509597333333	0.227675996836412	0.346311305459378
PP7080	37.4126501266667	17.8029611933333	-1.07140893608448	0.00157716722820318
PPA1	375.761931733333	713.296302966667	0.924682580657688	0.00113191672206571
PPA2	137.815234933333	119.850037933333	-0.201505015522922	0.0532088627642905
PPAN	10.7989021883333	6.26862860966667	-0.784662892396696	0.021005793515062
PPAP2A	7.46714340033333	13.7140544966667	0.877026818096058	0.0205129776214775
PPAPDC1B	28.6366200466667	37.2961341133333	0.381164874670763	0.0117878491743098
PPAPDC2	4.77848984766667	4.41349605266667	-0.114632846044593	0.199174491390895
PPARA	5.28004795466667	5.862646226	0.151000969199507	0.14506076638473
PPARD	11.93823629	9.56689394233333	-0.319467204087543	0.00683504694596744
PPARGC1B	4.85094050266667	7.68038195233333	0.662913574434718	0.00339224106501159
PPAT	136.808407833333	76.1834645466667	-0.844607093622211	1.27519270505399e-05
PPCDC	20.7418050566667	25.5301058366667	0.299658068315222	0.0264742468143579
PPCS	19.3411330366667	36.2982477466667	0.908227592736213	0.00122304198362405
PPDPF	50.32858993	207.5033486	2.04368453511255	9.93885320798688e-05
PPFIA1	38.91211206	18.5892445566667	-1.06575114645555	0.00300159537544542
PPFIA3	6.872753343	0.900410543	-2.9322333285832	0.000663040579328793
PPFIA4	0.377301684333333	2.95896138633333	2.97130042417459	0.000996524011528868
PPFIBP2	5.69541998833333	7.563032	0.409162490897102	0.00752803307057372
PPHLN1	70.84821249	49.8018094033333	-0.50853329485362	2.68801966721298e-05
PPIA	2622.532554	1846.03299233333	-0.506532344279534	0.00435090040315286
PPIB	496.1164601	597.617958366667	0.268544678026861	0.00178895605384968
PPID	73.3511244333333	92.1518356833333	0.32919382311311	0.00266293065598105
PPIE	45.8763294	29.48115348	-0.637956992401615	0.00115820056180507
PPIEL	0.52851497	1.41528623033333	1.42107761498466	0.0221953422790589
PPIF	162.0344436	216.048763533333	0.415056455431803	0.00126868923055693
PPIG	158.2137555	112.160924966667	-0.496304884681072	0.00448372289717811
PPIH	233.5693216	180.8081505	-0.369391081147618	0.00111100619900293
PPIL1	106.5461432	65.2242536533333	-0.707997935001928	0.000101746535350905
PPIL2	17.8812518366667	29.1240839666667	0.703764932979979	0.00112851003433498
PPIL3	60.8459573233333	32.0662428866667	-0.924106084696625	0.00103452826502676
PPIL4	49.1353097166667	9.36434544266667	-2.39151008936715	5.9880762526179e-05
PPIL6	0.206004850666667	0.0917974796666667	-1.16615185846512	0.155466556507755
PPIP5K1	6.82309508666667	9.919885728	0.539897179760443	6.42272928418059e-05
PPIP5K2	23.6583297166667	51.4736616533333	1.1214861917096	0.00698530525643494
PPL	1.553793115	2.86831361133333	0.884408347812188	0.130449746005985
PPM1A	6.42194759733333	10.6900875686667	0.735190873124679	0.0110537422220159
PPM1B	32.9798870366667	30.49576479	-0.112977560159557	0.00125612517971957
PPM1D	18.55259593	18.97089826	0.0321669242528985	0.0563324782636188
PPM1F	6.13952916866667	10.8258579533333	0.818281436790202	0.000238392263602483
PPM1G	356.470015366667	275.3178978	-0.372682329484004	0.00803342707912947
PPM1H	0.492292592666667	6.25469600433333	3.66735182991022	0.000128554776042512
PPM1K	15.1507355866667	23.9477967266667	0.660505089542529	0.00079377701935248
PPM1L	0.587379732	6.78559668366667	3.5301102926507	0.00293008001370902
PPM1M	20.8052130833333	9.57487614966667	-1.11961933317273	0.00453615856005085
PPM1N	1.878340423	0.128253051	-3.87239350354732	0.0095341093011592
PPME1	50.4711541533333	15.08716908	-1.74213695052055	0.000447875176131966
PPOX	19.1613475666667	22.2479494833333	0.215473348435667	0.255181622074977
PPP1CA	469.167474233333	311.241308933333	-0.592069447657981	0.000335619322852299
PPP1CB	115.905198933333	130.3010627	0.168903570230124	0.0589921475980993
PPP1CC	372.819822233333	165.826183433333	-1.1688067459843	1.21110225124935e-06
PPP1R10	5.81183841366667	6.278687051	0.111468313435372	0.306419016405651
PPP1R11	10.5020860226667	6.108025005	-0.781898044596554	0.00129532100941683
PPP1R12A	46.2579701666667	51.3807601333333	0.151526272949204	0.016102277318929
PPP1R12B	2.29833752	13.2054816133333	2.5224743344258	3.33177498351977e-05
