CTRL MM1S	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
IGF2BP3	0.615347754333333	13.22105333	4.42529135379326	0.000183151247379341
IGF2R	56.5093645366667	111.0007536	0.974007600381368	0.00390039905123414
IGFALS	0.458754909666667	0.541925156333333	0.240370021042256	0.402880004852593
IGFBP3	54.15525896	0.750559024333333	-6.17299210244321	0.000581097993940635
IGFBP6	4.762240458	51.60031808	3.43766758587226	0.000773172316929622
IGFLR1	37.3708161133333	9.45516710066667	-1.98273720981592	0.000246069848146299
IGHMBP2	13.23751565	24.45673867	0.885599642058981	0.0019890707536835
IGIP	5.223291721	1.30268141866667	-2.00347497628308	0.00139768393820561
IGJ	6715.893746	2356.55289566667	-1.51090134043723	0.00234475234870681
IGLL5	25412.4032633333	1520.84731266667	-4.06258559390936	0.000794658331488272
IGSF6	0.335058368666667	1.01858960966667	1.60408855940859	0.21091948545296
IGSF8	57.12675211	49.7049180933333	-0.200777901649057	0.17482577052908
IK	175.127694566667	133.0022151	-0.396956975111221	0.0055008861676178
IKBIP	5.827003181	25.2656967233333	2.11635396068693	0.000811963080108891
IKBKAP	38.0993791033333	62.7203205166667	0.719165445361055	0.00452973951418294
IKBKB	22.3708121133333	25.5620469566667	0.192385738405595	0.067239549776084
IKBKE	55.71387343	29.9252271566667	-0.896674422426808	0.000310094612166634
IKBKG	23.5067620866667	23.120321	-0.0239144020221742	0.82797805642876
IKZF1	46.2441524633333	33.6356841466667	-0.459278346760169	0.000449956155335305
IKZF3	40.4869080866667	42.0807549066667	0.0557051148938542	0.22420597658632
IKZF4	1.85018882066667	3.82609435333333	1.04819993945683	0.00828396980505938
IKZF5	15.88410687	12.3915808866667	-0.358223717998587	0.00136921391826818
IL10RA	44.0316743566667	4.471935615	-3.29957038336639	0.000237405006340418
IL10RB	78.3029283933333	79.1174343466667	0.014929379725342	0.801516535175595
IL10RB-AS1	17.24278082	9.33069299333333	-0.885936323483645	0.00723012715247285
IL11	0.147768742666667	0.713566275	2.27170630102855	0.100084618490616
IL11RA	3.66386022966667	3.34865002966667	-0.129784861398742	0.439152347433741
IL12A	13.0517195866667	2.56421430766667	-2.34765114959817	0.00109628470618983
IL12RB1	19.41130439	7.59891396666667	-1.35303191764363	0.000116766752055841
IL13RA1	1.20964319633333	0.202823301	-2.57628625573118	0.0455143193919243
IL15RA	13.6652256633333	22.63665954	0.728151793119278	0.000601051183426247
IL16	45.29931892	5.55359775866667	-3.02799476621779	4.44224323261734e-07
IL17D	6.41734684266667	4.69539537166667	-0.450730315771925	0.183189729927621
IL17RA	6.273698733	4.332095443	-0.534251223533747	0.031409907401942
IL17RB	16.5599313366667	16.52195534	-0.00331225402378745	0.939418549879733
IL17RC	2.249870285	6.40751768733333	1.50992372986997	0.0236905121815735
IL18BP	2.11426180233333	6.40969963233333	1.60010271954755	0.00057654259780749
IL20RB	1.33751897866667	1.937593678	0.53470670019598	0.138140360043175
IL21R	10.469446601	4.45363125166667	-1.23313116859247	0.000111585427662586
IL23A	51.0482655633333	2.947201039	-4.11444456408209	0.000937679118979666
IL26	1.93250778266667	0.760280927666667	-1.34586971890528	0.00754263133313434
IL27RA	10.49737365	55.9836792466667	2.41497788042205	0.000163692413488566
IL2RG	372.339284333333	270.462821633333	-0.461187546481714	3.55611758897505e-05
IL32	1.804198205	843.428576966667	8.86876425506921	0.000803621152385873
IL4I1	1.54179955166667	2.84927861966667	0.885981490368996	0.0751672461966589
IL4R	5.514997355	15.1331909533333	1.45628412431136	2.48244691642172e-05
IL6R	290.335204	52.6563535233333	-2.46303999093912	2.16586720098964e-08
IL6ST	142.452172166667	15.62425347	-3.18861845633764	0.00143628383500281
ILDR2	2.015407394	0.271338441666667	-2.89290613435344	0.0119059609036779
ILF2	376.595502033333	578.730093133333	0.619874895277651	8.53783236025224e-06
ILF3	198.774386233333	276.6709059	0.477039075930665	3.67593221246851e-06
ILF3-AS1	11.41694693	30.28564973	1.40745745934907	3.21778132727213e-05
ILK	54.1101500366667	104.834823166667	0.954146872276965	0.000907771774655761
ILKAP	91.9802067466667	77.6835342	-0.243714603079366	0.000166156456383493
ILVBL	46.0023000966667	35.9774197366667	-0.354614275446641	0.0124415286966811
IMMP1L	25.72150111	29.8455762633333	0.214542268867015	0.245945562650428
IMMP2L	3.33485633233333	13.2520605933333	1.99052018941367	5.89037756693618e-05
IMMT	157.242959566667	176.3491941	0.16543955980946	0.00982608052645769
IMP3	143.260247966667	242.4712923	0.759175603378044	0.000121450531017429
IMP4	188.5833333	227.045175033333	0.267777199671275	0.00908583889814948
IMPA1	15.8300312166667	20.3267989166667	0.36071893564556	0.00827028343903128
IMPA2	52.5891427366667	164.7116636	1.64710583459345	2.01056385233824e-07
IMPACT	13.8822158266667	0.045039524	-8.26783056808892	0.00120772794071749
IMPAD1	56.2884779066667	34.14443166	-0.721189316705162	0.00161461607236137
IMPDH1	101.915205093333	124.355113733333	0.287096526921508	0.00416401538063013
IMPDH2	327.927093366667	610.687255866667	0.89705863634646	1.24357725669778e-07
INCA1	3.23238393366667	5.81448975333333	0.847054026899619	0.00106453032003834
INCENP	56.42855413	58.8117983333333	0.0596802217126471	0.320885454703998
INE1	3.160511146	3.72258602266667	0.236147284676602	0.379863916651899
INF2	8.91749533566667	31.03869167	1.79935728572912	4.148283010277e-06
ING1	17.9027609433333	30.41715132	0.764702950173902	0.00123681678837778
ING2	15.0727686833333	6.318632633	-1.25426015203667	0.000800296166203228
ING3	40.8021301233333	20.2512147333333	-1.01063602365362	0.000397645402585314
ING4	25.5623076766667	33.7798129333333	0.402143255090557	0.0102609886088851
ING5	17.5958163433333	17.47483504	-0.00995361145694174	0.715635817274146
INHBE	0.221224571333333	3.94194359833333	4.1553235951223	0.00700811154306048
INIP	39.8084085566667	101.582116136667	1.35150133103477	0.00168188367971518
INO80	27.2496268433333	26.4289401033333	-0.044117904925458	0.508211097310904
INO80B	0.786996072333333	1.16711058866667	0.568512928186401	0.122968429871704
INO80C	28.15431492	54.5131013	0.953246952698738	0.00277822810384367
INO80D	5.451075025	4.294054459	-0.344200288556048	0.0408217954871243
INO80E	83.39824381	110.347777	0.403968657235958	0.00564479324707408
INPP1	3.54067061166667	20.9226601533333	2.56297174942032	8.93064479201756e-06
INPP4A	86.5113540266667	28.3659696766667	-1.60872830641536	0.000119665562828823
INPP5A	3.89915456466667	9.95737385466667	1.35260395276645	1.86217825631817e-05
INPP5B	11.3016225566667	22.0412035366667	0.963673089869731	0.00099823989928564
INPP5D	37.08538181	37.1961849533333	0.00430403587134621	0.880854197890483
INPP5E	17.13763912	28.4799791633333	0.732779713224842	0.00891956902919303
INPP5F	7.748847018	7.555450337	-0.0364639132609785	0.456033416846168
INPP5K	30.14904579	12.5305973833333	-1.26665714659865	3.42468932064916e-06
INPPL1	60.8516594933333	87.6886169966667	0.527092968817504	0.00998631104095869
INSIG1	353.027576566667	181.572941166667	-0.959231661667217	0.0113827286180708
INSIG2	42.1791468966667	21.4826414133333	-0.97335852407402	0.00146928322825941
INSR	16.9625924766667	18.6159662333333	0.13418381806759	0.142620138115617
INTS1	38.4404256666667	44.64736313	0.215950660642411	0.0198227284196343
INTS10	140.6070294	124.698220733333	-0.173227841099547	0.00549573716721032
INTS12	44.3342542233333	54.28025374	0.292005657657586	0.00989854498166157
INTS2	14.6838073	16.7033176833333	0.185908598573517	0.0260784571172556
INTS3	41.63183813	59.7716802166667	0.52177484053621	0.0119178112499454
INTS4	21.9426597366667	54.6669594833333	1.31693072684051	0.000343480017621444
INTS5	34.3170885533333	55.30290684	0.688428153196461	0.0004399359454892
INTS6	10.68064851	10.8479219966667	0.022419462181481	0.74974660290706
INTS6-AS1	3.67499323033333	1.70297484166667	-1.10968447038021	0.0741614397633363
INTS7	83.9525106366667	24.01169814	-1.80583603370087	0.000335517035071508
INTS8	32.74932418	49.4408532766667	0.594238506974617	0.00449168902130441
INTS9	17.82502079	35.9169123733333	1.01075957361346	0.00047414703894894
INVS	8.963765928	20.5841615466667	1.19935780348408	0.00221035299281022
IP6K1	42.3798531233333	48.5323043033333	0.195566772834494	0.0387817587085762
IP6K2	21.6282190366667	53.7854491966667	1.31430105492951	0.000692320330307264
IPMK	8.936511949	6.022287671	-0.569400212377217	0.000479382136212051
IPO11	17.4086786266667	15.5348833066667	-0.164295297651427	0.198563599082706
IPO13	24.7023645133333	26.90044802	0.122981057330275	0.130018621324156
IPO4	32.40834442	33.7604755733333	0.0589699045109399	0.365058443807283
IPO5	187.540968033333	232.810721633333	0.311951715689984	0.00045049419647646
IPO5P1	3.13152932333333	11.9559731466667	1.93279226843958	0.0035180523582704
IPO7	133.580325233333	166.828776933333	0.32066063430497	0.0142573669042902
IPO8	41.95935529	43.1011604033333	0.0387342002863612	0.544128251343241
IPO9	44.31827921	15.1210101	-1.55134734913279	1.15895534882726e-06
IPO9-AS1	0.712742342666667	0.400557094333333	-0.831372739510127	0.195338670860215
IPP	11.8054141166667	12.95005287	0.133509337796458	0.045380458897296
IPPK	10.0009307336667	20.1528073966667	1.01084655785343	0.00610335765484847
IPW	5.89459884	7.52330089166667	0.35197215839753	0.0157911937570525
IQCB1	68.0616754666667	55.8381378	-0.285591837883612	0.00567310786556811
IQCC	7.67329387433333	8.17887566233333	0.0920565229243455	0.0740373135604141
IQCD	0.210954101333333	4.34817662933333	4.36540950437988	0.0128346812736836
IQCE	8.38508593333333	4.56051973633333	-0.878627319659244	0.000281514438308194
IQCG	4.847951336	2.93018352766667	-0.726384188506503	0.0754987194348517
IQCH	0.660846794333333	1.87516574066667	1.50463036480794	0.000853736919534063
IQCH-AS1	2.11590640433333	2.954652253	0.481712530551449	0.00830889556489375
IQCK	1.003195498	0.971733354	-0.0459703847282847	0.876959383764784
IQGAP1	109.264944066667	110.027663733333	0.0100356900204646	0.883387601643751
IQGAP2	65.8899470066667	0.017020139	-11.9185998318418	0.00108078423551234
IQGAP3	11.4650771866667	13.7586780433333	0.263095792511713	0.105023145392173
IQSEC1	37.66706366	33.30000276	-0.177781275350325	0.00112960002439345
IQSEC3	0.0638013223333333	1.36862384566667	4.42299585338754	0.000668211404401667
IRAK1	255.312370433333	288.185518733333	0.1747344010714	0.0177608082296148
IRAK1BP1	5.31216122966667	6.63910344833333	0.321689496978898	0.0678240552448213
IRAK2	1.32654667266667	8.151347421	2.61936312148325	0.000112432582045773
IRAK4	19.5255339466667	20.87806224	0.0966258160119334	0.0558553437512966
IREB2	47.43121419	52.8138073166667	0.155078347814838	0.13121051160823
IRF1	64.0140173633333	19.07359567	-1.7468110116754	0.000111389938536794
IRF2	110.540779533333	30.3676301266667	-1.86397246070801	0.000369760814199035
IRF2BP1	21.1316429333333	26.6947171533333	0.337149325228066	0.0159984484208584
IRF2BP2	80.7483531633333	79.1012788933333	-0.0297318167200913	0.606277605855254
IRF2BPL	62.8750313166667	20.5115091533333	-1.61605357014267	0.000878488030561882
IRF3	65.8897730066667	31.1525439333333	-1.08070457731562	0.004559626019402
IRF4	283.422820566667	155.312258	-0.86778422674607	0.00278906861336084
IRF5	72.0889920666667	25.8723570933333	-1.4783674815579	0.00192649696462553
IRF7	18.8057822733333	9.386843773	-1.00246426654995	0.00113505908075947
IRF9	16.05704587	7.02856976233333	-1.19190344281218	0.000151272906412017
IRGQ	6.17752106033333	3.469334623	-0.832369026349472	0.00414932290942388
IRS1	12.1331398333333	3.79105383266667	-1.67828209378129	0.000155540640986771
IRS2	8.45368367533333	0.0523603836666667	-7.33496065102464	0.00139670142185929
ISCA1	92.5917095933333	109.964269033333	0.248079891923689	0.0276181755876269
ISCA2	17.1477932066667	50.8043396533333	1.56692881152424	0.000478193108859571
ISCU	424.642003866667	167.481446366667	-1.34224580151804	3.26626285817843e-06
ISG15	11.5619397233333	135.383979666667	3.54960166991371	0.00018548563293669
ISG20	186.224084566667	12.74886123	-3.86859937859728	0.00160918823040556
ISG20L2	129.923039933333	177.588753333333	0.450882924797213	0.00024037851915164
ISL2	2.321109222	8.78493511366667	1.92021721872991	7.50900446141713e-05
ISOC1	72.0543265066667	24.3539358033333	-1.56493011676881	0.000936685984798165
ISOC2	72.3360174766667	65.19929879	-0.149857722788587	0.0118764886490321
IST1	73.0688071766667	43.9162551133333	-0.734500619897799	6.71132437728936e-06
ISY1	9.640290973	19.1121976133333	0.987345078834113	0.00631679767569932
ISYNA1	1.083743792	37.67505336	5.11951392073886	1.35882312294073e-05
ITCH	40.8150376566667	43.07210498	0.0776530429927784	0.182302778621363
ITFG1	68.9204891566667	41.9009509566667	-0.717949954228777	0.00117037853497119
ITFG2	17.5662423733333	14.3131956433333	-0.295459802731998	0.00868939925269311
ITFG3	16.9573893	20.2149205333333	0.253506457512965	0.00280941192637006
ITGA3	10.496107692	2.75561146966667	-1.92941003427039	0.00133514612000986
ITGA4	77.1438963166667	86.8505391133333	0.170982790113397	0.0858599562599995
ITGA5	1.74424678166667	6.422456294	1.88052099564509	0.00418540028313462
ITGA6	26.7021014166667	1.09763476966667	-4.60448329182253	0.00168709201865103
ITGA7	0.526838970666667	0.841318900666667	0.675290688782015	0.0871481060680779
ITGA8	110.329682066667	0.0637922286666667	-10.7561526700148	0.000420134394839242
ITGAE	20.7198360166667	9.372538161	-1.14450088544471	1.27718547754239e-05
ITGAL	86.1814572033333	15.8730790366667	-2.44079548533915	0.000608289447889634
ITGAV	13.1578546033333	11.8593260066667	-0.149902255424726	0.223930940366417
ITGB1	87.08025825	198.152572666667	1.18619410713366	0.00149543936586235
ITGB1BP1	107.2353652	93.51949216	-0.197441770603909	0.00646044958605536
ITGB1BP2	0.500837861333333	0.638052531	0.349331577916988	0.451172664145339
ITGB3BP	100.88867289	108.8390042	0.109431454799303	0.148912861330098
ITGB4	5.013339637	1.20106119733333	-2.06146231304602	0.00349825337725811
ITGB5	96.46426326	0.169036277666667	-9.15651785824631	0.000775176846102343
ITGB7	8638.012859	9.89798332066667	-9.76934913779396	0.000656079368099916
ITIH4	0.705244617333333	0.916469311666667	0.377962822652413	0.151611929718425
ITM2A	109.234846566667	197.545147466667	0.854749250147106	0.000121142029481914
ITM2B	85.1758968466667	96.40746552	0.178699635942897	0.007740031224313
ITM2C	1417.42214733333	584.157177633333	-1.27884098794378	0.000895094052296214
ITPA	56.1083652066667	84.2415919	0.586316820457303	0.000552191639477828
ITPK1	15.6059748266667	66.9084651766667	2.10009027244865	4.20565881144116e-06
ITPKA	3.10408361666667	10.5643025933333	1.76695820437414	0.000792393285625603
ITPKB	26.24057536	34.8065165866667	0.407558083976283	0.00638177545511258
ITPKB-IT1	4.343087499	0.208298157	-4.38199903893337	0.00395531456392562
ITPKC	3.017124001	3.23251434366667	0.0994827806020603	0.634179096974718
ITPR1	1.64795997333333	13.50798307	3.03505916928823	0.00450730089076237
ITPR1-AS1	0.55635906	1.226558467	1.14052783787111	0.158896682712745
ITPR2	17.66455258	15.85501267	-0.155918177790519	0.266128340068236
ITPR3	52.7449804266667	48.5475175166667	-0.119636278477689	0.189172626854457
ITPRIP	4.64602107066667	2.26305143533333	-1.03772632208524	0.00417545634030002
ITPRIPL1	20.9164030466667	40.39126552	0.949408573144814	0.000686737387518169
ITSN1	12.9754124633333	11.7667572633333	-0.141063609137587	0.00703099531798018
ITSN2	23.1222751633333	17.66932712	-0.388036261244705	0.00418505739996076
IVD	31.1923478133333	68.70913902	1.13930985818911	0.000436727819330914
IVNS1ABP	88.5605732833333	116.170771366667	0.391510665162457	0.0131907570879073
IWS1	64.7688081066667	61.9582389833333	-0.0640030559471461	0.286270128828124
IZUMO4	94.4795383866667	12.1116737	-2.96360367256904	0.00381699673983078
JADE1	35.8654334666667	21.3186860233333	-0.750475546803761	8.27035513985505e-05
JADE2	23.4892446233333	18.0562590133333	-0.37950130036776	0.00149657753623826
JADE3	7.84013926966667	14.6361961366667	0.900589466936905	0.000131070327682564
JAG1	7.00709316	4.230988423	-0.727821338993271	0.0274240631738963
JAG2	0.315555455666667	0.305230644333333	-0.0479937543565534	0.863440438834092
JAGN1	39.5708927933333	72.58131279	0.875158535737331	0.00116305196259191
JAK1	93.4803454366667	49.75258698	-0.909891522034214	0.000188045194464752
JAK2	7.13899840266667	1.62895276533333	-2.13177690846517	0.000691104090983951
JAK3	12.0465038466667	20.5402326866667	0.769838018871153	0.0001365308757575
JAKMIP1	35.1074044033333	0.5181483	-6.08226645420578	0.000847315655485265
JAM2	0.788550785	0.433681923333333	-0.862566361580366	0.0767000999715683
JAM3	2.67765445866667	5.84624800633333	1.12654123340866	0.00482527838211009
JARID2	25.3137138366667	20.5765545733333	-0.298917752882267	0.00377587927016654
JARID2-AS1	0.718484357	0.331520648	-1.11585801827571	0.259003668483085
JAZF1	10.9906653966667	23.5450696533333	1.09914625801723	1.02538233624309e-05
JDP2	0.300540825	1.23864502	2.04312990573771	0.00217541346270205
JHDM1D-AS1	0.30371869	0.735737848333333	1.27645611871808	0.0134093041349929
JKAMP	21.6396949433333	16.0203961633333	-0.433770337371049	0.0144287246384295
JMJD1C	22.4359877333333	14.42928843	-0.636814543239437	0.00325577753010337
JMJD4	16.35365799	21.9085513066667	0.421880715725991	0.00941627081914618
JMJD6	23.55118681	17.75977091	-0.407186791158254	0.000495063759428817
JMJD7	4.193661184	3.71124349166667	-0.176307649142628	0.59217069505054
JMJD8	32.09103039	37.24690223	0.214950330823263	0.0311008541394835
JMY	9.22513634766667	8.84760305	-0.0602835742487123	0.294029516382115
JOSD1	61.24372424	23.3524571433333	-1.39098765784821	5.13980533846957e-05
JOSD2	25.3759226666667	19.25954884	-0.397886371470007	0.0350965239631004
JPX	8.38635883966667	9.314159665	0.151381051054625	0.256953485600443
JRK	11.0380639	14.9944080166667	0.4419374228231	0.00177494522562953
JRKL	9.19594529233333	18.3765195333333	0.99879376123403	0.00155311328778956
JSRP1	478.107284533333	96.5054312866667	-2.30865234295652	0.0025147686297467
JTB	399.6413908	500.064538233333	0.323408290267063	0.00259346872335838
JUN	24.3834409666667	9.166497621	-1.41145921956486	0.00945898601884715
JUNB	27.8061756666667	84.4997836266667	1.60354231048312	5.7618235640924e-07
JUND	80.66943546	95.9810036966667	0.250726740031506	0.0913043967275238
JUP	36.5407907833333	4.16100309033333	-3.13450459085753	0.000427881270945477
KANK1	29.24273263	10.82325593	-1.43394356594476	0.000248135435207638
KANK2	25.6296754766667	7.524354904	-1.76817540761568	0.00152499130995228
KANK3	1.84838916	3.98956106533333	1.10996149486632	0.000963993455513502
KANSL1	9.52586082333333	14.68491733	0.624413768297883	0.000880534137344187
KANSL1-AS1	1.994928097	1.74255386966667	-0.195133491914588	0.665805712407432
KANSL1L	9.150201761	10.4593642023333	0.192919696418252	0.115357561750649
KANSL2	32.82360311	65.59303199	0.99880894916879	0.00199820469384485
KANSL3	27.6983898266667	30.63777092	0.145509225023726	0.0756845125819087
KANTR	1.64232666	1.48635244066667	-0.143964863619552	0.724644556927636
KARS	146.602389233333	221.1945834	0.593407441575795	2.55433179174278e-05
KAT2A	84.16333239	90.9160139733333	0.111342605237541	0.158328162272396
KAT2B	44.2309223433333	10.7961099433333	-2.03454375310599	0.000971828164236274
KAT5	31.3291048066667	58.8634198233333	0.909867814893107	0.00070161260691678
KAT6A	25.81896296	27.1741388766667	0.0738032635357775	0.247775166451056
KAT6B	11.6604136666667	11.8805862	0.0269870511882916	0.781407218366842
KAT7	27.1737035366667	53.4358843866667	0.975597690618868	6.25703779663301e-05
KAT8	33.8368919333333	56.7263878333333	0.745422943741723	0.00024081365083962
KATNA1	14.7909711133333	43.5798680166667	1.55894505032995	0.000206020151696922
KATNAL1	2.94134154566667	2.103234156	-0.483864842003395	0.029009133049388
KATNAL2	0.808772229666667	17.91299779	4.46912952520544	0.00041721338879668
KATNB1	41.8490790166667	14.6286442566667	-1.51639980278538	0.00128554461237048
KATNBL1	28.5484147666667	26.68687341	-0.0972803463828603	0.141133423102338
KAZALD1	0.568697746333333	0.580521841666667	0.0296882612404555	0.945245564156083
KBTBD2	39.7775391366667	34.77107647	-0.19406629383437	0.00162919590150255
KBTBD3	2.551144317	4.508082653	0.821369452894105	0.0126663598000184
KBTBD4	13.0060779933333	16.0471576666667	0.303131804064483	0.0181641695966827
KBTBD6	3.30778689966667	12.4069019633333	1.90720471695877	0.00132510844462842
KBTBD7	4.82603825033333	5.52768632333333	0.195836400056141	0.195712262329603
KBTBD8	30.8523895433333	13.0984114	-1.23599038203654	0.00183542805465072
KCMF1	26.8015147766667	22.2680494833333	-0.267339347461719	0.00367346414269427
KCNA3	30.1308554066667	13.8033255933333	-1.12622573820963	0.000138379029552073
KCNAB1	2.37848888233333	1.59082428333333	-0.58027079216963	0.00950163956221474
KCNAB2	80.4644467166667	137.179437733333	0.769640874407729	0.000567394910558775
KCNAB3	0.553901520666667	1.10003521933333	0.989848310251917	0.0743126910995138
KCNC4	2.076259685	1.16299262766667	-0.83614494640999	0.0516621138444281
KCND1	0.686002531	0.639150001333333	-0.102059343971031	0.596561079794836
KCNE2	0.258770303333333	0.633364175333333	1.29136320511674	0.339459151915551
KCNH2	18.2831682833333	0.513787341	-5.15320094122127	0.00116150248701439
KCNH4	1.86734875766667	13.0117545466667	2.80075220825462	0.00200090877574655
KCNIP2	0.306959202666667	0.299719873333333	-0.0344321757483988	0.938996263697459
KCNIP4	1.514613366	1.07170073666667	-0.4990474635321	0.198289231279403
KCNJ11	6.53468206366667	0.0742217543333333	-6.46013113355768	2.59697804831745e-05
KCNJ14	0.767966989666667	1.468851932	0.935572767463447	0.0155495010047042
KCNK12	0.385355744666667	11.5683881633333	4.90785315787694	0.000537472743464598
KCNK6	0.3257233	3.51730882166667	3.43275318095172	3.39433979896528e-05
KCNK7	0.408075312	1.861775375	2.18977168357823	0.0299107780036216
KCNMB2	0.703694112333333	0.136432461666667	-2.36676149361369	0.0497621013637032
KCNMB3	1.35756224266667	2.341561534	0.786452605728931	0.00339567248911614
KCNMB4	0.754228579	3.31340667733333	2.13524156344381	0.000229433550304738
KCNN3	15.3843655666667	1.19765213733333	-3.6831841120705	0.000636706347594623
KCNN4	1.09204220233333	0.935216836666667	-0.223655802773785	0.545942218459944
KCNQ1	29.67978578	13.0770934866667	-1.18243875581935	0.002579523189348
KCNQ1OT1	0.265980836	1.09586506766667	2.04267596424287	0.00746703611690744
KCNQ5	14.09093338	19.1678205	0.443919124381854	0.0043757826544989
KCNQ5-IT1	1.10009325466667	5.35828452866667	2.28414536545332	0.00236890274403625
KCNRG	0.708418861666667	1.01944082633333	0.52510350673553	0.413098793410513
KCP	3.42986269266667	0.078368109	-5.45174032644972	0.0110083186592149
KCTD10	46.2679549233333	36.8778321066667	-0.327259483901417	0.00794129083127674
KCTD11	1.37501489433333	4.99267390333333	1.86036543389418	2.08809987705154e-05
KCTD12	15.26005727	0.0958619896666667	-7.31458577701331	0.00297214801985916
KCTD13	9.548511806	15.0357532266667	0.655049339617836	0.0206123540144509
KCTD17	11.3236210166667	8.66133370966667	-0.386674270888561	0.010378305562849
KCTD18	14.2613859566667	11.0844345666667	-0.363579015174547	0.00606205046459566
KCTD2	18.5993189933333	17.4763555566667	-0.0898454357537519	0.191788786544432
KCTD20	96.9146102466667	118.411242833333	0.289019988615036	0.0212011757943192
KCTD21	3.58697052433333	4.41286626366667	0.298950135554096	0.0286944631048125
KCTD21-AS1	1.18895129	5.02521552766667	2.07949586301245	0.000368953568900531
KCTD3	90.49911057	31.1287189766667	-1.539657405803	1.24672284955042e-05
KCTD5	79.78313621	67.63949898	-0.238217862263126	0.00335673300533042
KCTD6	15.0489047166667	14.2626307666667	-0.0774183752579709	0.321660083741451
KCTD7	10.45627108	8.857097163	-0.239462598225769	0.049691330879991
KCTD9	43.9262207033333	38.5605444366667	-0.18795695794203	0.109938947099834
KDELC1	113.369100833333	0.121494320666667	-9.86592289100046	0.000121344469222942
KDELC2	5.78363215966667	35.7722588166667	2.62879351469214	9.06998641870638e-05
KDELR1	389.080631466667	174.844971633333	-1.15399285820569	4.13248647886724e-05
KDELR2	108.8647322	131.473885	0.272239607197754	0.0177251769558658
KDELR3	1.662525811	18.0257929866667	3.43861408359106	0.001014061336168
KDF1	12.26815543	0.938363086	-3.70862827895824	0.0049231570697251
KDM1A	57.6812663733333	164.7977316	1.5145216403808	1.03256242780732e-05
KDM1B	7.823616887	21.0653211333333	1.42896227932928	0.00180573328649597
KDM2A	77.171248	88.9034835833333	0.204176513602468	0.0192015385581537
KDM2B	17.7132559066667	49.7748535566667	1.49058765044151	0.000554860826132172
KDM3A	44.6315486566667	28.47595093	-0.648319846795592	0.000279055160604684
KDM3B	37.6321370166667	25.57599764	-0.557174701966774	0.00254396682791825
KDM4A	25.2796093966667	21.5145101366667	-0.232664180171003	0.000801135984357782
KDM4A-AS1	2.983824367	5.81364243133333	0.962279722500766	0.00264516819186239
KDM4B	27.33625814	23.7047491866667	-0.205639648117842	0.0957041751800843
KDM4C	10.2376707716667	6.95960873533333	-0.556809411159921	0.000490197812578655
KDM4D	0.744798196	6.30989181033333	3.08269378529602	0.0076744464909808
KDM5A	23.7310835033333	25.7518514466667	0.117898187585356	0.131969162874452
KDM5B	1.904859143	0.0922735893333333	-4.36762273278872	0.0227430829526376
KDM5C	55.6835858266667	39.8378781566667	-0.483111309962128	0.0290958765160138
KDM6A	19.9013431533333	8.92831065033333	-1.15640667231708	4.84117014460621e-05
KDM6B	2.31109213933333	3.12678434933333	0.436104942938673	0.0132773380561585
KDM7A	3.45057190866667	1.42191286966667	-1.27900243466684	0.000388876466754486
KDM8	5.153226013	6.40501224233333	0.313725459704895	0.168778434398327
KDSR	23.3326322366667	112.7201676	2.27232468471881	0.000736970766675976
KEAP1	133.237184166667	162.065283366667	0.282578309103397	0.00280521427496765
KGFLP1	0.271868966333333	0.640902351666667	1.23719308550043	0.0397893561403349
KGFLP2	0.449283896666667	1.17701988533333	1.38943943589889	0.000702713089792591
KHDC1	3.05820962866667	6.683162478	1.12784364739829	0.00154752719399663
KHDRBS1	199.760789166667	260.557531933333	0.383328533498781	0.000122589833199104
KHDRBS3	29.4648819233333	1.253667343	-4.55476999570848	0.00113256221357828
KHK	14.7514719266667	3.67908927866667	-2.00343832516755	0.00185985962149328
KHNYN	21.1850109066667	10.9354480586667	-0.954031538229886	0.000424216663572358
KHSRP	327.7098739	313.5013261	-0.0639475963522996	0.206161098620963
KIAA0020	97.71822601	82.6520143033333	-0.241577693249004	0.0413393398692694
KIAA0040	106.135465666667	69.2209412366667	-0.616626356273603	0.00171704496588653
KIAA0100	82.76884004	91.80314639	0.14945586132738	0.0621228145578718
KIAA0101	154.988592733333	174.995449833333	0.175155374061913	0.0166543744219272
KIAA0141	36.8807177066667	10.96933204	-1.74939105339545	2.08809281263336e-05
KIAA0195	22.9447758166667	27.93667242	0.28399447847745	0.0012423861495515
KIAA0196	18.56702309	45.6960335133333	1.29932642062833	0.00132930732949318
KIAA0226	43.7763760433333	15.5357092633333	-1.49456442088354	8.33392066487901e-05
KIAA0232	16.7397712833333	10.1072915163333	-0.727883371014271	0.00187433326006027
KIAA0247	15.5387450033333	8.34229598833333	-0.897353582561289	0.00316431686537247
KIAA0319L	24.2174831333333	24.6427104733333	0.0251120111683326	0.708199081250376
KIAA0355	6.348247217	3.28342988333333	-0.951154664259377	0.000103893952408806
KIAA0368	102.806458933333	111.370879333333	0.115441147397172	0.0736700819781046
KIAA0391	21.06219384	21.76421068	0.0473019835925745	0.4150179210821
KIAA0430	20.09507247	16.96819308	-0.244008837868539	0.0393662384565281
KIAA0513	3.220803661	0.463327353	-2.79731695628275	0.00242953281194684
KIAA0556	4.03576113566667	6.152589409	0.608352929706404	0.03329627474313
KIAA0586	4.99799394133333	7.54315368166667	0.593818666643273	0.0392439843898998
