siIRF4 MM1S	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
PDXDC1	60.76712962	37.6414490333333	-0.690968980064424	0.000447332512645138
PDXDC2P	6.99628463166667	3.256799992	-1.10313386094424	0.00593406105754076
PDXK	125.376681766667	37.24815463	-1.75102819525158	0.00116277301196186
PDXP	43.8192300266667	62.8403982466667	0.520128189528825	0.0013361996051238
PDZD11	60.4211745866667	60.9816469766667	0.0133208845041758	0.723603178450275
PDZD8	17.5187689966667	21.0785228633333	0.266872365951543	0.0449319838776929
PDZK1	1.083393494	1.17794476366667	0.120714557449816	0.6636584512778
PEA15	121.996210466667	109.9968178	-0.149374547171211	0.00543956881150962
PEAK1	22.4739058533333	8.81314333566667	-1.35052230535075	0.0014727086582568
PEBP1	261.413430366667	648.695876233333	1.3112090047334	1.68454520299926e-05
PECAM1	0.451539049333333	0.915703068333333	1.02002909861524	0.0159856934748429
PECR	22.2737584966667	16.2670827566667	-0.453389470767078	0.00717451354770305
PEF1	47.21597113	65.9770146366667	0.482688555787739	0.000960025538766122
PEG10	15.2549235666667	4.17772231	-1.86848644557846	0.00458498526334519
PELI1	32.3082316033333	74.22327589	1.19996989007416	0.000337608868415999
PELI2	0.918398236	0.519241672666667	-0.822713696933226	0.0299244941081374
PELI3	10.3929324983333	7.625335962	-0.446729979202394	0.00849186291215644
PELO	8.56959503966667	15.0296630133333	0.810513726505135	0.00146287227942439
PELP1	51.6576746766667	47.04997519	-0.134788741105742	0.236750550305086
PEMT	35.4658731366667	18.90662635	-0.907539510391	0.000355622549294001
PEPD	93.18827953	24.8175625533333	-1.90878708701822	0.000158145058855949
PER1	14.1534371033333	5.918326367	-1.25789128662132	0.00240949340170926
PER2	7.81333683133333	14.1291605033333	0.854665034278337	0.000845982309351795
PER3	0.296372486666667	0.349877295	0.23943752185991	0.486449045954215
PERM1	0.555664752666667	0.873779963666667	0.653055295138656	0.0712601735430299
PERP	128.449653666667	16.4646881366667	-2.96375590964611	0.000330991500014903
PES1	117.407199166667	102.967200856667	-0.189336019324916	0.0529512782382287
PET100	351.9364867	268.6007942	-0.389851521418758	0.00457622079605415
PET112	30.85020533	23.4870312466667	-0.39341572288912	0.0169512244600655
PET117	6.86684292666667	10.4840986933333	0.610483971174449	0.0164543266435019
PEX1	27.2928187766667	28.30493561	0.0525322392275689	0.521830216928983
PEX10	23.3482699666667	21.9545721166667	-0.0887942373793021	0.41905085416239
PEX11B	64.1956735366667	53.4452530233333	-0.264414255991937	0.00318581823697111
PEX12	10.59247198	11.33444877	0.0976749175918087	0.321658061361667
PEX13	10.6219697133333	19.5069843366667	0.876939442183913	2.53290866621245e-05
PEX14	21.6852149	28.3810523566667	0.388216344526218	0.0195201900749075
PEX16	56.8714098466667	39.1497278833333	-0.538701289395176	5.82266047217669e-05
PEX19	50.5111588066667	74.0771931033333	0.552427293863458	0.0104271367723291
PEX2	29.89415041	30.34411279	0.0215534291242078	0.750559607141552
PEX26	27.85714888	14.4240841	-0.949567895144053	2.8612271509886e-05
PEX3	8.46813233733333	25.3053808033333	1.5793284640161	0.000113301857603639
PEX5	27.4142046333333	28.53052506	0.0575826803077438	0.364726860676045
PEX5L	0.533826146666667	1.15659818166667	1.11544586396515	0.000335863140730295
PEX6	23.9663071466667	29.6827530433333	0.308617278421994	0.0286529875228911
PEX7	5.67281399033333	14.03283294	1.30666982436975	0.00191520182946797
PFAS	30.78093523	29.6462585266667	-0.0541870238131604	0.580179754790222
PFDN1	113.1357357	56.3934094633333	-1.00445622527263	0.00192365002877221
PFDN2	204.015084833333	505.2341899	1.30827644289331	0.00156234522359927
PFDN4	86.47595167	61.53526236	-0.490885611665859	0.000830157635359506
PFDN5	514.0787823	386.585201766667	-0.411203055443636	0.00275065162586403
PFDN6	39.6317193466667	65.5113298366667	0.725088877435033	0.00052050823117359
PFKFB2	11.6576378966667	1.25824075233333	-3.211795595589	0.00455999602810436
PFKFB3	7.80511415533333	56.4131384933333	2.85353956428496	7.59698117675975e-08
PFKFB4	0.930429931666667	2.10432336333333	1.17738700134155	0.00830728420854042
PFKL	211.7271606	93.13086656	-1.18487504415135	0.000873530291960919
PFKM	98.4185378933333	166.008830133333	0.754257992587381	0.000121884522521726
PFKP	1.73843116233333	95.7293510933333	5.78310348390672	3.69428464580691e-05
PFN1	2032.431935	1289.237209	-0.656689305969378	1.62315102644006e-05
PFN1P2	1.22627081766667	0.927887616	-0.40225564388269	0.163428179957434
PFN2	14.07241204	12.75542021	-0.14175920327617	0.41053176381684
PFN4	0.626660661	1.74350185433333	1.47623156348794	0.033722519899794
PGAM1	325.2438536	264.095510033333	-0.300462019384504	0.00279499183931166
PGAM2	22.1164587866667	36.25335	0.712993909324056	0.00807172835002312
PGAM5	42.4077470366667	165.5863721	1.96518419754007	0.000921173240265909
PGAP1	1.198345258	9.64692761233333	3.00902591471485	0.00319920632408094
PGAP2	27.2118594366667	46.6055040133333	0.776264802256894	7.58496171231208e-05
PGAP3	20.66396267	11.0422289	-0.90408552938934	0.000240136587394652
PGBD1	4.78396436	15.1913129	1.66696801249991	0.000639640653189744
PGBD2	13.5471359733333	11.0248600166667	-0.297227542908092	0.0165663779590095
PGBD4	6.49442507033333	6.090856035	-0.0925568094504244	0.575288436480859
PGD	151.2313477	221.075901566667	0.547784555562075	0.000242962617418493
PGGT1B	26.44473678	16.61553465	-0.670447899047429	0.00024372899084802
PGK1	767.243782933333	910.751221233333	0.247371974078833	0.000305203952027083
PGLS	36.83435605	62.1482286666667	0.754661251340337	1.72510929169918e-07
PGLYRP1	0.782374497333333	0.392940004333333	-0.993550291460726	0.228450679673836
PGM1	51.3242375	82.63422671	0.687099173913211	0.00329622187616573
PGM2	26.9635629633333	82.1424200033333	1.60711630453964	0.000202098656026364
PGM2L1	1.89744593133333	3.92007040666667	1.04682079027371	0.000110197046907543
PGM3	22.31688528	15.9858386266667	-0.481341256602958	0.00815560534968159
PGM5P2	1.11119154366667	0.405337702333333	-1.45491124687618	0.00532553128222487
PGP	32.2436476666667	72.0564365766667	1.16011234497377	0.00882306631272702
PGPEP1	12.0270638133333	10.1908534113333	-0.239009606021759	0.0237489681237341
PGRMC1	51.694925	141.678634933333	1.45452765678929	0.000110005313457059
PGRMC2	57.6807196366667	78.5841709733333	0.446149578988124	0.00682653199553955
PGS1	24.1236671333333	37.6875311033333	0.643638054017391	0.000288151581549981
PHACTR1	27.69415938	5.79197565266667	-2.2574543050564	3.22393694374307e-06
PHACTR2	0.897068777333333	2.230544782	1.31410560854075	0.0174427228549713
PHACTR4	13.2221302866667	25.1182202933333	0.925779612541362	5.83878486606581e-05
PHAX	63.2601265966667	23.6080760133333	-1.42201597190835	4.45623986625314e-06
PHB	206.892416533333	349.462563566667	0.756257148714608	0.0013873387787685
PHB2	484.924484	426.1056514	-0.186548911755743	0.00779723600219601
PHC1	2.64251191233333	5.43489088633333	1.04034109602356	0.00116694239339659
PHC2	33.8837039433333	24.0487372166667	-0.494630448190802	0.00140521997966848
PHC3	44.69132174	16.8764779233333	-1.40498086409253	0.00299567997957149
PHF1	12.49130263	8.74559330266667	-0.514295768020932	0.00468251174305898
PHF10	27.21784317	65.0015125366667	1.25592054142201	0.00414833882104947
PHF11	30.2634987	13.9665722166667	-1.11560079726047	2.49966147240781e-05
PHF12	22.0138275233333	34.6369874633333	0.653903450699389	0.00158546528533037
PHF13	18.3516287933333	23.4279573266667	0.352323057017295	0.0393323116684733
PHF14	14.2526956466667	19.0743832666667	0.420401605583914	0.0167769843996179
PHF19	51.8556863133333	97.44326822	0.910060323035244	9.44448924812018e-05
PHF2	17.6071650633333	20.89646598	0.247096334718592	0.0339480959303294
PHF20	22.62233942	26.0861573566667	0.205536313465903	0.00955689530239707
PHF20L1	16.9657723266667	15.6668263733333	-0.114914143935229	0.0965339837009688
PHF21A	17.0681426366667	11.5259285033333	-0.56642309649133	0.00401228866014432
PHF23	63.7430549133333	34.7172279633333	-0.876616403803332	9.75044147437797e-05
PHF3	26.5554679966667	33.8034213933333	0.348160320630291	0.0225904727924709
PHF5A	84.4326222166667	78.2486103766667	-0.109735389124814	0.209367653999455
PHF6	54.86843566	54.4250543166667	-0.0117055018470098	0.755194032693393
PHF7	5.75537512066667	3.20096224933333	-0.846404300097505	0.0197218528369489
PHF8	16.8378953466667	16.0382352766667	-0.0701964124306685	0.501603980716733
PHGDH	33.10627465	67.5512519833333	1.02887783074835	0.00048034652350001
PHIP	30.2079844933333	31.41457884	0.0565043094681503	0.648865179905271
PHKA1	31.90630957	21.5689748633333	-0.564884140258348	0.000542756296395862
PHKA2	16.0373531066667	12.4566964866667	-0.364514534423069	0.0287019724544548
PHKA2-AS1	2.34635553366667	0.6527271	-1.8458697919756	0.00150920738277955
PHKB	36.77403027	29.7109129133333	-0.307694363289155	0.00598521380367534
PHKG1	1.44512748566667	3.050603184	1.07789775998377	0.00629870615066265
PHKG2	15.0765955166667	23.6602394133333	0.650153985253368	0.000405986724568411
PHLDA1	63.0565329233333	53.3159431666667	-0.242078838291784	0.00490458142501761
PHLDB1	0.469055457333333	0.912809571333333	0.96055541374493	0.0162641310641863
PHLDB3	3.41337388066667	7.19517742566667	1.07583181545517	0.00059945748753882
PHLPP1	4.925822666	0.427188639666667	-3.52741950376471	0.00233774545146375
PHLPP2	8.296946932	1.974061454	-2.07141365592237	0.00358349156987358
PHOSPHO2	7.194122954	4.05454152433333	-0.827280028693038	0.0016647964568187
PHPT1	72.1486814766667	87.6929325466667	0.281487546374991	0.0147332423112288
PHRF1	40.3604933866667	44.7327789	0.148388573789254	0.0821317886423222
PHTF1	20.8053595266667	46.11315277	1.14822308754635	0.001192102915958
PHTF2	20.8270587066667	21.58113025	0.051311314119576	0.474918886295677
PHYH	15.60563004	30.2442166233333	0.954592689119353	0.00644194555819587
PHYHIP	1.63415569733333	0.0904127216666667	-4.17587585171983	6.99429048178491e-07
PHYKPL	25.1157425766667	13.82753207	-0.861048242547414	0.0115266662574735
PI4K2A	21.4365371366667	8.641268371	-1.31075687855381	0.00185770963834538
PI4K2B	91.61722172	43.4472338633333	-1.07635448547666	1.30479054912081e-05
PI4KA	69.68263686	21.62008649	-1.6884269234706	0.00666631906926258
PI4KAP1	8.61048348733333	3.45596074733333	-1.31700741715765	0.00249344297567121
PI4KAP2	12.29630629	7.30634932633333	-0.751002369191939	0.00587252665798911
PI4KB	78.3564028566667	73.8649903233333	-0.0851604342598641	0.0896493280194833
PIAS1	49.1807324733333	56.8413959366667	0.208848763496624	0.136293037782418
PIAS2	15.7487215666667	33.71746701	1.09826143960217	0.000448543332349805
PIAS3	27.8155982	38.06799922	0.452684614239535	0.00476553361089118
PIAS4	53.1992030533333	31.9326937566667	-0.736370373765789	0.000471835606422691
PIBF1	8.784101471	9.53801750533333	0.118794710575057	0.189818536389887
PICALM	85.33855759	147.758742366667	0.791973861007904	0.000107385717400608
PICK1	35.7961491	6.35433496733333	-2.49399134419655	2.96539037897006e-05
PIDD1	20.76137014	26.8289856966667	0.369890855703782	0.0304355215158925
PIEZO1	111.862623566667	50.5972484566667	-1.14459723548075	0.00582652541403623
PIF1	13.4075713366667	22.4541039933333	0.743931224663145	0.000218432841813327
PIGA	7.75826924433333	10.77530085	0.473921401012397	0.000508514832164588
PIGB	19.21031846	23.0818541533333	0.264877684030548	0.0299590382522919
PIGC	35.8807845833333	71.2340003033333	0.989354573164786	0.00252089061240462
PIGF	25.8029553733333	18.6033902966667	-0.471970752782144	0.00400810038510598
PIGG	23.6305479133333	24.6519679	0.0610497366777936	0.302002350049695
PIGH	11.42391379	18.23085654	0.67432534779016	0.010156836039265
PIGK	25.2550534	31.99607365	0.341322785577039	0.000725642493721055
PIGL	11.4672640033333	7.18273962766667	-0.674915092730227	0.0106693951486376
PIGM	25.6495213066667	30.15564668	0.233496272476433	0.00413025632622876
PIGN	21.8378286833333	6.62768805566667	-1.72025181127884	7.66686236595729e-06
PIGO	32.15971285	19.75668379	-0.702913717748744	0.000236206441614465
PIGP	21.76990005	34.44441805	0.66193541958335	0.00827901756119683
PIGQ	35.60718437	30.0450452733333	-0.245041263632822	0.115398828473055
PIGS	80.1024080133333	108.561060033333	0.438589194743943	0.00119011806819239
PIGT	132.9435118	103.485021033333	-0.361391409793232	0.00903637071720743
PIGU	45.26252423	54.9607100933333	0.280083599914268	0.00312893846205927
PIGV	10.0550029436667	12.35322113	0.296973772816687	0.0421562536878443
PIGW	20.26939535	50.1971492266667	1.30830238076986	5.83342349857536e-05
PIGX	70.35267627	39.6090619666667	-0.828774770413148	0.00220669316798186
PIGZ	1.711117931	4.958000573	1.53481924372772	0.00140923709360667
PIH1D1	85.9303429066667	75.0788904033333	-0.194760323474234	0.00615857239585086
PIH1D2	0.630016611666667	2.578530294	2.03308722140636	0.0116235805087011
PIK3AP1	10.8516528666667	29.1233958666667	1.42426378436155	0.00705491884817036
PIK3C2A	22.34413766	20.65971203	-0.113076222041107	0.424958353219245
PIK3C2B	8.55996394166667	2.02027155033333	-2.08305549669852	0.000314976587811137
PIK3C3	36.1227434066667	15.2271766933333	-1.24625899190966	0.000577436980226489
PIK3CA	46.2346416333333	26.4475040466667	-0.805842630247335	0.00168660668357658
PIK3CB	15.4260450866667	12.5136197933333	-0.301869056871729	0.0121828766498339
PIK3CD	5.795913372	9.650581414	0.73557983039405	0.00293352356215994
PIK3CG	75.72120574	20.54104816	-1.88218758308032	0.000809667992631456
PIK3IP1	92.23851741	10.224667771	-3.17331535751011	3.58629990173426e-05
PIK3R1	17.47895774	10.8411201066667	-0.689105336415234	4.87932585600047e-05
PIK3R2	28.92877784	39.6999290333333	0.45663105372035	0.00134435677349234
PIK3R3	9.14118279166667	11.4649264566667	0.326774345585616	0.00223438064851756
PIK3R4	24.1644888166667	35.0648087366667	0.53713538290064	0.00272453085643685
PIKFYVE	19.70060977	16.0170307066667	-0.298633563762803	0.0246266500841915
PILRA	0.255234395333333	2.41160955866667	3.24010168817618	0.00519420305026381
PILRB	0.863684715333333	1.76178989133333	1.02846521714523	0.0159088529817173
PIM1	149.2711847	54.1298262566667	-1.46344003211174	3.44499442108456e-06
PIM2	1121.84696066667	194.114278	-2.53089773686932	0.000595785482539708
PIM3	32.7356202066667	25.7197073766667	-0.347987083735767	0.0273951801623202
PIN1	187.096793166667	173.891231066667	-0.105599648343056	0.173378107243363
PIN4	22.2556894866667	16.7425000966667	-0.410659220145556	0.0462290389935319
PIN4P1	0.370955640333333	0.424227362333333	0.193590999961778	0.532537016715316
PINK1	19.1781622033333	3.499273978	-2.45433694613354	1.42283097917336e-05
PINK1-AS	3.46593802533333	1.87480279366667	-0.886507008094665	0.0151741578517923
PINX1	47.1262803566667	57.4130881966667	0.284847843954603	0.0133149640860004
PIP4K2A	73.82481475	105.725210366667	0.51814169467653	5.03112768870092e-05
PIP4K2B	41.6565091466667	42.2288792933333	0.0196880148654172	0.726700856204628
PIP4K2C	14.9756787266667	21.4067331133333	0.515443252266322	0.0112413513194459
PIP5K1A	51.5629439833333	111.975225433333	1.11877302893767	0.000344545406293555
PIP5K1B	8.966554719	16.59745785	0.888336627986551	0.00227787792577863
PIP5K1C	24.0330495066667	24.9942043633333	0.0565738818267397	0.503274875390137
PIP5KL1	21.34641666	1.74863913633333	-3.60968941197954	0.000228912723040947
PIR	1.89539241233333	3.58281366866667	0.918596447772467	0.00898429382153067
PISD	17.55719442	15.7531801766667	-0.156419223137894	0.0326930575046872
PITHD1	72.82352653	89.30143553	0.294278761021539	0.013414698766254
PITPNA	72.03453499	36.6549698833333	-0.974679912947883	0.000103892959577388
PITPNA-AS1	25.1216248066667	25.2764840366667	0.00886602102416653	0.936241067475745
PITPNB	104.082315526667	68.31393082	-0.607473250125876	0.00468989073549187
PITPNC1	32.6821599233333	14.4844724433333	-1.17399619315013	0.000769221514679767
PITPNM1	1.21372080366667	34.3051653	4.82091732132395	2.68900725727058e-05
PITPNM2	2.595380305	8.58144365966667	1.725274418942	0.000183721764772006
PITRM1	63.8598609033333	75.86973607	0.248615108492527	0.00536108204570903
PITRM1-AS1	1.23732419833333	1.38034437033333	0.157804679020135	0.416552417702076
PITX1	189.847589133333	47.4177495066667	-2.00134258052627	4.31431625101443e-05
PJA1	13.0016562566667	9.55779822166667	-0.443945201450996	0.00975093241396647
PJA2	71.2036812866667	39.6864024733333	-0.843307041973774	0.00100941376396408
PKD1	13.9143903033333	12.0758780033333	-0.204449607268874	0.27153934894764
PKD1P1	32.8893067033333	16.48344163	-0.996601098076842	0.0159955329582295
PKD2	10.3154033743333	12.90416905	0.32303700605093	0.0303861341703984
PKHD1L1	1.02262267733333	0.0240614306666667	-5.40940768782994	0.00316659745817726
PKI55	8.36836032666667	0.82380509	-3.34457002754875	8.44046947904808e-07
PKIA	13.1631133633333	3.86078922166667	-1.7695330601188	6.76501357041464e-06
PKIB	0.921465653666667	0.254256477666667	-1.85764586248693	0.0239485777225389
PKIG	12.22786892	11.3310188633333	-0.109895400711646	0.335010627143229
PKM	381.452713033333	759.4640943	0.993477535297482	2.33561459179104e-05
PKMYT1	34.7455799433333	93.400815	1.42660567740108	3.71481195173422e-05
PKN1	142.190478866667	157.979962233333	0.151916717593087	0.0072407734223354
PKN2	23.5016753166667	11.8814915066667	-0.984047651143507	0.000239584487221963
PKN3	0.623705944333333	10.5741133726667	4.08352688103099	0.00076492724874889
PKNOX1	12.8068666333333	9.407049309	-0.445103373072391	0.0123736013146234
PKP2	71.70154467	0.073971652	-9.92081598829616	0.000501672544472195
PKP3	1.72799579766667	70.3327001	5.34702398988741	0.000370814326086873
PKP4	41.5744013566667	77.2329786966667	0.893521524022517	0.000120480226288648
PLA2G10	1.12224122133333	0.550512228333333	-1.02753629556691	0.145891391886789
PLA2G12A	22.8008025466667	30.92102754	0.43950365689577	0.00293440847907438
PLA2G15	222.5025265	14.5417659633333	-3.93554733085559	0.000562968350547383
PLA2G16	2.67943287066667	81.1355720366667	4.92033499283039	0.000644398417323903
PLA2G4A	32.95824511	16.7197753433333	-0.979083964376737	0.00041715672619009
PLA2G4C	4.40138555933333	0.118365756	-5.21663409150616	0.00361225372311575
PLA2G6	17.0617710466667	8.618574121	-0.985246298117227	0.0165330505159565
PLAA	17.4363225766667	21.3171034233333	0.28991561812817	0.00169762132763143
PLAC8	36.9806413133333	48.25149371	0.383803360255423	0.000791239752563471
PLAC8L1	0.876515354	0.294798981666667	-1.57204782213273	0.0211369941469675
PLAC9	5.268008207	0.727488024666667	-2.85626218833995	0.000624318998746846
PLAG1	12.2585181533333	10.3915782706667	-0.238369805143402	0.0197271688465253
PLAGL1	0.635069222666667	2.5310608	1.99475640403022	0.000591327025600005
PLAGL2	18.8622876566667	25.8490919166667	0.454608939671886	0.00441009381114645
PLAUR	2.824207763	2.44644621466667	-0.207158659110069	0.294995223249496
PLBD2	10.7397727343333	19.2037731533333	0.838426334620014	0.00128208038076595
PLCB1	2.970364559	4.47722366066667	0.591964383335513	0.00158556042177359
PLCB2	0.525384313	0.216703836666667	-1.27764842884396	0.056702162756975
PLCB3	3.721526052	12.4808275366667	1.74574735425859	0.000541483201016716
PLCD1	8.71831133366667	6.90545865033333	-0.336311484376983	0.019954425635367
PLCD3	2.94335028933333	21.91963667	2.89669273169396	0.00143474641984703
PLCD4	4.73581256333333	5.63872487833333	0.251756971162039	0.0163463264616438
PLCG1	27.5248099033333	20.7874154466667	-0.405022204704445	0.0540630699572081
PLCG2	17.9752685066667	7.49374214233333	-1.26225508028794	0.00290428727509405
PLCH2	1.14580102033333	0.109544903666667	-3.38676225478056	0.013971825107591
PLCL1	3.265885323	2.519374949	-0.374408284696654	0.108224919010374
PLCL2	42.73644739	31.8863498466667	-0.422528027954149	0.000704405067198511
PLD2	3.953979004	6.26653626866667	0.664363025640865	0.000223769983752935
PLD3	113.868117666667	70.22184229	-0.697372107003416	0.00233148630222177
PLD4	0.795199326333333	23.7994138233333	4.90346569564519	1.54573731926673e-05
PLD6	22.4209484333333	28.07166464	0.324267310518327	0.0528377525056434
PLEC	58.60455825	15.3564631666667	-1.9321669024086	0.00714229335137675
PLEK	42.8896474933333	4.75167160133333	-3.17412242181301	0.000348980853690066
PLEKHA2	91.3722117266667	26.53878131	-1.78365335501592	2.73289988669843e-05
PLEKHA3	31.51030181	21.9149679333333	-0.523907004885352	0.00168797437727468
PLEKHA5	2.85894849966667	3.80610605433333	0.412831129922872	0.0788618081483241
PLEKHA7	25.9348644166667	4.86558818366667	-2.41420670460308	0.0034016381698384
PLEKHA8	10.0380665043333	11.2934511233333	0.170005011843564	0.238395904739522
PLEKHA8P1	7.61879105566667	7.821064816	0.0378029497221168	0.774169196504973
PLEKHB1	19.6933894866667	1.108982079	-4.15040348201451	0.000191862015926172
PLEKHB2	95.4215025533333	35.8653444433333	-1.41172391769669	0.00191489138647494
PLEKHF1	7.76945848766667	9.12552073033333	0.232092836047259	0.177045789821239
PLEKHF2	11.39893903	20.9966606633333	0.881260347951343	0.000685174096896141
PLEKHG2	1.950841199	3.74939804433333	0.942562647949632	0.000827394792088362
PLEKHG4	2.31330550666667	2.64383172466667	0.192674546653194	0.4051747818027
PLEKHG5	1.319442537	3.603372085	1.44941911119992	0.000103617878331811
PLEKHG6	0.409304163	0.064657336	-2.66228736825386	0.000486767365326029
PLEKHH1	0.778658098333333	0.088189846	-3.14230553161649	0.132436659749181
PLEKHH3	46.75351323	87.5153835566667	0.904461859405151	0.000294536795904885
PLEKHJ1	310.112277866667	181.974611166667	-0.769053464056261	2.89586825649948e-05
PLEKHM1	13.7062065833333	7.11618282233333	-0.945653856362435	0.00720401659799301
PLEKHM1P	8.69875233566667	6.10574795666667	-0.510640452889364	0.0445007694102458
PLEKHM2	73.48531615	40.37528057	-0.863983713939828	0.00118940281773131
PLEKHM3	5.92326474133333	3.69071402333333	-0.682492615048024	0.00344678973147381
PLEKHN1	2.80463615766667	4.64657966666667	0.728355519649702	0.0113086393282947
PLEKHO1	63.11959402	12.4732651933333	-2.33924874948271	0.001707371154002
PLEKHO2	36.0931776533333	32.4654988	-0.152818788991355	0.0242947828992996
PLGRKT	33.82131692	11.7392636633333	-1.52659091658315	0.00941288100128146
PLIN2	23.9959493933333	43.5794262366667	0.860856308140704	0.00137591579746572
PLIN3	41.76175501	98.3374326866667	1.23555834946493	0.000979727615418091
PLK1	109.711856266667	199.880601633333	0.865419023294771	8.12876071493597e-05
PLK2	59.22584335	0.382775368333333	-7.27358503161562	0.000784291925828181
PLK3	3.88359520933333	3.98774038066667	0.0381786518638685	0.683340955498674
PLK4	28.2161735966667	71.4275313066667	1.33995790254767	0.000584328677215375
PLOD1	39.50373719	74.8295583733333	0.921619117009624	6.91502023667798e-05
PLOD2	35.0215701166667	0.373521401	-6.55090905017329	0.000623825387985196
PLOD3	49.9914816766667	71.6184349966667	0.518648706193932	0.00110705931455061
PLP2	246.139236066667	161.608291733333	-0.606973429141069	0.00212901209430906
PLRG1	54.14227591	31.7262190566667	-0.771079933935486	8.20878334779774e-05
PLS1	0.676650762666667	23.6912664	5.12980009579397	0.00115955098230958
PLTP	5.88241028466667	4.96312252	-0.245159342866233	0.0129694163405862
PLXNA1	18.13082804	21.0356118	0.214388963204032	0.107516223956949
PLXNA3	7.59899583166667	13.1373658666667	0.789795342743119	0.00867344189360487
PLXNB1	0.815871786666667	5.25492160666667	2.68725488489075	0.00396896691630661
PLXNB2	43.7588196633333	19.6310985333333	-1.15643291726053	0.00807958966219356
PLXNC1	142.0604627	38.6570600333333	-1.87770126314463	0.00231365071337479
PLXND1	26.2418082866667	0.354938235666667	-6.2081553304023	0.00151800674737008
PM20D2	157.049863666667	162.558801333333	0.0497389785988256	0.301355839938043
PMAIP1	6.72091840233333	100.408716123333	3.90108231136666	0.000660405460685121
PMCH	0.349001247333333	1.702675547	2.28649945097893	0.0249373551311798
PMEL	0.719279138333333	1.41442532166667	0.97559234132689	0.00128713752411431
PMEPA1	1.40502158233333	0.0365116403333333	-5.26609199622517	0.0110817065958275
PMF1	56.25762895	42.88768596	-0.391485273410834	0.000263891172165898
PML	18.5204071366667	16.3126480533333	-0.183124818291883	0.223622353913406
PMM1	46.9034882133333	23.4819198433333	-0.998144854333586	0.000910627627463229
PMM2	74.86542857	86.9356111066667	0.21564760049455	0.0209887320215205
PMPCA	138.598637066667	185.887798166667	0.423519003077406	0.00151268596810722
PMPCB	78.4228407366667	113.097648566667	0.528223127173875	0.000444524235643092
PMS1	29.09538773	40.53176042	0.478262365650832	0.00325955183082178
PMS2	25.8404520566667	26.5703647566667	0.0401867242395418	0.64891056093835
PMS2CL	7.294325497	10.478056504	0.522524662960906	0.0439539786593409
PMS2L2	3.263864158	1.973995029	-0.725462656861327	0.175010342256958
PMS2P1	46.0450993166667	79.52496332	0.788360186124022	0.000884369555389483
PMS2P3	10.4264512933333	18.3668178766667	0.816853484224532	0.0182843578297969
PMS2P4	6.298707049	14.46924085	1.19986161216125	0.0106707656097863
PMS2P5	2.98429966066667	4.441947892	0.573800061561644	0.00371279376515641
PMS2P9	1.03207130566667	0.672461921333333	-0.618018168416349	0.190885492414187
PMVK	160.587732166667	116.556297766667	-0.462334726539531	0.000126182854098609
PNISR	138.510001866667	132.116369166667	-0.0681809306513054	0.166597462951051
PNKD	24.34449455	26.7806149266667	0.137593540563033	0.0876880048771046
PNKP	61.4908952633333	17.4307764233333	-1.81873597836381	2.62319153164061e-05
PNMA1	1.61228129866667	56.6124783566667	5.13394470124712	0.000344989132006896
PNN	90.32185584	126.6387115	0.487571447264893	0.000570943603938122
PNO1	57.2586214666667	97.13470324	0.762493881211673	1.06067576711477e-05
PNP	46.8937801066667	105.798784333333	1.17385456597732	0.000279233980700815
PNPLA2	68.4805632733333	96.6672091966667	0.497332022944818	0.0021302956349874
PNPLA4	1.41710129333333	5.69108082666667	2.00575978456518	0.00271522793859886
PNPLA6	37.66746126	37.6647085866667	-0.000105433526660273	0.998881086685972
PNPLA7	1.07259707166667	4.203624922	1.97052572756527	0.00332477988172206
PNPLA8	31.4345042866667	14.5937993433333	-1.10699348964849	0.00117589071914025
PNPO	25.9538688533333	44.6585407	0.782986497048873	0.000260671947191199
PNPT1	50.02426657	74.0991879666667	0.566829622270356	1.90136706494188e-06
PNRC1	85.1995494466667	30.8335028233333	-1.46634700585151	2.01082438967104e-05
PNRC2	237.208864466667	217.077041266667	-0.127950774059798	0.0216807675054104
POC1A	20.95696677	33.08119593	0.658581468923544	0.00116319863654199
POC1B	41.40868819	19.39917896	-1.09393790556702	0.00199413375476886
POC5	32.98950299	14.5700919066667	-1.17899706504835	0.00134647754964057
PODXL	27.01848417	3.15575727933333	-3.09788858491875	0.0038234799730715
PODXL2	10.9316030433333	100.880714816667	3.20607352060746	9.92491303543303e-05
POF1B	0.557352716333333	7.47188774366667	3.7448102603806	0.0045326925811789
POFUT1	30.5685865266667	43.22577269	0.499841908847223	0.00156779458858426
POFUT2	14.1652949966667	7.848595139	-0.851854299889178	0.0207449178575292
POGK	89.6257695	72.79368456	-0.300100310007468	0.0136835532649892
POGLUT1	29.0615499733333	29.93519158	0.0427308533169206	0.530496800782748
POGZ	38.5667677366667	50.26210329	0.382112804715341	0.00383447107075452
POLA1	34.6747621966667	30.54701249	-0.182854697628507	0.0542135716286272
POLA2	41.6400909933333	154.239013833333	1.88912260609015	0.000915049561362917
POLB	30.43704852	48.90028955	0.684014540221979	0.00622280902493465
POLD1	52.8472174866667	62.13056701	0.23347570774065	0.0741482553492065
POLD2	148.0407586	382.8845296	1.3709149359381	4.21281254916084e-06
POLD3	27.2924697433333	38.13294134	0.482534863439541	9.71152465834787e-05
POLD4	66.9478751066667	34.1731366933333	-0.970175589493173	9.05217503438897e-06
POLDIP2	165.558647266667	150.559911533333	-0.137004680397796	0.0086916260231454
