CTRL MM1R	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
PI4KA	77.0955459533333	69.68263686	-0.145848295641719	0.206140521144008
PI4KAP1	18.0808442066667	8.61048348733333	-1.07029588592768	0.020010715887603
PI4KAP2	20.2852684	12.29630629	-0.722207384534837	0.000988287433144657
PI4KB	67.7206372566667	78.3564028566667	0.210455619488288	0.0217907862638332
PIAS1	41.6146553266667	49.1807324733333	0.241001533804666	0.147782468008453
PIAS2	13.43533247	15.7487215666667	0.229202697123683	0.00123476619410139
PIAS3	21.75711447	27.8155982	0.354406900077928	0.0413542455944914
PIAS4	65.5433697333333	53.1992030533333	-0.301045213308836	0.00311534772301915
PIBF1	4.986528254	8.784101471	0.81685899537178	0.00227651440048547
PICALM	73.7155726333333	85.33855759	0.211228300891338	0.0306418845118525
PICK1	44.98929496	35.7961491	-0.329777365502408	0.00395392499436233
PIDD1	40.9551889766667	20.76137014	-0.98014459425926	0.00117478912523472
PIEZO1	139.984592466667	111.862623566667	-0.323539972309985	0.0176157623722282
PIF1	35.91072651	13.4075713366667	-1.42136691104285	2.18274508792529e-06
PIGA	11.72228869	7.75826924433333	-0.595447523385183	0.0277808200938173
PIGB	19.5991806566667	19.21031846	-0.0289119082156635	0.619294347730993
PIGC	37.70004289	35.8807845833333	-0.0713547276591029	0.381809825224102
PIGF	26.0441275	25.8029553733333	-0.0134217904416404	0.84810086940538
PIGG	18.97268662	23.6305479133333	0.316729095477878	0.00884872206727166
PIGH	10.523775021	11.42391379	0.11840468552069	0.448134820622515
PIGK	25.60297337	25.2550534	-0.0197392733314609	0.783175487754236
PIGL	21.8845779433333	11.4672640033333	-0.932393344027549	0.00082280612593798
PIGM	27.3925060566667	25.6495213066667	-0.0948493585684319	0.0921784106390813
PIGN	18.0285525233333	21.8378286833333	0.27654584715097	0.0309094722187187
PIGO	46.0587425133333	32.15971285	-0.518220498560954	9.05566593205452e-05
PIGP	11.1264658466667	21.76990005	0.968339368620858	0.00511477934503824
PIGQ	36.78878334	35.60718437	-0.0470976055913268	0.671094672277561
PIGS	86.40223049	80.1024080133333	-0.109222943186806	0.16379796595117
PIGT	147.436323766667	132.9435118	-0.149278634468039	0.0579361561130589
PIGU	53.9396291966667	45.26252423	-0.253028559917595	0.00373592595586957
PIGV	7.82165538066667	10.0550029436667	0.36236762604433	0.0168632968895362
PIGW	19.48724354	20.26939535	0.0567730162634288	0.634656547329431
PIGX	55.63304671	70.35267627	0.338663189664054	0.00685531532726834
PIGZ	1.42630116366667	1.711117931	0.262660555247299	0.223805853542578
PIH1D1	107.020885766667	85.9303429066667	-0.316652817465993	0.000558374436018007
PIH1D2	0.482872997333333	0.630016611666667	0.383746079658348	0.611775748569872
PIK3AP1	6.89179635766667	10.8516528666667	0.654962825311848	0.0298142411773884
PIK3C2A	25.3383308333333	22.34413766	-0.181425122780422	0.19050839114634
PIK3C2B	7.55477016333333	8.55996394166667	0.180216854024449	0.077712536120223
PIK3C3	23.82793714	36.1227434066667	0.600253406792829	0.000367495952152663
PIK3CA	18.3202602966667	46.2346416333333	1.33553420471401	0.00386492093995818
PIK3CB	13.1067552433333	15.4260450866667	0.235057661809464	0.0285957516351641
PIK3CD	3.07369628666667	5.795913372	0.915061413253218	0.00314747308849367
PIK3CG	53.58027913	75.72120574	0.498995286837993	0.00192490179983204
PIK3IP1	19.0207998766667	92.23851741	2.27779140736101	2.97398129460621e-06
PIK3R1	10.092999034	17.47895774	0.792264239755155	0.000105225649011117
PIK3R2	32.28595331	28.92877784	-0.158401251567163	0.0429454005088539
PIK3R3	16.25453902	9.14118279166667	-0.830389886665247	0.000669468583801209
PIK3R4	19.7368286566667	24.1644888166667	0.291998281849656	0.0121983257379086
PIKFYVE	14.4688276966667	19.70060977	0.445292248857395	0.0102670234433962
PILRA	0.434163454	0.255234395333333	-0.76641553175752	0.0904982304354693
PILRB	2.220229048	0.863684715333333	-1.36213185511005	0.012588532486772
PIM1	105.35381841	149.2711847	0.502693090911566	0.00157111156914003
PIM2	1085.231471	1121.84696066667	0.0478730902595607	0.29261006622038
PIM3	49.3749833966667	32.7356202066667	-0.592918950661789	0.00148585594142194
PIN1	231.7181333	187.096793166667	-0.308586116908849	0.00731039544230161
PIN4	23.5610904533333	22.2556894866667	-0.0822321149354871	0.426281963930058
PIN4P1	1.29363384566667	0.370955640333333	-1.80211074828706	0.0125872172888382
PINK1	9.61495274866667	19.1781622033333	0.99611280424745	0.00126462437364993
PINK1-AS	2.60562200933333	3.46593802533333	0.411618046657497	0.0571138602280895
PINX1	60.4195221633333	47.1262803566667	-0.358482959377887	0.000495009566107747
PIP4K2A	35.2340343766667	73.82481475	1.06713615504404	0.000750362880894288
PIP4K2B	35.0738019233333	41.6565091466667	0.248148121237292	0.00459287524602133
PIP4K2C	17.50392691	14.9756787266667	-0.225057228868767	0.0349059696361267
PIP5K1A	48.4946357366667	51.5629439833333	0.0885094650971395	0.0472835304374679
PIP5K1B	11.6817480933333	8.966554719	-0.381630519683968	0.0113308799748869
PIP5K1C	22.8620335666667	24.0330495066667	0.0720659845601491	0.488588844163642
PIP5KL1	13.7983260633333	21.34641666	0.629500652732051	0.0020212453601847
PIR	4.788496186	1.89539241233333	-1.33707608518832	0.0398479236567358
PISD	27.9931492466667	17.55719442	-0.673011474602438	0.00603615152250453
PITHD1	93.0054138333333	72.82352653	-0.352910091773776	0.00401076052625642
PITPNA	60.3103014933333	72.03453499	0.256284285833887	0.00680233042186385
PITPNA-AS1	29.37722841	25.1216248066667	-0.225768514162178	0.356656952588941
PITPNB	110.6559855	104.082315526667	-0.0883565268950011	0.155248096260365
PITPNC1	14.37163463	32.6821599233333	1.18527916926706	0.0015625737715194
PITPNM1	0.365165141333333	1.21372080366667	1.73281563437043	0.00688139476741554
PITPNM2	0.530006245	2.595380305	2.29186469036739	0.0227593715161021
PITRM1	53.4194991433333	63.8598609033333	0.257542961047398	0.006654520634826
PITRM1-AS1	1.31542925433333	1.23732419833333	-0.0883101018294666	0.458049719317422
PITX1	103.2122583	189.847589133333	0.87922735159563	7.76202885987499e-05
PJA1	18.1291804333333	13.0016562566667	-0.479618289394524	0.00222158084698252
PJA2	63.6488161533333	71.2036812866667	0.161818150863586	0.0582244577742522
PKD1	18.9309554266667	13.9143903033333	-0.444169529809205	0.0325081650363824
PKD1P1	50.4324104966667	32.8893067033333	-0.616732585912508	0.00500513312498137
PKD2	10.6054990493333	10.3154033743333	-0.0400122719252338	0.600071225967799
PKHD1L1	0.649705025	1.02262267733333	0.654417155661463	0.043661881445357
PKI55	12.38137731	8.36836032666667	-0.565154931616949	0.0526309310605786
PKIA	8.30851441166667	13.1631133633333	0.663838311481844	0.000528773244674646
PKIB	1.022750608	0.921465653666667	-0.150452097326045	0.676098781421701
PKIG	3.028422731	12.22786892	2.01353448487129	0.000122936005233768
PKM	607.934408066667	381.452713033333	-0.67241145144367	0.000325550394051125
PKMYT1	96.8163758766667	34.7455799433333	-1.47842162956051	0.00187597772384266
PKN1	143.3634795	142.190478866667	-0.0118526930953051	0.730277035355585
PKN2	18.6657881366667	23.5016753166667	0.332367177258897	0.0261212340853208
PKN3	0.610804463666667	0.623705944333333	0.0301554036577096	0.941546994891302
PKNOX1	11.5046192833333	12.8068666333333	0.154704302767146	0.122855176155973
PKP2	92.8824552833333	71.70154467	-0.373401910036962	0.0119957562116725
PKP3	1.05586484133333	1.72799579766667	0.710674538334294	0.302319435272217
PKP4	48.8021690866667	41.5744013566667	-0.231249782162878	0.0549109394841036
PLA2G10	0.676660720666667	1.12224122133333	0.729878261504466	0.221411358463933
PLA2G12A	20.1871422966667	22.8008025466667	0.175647909124348	0.0250138292163802
PLA2G15	98.90339974	222.5025265	1.16972969921675	0.000577129081631977
PLA2G16	4.43160865466667	2.67943287066667	-0.725902814022614	0.00312295313520208
PLA2G4A	56.2084015233333	32.95824511	-0.770146360533669	0.00035975869386317
PLA2G4C	1.25410698666667	4.40138555933333	1.81129732836151	0.00127649640429685
PLA2G6	15.03839681	17.0617710466667	0.182116634494047	0.232678322767755
PLAA	22.659156	17.4363225766667	-0.377998325880621	0.012213107692979
PLAC8	6.51420467166667	36.9806413133333	2.50510928997518	5.18256720896336e-05
PLAC8L1	0.572868893333333	0.876515354	0.613574361183877	0.105920565394085
PLAC9	2.83385116633333	5.268008207	0.89449360316045	0.0417496181455133
PLAG1	9.297727208	12.2585181533333	0.398834588806022	0.000676712858718392
PLAGL1	0.224551694666667	0.635069222666667	1.49986624447342	0.0856658118507359
PLAGL2	17.06158517	18.8622876566667	0.144752967787964	0.1731994655126
PLAUR	4.24638284566667	2.824207763	-0.588388223249013	0.0276292325750183
PLBD2	10.9441157433333	10.7397727343333	-0.027191928547252	0.820263615920214
PLCB1	6.52675389166667	2.970364559	-1.13572563289029	0.00253169780115054
PLCB2	0.414775452	0.525384313	0.341042612460518	0.329872414855666
PLCB3	6.46013488433333	3.721526052	-0.795669952610018	0.0276418785272427
PLCD1	4.102109217	8.71831133366667	1.08768282020842	0.000204226180847447
PLCD3	1.813973504	2.94335028933333	0.698305865089131	0.0245595645282971
PLCD4	8.298780468	4.73581256333333	-0.809287361145998	7.71051017209535e-05
PLCG1	46.6827503633333	27.5248099033333	-0.762156961414142	0.00134415970233642
PLCG2	12.2509873933333	17.9752685066667	0.553115290305195	0.00813995354201018
PLCH2	0.693957615	1.14580102033333	0.723437072791549	0.0630154057356922
PLCL1	2.49100067133333	3.265885323	0.390748723178239	0.0993043740253217
PLCL2	27.61642662	42.73644739	0.629940327505968	0.000585618751031298
PLD2	3.81337100466667	3.953979004	0.0522383118667807	0.657403967765206
PLD3	90.32254175	113.868117666667	0.334205867935811	0.0109527664126222
PLD4	9.95814762866667	0.795199326333333	-3.64648896358051	0.011596847075651
PLD6	28.3866370566667	22.4209484333333	-0.340364637014251	0.00345407069229052
PLEC	69.40960798	58.60455825	-0.244122499229545	0.0887003925415945
PLEK	45.8733297966667	42.8896474933333	-0.0970261731642034	0.222324562132265
PLEKHA2	63.6224189266667	91.3722117266667	0.522220252865762	0.00017973908257485
PLEKHA3	20.90872879	31.51030181	0.591718221208651	0.0074849519804681
PLEKHA5	2.92251401766667	2.85894849966667	-0.03172531269485	0.886273220499711
PLEKHA7	31.4240746166667	25.9348644166667	-0.276977432916366	0.0648723498900707
PLEKHA8	11.2007616233333	10.0380665043333	-0.158115425811382	0.164544310557518
PLEKHA8P1	8.465678589	7.61879105566667	-0.152063625757992	0.108335014067101
PLEKHB1	13.5286938566667	19.6933894866667	0.541688879675817	0.00715539034720335
PLEKHB2	76.8607650933333	95.4215025533333	0.312067066420015	0.00958298946651299
PLEKHF1	9.36572844266667	7.76945848766667	-0.26957715819663	0.112888048062487
PLEKHF2	6.59625788433333	11.39893903	0.789179842110186	0.000283929526274675
PLEKHG2	1.64547017433333	1.950841199	0.24559646896262	0.0930578308481271
PLEKHG4	3.580590026	2.31330550666667	-0.630241532904711	0.0470175571585741
PLEKHG5	0.324470996	1.319442537	2.02376709261996	0.000584010096747959
PLEKHG6	0.410540852666667	0.409304163	-0.00435245044699272	0.964715735714055
PLEKHH1	0.464142015	0.778658098333333	0.74642369423051	0.379870671941507
PLEKHH3	75.2115286033333	46.75351323	-0.685879040149944	0.00222137143294398
PLEKHJ1	408.123655133333	310.112277866667	-0.39621568683154	0.000925585286725345
PLEKHM1	10.9945840233333	13.7062065833333	0.318036315624649	0.0323410860534017
PLEKHM1P	8.903392949	8.69875233566667	-0.0335467405513391	0.792881252600364
PLEKHM2	60.25456492	73.48531615	0.28638545426945	0.00378572610558443
PLEKHM3	4.78110479766667	5.92326474133333	0.309048540421137	0.0380056585576464
PLEKHN1	2.51689869233333	2.80463615766667	0.156166475985485	0.328686986102947
PLEKHO1	85.08351173	63.11959402	-0.430791654119984	0.00392441994844512
PLEKHO2	23.01782808	36.0931776533333	0.648974454259962	0.00197195516177729
PLGRKT	33.6191372766667	33.82131692	0.00865013280560277	0.940176484657058
PLIN2	16.3637094666667	23.9959493933333	0.552291066130424	0.0187500197279401
PLIN3	48.3747086766667	41.76175501	-0.212070631568394	0.000323957828662723
PLK1	211.8627252	109.711856266667	-0.949410342145725	0.000264421821939033
PLK2	10.38474903	59.22584335	2.51176048620871	0.00106034271971717
PLK3	10.166231511	3.88359520933333	-1.3883202498283	0.0039395648057403
PLK4	41.7406951466667	28.2161735966667	-0.564932270327322	0.00111593953985908
PLOD1	35.9871593133333	39.50373719	0.134506917670027	0.111148879720944
PLOD2	26.1226211966667	35.0215701166667	0.422944098259045	0.00637236436708608
PLOD3	63.8767211633333	49.9914816766667	-0.35360797301517	0.0175460960251406
PLP2	318.1070745	246.139236066667	-0.370037806511234	0.00109683766661565
PLRG1	40.6591234366667	54.14227591	0.41317642087073	0.00345685435658387
PLS1	1.35141223133333	0.676650762666667	-0.997984499822819	0.0405777139003717
PLTP	5.59353696766667	5.88241028466667	0.0726465797837503	0.49787126779886
PLXNA1	21.5628971266667	18.13082804	-0.250106212450405	0.0791775851244471
PLXNA3	7.860472933	7.59899583166667	-0.0488073298460718	0.795880612264144
PLXNB1	0.440100051333333	0.815871786666667	0.890510912098018	0.0175810756273263
PLXNB2	57.17484399	43.7588196633333	-0.385806700183884	0.0123898253359131
PLXNC1	79.92669253	142.0604627	0.829755794396484	0.00259466427061129
PLXND1	1.72251866266667	26.2418082866667	3.92927561846036	0.00159757647064554
PM20D2	150.2751504	157.049863666667	0.0636162266481485	0.286156063226867
PMAIP1	8.57317287966667	6.72091840233333	-0.351170847558258	0.0650392959588915
PMCH	0.686622215666667	0.349001247333333	-0.976284343810521	0.347700414262172
PMEL	1.19038637933333	0.719279138333333	-0.726806257504383	0.0492681482290495
PMEPA1	0.781637716666667	1.40502158233333	0.846020302626644	0.0357049287846429
PMF1	93.95339973	56.25762895	-0.739896617213536	0.00460559271598265
PML	14.22062034	18.5204071366667	0.381131413516168	0.0630559813634246
PMM1	52.6128638533333	46.9034882133333	-0.165720361818303	0.067233865583768
PMM2	103.54628973	74.86542857	-0.467904291385365	0.0194084115901986
PMPCA	131.050585633333	138.598637066667	0.0807892698216432	0.139554985348145
PMPCB	66.31301892	78.4228407366667	0.241981766414734	0.016438664903131
PMS1	29.2458464633333	29.09538773	-0.00744127383225287	0.913294626699889
PMS2	23.80973719	25.8404520566667	0.118079612629587	0.253228486311643
PMS2CL	6.93926902466667	7.294325497	0.0719908801265773	0.732106040970334
PMS2L2	3.99821559366667	3.263864158	-0.292775254259438	0.46289329948829
PMS2P1	40.68198345	46.0450993166667	0.178657595710756	0.10767927858468
PMS2P3	13.6524875533333	10.4264512933333	-0.388915630247265	0.00109694422865701
PMS2P4	8.45326750566667	6.298707049	-0.42445339160289	0.12368818742197
PMS2P5	2.37641320333333	2.98429966066667	0.32860669805193	0.0219890616881099
PMS2P9	1.20118816966667	1.03207130566667	-0.218919521367623	0.291321470790424
PMVK	153.835816566667	160.587732166667	0.0619702493036532	0.253199435267803
PNISR	151.104630966667	138.510001866667	-0.125557718393173	0.0357696142937521
PNKD	26.4442837533333	24.34449455	-0.119360353222019	0.14256205353898
PNKP	96.7889075133333	61.4908952633333	-0.654468905422591	0.00272265771678185
PNMA1	0.850751354666667	1.61228129866667	0.922294027829683	0.013246508688942
PNN	123.750786266667	90.32185584	-0.454290657038944	0.00437078770076539
PNO1	58.6014995066667	57.2586214666667	-0.0334446440181444	0.358546620218133
PNP	55.7825816966667	46.8937801066667	-0.250418126511123	0.00942737260154343
PNPLA2	51.3853742566667	68.4805632733333	0.41433678270677	0.0145300681858137
PNPLA4	6.24008279333333	1.41710129333333	-2.13862228617581	0.00251845405944038
PNPLA6	31.61763853	37.66746126	0.252589181538316	0.0480845176701765
PNPLA7	0.879783281333333	1.07259707166667	0.285888128879709	0.390524134059911
PNPLA8	24.4708285233333	31.4345042866667	0.361286063974192	0.0051855329964458
PNPO	29.6367321966667	25.9538688533333	-0.191436769904987	0.03249997308238
PNPT1	51.2592980033333	50.02426657	-0.0351856108045041	0.239431151527732
PNRC1	42.9895715666667	85.1995494466667	0.98685906867434	0.000126811531638202
PNRC2	164.960017	237.208864466667	0.524041537735051	0.000700125272279812
POC1A	33.9008300633333	20.95696677	-0.693890676339924	0.00390295161100721
POC1B	29.6989153266667	41.40868819	0.479523258037416	0.0115145106154915
POC5	33.66737957	32.98950299	-0.0293443935333334	0.685660348941338
PODXL	27.2553547933333	27.01848417	-0.0125929637518923	0.896441041976482
PODXL2	27.9068556166667	10.9316030433333	-1.35211460132767	0.00410096684058193
POF1B	0.0783158876666667	0.557352716333333	2.83121369816792	0.0453409759770362
POFUT1	32.7858001433333	30.5685865266667	-0.1010212601198	0.17033253782917
POFUT2	12.2606046266667	14.1652949966667	0.208330519906375	0.213023681856958
POGK	86.2258493066667	89.6257695	0.0557931664130741	0.48851090053085
POGLUT1	26.17071918	29.0615499733333	0.151158079283192	0.057090473646562
POGZ	36.3683938233333	38.5667677366667	0.0846730275145672	0.271076850693801
POLA1	54.3021457533333	34.6747621966667	-0.647123218936467	0.000319805692100661
POLA2	82.39284242	41.6400909933333	-0.984545792674751	0.00283866777633081
POLB	30.0288728066667	30.43704852	0.0194781460240306	0.812948515485111
POLD1	117.1759721	52.8472174866667	-1.14877734566855	0.000169787007827835
POLD2	255.599322766667	148.0407586	-0.787889580219391	2.20589768101693e-05
POLD3	41.38766333	27.2924697433333	-0.600697846488438	6.02037537976563e-05
POLD4	42.6475413733333	66.9478751066667	0.650575693119788	0.000272045963798443
POLDIP2	152.982042666667	165.558647266667	0.1139800493997	0.0207539351429843
POLDIP3	70.4317069433333	69.9957979066667	-0.00895673288636956	0.904426787408681
POLE	30.8955046966667	16.59848279	-0.896345565098823	0.0022463465033016
POLE2	7.97320143066667	5.47719492333333	-0.541721892880904	0.0316220690720379
POLE3	303.280970033333	252.7583851	-0.262896022616863	0.00386054259952244
POLE4	93.5492194533333	72.1479643566667	-0.374766926221271	0.00772856110239115
POLG	90.17886081	75.75243672	-0.251496988817825	0.0391123659160902
POLG2	23.85495554	26.10873229	0.130243411783712	0.10034296447603
POLH	24.4493793966667	25.5120430166667	0.061380589844247	0.255753682151052
POLI	6.67687213033333	7.70473160866667	0.206572290643158	0.16016070943165
POLK	14.5200718166667	15.2760026233333	0.0732184838658493	0.483913972045064
POLL	19.9105476866667	29.09974281	0.547473495989508	0.0107928625273266
POLM	16.2828992466667	15.03110579	-0.115406453520189	0.353409457531662
POLN	4.76559713566667	5.31025901733333	0.156125235692384	0.435933375177319
POLQ	37.52832449	22.33261557	-0.748827652491238	0.00178091764228328
POLR1A	39.15597049	29.3467027133333	-0.416033889395861	0.00616610125462082
POLR1B	42.6207632866667	46.30263769	0.119537950539643	0.220762974954558
POLR1C	88.65550253	79.2159842166667	-0.162418609860856	0.103406998896095
POLR1D	49.4745600333333	60.25056527	0.284287898999923	0.0203110757503428
POLR1E	52.7126681766667	41.4475311766667	-0.346863549234894	0.00466837580559788
POLR2A	106.885048056667	60.01788507	-0.832595664563109	0.00135181022120776
POLR2B	117.513619066667	150.467747733333	0.356626317704238	0.011694271954459
POLR2C	101.725491506667	88.9567535433333	-0.193505207788062	0.00895902951368648
POLR2D	89.7120343233333	79.1766470266667	-0.180226553484667	0.0247221088964161
POLR2E	255.243877566667	169.1814223	-0.593305200398391	0.000562142905189144
POLR2F	66.3643851833333	58.1125177133333	-0.191560258428652	0.0899539139317452
POLR2G	146.3301553	129.7288596	-0.173727648040106	0.0120802949491462
POLR2H	106.391575766667	112.310668633333	0.0781110582140917	0.0333539381335065
POLR2I	111.398997233333	92.9862241566667	-0.260647343291457	0.00527653044235523
POLR2J	155.2214448	126.0928177	-0.299841787023825	0.0406597324806234
POLR2J2	3.17440268466667	2.138123997	-0.570139628737893	0.265337065866947
POLR2J3	43.3627396666667	25.39727185	-0.77178237690004	0.0124868170384113
POLR2J4	5.229513183	5.28829017866667	0.0161246906777275	0.791355569299527
POLR2K	97.2785376733333	105.364566966667	0.115196337914636	0.179839192395105
POLR2L	248.083255166667	242.480941566667	-0.0329530018654542	0.626858077131059
POLR2M	3.02104935033333	2.177420395	-0.472429775549878	0.0144500341702619
POLR3A	17.61537201	17.5606564266667	-0.00448816810234285	0.937025749580523
POLR3B	22.67510116	20.5876204233333	-0.139331898292269	0.033524925942033
POLR3C	87.413834	80.16477338	-0.124893201039264	0.00362752162339776
POLR3D	60.5436505766667	57.20445741	-0.0818481002463963	0.276752726937959
POLR3E	73.0069048966667	68.12249217	-0.0999017035928188	0.196964224335907
POLR3F	17.3761047966667	19.8063951066667	0.188861614906063	0.132502539603175
POLR3G	7.62039957333333	7.21035594766667	-0.0797961654229273	0.601345711149925
POLR3GL	33.7149547966667	51.8300423533333	0.620399909259293	0.000492086750104863
POLR3H	30.57529197	21.4292788966667	-0.512782971823917	0.000381986332294622
POLR3K	153.1365255	127.639211566667	-0.26274682746029	0.0070470741084279
POLRMT	123.805736166667	66.22587293	-0.902611298895515	0.000131715444448986
POM121	29.24147598	23.2624002833333	-0.3300161679372	0.021892005329575
POM121C	31.7206882833333	26.3116607266667	-0.269721764630084	0.0697644483248161
POMGNT1	49.34937669	42.6098979166667	-0.211843267597239	0.00110664005493755
POMGNT2	19.6872219033333	11.9345377633333	-0.722116854032402	0.000345312644076688
POMK	12.0063138666667	7.349461911	-0.708082755842297	0.00183350449937412
POMP	116.8020256	93.51807485	-0.320748157720616	0.0102143983029588
POMT1	51.4283724933333	70.2479252533333	0.449891117732392	0.00229926484239213
POMT2	5.24738906666667	3.85363719766667	-0.445379007415596	0.085827556548178
POMZP3	5.54450250933333	4.80327582566667	-0.20703936075131	0.12580165688874
PON2	51.68686207	87.3611183266667	0.757193706244194	0.00187656725033209
POP1	12.38253981	12.4795744566667	0.0112614810520241	0.869984845690078
POP4	42.9521071866667	47.5349294033333	0.146259107568894	0.157645486886756
POP5	45.36342941	35.0688572466667	-0.371339290357936	0.0197747175556732
POP7	118.7776337	82.6778008233333	-0.522691276889031	0.0430835123492465
POPDC2	1.81311512666667	2.208014742	0.284279270188591	0.278111686171511
POR	53.0597811466667	49.13825363	-0.110772139625247	0.217108940621002
PORCN	16.0248193233333	13.7207340766667	-0.223950421245484	0.0221610269541161
POT1	40.9139564166667	49.44308076	0.273175585361864	0.0190776288474949
POU2AF1	407.271969366667	214.427587833333	-0.925501991721421	0.0010152041749182
POU2F1	10.872365011	7.02806622766667	-0.629466105224946	0.0097407565033049
POU2F2	11.1609058966667	6.32071970833333	-0.82029338582879	0.0002842856754787
POU6F1	2.60043834433333	2.473042069	-0.0724680507738363	0.507211242118785
PP2D1	0.669078125333333	0.452533489666667	-0.564150115351093	0.319005501612753
PP7080	18.2795599133333	17.6086337833333	-0.0539483595834941	0.375852098336956
PPA1	478.7953036	677.669095466667	0.501171978783527	0.000220458204512387
PPA2	86.52618285	129.924232533333	0.586461873086825	0.000173839062755051
PPAN	9.84568413733333	5.38274399033333	-0.871149646028263	0.0111614790308806
PPAP2A	13.9482851066667	14.6592165666667	0.0717202448999835	0.38738675659473
PPAPDC1B	58.8961808333333	34.3675488366667	-0.777127125014429	0.000512503935329662
PPAPDC2	4.87064211166667	6.400690213	0.394115505545823	0.020813303932493
PPARA	4.01801503166667	7.34462174833333	0.870205231882545	0.00553315708511314
PPARD	11.8181775033333	9.90502074566667	-0.25477567087487	0.0596229180031357
PPARGC1B	9.69495356066667	10.261998684	0.0820058527538388	0.253332087737995
PPAT	55.2064946666667	58.9922466033333	0.095687352211353	0.13325508108801
PPCDC	32.4920699533333	24.5253168333333	-0.405815881327017	0.00596784131369475
PPCS	31.8541801	41.55565432	0.38356208822863	0.00293718387011895
PPDPF	145.1869484	172.364194433333	0.247548343658562	0.0517346949954635
PPFIA1	19.94935499	18.3014264833333	-0.124385999372989	0.0938813009458835
PPFIA3	1.68968586266667	0.759079168	-1.15443278914074	0.00748797122118734
PPFIA4	7.682145676	5.27018184033333	-0.543656580937437	0.0182447657446094
PPFIBP2	10.040251032	11.25322524	0.164543204709975	0.0274311158140899
PPHLN1	47.4030266466667	44.7259184166667	-0.0838680696751815	0.0383673208231843
PPIA	1537.57917966667	1952.227136	0.344460210227912	0.00125944898305901
PPIB	871.346202633333	602.421029066667	-0.532473911365533	0.0177698655735863
PPID	55.0240028933333	85.5462886533333	0.636644169242684	0.00193354258455089
PPIE	29.5988428533333	28.2346794533333	-0.0680725231938596	0.111277947950779
PPIEL	2.18684955	1.84179734066667	-0.247739644408436	0.302811990223257
PPIF	210.345203433333	184.388771666667	-0.190008114569827	0.00838884423285937
PPIG	109.3853219	101.930222413333	-0.10183728458203	0.163004981817519
PPIH	168.148834933333	137.190645033333	-0.293556674622532	0.00206713520629271
PPIL1	54.4354349066667	51.2424018333333	-0.0872079846060261	0.288417235165989
PPIL2	37.5469718266667	30.90467025	-0.280871686987654	0.00758942114159525
PPIL3	29.5978514533333	31.9451683566667	0.110105290370333	0.341562372649462
PPIL4	6.78663936833333	9.90377114833333	0.545280625274639	0.00774710657394137
PPIL6	0.134063956666667	0.105257580666667	-0.348997278098226	0.667203550354378
PPIP5K1	12.06341659	9.625898423	-0.325645459402463	0.0777515001140129
PPIP5K2	35.2730772366667	51.1645110933333	0.536576027429623	0.00492893549861873
PPL	0.58801414	1.93183486366667	1.71604902242736	0.0357938225746637
PPM1A	9.54509222133333	11.90894479	0.31921454507414	0.00649525861344084
PPM1B	25.3487161133333	31.9059167633333	0.331911310008579	0.0278836207771197
PPM1D	17.6471227066667	16.0045662366667	-0.140949400159755	0.215541833687074
PPM1F	12.4895519166667	12.5375237533333	0.00553071533680699	0.867437442488559
PPM1G	266.6374404	218.757659833333	-0.285545839381408	0.000151299412383838
PPM1H	7.708847145	10.6016940253333	0.45970778189544	0.0159478108122081
PPM1K	24.5013161466667	33.54251678	0.453131692910574	0.0110276165228232
PPM1L	5.564124807	5.247364948	-0.0845616496504613	0.560376338418147
PPM1M	8.30209811166667	19.6495763066667	1.24295031827014	3.3691470121578e-05
PPM1N	0.359212269666667	0.269686083666667	-0.413555551681457	0.712149328876977
PPME1	18.0682769033333	15.7669500566667	-0.196555315312063	0.0233577922412247
PPOX	27.4383177433333	26.5914050066667	-0.0452320251814212	0.669291696881231
PPP1CA	373.8684122	345.6369343	-0.113273194162136	0.0136861730377198
PPP1CB	111.175080366667	134.746644333333	0.277415897639847	0.013354943647533
PPP1CC	124.637296133333	148.792416233333	0.255565154728692	0.0054319334054176
PPP1R10	8.97808231233333	8.40336576766667	-0.0954400424272124	0.154115525065848
PPP1R11	6.91481579866667	7.017367959	0.0212391923455742	0.692437567696905
PPP1R12A	52.8996505633333	55.71634975	0.0748425506120596	0.222643548411501
PPP1R12B	14.8078146766667	21.24959338	0.521076490170249	0.0242226229757878
PPP1R12C	83.7294256566667	69.7045312566667	-0.264482285084644	0.000296958064178721
PPP1R13B	2.665608082	3.57657888533333	0.424115582075948	0.0391153310130257
PPP1R13L	4.57886428666667	3.75277645533333	-0.287031450885315	0.08292236335436
PPP1R14B	414.855335366667	455.989456333333	0.136392125426118	0.30085171905574
PPP1R15A	37.2618345566667	27.5619629533333	-0.435020066030377	0.000895508832203474
PPP1R15B	69.73343286	77.1678796766667	0.146149960873467	0.0635394818456706
PPP1R16A	23.2134063133333	26.00723262	0.163954655096456	0.144110026841048
PPP1R16B	166.5012044	232.301122533333	0.480463512417123	0.000610357131205402
PPP1R18	6.52900364566667	9.47100013866667	0.536653935459643	0.000116502689487309
PPP1R1C	0.399454537333333	0.249181929	-0.680831870659395	0.181125990679117
PPP1R2	44.9530047933333	68.6709502566667	0.611282374500246	0.000592395409693382
PPP1R21	11.0336956986667	16.6346427033333	0.592274781156465	0.00362739318393487
