siIRF4 KMS12BM	CTRL KMS12BM	CTRL MM1R	siIRF4 MM1R	CTRL KMS12PE	siIRF4 MM1S	CTRL MM1S	siIRF4 KMS12PE
MIR4294	0	0	0	0	0	0	0	0
MIR4295	0	0	0	0.386270229666667	0	0	0	0
MIR4296	0	0	0	0	0	0	0	0
MIR4297	0	0	0	0	0	0	0	0
MIR4298	3.10900383466667	4.519319703	0.969304328	2.27455060566667	0	1.05109527633333	0.439664640333333	0
MIR4299	0	0	0	0	0	0	0	0
MIR4300	0	0	0	0	0	0	0	0
MIR4301	0	0	0	0	0	0	0	0
MIR4302	0	0	0	0	0	0	0	0
MIR4303	0	0	0	0	0	0	0	0
MIR4304	0	0	0	0	0	0	0	0
MIR4305	0	0	0.346858901666667	0	0	0	0	0
MIR4306	0	0.338644005666667	0.437008573	0.395851091666667	0	0.434226222333333	0	0
MIR4307	0.942923068333333	1.51759345266667	0	0	0	0	0	0
MIR4308	0	0	0	0	0	0	0	0
MIR4309	0	0	0	0	0	0	0	0
MIR431	0	0	0	0	0	0	0	0
MIR4310	0	0	0	0	0	0	0	0
MIR4311	0	0	0	0	0	0	0	0
MIR4312	4.55280651333333	3.64287672466667	10.8719963636667	15.9131470766667	3.77539085266667	3.94191010233333	3.88463420033333	3.76448543566667
MIR4313	0	0	0	0	0	0	0	0
MIR4314	1.291394637	0	0	0	0	0	0	0
MIR4315-1	0	0	0	0	0	0	0	0
MIR4315-2	0	0	0	0	0	0	0	0
MIR4316	0	0	0.560109579333333	0	0	0	0	0
MIR4317	0	0	2.353649137	1.86179259666667	0	1.131056386	1.19718993766667	0
MIR4318	0	0	0	0	0	0	0	0
MIR4319	0	1.08649001933333	2.5827413	1.18089711966667	0	0.427097602	0	0.746620263666667
MIR432	0	0	0	0	0	0	0	0
MIR4320	0.532709236	0	0	0	0	0	0	0
MIR4321	11.6028901366667	9.29073318533333	4.30713414933333	2.64780418066667	3.56831211266667	2.92345284233333	0.421108142	8.335042653
MIR4322	1.21337990133333	1.26509111833333	3.61217757266667	1.43668312633333	0.502132065666667	1.00710500133333	0.901153015333333	0
MIR4323	0.427906921666667	0.510497975333333	0	0.886439507333333	0	0	0	0
MIR4324	0	0.426645036	0	0	0	0	0	0
MIR4325	0	0	0	0	0	0	0	0
MIR4326	4.345067853	1.044630662	6.96511484233333	6.369456451	1.83128318933333	1.23062020866667	4.513948233	0.509127877
MIR4327	0	0	0	0.423793522	0	0	0	0
MIR4328	0	0	0	0	0	0	0	0
MIR4329	0	0	0	0	0	0	0	0
MIR433	0	0	0	0	0	0	0	0
MIR4330	0	0	0	0	0	0	0	0
MIR4417	0	0	0	0	0	0	0	0
MIR4420	0	0	10.308562417	17.57765494	0.476047283	8.86750574766667	7.57471395966667	0
MIR4422	0	0	0	0	0	0	0	0
MIR4423	0	0	0	0	0	0	0	0
MIR4424	0	0	0	0	0.426228381333333	0	0	0
MIR4426	0	0	0	0	0	0	0	0
MIR4427	0	0	0	0	0	0	0	0
MIR4429	0	0.482525483666667	0	0	0	0	0	0
MIR4432	0	0	0	0	0	0	0	0
MIR4434	1.67125910933333	3.56813319	1.47197318133333	3.047935494	1.355595204	5.175526159	2.876385409	1.365502481
MIR4435-1	0	0	0	0	0.223093960666667	0	0	0
MIR4435-1HG	20.8993075933333	17.5025703433333	135.6565309	159.321834833333	84.9373208233333	188.4115067	144.1012014	122.834325
MIR4435-2	0	0	0	0	0	0	0	0
MIR4436A	0.347359736333333	0	9.32045087533333	19.5057520866667	0	18.8495097766667	2.189847977	0
MIR4436B1	0	0	0	0	0	0	0	0
MIR4436B2	0	0	0	0	0	0	0	0
MIR4437	0	0	0	1.200748312	0	0.605054936	0.534925312333333	0
MIR4439	0	0	0	0	0	0.493932328	0	0
MIR4440	0	0	0	0	0	0	0	0.341063037333333
MIR4441	0	0.352243603	0.353796079666667	1.016883884	0.708859387	0.363032961666667	0	0.334241776666667
MIR4442	289.2890765	304.235433366667	261.385760533333	254.115205433333	210.7853204	144.5450485	114.717024926667	221.891810666667
MIR4443	0	0	0	0	0	0	0	0
MIR4444-1	0	0	0	0	0	0	0	0
MIR4444-2	0	0	0	0	0	0	0	0
MIR4446	1.03176636533333	0.919898642666667	0	0.490044321	0.547099116333333	0	0	1.16261056266667
MIR4449	6.812786176	15.518644786	8.68000131466667	8.18981805433333	9.820893161	10.777144151	7.30586395133333	8.99418094366667
MIR4450	0	0	0.544301661	0.435867022666667	3.85037021533333	2.94077463166667	0	1.06132305533333
MIR4451	0	0.466918250333333	0.602542123333333	0.994938470333333	0.540833843666667	0.563869226333333	0	0
MIR4453	0	0	0	0	0	0	0	0
MIR4454	0	0	0	0	0	0	0	0
MIR4456	0	0	0	0	0	0	0	0
MIR4457	0	0.518005298333333	0	0	0	0	0.495421343666667	0.441743305
MIR4458	0	0	0	0	0	0	0	0
MIR4458HG	3.34917646966667	4.20269300666667	0.011790012	0.029958932	3.58378213333333	0.0355525486666667	0.00989380966666667	3.66326580933333
MIR4460	0	0	0	0.329434377666667	0	0	0	0
MIR4461	27.7054809933333	20.5542817666667	31.3249769666667	35.5489552766667	15.04714218	28.95400459	25.5978606533333	19.7499424066667
MIR4462	0	0	0	0.566085681333333	0	0	0	0
MIR4464	0	0	0	0	0	0	0	0
MIR4465	0	0	0	0	0	0	0	0
MIR4466	0.733384608666667	0.570677861666667	0	0.524654749666667	0.678808163	0.731751597	0	0.618966253
MIR4467	9.16059353966667	15.4855016573333	43.5531800366667	51.4105734766667	9.72121054933333	17.2491200666667	17.3689427066667	13.6424897386667
MIR4468	0	0	0	0	0	0	0	0
MIR4469	0.875042360333333	0	0	1.702801999	0.445454494	0	0	0
MIR4470	0	0	0	0	0	0	0	0
MIR4471	0	0	0	0	0	0	0	0
MIR4472-1	0	0	0	0	0	0	0	0
MIR4472-2	1.182172205	0.525736721	0	0.490044321	0	0	0	0
MIR4473	0	0	0	0.360801862666667	0	0	0.352698008333333	0
MIR4474	0	1.636848383	0	0.461826273666667	0	0	0	0.428515098333333
MIR4475	0	0	0	0	0	0	0	0
MIR4476	0	0.440237207666667	0	0	0	0	0	0
MIR4478	0	0	0	0.329434377666667	0	0.422131350666667	0	0
MIR4479	14.8737908416667	22.6660974366667	11.1393255716667	3.93475521266667	3.51145713966667	5.85675646766667	4.67756501166667	4.845638582
MIR448	0	0	0	0	0	0	0	0
MIR4480	0.487691554333333	0.432654121	0.996608675	0.399033189666667	0.516276631	0	0	0.84615619
MIR4482	0.494658576333333	1.82251445633333	7.444560375	6.80522053166667	4.08527282466667	7.962236171	8.05726250666667	1.46300251766667
MIR4483	0	0	0.616883846333333	0.529564024333333	0	0.600247886	0	0
MIR4484	0	1.905979429	0.939934682333333	1.60493041833333	0.860121293666667	0.437389110333333	0.405887366	0
MIR4485	0	0	0	0	0	0	0	0
MIR4486	0	0	0	3.48437186233333	0	0.576242796333333	0	0
MIR4488	0	0	0	0	0	0	0	0
MIR4489	8.20276110466667	1.56221886066667	0.641415808666667	1.973042774	1.710916834	0.637332036333333	0	2.47707026833333
MIR4490	0	0	0	0	0	0	0	0
MIR4491	2.46862812466667	1.93445717966667	7.60789198233333	10.6005387556667	0.540833843666667	6.794646113	12.2777648816667	0
MIR4492	0	0	0	0	0	0	0	0
MIR4493	0	0	0	0	0	0	0	0
MIR4497	0	0	0	0	0	0	0	0
MIR4498	0.600041952666667	0	0	0	0	0	0	0
MIR4499	0	0	0	0	0	0	0	0
MIR449A	0	0	0	0.311333587666667	0	0	0	0
MIR449B	0	0	0	0	0	0	0	0
MIR449C	0	0	0.415726070333333	0	0	0	0	0
MIR4500	0	0	0	0	0	0	0	0
MIR4500HG	0.088557543	0.0841178753333333	0	0	0	0.110829757333333	0.059386759	0
MIR4503	0	0	0	0	0	0	0	0
MIR4505	1.687710043	2.29052230133333	0.523928746333333	0.837867479333333	0.488973064333333	0	0.604502665666667	0.457865447333333
MIR4508	0	0	0	0	0	0	0	0
MIR4509-1	0	0	0	0	0	0	0	0
MIR4509-2	0	0	0	0	0	0	0	0
MIR4509-3	0	0	0	0	0	0	0	0
MIR450A1	0	0	0	0	0	0	0	0
MIR450A2	0	0	0	0	0	0.372153689333333	0	0
MIR450B	0	0	0	0	0.469944112666667	0	0	0.385109548
MIR4510	2.18138065033333	1.81274144266667	0.584820296333333	1.01257968933333	0	0	0	0
MIR4511	0	0.354213845	0	0.414051142	0	0.834558532333333	0	0
MIR4513	2.11923242233333	3.069389947	13.224806683	6.32452003366667	1.267515294	2.19594341533333	3.21817428966667	2.42099983033333
MIR4514	2.42555601666667	1.621926554	0	2.25802827466667	0	0.636899932666667	0	0
MIR4515	0	0	0	0	0	0	0	0
MIR4516	3.67720940666667	2.61083422333333	1.33622288666667	0.988303132666667	0	0	0	0
MIR4517	38.5599985266667	39.8144004633333	37.6800334466667	37.8111765266667	31.61886018	29.3083805233333	22.5349533	33.2264721866667
MIR4518	0.832871644333333	3.497327979	1.774130276	1.17092500433333	0	0.874778220666667	1.58516072566667	0
MIR4519	2.38373608533333	0.607316557	2.05695414533333	6.83514128066667	1.23873354866667	3.84233125166667	0.580838816666667	1.189413769
MIR451A	0	0	0	0.456013465666667	0	0	0	0
MIR451B	0	0	0	0	0	0	0	0
MIR452	0	0	0	0	0	0	0	0
MIR4520A	1.06041241733333	0	1.010845942	1.388382505	0	0.518618516666667	0	0.477488252333333
MIR4520B	0	0	0	0	0	0	0	0
MIR4521	0	0	0.589660132666667	1.07256343066667	0	0	0	0
MIR4522	0.910408479666667	0	0	0	0	0	0	0
MIR4523	46.5452429266667	47.11325208	47.2302266933333	42.36658483	36.960819	34.53416053	23.4863638566667	24.6489500433333
MIR4524A	0	0	0	0	0	0	0	0
MIR4524B	0	0	0	0	0	0	0	0
MIR4526	0	0	0	0	0	0	0	0
MIR4529	0	0	0	0	0	0	0	0
MIR4530	0	0	0.631778713666667	1.01183415966667	0	0	0	0
MIR4531	0	0	0	0	0	0.840735877666667	0	0
MIR4532	0	0	0	0	0	0	0	0
MIR4533	0	0	0	0.462436190333333	0	0	0	0
MIR4534	1.06919463233333	0.511974043333333	0.589660132666667	0.547216158666667	0	1.27883258633333	0	0
MIR4535	0	0	0	0.556491008666667	0	0	0.543991843333333	0
MIR4536-1	0	0	0	0	0	0	0	0
MIR454	0.557840677666667	0.534233784333333	1.58810800733333	0.531863704333333	0.918023609	1.30650974166667	0.955764041	1.751606257
MIR4540	0	0	0	0	0	0	0	0
MIR455	0	0	0	0	0	0	0	0
MIR4632	0	0	0	0	0.600912144333333	0	0	0
MIR4633	0	0	0.968273379333333	1.531854668	0	0.500184636	0.426438625	0
MIR4634	0	0	0	0	0	0	0	0
MIR4635	5.87488108133333	7.23225677333333	1.006779244	2.933014345	0	0.459535394333333	0.96486346	0
MIR4636	0	0	0	0	0	0	0	0
MIR4637	0	0.419337622666667	0	0	0.436376676333333	0	0.401055373333333	0
MIR4638	0	0	1.10510864866667	2.083187976	0	1.128381694	0.471992922666667	0
MIR4639	1.28372076533333	2.935226815	2.11458846433333	2.92847309566667	0.510013116	0.539353173	1.39545733666667	0
MIR4640	0.073338461	0	0	0	0	0	0	0
MIR4641	0	1.86469839733333	0	0	0.540833843666667	0	0	0.455129466
MIR4642	0.360068019666667	0.859130739	0	0.691008694333333	0	0	0.410837211666667	0.366323716333333
MIR4643	0	0	0	0	0	0	0	0
MIR4644	0.351494971333333	0	0.421185809	0	0	1.31826230966667	0	0.463660165
MIR4645	0	0	0	0.735879389	0	0.471471378666667	0	0
MIR4646	0	0.0698789216666667	0	0.163367117333333	0	0	0	0.136229228
MIR4647	0	0	0	0	0	0	0	0
MIR4648	0	1.467681679	0	0	0	0	0	0
MIR4649	0	0	0	0	0	0	0	0.469352261666667
MIR4650-1	0	0	0	0	0	0	0	0
MIR4650-2	0	0	0	0	0	0	0	0
MIR4651	2.77441404266667	2.712667569	1.93860865566667	3.31552106233333	1.45310744833333	2.121192533	0.604502665666667	1.78508325633333
MIR4652	0	0	0	0	0.915257274	0	0	0.499326331333333
MIR4653	4.764404177	3.28890808233333	0.460804801	2.81428289033333	0.847973614666667	0.437389110333333	1.85592240133333	2.172350409
MIR4654	0.521089064	0	0	0	0	0	0	0
MIR4655	0.535172552333333	0.415114089	0	0.443688777333333	0	0	0	0
MIR4656	1.51775517466667	0.469658137333333	3.908792226	4.22269603566667	1.453417537	2.03397116733333	3.35894997566667	3.57710766533333
MIR4657	0	0	0	0	0	0	0	0
MIR4658	0	0	0	0	0.541398538666667	0	0	0
MIR4659A	0	0	0	0	0	0	0	0
MIR4659B	0	0	0	0	0	0	0	0
MIR4660	0	0	0	0	0.475552770333333	0.490585083333333	0	0.451678076333333
MIR4661	0	0	0	0	0	0	0	0
MIR4663	0	0.405481638333333	0	0	0	0	0	0
MIR4664	81.87824521	72.8455164066667	4.16938883733333	10.715491319	10.0735557583333	3.64342869033333	2.35000174966667	24.5820013866667
MIR4665	0	0	0	0	0	0	0	0
MIR4666A	2.74531757833333	3.78723918666667	0	0	1.342744857	0	0	0.423090856333333
MIR4667	0	0	0	0	0	0	0	0
MIR4668	0.987547806666667	0.877669788333333	0	1.34281850733333	0	0	0	0.985514265333333
MIR4669	0	0	0	0	0	0	0	0
MIR4670	0	0.409579234666667	0.943456212333333	0.875545853666667	0	0	0	0
MIR4671	0	0	0	0	0	0	0	0
MIR4672	1.093539911	0.379240032	0	0	0.881358856333333	0.459448999333333	0	0
MIR4673	0	0	1.247905194	1.57093495433333	0	0.630768965	0.570994091	0
MIR4674	31.87975727	31.9518424166667	8.279398534	12.4346258396667	1.64639785266667	0.427762861333333	0.387225877666667	3.90122662966667
MIR4675	0	0	0	0	0	0	0	0
MIR4676	0	0	0	0	0	0.516880124	0	0
MIR4677	2.59386117033333	4.18143022433333	5.74138909233333	4.69747413366667	0.892375842	4.71533994666667	1.66451841066667	1.34916815566667
MIR4678	0.398994292	0	0	0.973579712333333	0	0	0	0.526316944
MIR4679-1	0	0	0	0	0	0	0	0
MIR4679-2	0	0	0	0	0	0	0	0
MIR4680	0	0	0	0	0	0	0	0
MIR4681	0	0	0	0	0	0.548813697666667	0	0
MIR4682	0.495034611	0.440304503666667	0	0	0	0.465192111666667	0	0
MIR4683	0	0	0	0	0	0	0	0
MIR4684	0	0	0	0	0	0	0	0
MIR4685	0	1.33558446066667	3.45806784	2.705542867	1.04856049966667	1.0654879	3.08075291933333	1.968613825
MIR4686	0	0	0	0	0	0	0	0
MIR4687	0	0	0	0	0	0	0	0
MIR4688	0	0.371284392	0	0	0	0	0	0
MIR4689	0	0	1.010845942	0	1.50818164366667	0.564494089333333	0.458507410666667	0.477488252333333
MIR4690	0.49209296	0	0	0	0	0	0	0
MIR4691	27.2126719066667	31.85778742	35.2901196033333	35.83975847	18.91548857	16.02760617	21.2273842633333	26.89852047
MIR4692	0	0	0	0	0	0	0	0
MIR4693	0	0	0	0	0	0	0	0
MIR4694	0	0	0.497097251666667	0	0	0	0	0
MIR4695	0	0	0	0	0	0	0	0
MIR4696	0	0	0	0	0	0	0	0
MIR4697	0	0	0	0	0	0	0	0
MIR4697HG	0	0	0	0	0.0134545923333333	0	0.0365937136666667	0.005661241
MIR4698	0	0	0	0	0	0.453791202	0	0
MIR4699	0	0	0	0	0	0	0	0
MIR4700	0	0	0	0	0	0	0	0
MIR4701	0	0	0.607092039333333	6.691747157	0	2.370421389	1.20990814833333	0
MIR4703	0	0	0	0	0	0	0	0
MIR4705	0	0	0	0	0	0	0	0
MIR4706	0.482960596	0.375812250333333	1.84928030566667	0	0	0.442723124	0	0
MIR4707	0	0	0	0	0	0	0	0
MIR4708	0	0	0	0	0	0	0	0
MIR4709	0	0	0	0	0	0	0	0
MIR4710	0	0.548543617666667	0	0	0	0	0	0
MIR4711	0.565753841	0.880474415	0	0	0	0	0	0
MIR4712	35.3504371966667	18.61157836	33.90733398	78.69480352	7.386150789	59.8848459666667	45.01604357	15.255382982
MIR4713	0	0	0	0	0	0	0	0
MIR4714	0	0.400215643333333	0.496711668666667	1.30358772966667	0	0	0	0
MIR4715	0	0	0	0.358624765333333	0	0	0	0
MIR4716	0	0	0	0	0	0	0.382089509	0
MIR4717	0	0	0	0	0	0	0	0
MIR4718	0	0.604247147666667	0	0	0	0	0	0
MIR4719	0	0	0	0	0	0	0	0
MIR4720	6.30649104533333	1.73533691833333	4.84614217166667	4.80154418366667	6.12975462766667	5.398936866	4.644568451	3.909834809
MIR4721	0	0	0	0	0	0	0	0
MIR4722	0	0.513610075333333	0	0	0	0	0	0
MIR4723	0	0	0.436785283666667	0	0	0	0	0.412644168666667
MIR4724	0	0	0	0	0	0	0	0
MIR4725	0	0	0	0	0	0	0	0
MIR4726	0.59700173	0.531320767666667	1.34507894166667	0.566085681333333	0	0	0	0
MIR4727	3.419281951	0.560301900333333	0	1.03023114433333	0	0	0	0.546155359
MIR4728	0.591086102666667	0.459949321333333	0	0	0.547099116333333	0	0	0.947204812
MIR4729	0	0	0.552330279666667	0	0	0	0	0
MIR4730	1.29807794833333	1.27185849333333	0	3.379605393	1.40838751066667	0.489675907	0	1.537399494
MIR4731	0	0	0	0	0	0	0	0
MIR4732	0	0.404190034	0	0.864025513666667	0	0	0	0
MIR4733	0	0	0	0	0	0	0	0
MIR4734	0	1.82391676966667	2.67172275766667	0.873776085666667	2.04623733133333	1.037237033	0.917014821333333	0
MIR4735	0	0	0	0	0	0	0	0
MIR4736	0	0.653583885	0	1.36922991133333	0	0.840735877666667	0	0
MIR4737	1.28091909633333	0.815320553333333	1.782538548	0	1.345756979	0.448188841333333	0.396240972333333	1.78695386433333
MIR4738	0.678748910333333	0	1.74299982833333	0.414051142	0.808986322333333	0.427762861333333	0.368914008666667	1.17712846266667
MIR4739	0	0	0	0	0	0	0	0
MIR4740	0	0	0	0	0.566587836333333	0	0	0
MIR4741	0	0	0	0	0	0	0	0
MIR4742	0.873280814333333	0.362548288666667	0.449962335	1.052890382	0	0.464877485333333	0.396337075	0.353394644
MIR4743	0	0	0	0	0.517319328666667	0	0	0
MIR4744	1.56316465466667	0.374615153666667	0.951397300333333	1.24010229766667	0	0.963770396333333	0	0.407611922666667
MIR4745	0	0	0	0	0	0	0	0
MIR4746	1.04547703133333	3.09342503933333	5.24676344233333	1.72293876033333	3.00938131633333	3.785808155	3.71766794366667	4.54699842533333
MIR4747	0	0	2.12805867133333	0	0	0	0	0
MIR4748	0	0.429565369333333	0	1.18520457766667	0	0	0	0.474968949333333
MIR4749	0	0	0	0.538245402	0	0	0	0.492435159666667
MIR4750	1.14556567733333	1.25801286766667	8.021224539	3.196274374	1.28297403233333	1.944819437	1.36114666666667	0.536402584666667
MIR4751	0	0	0	0	0	0	0	0
MIR4752	0	0	0	0	0	0	0	0
MIR4753	0	0.424389883	0.958259762333333	1.56650295033333	0	0.924457291333333	0	1.34119379933333
MIR4754	2.21833373433333	0.692507967	1.671615669	1.127823092	2.02126128066667	0.418150212666667	1.61350018033333	1.388087774
MIR4755	0	0.426645036	0.531205534333333	0.456013465666667	0	2.06145103766667	0	1.46938623833333
MIR4756	0	0	0	0	0	0	0	0
MIR4757	0	0	0	0	0	0	0	0
MIR4758	0	0	0	0	0	0	0	0
MIR4759	0	0	0	0	0	0	0	0
MIR4760	0	0	0	0	0	0	0	0
MIR4761	0.965921192	0.375812250333333	0	0.839700230333333	0	0	0	0.407611922666667
MIR4762	0.393674368	0	0	0	0	2.499519856	0	0.519299384666667
MIR4763	0	0	0	0	0	0	0	0
MIR4764	0	0	0	0	0	0	0	0
MIR4765	0	0.457459224666667	0	0	0	0	0	0
MIR4766	0.844101025666667	2.89120183833333	6.45134951533333	8.247818345	2.83004156566667	1.92270075533333	4.00104091866667	3.41281797133333
MIR4767	0.887848727	4.57071167866667	20.2965441033333	4.86126489566667	9.168907803	11.0748634833333	5.73949520333333	11.061393217
MIR4768	0	0	0	0	0	0	0	0
MIR4769	0	0	0	0	0	0	0	0
MIR4770	0	0	0	0.566085681333333	0	0	0	0
MIR4772	0	0	0	0	0	0	0	0
MIR4773-1	0	0	0	0	0	0	0	0
MIR4773-2	0	0	0	0	0	0	0	0
MIR4774	0	0	0.465521157333333	0	0	0	0	0.790488019666667
MIR4775	0	0	0	0	0	0	0	0
MIR4776-1	0	0	0	0	0	0	0	0
MIR4776-2	0	0	0	0	0	0	0	0
MIR4777	0	0	0	0.329434377666667	0	0.432736848	0	0
MIR4778	0	0	0	0	0	0	0	0
MIR4779	0	0	0	0	0	0	0	0
MIR4780	0	0	0	0	0	0	0	0
MIR4781	0.388494442	0	0	0.473979596666667	0	0.477674949333333	0	0
MIR4782	2.49913547266667	2.45209036333333	0	1.230212346	0.463995453333333	0	0	2.56560391433333
MIR4783	1.32598921166667	0.749230307	0	0.839700230333333	0	0	0	0
MIR4784	10.8335375676667	15.7721958703333	39.55793346	28.2525148066667	8.423836713	16.2134970283333	19.8692622766667	12.013989859
MIR4785	0	0	14.7899090466667	14.39017621	20.6188121233333	11.8649119036667	8.60489121233333	23.05814048
MIR4786	3.08889578133333	1.20949259266667	2.744162631	4.76320010666667	6.257447228	4.18126649266667	3.129101444	5.91379284266667
MIR4787	0	0.419337622666667	9.94104842766667	2.23803084566667	0	3.19990927366667	4.84212138733333	0
MIR4788	0.36906972	0	0.884490199333333	1.995790432	0	0	0.401193984333333	0
MIR4789	0	0	0	0	0	0	0	0
MIR4790	0	0	0	0	0	0	0	0
MIR4791	0	0	0	0	0	0	0	0
MIR4792	0	0	0	0	0	0	0	0
MIR4793	0	0	0	0	0	0	0	0.345270629333333
MIR4794	0.528036918333333	0	0	0	0	0	0	0
MIR4795	0	0	0.429739308666667	0	0.395403427	0	0	0
MIR4796	0	0	0	0	0	0	0	0
MIR4797	0	0.496117750666667	0	0.924872380666667	0.502746953333333	0.524160126	0	0
MIR4798	0	0	0	0	0	0	0	0
MIR4799	0	0	0	0.382856168666667	0	0	0	0.451678076333333
MIR4800	0	0	0	0	0	0	0	0
MIR4801	0.482960596	0	0	0	0	0	0	0
MIR4802	0	0.383980532333333	0.497097251666667	0.354141956	0.45819551	0.453791202	0.972716824333333	0.486843173
MIR4803	0	0	0	0	0	0	0	0
MIR4804	0	0	0.523928746333333	0	0	0	0.461488375	0
MIR483	0	0	0	0	0	0	0	0
MIR484	0	0	0	0	0	0	0	0
MIR485	0	0	0	0	0	0	0	0
MIR486	0	0	0	0	0	0	0	0
MIR486-2	0	0	0	0	0	0	0	0
MIR487A	0	0	0	0	0	0	0	0
MIR487B	0	0	0	0	0	0	0	0
MIR488	0	0	0	0	0	0	0	0
MIR489	0	0	0	0	0	0	0	0
MIR490	0	0	0	0	0	0	0	0
MIR491	0.351494971333333	0.366864339666667	0.421185809	0.337278053333333	0	0	0.525341602333333	0.7555086
MIR492	0	0	0.32971378	0	0	0	0	0.335753912333333
MIR493	0	0	0	0	0	0	0	0
MIR494	1.95569229	0.434868645666667	0	0	0	0	0	0
MIR495	0	0.429565369333333	0	0.400402067333333	0	0	0	0
MIR496	0	0	0	0	0	0	0	0
MIR497	0	0.275148254666667	0	0	0.327282507	0	0	0
MIR497HG	1.64260500166667	1.744526225	3.958405303	4.053664197	0.588571898666667	1.65969332833333	2.35926416033333	1.28980070833333
MIR498	0	0	0	0	0	0	0	0
MIR4999	0.324456896666667	0	2.08859952033333	0.360801862666667	0.784506235	0.807897418666667	0.352698008333333	0.330093898333333
MIR499A	0.283820494666667	0	0	0.564388679333333	0	0.305044007666667	0	0.24621758
MIR499B	0	0	0	0	0	0	0	0
MIR5000	0	0	0.757423093333333	0.318766694333333	0	0	0	0
MIR5001	0	0.307184426	0	0.283313564666667	0.733112816	0.372153689333333	0	0.634627224
MIR5002	0	0	0	0	0	0	0	0
MIR5003	0	0	0	0	0	0	0	0
MIR5004	0	0	0	0	0	0.173903593	0.157423604666667	0
MIR5006	0	0	0	0	0	0	0	0.273077679666667
MIR5007	0	0	0	0	0	0	0	0
MIR5008	0	0	0	0	0	0	0	0
MIR5009	0	0	0	0	0	0	0	0
MIR500A	0	0	0	0	0	0	0	0
MIR500B	0	0.780167203333333	0	0	0	0	0	0
MIR501	0	0	0	0.428838682666667	0	0	0	0
MIR5010	8.398402595	9.05213677166667	4.60237862333333	3.76490645	2.39108087333333	1.57375944766667	1.55114231666667	1.73504987833333
MIR5011	0	0	0	0	0	0	0	0
MIR502	0	0	0	0	0	0	0	0
MIR503	4.18016369933333	7.68073358033333	0.538687302666667	0	1.52177053766667	1.04832025166667	1.42346414233333	3.18239419933333
MIR503HG	24.4657293966667	23.4724033933333	2.714530105	1.46084644666667	3.13711383133333	2.23190979233333	2.58659517366667	3.179567471
MIR504	0	0	0	0	0	0	0	0
MIR5047	99.39935644	107.176892606667	605.5792956	854.644263666667	424.438579433333	514.5725564	417.011598366667	431.140214933333
MIR505	0.763710451666667	0	0.455319029666667	0	0	0	0	0.463660165
MIR506	0	0	0.308441923333333	0	0	0	0	0
MIR507	0	0	0.423061491	0	0	0.386205278333333	0	0
MIR508	0	0	0	0	0	0	0	0
MIR5087	0	0.463478425	1.91982373733333	3.36234048266667	0	0.519928766333333	1.88949363266667	0
MIR5088	0	0	0.447843139	0	0	0	0	0
MIR5089	0.351494971333333	1.518762047	0	0	1.27482263166667	0	0	0.357601723
MIR509-1	0	0	0	0	0	0	0	0
MIR509-2	0	0	0	0	0	0	0	0
MIR509-3	0	0	0	0	0	0.163944356666667	0	0
MIR5090	1.62654932866667	1.13719112333333	2.564847398	2.63549459266667	0	0.902705355333333	0.755188676333333	0.706789288
MIR5091	0	0.331361339	0.380425892	2.733610145	1.55050774533333	0	1.88921542833333	0
MIR5092	0	0	0	0	0	0	0	0
MIR5093	0	0	0	0	0	0	0	0
MIR5094	2.61838533433333	3.05017992766667	4.14118667566667	1.77247068766667	2.08784601266667	2.71370514466667	4.02084435233333	0.786451239
MIR5095	0	0	0	0.450280617	0	0.465192111666667	0	0
MIR510	0	0	0	0	0	0	0	0
MIR5100	0	0	0	0	0	0	0	0
MIR511-1	0	0	0	0	0	0	0	0
MIR512-1	0	0	0	0	0	0	0	0
MIR512-2	0	0	0	0	0	0	0	0
MIR514A1	0	0	0	0	0	0	0	0
MIR514A2	0	0	0	0	0	0	0	0
MIR514A3	0	0	0	0	0	0	0	0
MIR514B	0	0.440304503666667	0	0.354141956	0	0	0	0
MIR515-1	0	0	0	0	0	0	0	0
MIR515-2	0	0	0	0	0	0	0	0
MIR516A1	0	0	0	0	0	0	0	0
MIR516A2	0.880061530333333	0.391381781	0	0.400249437333333	0	0	0	0
MIR516B1	0.440030765333333	0.342406717	0	0	0	0	0.490318828666667	0
MIR516B2	0	0	0	0	0	0	0	0
MIR517A	0	0	0	0	0	0	0	0
MIR517B	0	0	0	0.490044321	0	0	0	0
MIR517C	0	0	0	0	0	0	0	0
MIR5186	0	0	0	0	0	0	0	0
MIR5187	1.232595468	0	3.42956578266667	3.03152631633333	2.82403527033333	2.007208389	0.422309457333333	0.952258309333333
MIR5188	0.522576594666667	0.584433317	0.626187751666667	1.97083988633333	1.57454327033333	0	1.86020734266667	1.123234025
MIR5189	0	0.270321092333333	0	0	0	0	0	0
MIR518A1	0	0	0	0	0	0	0	0
MIR518A2	0	0	0	0	0	0	0	0
MIR518B	0	0	0	0	0	0	0	0
MIR518C	0	0	0	0	0	0	0	0
MIR518D	0	0.404877704666667	0	0.325647775666667	0	0	0	0
MIR518E	0	0	0	0	0	0	0	0
MIR518F	0	0	0	0	0	0	0	0
MIR5190	0	0.385207556666667	0	0	0	0	0	0
MIR5191	0.330023074	0	0	0	0	0	0	0
MIR5192	0.860929758	0	0.816819436	1.7701382	0.398430878333333	0	0	1.402859653
MIR5193	0	0.323159268666667	0	0.330481186666667	0	0.674483166	0.309070196	0
