CTRL KMS12BM	siIRF4 MM1R	LOG2_FOLD_CHANGE	P_VALUE
OXSM	25.8883925533333	47.3396902966667	0.870744878719811	0.00223608577170779
OXSR1	49.4433005333333	31.5352647133333	-0.648809008451713	0.0031976587182326
OXTR	1.51895877766667	1.40611219966667	-0.111370999954288	0.373944904468693
P2RX1	11.17130126	106.3190187	3.25053054474083	0.000351132681458442
P2RX4	18.6444014033333	25.5675759266667	0.45557290577427	0.00102543530415242
P2RX5	12.04708344	16.4112569366667	0.446001822048048	0.00412382518670059
P2RX5-TAX1BP3	0.709507946333333	0.702478514666667	-0.0143647411211629	0.953006062270596
P2RX6	2.04861968966667	0.811606804666667	-1.33579931798823	0.012335668869407
P2RX7	7.07809895233333	14.8226288233333	1.0663674992344	0.00191022789044876
P2RY10	1.30951427233333	96.2832011033333	6.20018041877739	0.000108574825457873
P2RY11	5.551784799	4.654792369	-0.254234829977162	0.290233852806407
P4HA1	27.2729847966667	17.2288312833333	-0.6626477598626	0.00330950957607854
P4HB	336.6931682	1325.47594466667	1.97700413473845	0.000800177182953235
P4HTM	57.4871540466667	36.1431452933333	-0.669517550950505	0.00105736924663957
PA2G4	472.4983227	361.2438512	-0.387336176549415	0.00341995129313819
PA2G4P4	0.564539834333333	0.573976517666667	0.023916332875399	0.947211135694732
PAAF1	65.60269151	31.0085609066667	-1.08108843345339	1.68877399704517e-05
PABPC1	2624.20334433333	673.5074207	-1.96211376938476	0.000240296686317673
PABPC1L	53.99600249	42.7833417733333	-0.335803428863367	0.0120754790774676
PABPC3	1.48811663266667	0.31560874	-2.23727854070779	0.0189415291387655
PABPC4	194.0121479	614.793394733333	1.6639546766474	5.31842925134434e-08
PABPN1	26.9628673633333	10.8310067566667	-1.31580657830644	0.00312794277865581
PACRGL	7.63990460066667	8.71008741766667	0.189132574849252	0.362200400347199
PACS1	46.5868825566667	21.7827514933333	-1.09673759326988	0.00207468613768478
PACS2	50.7621908466667	10.266715342	-2.30577964568425	9.09114518456099e-06
PACSIN1	1.72362347566667	34.1994101333333	4.31045488367983	2.78810586462353e-05
PACSIN2	42.56996886	15.73192051	-1.43614123300117	0.00131420885402228
PACSIN3	56.65443963	3.85085093866667	-3.87893983033286	0.000212700751787476
PAF1	55.2665612433333	64.9276370666667	0.232425856834723	0.00920510468129196
PAFAH1B1	42.3061616766667	91.2328281	1.10868523964601	0.000314182707588114
PAFAH1B2	43.2688410633333	21.8046879233333	-0.988690137143861	0.0042316136683528
PAFAH1B3	84.6438049033333	32.7668984633333	-1.3691653591869	6.59634703484895e-06
PAFAH2	2.94262205066667	8.47629728433333	1.52633193247917	0.00772331691703756
PAGR1	63.63074299	38.7845960433333	-0.714240191951202	0.00186807541521041
PAICS	186.412501733333	201.312360233333	0.110937136561159	0.00565331269296781
PAIP1	66.5913969633333	37.8982705633333	-0.813203791075923	0.00252043049022482
PAIP2	121.950340433333	256.2939826	1.07150582117297	0.00107756823858912
PAIP2B	3.992278496	5.26445846466667	0.399072769531753	0.00255956036235273
PAK1	17.13217052	54.0187096166667	1.65675123572394	1.53673324875188e-05
PAK1IP1	83.8224948333333	60.3108480633333	-0.474919939607406	0.00032523498297866
PAK2	89.4867989	86.04798691	-0.0565334307269881	0.197728600174481
PAK4	30.0941452433333	9.731184358	-1.62879553321195	0.000886918288264257
PAK6	13.93811629	1.397853063	-3.31775097370245	0.00111738170810623
PALB2	22.6201224633333	15.6544749733333	-0.53103161642449	0.00124001655100185
PALD1	14.9880080533333	158.130316233333	3.39923341996596	0.000715521586919356
PAM	4.46658413666667	12.2308063	1.45327567156166	0.00326143170806707
PAM16	4.70024125266667	3.719596944	-0.337588509753998	0.520810869765525
PAN2	27.1188068133333	51.2994737633333	0.919650323093938	6.58680473279725e-05
PAN3	20.8225676333333	13.57166721	-0.617550019145899	0.00263910439090703
PAN3-AS1	3.326499832	2.54240990933333	-0.387808307979937	0.0848358938885617
PANK1	12.2218345966667	0.879096357	-3.7972957448277	6.95524713971408e-07
PANK2	37.2463949366667	32.09261338	-0.214859517879968	0.00478923403741414
PANK3	27.3558787833333	38.74104908	0.502012119860682	0.0149923963433723
PANK4	57.4125243466667	31.60231235	-0.861335365580736	0.00198298281504647
PANX1	24.92352248	35.01334307	0.490396835606241	0.000918335852761937
PANX2	5.172565076	1.392179071	-1.89353509892409	0.00670555318631466
PAOX	17.1989207666667	11.3435119866667	-0.600450666245485	0.00120656155287078
PAPD4	25.20363977	49.3440569633333	0.969244241035464	0.000841708194692164
PAPD5	8.04876563	10.6910770833333	0.409567754579401	2.51801105623895e-05
PAPD7	25.7995446566667	40.5672779433333	0.6529708978803	5.8250927740637e-06
PAPLN	1.07983723533333	0.126023108666667	-3.09905366238222	0.0169693670791463
PAPOLA	144.479758	48.02864211	-1.58890045579261	3.09302446378969e-06
PAPOLG	7.94246189333333	8.985743232	0.178051574242957	0.0296380103924081
PAPSS1	97.7446231666667	66.2373323033333	-0.56137277367716	0.00109276660948943
PAPSS2	0.552891198333333	6.07696502233333	3.45828347785058	6.94435558879188e-05
PAQR3	10.96761289	7.91952737066667	-0.469763316726218	0.0153400913799753
PAQR4	168.9168176	52.3131431566667	-1.69106761217391	0.000560547548749836
PAQR6	15.6982228266667	7.94286617366667	-0.982869641726122	0.000192047280980197
PAQR7	10.38617299	1.0439764	-3.31450315597043	6.24317640428596e-06
PAQR8	3.449469147	3.71944645566667	0.10871357240849	0.201415157941792
PARD3	0.134172158333333	25.1947740866667	7.5528953767388	3.53183528552992e-07
PARD6A	21.5342846	38.3791052433333	0.833685681486288	0.00106606245748883
PARD6B	2.07935995133333	1.74878430133333	-0.249787164879465	0.00418522938573556
PARD6G	4.95383286133333	2.21649279233333	-1.16026652283289	0.00124610344764276
PARD6G-AS1	7.111196606	0.269554452333333	-4.7214436991494	0.00277326738618404
PARG	10.5289966966667	12.7013954533333	0.270619039890141	0.00660201286196067
PARGP1	3.39880443733333	5.047325644	0.570491816099512	0.0149792958365649
PARK7	753.421394866667	499.6656268	-0.592494026973902	0.000161820682230322
PARL	98.32747597	118.740321566667	0.27214341022577	0.000112253462890617
PARM1	4.50193935066667	67.5845004033333	3.90807389542449	0.000413127030907351
PARN	119.9501351	46.8027448066667	-1.35776973644839	0.000177682136070028
PARP1	466.588525833333	894.244149033333	0.938517944261794	0.000560316735313191
PARP10	70.9959757566667	71.1457871066667	0.00304107909439878	0.951541765938192
PARP11	6.429037257	5.76869171033333	-0.156358546201507	0.248560618369849
PARP12	1.32740077	15.9627998866667	3.58803780217468	0.000551194289630757
PARP14	0.15350443	20.0207267466667	7.02707024323781	0.000531375310040347
PARP16	25.86373874	11.5304660266667	-1.16548001585774	0.00152536328811637
PARP2	42.7069280533333	23.5819997366667	-0.856784064386748	1.80872576177166e-05
PARP3	17.4509957333333	34.0295667833333	0.96347942778294	0.000581213951819533
PARP4	22.4064358833333	52.1556493	1.21891034597251	0.000222509287020899
PARP6	37.7202545	52.7818847566667	0.484703457951465	0.001256487287511
PARP8	1.841629502	12.9262000566667	2.81124347010809	0.00044493758685724
PARPBP	38.7225390266667	14.0205059366667	-1.46563514221829	0.000340339729192823
PARS2	6.93875330333333	7.091646578	0.0314441645174941	0.835744450307473
PARVB	79.1246893066667	114.161645766667	0.528878203388466	0.00652984351747749
PARVG	11.0132534866667	5.75610820666667	-0.936075108393814	0.00103447806204101
PASK	14.4105760666667	5.49686249566667	-1.39044771294918	5.51171730033416e-05
PATL1	68.95068217	41.1140885066667	-0.745931980346527	1.46586072667664e-05
PATL2	4.96486983866667	10.2589629593333	1.04705710060458	0.00512299988219727
PATZ1	25.97230496	14.10189143	-0.881085375836855	0.0010137379110853
PAWR	65.35556978	33.20163253	-0.977056010787984	6.71811537266071e-05
PAX6	0.675975169666667	1.20124304766667	0.829485922621629	0.0231854583759351
PAX8	1.10281492733333	2.40615321633333	1.12553781133065	0.036298350607956
PAX8-AS1	6.570503164	13.7503713633333	1.06539482241849	0.00289719151104617
PAXBP1	65.3885478066667	57.3070387733333	-0.190325633490265	0.0124376207581923
PAXBP1-AS1	2.85214156533333	3.99597364333333	0.486501476058658	0.0719315008558686
PAXIP1	120.964737933333	33.22505619	-1.86424300860371	1.14640984998454e-05
PAXIP1-AS1	71.4558992933333	29.00164478	-1.30091840039845	1.03679495520027e-05
PAXIP1OS	13.2324762266667	5.117691704	-1.37051791664774	0.00250601963568342
PBDC1	32.38648143	35.80568153	0.144796790162723	0.00808434845379091
PBK	80.39548235	46.5737915	-0.787596100058076	0.00264223242691059
PBLD	1.92316704133333	6.514477078	1.76016530032583	0.00196655336578125
PBRM1	40.5949247033333	41.94589875	0.0472303896904206	0.166370357066729
PBX1	0.858834764	51.4959722333333	5.90593519589928	0.000226160554545528
PBX2	26.2908814033333	8.34553037666667	-1.65548686517006	0.00020948861917385
PBX3	7.682817609	5.800613869	-0.405429918054778	0.00876949381495221
PBXIP1	56.5929391966667	1262.63936966667	4.47967676376002	0.00021560994759635
PC	12.8370962	0.874437442666667	-3.87581990872677	0.000112071213344268
PCBD1	97.1041064866667	23.1695612133333	-2.06730158521613	0.000814392820151765
PCBD2	7.667896207	14.5217604533333	0.921313646036101	0.00209531398294431
PCBP1	572.167809166667	641.383635566667	0.164749212716741	0.000134744657418159
PCBP1-AS1	4.604335122	10.7608154216667	1.22472265750978	0.0175045333757667
PCBP2	385.379389366667	1129.159403	1.55089784375001	0.0020863890937933
PCBP2-OT1	1.424424932	12.3068963433333	3.1110154787851	1.82367536820103e-05
PCBP4	15.5487838566667	10.3525267633333	-0.58681881245569	0.00478127274505036
PCCA	15.93735172	7.87972085933333	-1.01619549135775	0.000179851487733816
PCCB	132.1208736	96.3601918166667	-0.455349243498892	0.000159285786205513
PCDH1	0.470631484666667	59.5125363033333	6.98245195530518	0.00229697966429445
PCDH12	0.231917072666667	1.56177271933333	2.75150358357956	0.000663378344039771
PCDHB15	0.792870624333333	0.352283452666667	-1.17034876452036	0.0968745136464313
PCDHGB1	0.125803702333333	0.237717862333333	0.918075932193845	0.1388554222206
PCED1A	65.64609333	41.81438666	-0.650709755884784	0.000242397490136447
PCED1B-AS1	0.140652051	25.1988175366667	7.48508163581244	0.0051795372381443
PCF11	35.1458753366667	42.2415295866667	0.265306689477435	0.00550068744585823
PCGF1	61.7995961766667	38.8476450533333	-0.669770265992461	0.000750449948354875
PCGF2	2.49923123833333	0.195471258	-3.67645599615271	0.0168316987889901
PCGF3	15.1680991	4.00819929233333	-1.9200141472484	5.37533756297915e-06
PCGF5	18.9536710366667	20.4574687466667	0.110150344430807	0.0399974319827423
PCGF6	37.93515269	28.9286868166667	-0.391034509291679	0.00073349459480375
PCID2	113.320271533333	41.6844352866667	-1.44282526793838	1.97017711690814e-05
PCIF1	42.7666622666667	40.2837268766667	-0.0862894547217187	0.0353415254168892
PCK2	68.1198227966667	3.12682566666667	-4.44530399160779	0.00108610145114929
PCM1	22.0023911533333	29.7721467733333	0.436302933401509	0.00845025206534118
PCMT1	168.957939233333	56.9009176633333	-1.57014031873985	4.98012389630148e-06
PCMTD1	28.5471369466667	45.51024868	0.672845407717329	0.00870438787142317
PCMTD2	60.01101301	48.4706451633333	-0.308115997866653	0.0280836078638725
PCNA	512.304879033333	289.288249433333	-0.824494907848566	0.00186388331697881
PCNP	274.152905566667	156.9250219	-0.804905353634023	9.45012788662612e-05
PCNT	33.2346664933333	41.4835952766667	0.319852057580889	0.0109225516780505
PCNX	13.8812965933333	9.61393631166667	-0.529943178900495	0.000424392947255422
PCNXL2	5.315870875	15.3558751066667	1.53041276511828	0.0026641987787416
PCNXL3	64.1898626833333	36.7096732	-0.806185203531007	0.000718663656578669
PCNXL4	30.8725458	10.44490195	-1.56352550544366	4.71392873967654e-05
PCOLCE	27.4082380633333	0.505292551666667	-5.76134686349866	0.00267117592304231
PCSK4	2.70884754033333	0.242870027333333	-3.47942283527603	0.00676582051858881
PCSK7	30.0398824233333	46.4097344566667	0.627548276712392	0.000437112239727141
PCYOX1	28.50177379	24.7471580133333	-0.20378885302831	0.0925982975288953
PCYOX1L	3.79836923666667	72.4344587166667	4.25322412266209	1.5683596292263e-07
PCYT1A	46.5572663233333	97.23185807	1.06242274026092	0.000131230413797769
PCYT2	17.2553068266667	34.9519334266667	1.01833213557742	8.29583304722e-05
PDAP1	307.125991133333	175.804286966667	-0.804860357491671	4.74807457123152e-05
PDCD10	87.0314503833333	121.2054651	0.477846006596348	5.82968617307689e-06
PDCD11	72.97807083	62.30470997	-0.228121784932076	0.00790657907767643
PDCD2	60.94810682	25.21277406	-1.27342654745838	5.27310882167893e-05
PDCD2L	61.4756947866667	53.9093349333333	-0.189481023487201	0.117613600237
PDCD4	398.766675266667	78.9969546133333	-2.33567590687121	1.20978752113804e-05
PDCD4-AS1	10.8666530533333	3.956478542	-1.45761881849507	0.000694338873869753
PDCD5	340.580706433333	304.9268434	-0.159533550409437	0.00330067179748101
PDCD6	74.3541612533333	115.2035584	0.631699888820655	0.00119899419013328
PDCD6IP	54.2023471933333	70.3281451666667	0.375746840398221	0.000674495923071422
PDCD7	62.85383331	37.9202665166667	-0.729031629936116	0.00216478917402764
PDCL	30.5458887	19.6458571433333	-0.636753101142932	0.000321997556543415
PDCL3	54.0781915433333	72.0347958766667	0.413647051597844	0.00124538905963622
PDCL3P4	0.509861699333333	2.08557147466667	2.03226488340244	0.0234846279744544
PDDC1	47.8829826766667	61.6889682766667	0.365499496041619	0.0121046955271094
PDE12	38.6127329766667	30.1110161966667	-0.358785273191651	0.00139344655613531
PDE1B	8.457494932	32.48033471	1.94126418695539	0.000865260902479635
PDE3B	24.3927217	4.423289604	-2.46325913332042	6.65194674258953e-06
PDE4A	30.69621343	3.732891831	-3.03969509210938	0.00104242370002063
PDE4B	6.61215206	6.605257298	-0.00150514213161168	0.989931701258059
PDE4DIP	7.95685787533333	24.1179940733333	1.59983918625018	3.86276714443675e-05
PDE5A	1.82697529633333	4.31716975533333	1.24062869557104	0.000523515524819303
PDE6D	29.5521892033333	19.6356295033333	-0.589791157644625	0.000722403815759993
PDE6G	2.618707344	0.811741708333333	-1.68976219095417	0.00873184199474701
PDE7A	20.7771608866667	11.44970169	-0.859688518481692	0.00212547360616701
PDE8A	20.1800211566667	8.538291404	-1.24090838057396	3.61776547183317e-05
PDE8B	0.167745853333333	0.789670682666667	2.23497402628771	0.0278556872449982
PDF	23.2226662766667	33.5980384966667	0.532843386138916	0.134374977925287
PDGFB	4.18684596833333	19.25313921	2.20115794709558	0.000269353054894186
PDHA1	86.2430797466667	76.5453813066667	-0.172093368586789	0.0119093448750405
PDHB	193.975730933333	168.114220933333	-0.206434393843221	0.0047108845652624
PDHX	32.03488806	23.5989463033333	-0.440921504815064	0.00399936651097717
PDIA2	3.684767303	0.650363709	-2.50225485363632	0.00458593554018622
PDIA3	380.589614066667	256.2362554	-0.57076157231537	3.63232170737246e-05
PDIA3P1	5.37997229466667	3.07950552266667	-0.804900027886496	0.00602369649523845
PDIA4	491.101609133333	640.549523166667	0.38328856512897	0.00100731968775513
PDIA5	16.9819467766667	56.2466993466667	1.72776658291313	0.00129732467043402
PDIA6	245.302208333333	348.4469201	0.506378681217932	0.000125502601186156
PDIK1L	10.0460765146667	13.0200311733333	0.374100734426103	0.000790039054395463
PDK1	13.3981520933333	159.8005531	3.57616646230965	0.000693285098092662
PDK2	50.55380678	33.40297157	-0.597843281033096	0.00137031745865023
PDK3	4.28275185366667	5.20956880833333	0.282625878123092	0.00292406156038242
PDLIM1	195.810793633333	143.273637966667	-0.450687111166991	0.000805514416632226
PDLIM2	4.10060210233333	6.166439758	0.588602018482882	0.0079856386419609
PDLIM3	0.671291244	6.53046148066667	3.28217421482856	0.000103128439974812
PDLIM5	3.92137953433333	4.67068157866667	0.252271812310633	0.0941103115439046
PDLIM7	18.44915332	7.34699679666667	-1.32832805803584	0.00569205033921067
PDP1	10.732183337	3.81324278933333	-1.4928533098049	0.00466917082141838
PDP2	4.84398041566667	14.5319459066667	1.58496296332122	0.0018036038016083
PDPK1	27.6179595566667	26.58860978	-0.0547983897524134	0.229048937864297
PDPR	5.817191912	24.91759154	2.09876982322858	0.000338618995094171
PDRG1	44.7619394966667	42.8330552266667	-0.0635479619359672	0.477002067325268
PDS5A	58.0850501566667	54.1454699533333	-0.101326252004566	0.0445039916263349
PDS5B	20.7361696666667	13.7614136433333	-0.591520749023211	0.00245561552847474
PDSS1	24.7586732333333	27.5994310366667	0.15670452054952	0.0127372422536765
PDSS2	12.14545265	14.7571405766667	0.280996945176803	0.0129151966104664
PDXDC1	44.3710174366667	56.55212722	0.349963657674042	0.00609745686187535
PDXDC2P	5.683887969	20.3669886166667	1.84128266076561	0.000381847590778524
PDXK	26.6571566966667	113.147693966667	2.08561236858465	0.000148334275924911
PDXP	66.0586423166667	44.4119182333333	-0.572800433320195	0.0182706164774558
PDZD11	35.15783151	52.3219476966667	0.573570156850099	0.000600275673136941
PDZD8	23.2491554966667	12.8900117666667	-0.850924731988629	0.000258663241943181
PDZK1	0.238974642666667	2.31237139866667	3.27444368445034	4.83688361435269e-06
PEA15	100.273734893333	114.298340966667	0.188860698614489	0.0128988625180925
PEAK1	5.30643296066667	24.21932728	2.19034449569215	0.00101193818858032
PEBP1	554.952090866667	167.931835466667	-1.72448747536399	1.96234459991651e-06
PECAM1	0.114553722	0.187324706	0.709516852761292	0.00682994490406127
PECR	18.6261294866667	20.8838403466667	0.165059121574212	0.123694745183782
PEF1	35.3126645233333	46.4781186033333	0.396365986781843	0.00145447373294407
PEG10	0.132052266666667	22.22097123	7.39466899945799	0.00341960732440719
PELI1	36.1179963	20.6819194133333	-0.804347776249312	0.00063276180543401
PELI2	16.3226423766667	0.692834275	-4.55822051244261	0.00166704530974659
PELI3	17.4247738166667	10.3722846156667	-0.748406229801251	0.000208242874314775
PELO	15.1729885733333	8.855816495	-0.776808043573384	0.000805791824455727
PELP1	69.5743860266667	58.9760525066667	-0.238427011736714	0.0280537059537414
PEMT	22.3415651933333	40.6445916233333	0.863333131797626	0.000274172083464055
PEPD	34.0901908166667	90.8716098166667	1.4144729619863	1.34570136649032e-05
PER1	6.71392630666667	17.7841745	1.40536540246742	1.43990805210965e-06
PER2	5.832312405	4.54236868633333	-0.360623190276792	0.00690423706933291
PER3	1.900123424	0.147987680333333	-3.68254414837885	2.48137224524499e-05
PERM1	1.38408996966667	0.546241436666667	-1.34132706216032	0.0163124109002033
PERP	52.7171005366667	120.763830433333	1.19584549385334	0.00118222177747697
PES1	119.414475866667	162.708508966667	0.446311963770746	0.00221071144400232
PET100	186.5590303	406.964807833333	1.1252718484363	1.43862087367618e-05
PET112	12.0912504133333	24.72378303	1.03193606125329	0.0019492245995204
PET117	12.1375385266667	10.192719195	-0.251936892619586	0.132385320093501
PEX1	22.1550743433333	28.7589771866667	0.376375199300722	0.00142788632428514
PEX10	46.24224409	22.1666042433333	-1.06082363496182	0.000145963279893661
PEX11B	20.3247378666667	52.77006547	1.3764830278201	3.12433212171706e-05
PEX12	11.5577551533333	11.0384461533333	-0.0663241095476931	0.519324727972484
PEX13	12.8208035566667	9.24419146	-0.471867641704148	0.0106493113789561
PEX14	41.8858492033333	25.86218164	-0.695618942531888	0.00277054618451151
PEX16	29.7767842133333	68.69843755	1.2060893309277	0.000505711433491248
PEX19	56.1062595466667	43.6292058366667	-0.362867522210855	0.00160101449947826
PEX2	26.2569069033333	25.2848849566667	-0.0544217605666261	0.208710514262862
PEX26	15.9994769666667	34.04315214	1.08933988268327	0.000400220805780682
PEX3	19.92072024	7.76631160833333	-1.35896831056149	0.00134271217779363
PEX5	40.6766659266667	29.5319876333333	-0.461922973678843	0.00232048228842461
PEX5L	0.0719600813333333	0.787805294333333	3.45257039009311	0.00170376842391662
PEX6	43.50960082	18.0743202366667	-1.26739239151267	0.00107091576600831
PEX7	10.6805268833333	5.84115709166667	-0.870656728523151	0.000767370726031915
PFAS	56.3370574266667	40.7565079166667	-0.467053767083002	0.00158956052516585
PFDN1	44.93988693	88.92944861	0.984664745860233	0.000191934798523648
PFDN2	257.0066233	211.103039466667	-0.283858188700149	0.0390693531253209
PFDN4	54.18380141	66.6940308633333	0.299696032296409	0.00621305394424991
PFDN5	413.4395597	387.686355233333	-0.0927864789312986	0.15382897410413
PFDN6	66.3263721533333	47.48176471	-0.482209061829804	0.000944501728624887
PFKFB2	7.05519057433333	15.5437472133333	1.13957738535442	0.000533073721094384
PFKFB3	15.0060428766667	6.055322776	-1.30926781633057	6.42729910549801e-05
PFKFB4	4.55145145033333	1.934095441	-1.23466770310457	0.00884819110963395
PFKL	193.266694833333	248.684549333333	0.363723833365452	0.00378798812488204
PFKM	92.85523461	106.946450033333	0.203833446779396	0.0316334689749582
PFKP	71.9467788266667	0.707247293333333	-6.66857153602787	0.000574992821398673
PFN1	1533.51500966667	1713.47816933333	0.160085523818202	0.030128242578293
PFN1P2	0.995094065333333	2.155903405	1.11538772589589	0.0176100360011126
PFN2	29.51274628	5.82163806066667	-2.34184112260057	0.00398110236377554
PFN4	1.47032831433333	1.24264030133333	-0.242729585380866	0.77295895153698
PGAM1	318.580286633333	294.8087154	-0.111877822073651	0.0469744852000543
PGAM2	72.55583406	32.2267342666667	-1.17083362435349	0.000499505236835746
PGAM5	129.792678766667	37.6766215433333	-1.78446749770813	0.000111601840941812
PGAP1	3.749870676	1.61715989666667	-1.2133785090722	0.000116399239481684
PGAP2	65.2856524633333	33.8801141866667	-0.946327234935305	0.000757665928277147
PGAP3	11.9260171533333	25.6666624966667	1.10578339377349	0.000409465144483829
PGBD1	7.19251977433333	4.630097969	-0.63545456233046	0.00504352811986558
PGBD2	13.65165585	12.8189433433333	-0.0907986040375291	0.0239556761068474
PGBD4	4.38517371366667	5.83247572266667	0.411474402565279	0.0271769548513754
PGD	265.510726966667	194.335376866667	-0.450221595455873	9.04294398410244e-05
PGGT1B	14.8884811	26.9893720233333	0.85819482931832	0.00136353645586022
PGK1	571.049511933333	736.155014533333	0.366393753641262	4.86017725585206e-06
PGLS	62.05759556	15.2626791833333	-2.02359956779828	2.16110281399143e-05
PGLYRP1	2.60507292333333	2.67594162033333	0.0387228836043575	0.834984225959404
PGM1	24.83746243	41.6739510333333	0.746628100674612	0.00444833813351817
PGM2	23.7170372133333	23.0001425333333	-0.0442809946982564	0.380906599674995
PGM2L1	8.32279351233333	1.26416219133333	-2.71888627207444	0.00118998861237409
PGM3	18.9561061833333	26.79359729	0.499225642015419	0.000441654842771297
PGM5P2	0.970057325333333	1.60190082733333	0.723642923482929	0.00538562732989408
PGP	117.178291333333	30.8211791866667	-1.92671135411534	0.00239902690144462
PGPEP1	10.2337004083333	16.13704405	0.657048428785642	0.00229267450412857
PGRMC1	150.341375833333	54.47087226	-1.46468523685453	0.000339153161611451
PGRMC2	30.86701399	46.64895076	0.595778705560379	0.00479179415703088
PGS1	22.11594656	27.63798973	0.321565693290004	0.0471467723733473
PHACTR1	3.33402238366667	53.2460155666667	3.99733787627798	9.40469964444884e-05
PHACTR2	1.60247321566667	0.688606124333333	-1.21854932616822	0.00812233953713992
PHACTR4	11.46733127	12.2848599466667	0.0993517305734675	0.215670410664134
PHAX	20.0072936833333	68.6959275666667	1.7796985435757	0.000550165816337919
PHB	755.5870961	242.594756666667	-1.63904969458474	4.20976295916468e-05
PHB2	680.308102133333	503.0152548	-0.435586118102414	0.00419009326738526
PHC1	11.3238644466667	2.998252523	-1.91717258236272	0.00500999671259398
PHC2	18.9080103166667	24.93840253	0.399371496967618	0.00483314590117722
PHC3	9.448795273	38.9973143	2.04517246895594	9.40981034139862e-05
PHF1	12.7586286033333	15.2125085133333	0.25378480496165	0.0136483655376514
PHF10	91.7231672833333	24.0821499033333	-1.92932198072054	0.00115578907186246
PHF11	4.91450151466667	25.8256154333333	2.39368573506495	1.57401009259968e-05
PHF12	35.3480123366667	24.33378029	-0.538668630183799	0.00134502040360343
PHF13	22.2992454333333	16.09407832	-0.470464934212032	0.000569932084225103
PHF14	12.8841867333333	14.66500283	0.186775874221721	0.0261591868759582
PHF19	52.1524043466667	46.4646468633333	-0.16660032261835	0.023050682924712
PHF2	22.15248959	15.0001394633333	-0.562492929835354	0.000382946026890278
PHF20	30.53930523	20.29833302	-0.58930598874879	6.38664613878641e-05
PHF20L1	30.68852257	23.2133759533333	-0.402742841090027	0.00490855640887079
PHF21A	29.0532289266667	14.1730229133333	-1.03555101288676	0.000583044473206651
PHF23	56.54652113	50.4804152666667	-0.163714490679311	0.0625496178883795
PHF3	46.33390442	22.3784697933333	-1.04995686877025	3.83336010692454e-05
PHF5A	118.8392286	87.0086115333333	-0.449781044111302	0.000105122585943845
PHF6	60.4156219233333	38.5758240133333	-0.647224667204859	0.00468204162018588
PHF7	11.7003043166667	7.321129278	-0.676407948500957	0.00405375377694196
PHF8	24.9789983366667	19.0229663633333	-0.392973394030349	0.00299119767080948
PHGDH	193.350624	26.15761037	-2.88591676595444	0.000505038150290838
PHIP	47.98265539	30.3436744966667	-0.661117198763922	0.000229372568480874
PHKA1	42.6650002333333	35.6855390633333	-0.257713490003505	0.00531576455232406
PHKA2	19.6279755633333	17.6845730866667	-0.150419988206977	0.0876415855855065
PHKA2-AS1	0.563374652333333	3.851409807	2.77322008067605	4.55107239966699e-05
PHKB	10.2101206006667	35.16530683	1.7841528981463	0.000261084898805332
PHKG1	4.42151311866667	2.31785170833333	-0.931751900982161	9.8044469763045e-05
PHKG2	18.7965200366667	16.4303336833333	-0.194103807685292	0.0347387049684089
PHLDA1	0.764711047333333	41.9665605266667	5.77818170219746	6.82588832714156e-05
PHLDB1	10.5513055066667	0.437810306666667	-4.59097178556173	9.62908275789901e-05
PHLDB3	17.7345159366667	3.66503492566667	-2.27466110088411	0.000563830477208491
PHLPP1	0.0747913653333333	3.37634295166667	5.49644592233799	0.0114962082212244
PHLPP2	2.90874998666667	9.718840639	1.74038492591193	2.93214156544839e-06
PHOSPHO2	5.249401418	7.11791528566667	0.439301838988024	0.0448173904999625
PHPT1	81.2820280633333	114.768052033333	0.497712790807583	0.00290429352145843
PHRF1	50.2700940333333	54.42819064	0.114653689565444	0.128739187216048
PHTF1	23.0904909433333	22.88236685	-0.0130625618255317	0.870692574385943
PHTF2	13.1627280933333	15.1884771233333	0.206518693354951	0.0168328949186898
PHYH	26.88859185	10.149479339	-1.4055884834585	0.00121309307075329
PHYHIP	1.08339369166667	2.562630223	1.24206772319756	0.015893550981115
PHYKPL	28.0847382666667	42.2450779866667	0.588996903539721	0.00501738851027386
PI4K2A	19.4708869766667	18.3359638133333	-0.086642504075187	0.208462785410921
PI4K2B	32.13959447	81.3715966533333	1.34017357364692	0.00292003760731785
PI4KA	23.39282503	81.6989663966667	1.80425172742723	8.36280631977726e-07
PI4KAP1	4.84127384833333	15.74118475	1.70108552026821	0.00235186593376567
PI4KAP2	10.3766792153333	17.7965232166667	0.778250598634842	0.00261984802804835
PI4KB	49.5083989766667	72.9789876266667	0.559807842243108	0.000244595302096452
PIAS1	29.4028378666667	47.50478348	0.692117386471037	0.000555694487628494
PIAS2	10.394820129	15.35364154	0.562716076989692	0.000182035311718241
PIAS3	8.82380015566667	25.18440138	1.51305841752059	0.00116899935794966
PIAS4	34.9574610766667	64.17182757	0.876339663550395	0.00010459660661263
PIBF1	5.95813580233333	5.607131538	-0.0875980924960212	0.366328679349119
PICALM	87.44547581	71.77474714	-0.28490740210233	0.00372940417823281
PICK1	11.32869364	53.2084726433333	2.23167448392285	8.61882850770962e-05
PIDD1	39.84694024	31.7773367233333	-0.326470730388947	0.00298749799572854
PIEZO1	71.0387681466667	134.719755966667	0.92328296034945	0.00010961057072685
PIF1	46.0208442833333	18.85470174	-1.28736312215482	0.00284983833421112
