siIRF4 MM1S	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
LAMTOR5	117.826681366667	115.771756233333	-0.0253829332515133	0.452576239283726
LAMTOR5-AS1	1.404328111	1.30958488066667	-0.100770479266115	0.816742543733611
LANCL1	30.0330322366667	26.5378224266667	-0.178500147073191	0.0683617316838061
LANCL2	24.2844877	21.3632725833333	-0.184902385318374	0.0174006278092014
LAP3	194.4617767	213.784005	0.136667309074821	0.0426336645865534
LAPTM4A	90.44666493	87.8804071833333	-0.0415257525212964	0.47583050905453
LAPTM5	2397.30424	1479.27892366667	-0.69651890817923	0.00139748885027876
LARGE	51.8705513366667	45.0729162466667	-0.202654907945723	0.0229213338850982
LARP1	113.7946851	111.478919333333	-0.029662254368973	0.543408742610842
LARP1B	22.7185692566667	28.5239893466667	0.328303788934703	0.00458383915610549
LARP4	57.1181643566667	63.68884882	0.157091180105495	0.0278365735739702
LARP4B	38.42759347	38.6030241433333	0.00657124161395566	0.885451444648488
LARP7	80.8505305933333	75.23821149	-0.103791687091507	0.13494585807083
LARS	107.1882442	100.12615781	-0.0983277624930271	0.0379394474471262
LARS2	25.7387115	27.8342673	0.112922273753098	0.152203451657043
LAS1L	75.90529396	99.0038774733333	0.383284520377705	8.03976909526932e-05
LASP1	224.586697566667	165.610449233333	-0.439478775474362	0.000535196778870191
LAT	34.1623493466667	30.2276343766667	-0.176539114932481	0.197341576665565
LAT2	30.92102839	25.58878819	-0.273076474885697	0.0028731894604524
LATS1	8.72758283933333	6.54767676533333	-0.414599042394108	0.0182667347093988
LAX1	119.116709233333	106.281234733333	-0.164488909404511	0.064981626104656
LBH	1.13964318033333	0.687857308666667	-0.728400966803747	0.0122817876779868
LBR	231.301009266667	293.2425624	0.342322956113877	0.00144766683761325
LBX2-AS1	0.169795716333333	0.142834192333333	-0.249458682565051	0.464714065532171
LCA5	2.31105130133333	1.562062589	-0.565097024692411	0.0122725393911778
LCA5L	1.588200327	0.807751536666667	-0.975409402519366	0.0475314965921991
LCAT	3.42949129433333	4.41193703333333	0.36341760766291	0.374194573113601
LCK	0.101556409666667	0.137844795666667	0.440763502127188	0.570048905082712
LCLAT1	5.66685880833333	6.355620189	0.165483654332774	0.136350011593926
LCMT1	43.53105086	40.8793428733333	-0.0906728424329889	0.172466410527463
LCMT2	16.22462701	17.5469617133333	0.113035934714218	0.0380145946402401
LCOR	5.14890434966667	4.32397355533333	-0.251907769851493	0.0797756841943039
LCORL	8.95061622866667	9.538339506	0.0917511227600151	0.405464440568057
LCP1	710.0575521	729.750084866667	0.0394665097846101	0.188493180096139
LCT	0.150793722333333	0.079150258	-0.929910411151099	0.0509926535693358
LCTL	0.412481896	0.551962712666667	0.420240010089264	0.40348828677708
LDB1	55.26731769	40.0100769966667	-0.466063190323001	8.09265163682635e-05
LDHA	806.075208866667	1334.65249333333	0.727477795581997	0.00019683179628395
LDHAL6A	1.11055252033333	0.557523296333333	-0.994173627547792	0.010019116278728
LDHB	1337.05879266667	1595.51048	0.254955180399044	0.0033246369498795
LDLR	29.8294114033333	38.5786982233333	0.371068952200386	0.0570282000529626
LDLRAD4	0.877061265333333	1.01173625133333	0.206083716262569	0.366418112084896
LDLRAP1	136.4289043	166.1190696	0.284068365537533	0.0133548187749981
LEAP2	9.45814633466667	7.97748747433333	-0.245623024783301	0.05701591097981
LEF1	56.3350196133333	38.05120271	-0.566089970925827	5.52125135015247e-05
LEFTY1	0.441959512333333	0.527935320333333	0.256446978351783	0.298199330078999
LEFTY2	55.4076505966667	65.2254314266667	0.235349386655392	0.00540889533803104
LEMD2	45.5832363833333	45.64936489	0.00209142968644256	0.971391330094267
LEMD3	51.46397953	53.3064816266667	0.0507479434585968	0.234028110251537
LENG1	30.37832891	34.0925222933333	0.166412829037414	0.117896409809613
LENG8	100.46914675	74.8215457633333	-0.425226853187819	0.104627788606481
LENG9	4.26995521133333	1.83151487666667	-1.22118351759111	0.0484991982719048
LEO1	48.1751103733333	53.6182774266667	0.154436899304637	0.0100672474937868
LEPRE1	21.1223417066667	19.6252012333333	-0.10606233924412	0.261014579977532
LEPREL4	5.68353699333333	6.770649583	0.25250522317346	0.00163769079638942
LEPROT	16.19328794	15.14744228	-0.0963217369461106	0.158426466343624
LEPROTL1	20.3463038133333	22.73851174	0.160371098536037	0.0697882131508193
LETM1	45.7530940266667	50.7286372266667	0.148931096334235	0.149149062152454
LETM2	1.93420730533333	2.05153941166667	0.0849644408755075	0.346185449682316
LETMD1	65.3375409	48.0756484033333	-0.44260584174746	0.000827671942312582
LFNG	0.906574770666667	0.320402934333333	-1.50053865221886	0.136864329910528
LGALS1	873.533699766667	767.1836599	-0.187291368474948	0.0311406456073893
LGALS3	6.21119218133333	5.092923642	-0.286376119967989	0.326304039918455
LGALS3BP	2.69835622366667	2.08095673433333	-0.37483384836637	0.0101360824074879
LGALS8	20.0600578566667	18.1295068733333	-0.14598608295143	0.0891565159706545
LGALSL	7.13804479166667	7.758180685	0.120189421650224	0.149138022563763
LGMN	110.317498933333	102.01891838	-0.112824943971453	0.0266658098086816
LGR4	3.338654807	3.010211835	-0.14940192070372	0.350452342268478
LHFPL2	15.4207472133333	11.4614496566667	-0.428083143551457	0.00128850206512991
LHPP	8.59932956066667	7.75934217933333	-0.148289836767574	0.569397354583173
LHX2	1.53973027833333	3.213759475	1.06158430900879	7.94924066812506e-05
LHX4	1.72788527333333	1.51577079966667	-0.188955810351604	0.34481982390565
LHX4-AS1	5.90450466833333	4.643516829	-0.346598172802896	0.236331350978499
LIAS	16.95519241	15.97163736	-0.0862149356646662	0.433370749242948
LIG1	43.7775650233333	71.6234513433333	0.710240328169668	0.000347073895256065
LIG3	27.0261150466667	33.32050081	0.302055942625945	0.0152017207968444
LIG4	12.2462694666667	10.2117934283333	-0.262106074329634	0.00506942453764446
LILRB3	0.148824122	0.167554021333333	0.171017928861403	0.760920025173092
LIMA1	9.91002912766667	10.0741572523333	0.0236979530848457	0.754718132180767
LIMD1	51.4302254266667	48.2048461666667	-0.0934382853870655	0.223934429266311
LIMD2	12.09374081	3.26728038533333	-1.88809839326214	0.00135429438413804
LIME1	504.9926115	577.496438966667	0.193549770341434	0.0339266129581855
LIMK1	17.4485858566667	18.8954233933333	0.114926729624306	0.331918380436584
LIMK2	29.4305541533333	29.4905857966667	0.00293977286164231	0.967219518078873
LIMS1	66.9985015633333	55.2434963	-0.278324200665123	0.00345797470295922
LIN28B	0.266177821	0.154914539666667	-0.780917809001248	0.232286397796253
LIN37	19.13091593	18.2940112833333	-0.0645345011795475	0.524445814420767
LIN52	17.8564669633333	23.8456170133333	0.417277452833591	0.00500876383959674
LIN54	14.4859507766667	20.55728041	0.504995040162865	0.000657870163680471
LIN7B	1.43812250533333	2.83085414066667	0.977050840660859	0.251834015112051
LIN7C	21.35689527	19.8438683033333	-0.106008644689093	0.203297600506169
LIN9	18.3665379933333	31.1362498433333	0.761515480948161	0.00349502909423274
LINC-PINT	13.8176445233333	6.72528153066667	-1.03884513477007	0.000263590420871176
LINC00035	5.23406028466667	1.62825674866667	-1.68460233484928	0.00181002512748206
LINC00094	9.94102573533333	5.097741432	-0.963536520951613	3.25324970655789e-05
LINC00115	3.69191644133333	3.67759955966667	-0.0056055024953137	0.974213590144922
LINC00116	25.6757590633333	31.4694625433333	0.293545611351501	0.0443425279460167
LINC00152	64.90818592	62.44484452	-0.0558179686497996	0.424503288203521
LINC00173	1.4456151	1.707414246	0.24012964082774	0.404932732220509
LINC00174	1.61225790966667	0.870084829	-0.88985457874527	0.0309504599759571
LINC00202-1	0.670181774666667	0.182830306666667	-1.87404721655261	0.0222462624011591
LINC00235	1.96074282633333	1.51301342533333	-0.373975533123496	0.484074864291812
LINC00260	0.47463209	0.173661852666667	-1.45052876476512	0.174957495504824
LINC00263	7.93918157566667	8.862268503	0.15868574497455	0.695437897652671
LINC00265	2.85961101466667	2.58235828333333	-0.147129736431985	0.51155143287148
LINC00294	10.7242180783333	11.3526655533333	0.0821586132906471	0.481183567770672
LINC00324	4.859955117	2.047468129	-1.24710199524189	0.00216018044624177
LINC00337	0.226390053333333	0.369319414333333	0.706058530580247	0.479099413398185
LINC00339	23.8854156533333	19.6944758766667	-0.278338959325117	0.0460928036106464
LINC00341	26.25622339	17.0862303533333	-0.619825280806005	0.0246641821829235
LINC00342	17.9190208933333	14.9009733666667	-0.266085235774377	0.01181094519827
LINC00426	36.77011171	25.6803652533333	-0.517867837407707	0.00881999639030325
LINC00461	2.45823654966667	1.99708374266667	-0.299728919330915	0.0347606330222769
LINC00467	38.7687045266667	34.7272058433333	-0.158826191693957	0.407601036502033
LINC00471	0.449073478666667	0.624545887666667	0.475856053695301	0.481397129799587
LINC00476	3.46453382266667	1.824393465	-0.925244333115859	0.0362469796425271
LINC00478	0.373322392666667	0.410832814	0.138129369925087	0.75171152118876
LINC00493	152.006499066667	153.550107233333	0.0145765121480723	0.530851348729006
LINC00526	1.730256419	1.8834454	0.122388354050145	0.810833424275458
LINC00528	7.47879005766667	5.69760278133333	-0.392449840142339	0.0135975380855571
LINC00539	10.1045130343333	8.91229254	-0.18113130169136	0.13312541997108
LINC00568	1.66178322766667	0.932701145	-0.833245407550221	0.0855564456793433
LINC00630	5.99733984566667	5.82856182866667	-0.0411827781305999	0.865500282496208
LINC00641	2.65159011566667	2.65955536466667	0.00432729018239077	0.981085688171781
LINC00657	147.2211327	125.295215666667	-0.232653449232114	0.0240446341983953
LINC00662	2.04784975966667	1.49151194633333	-0.457334342962882	0.140626840501846
LINC00663	0.363365725	0.218921104	-0.731011304622333	0.0801050986684256
LINC00665	2.03644399233333	2.02402154133333	-0.00882749242395152	0.973824923364804
LINC00667	21.30550539	16.9516636066667	-0.329799410352104	0.00932201579999492
LINC00673	30.7713758733333	26.8115109666667	-0.198736427095689	0.037424609851868
LINC00674	0.293024793	0.209805981333333	-0.481966928967639	0.173382896990368
LINC00839	0.0805029676666667	0.109245988	0.440466425576728	0.453617171909953
LINC00847	16.75617859	12.0330934033333	-0.477685595346999	0.000474547557327915
LINC00852	1.299260208	0.994972062	-0.384962472342722	0.48266791727564
LINC00854	0.155536874	0.294013216333333	0.91862435909771	0.117985801128759
LINC00861	1.8500831	2.63310914366667	0.509177249453362	0.0213752963961748
LINC00883	2.91670621733333	1.82541690566667	-0.67611408164799	0.00851387681717015
LINC00884	0.570778396333333	0.558665778666667	-0.0309452805473845	0.901912832404407
LINC00888	80.3611288466667	65.7663843533333	-0.289147472771757	0.0017114196627344
LINC00893	2.67189961533333	1.474288695	-0.857846745590386	0.0117516336882544
LINC00894	1.86611111666667	1.07859779766667	-0.790877900113113	0.00394561882822794
LINC00896	0.236827008333333	0.204030599333333	-0.215048083322592	0.632769733320311
LINC00909	15.13988172	13.97573274	-0.115430009582832	0.0227666547660837
LINC00921	1.34195422466667	0.774361965333333	-0.79325546268095	0.038742570392878
LINC00926	0.518109776666667	0.549722996333333	0.0854470249795182	0.859175130793912
LINC00936	0.753145032666667	0.670364141	-0.167982731816282	0.607455249950604
LINC00938	18.0691401366667	16.0107150433333	-0.174490113249306	0.0865646125941208
LINC00942	0.382905934666667	0.268492680333333	-0.512107262829032	0.40976355434267
LINC00943	1.66770727466667	1.19044113166667	-0.486369801212936	0.128618062065322
LINC00944	14.5622610966667	13.13355958	-0.148976399698932	0.224288519420401
LINC00950	0.919499988333333	0.363877507666667	-1.33739667959792	0.00602557907064804
LINC00957	12.4270269333333	5.53781382133333	-1.16609272752558	0.00123268560411115
LINC00959	1.588849074	0.819390729666667	-0.955358612661722	0.000940169146156827
LINC00960	1.55137044466667	1.905927681	0.296950156228595	0.139191510510146
LINC00963	5.69899205033333	4.963556839	-0.199332467081422	0.108075686736474
LINC00987	1.36895036633333	1.21719534166667	-0.169509422504917	0.597235225584178
LINC00996	60.24396828	44.6492033433333	-0.432182369512405	0.00188303887893612
LINC00997	13.5211324066667	13.4605286	-0.00648091741639705	0.956804589004675
LINC00998	99.2986870266667	82.40753312	-0.26899841737473	0.0269273860659477
LINC00999	0.915661593	0.598529872	-0.613391258284867	0.137537983904228
LINC01000	25.0518676433333	16.5921007666667	-0.594421600852816	0.0290779663089138
LINC01003	13.8459590433333	9.09074135366667	-0.606995129049498	0.00982482167674253
LINC01004	2.738724653	1.488952406	-0.879206587817838	0.00148933172020483
LINC01011	1.311724884	0.949935487333333	-0.465563721925786	0.0167482015658366
LINC01021	0.888230660333333	0.548373945	-0.695774346051252	0.0733755832460892
LINC01023	4.93862178166667	4.35642592566667	-0.180963473354022	0.559535378324872
LINC01024	5.333996175	3.85931158666667	-0.46687326384581	0.00561369943632061
LINC01061	2.03337312333333	1.585916578	-0.358558088822155	0.22979896571943
LINC01089	9.63433259266667	7.34242103766667	-0.391928883428876	0.0367534192424684
LINC01125	3.028164379	2.32066521466667	-0.383905111142095	0.332997776525457
LINC01126	1.73599513666667	1.12071191533333	-0.631347432383188	0.0861916245545749
LINC01128	4.296210189	4.67370494533333	0.121502080654269	0.261883318611878
LINC01134	2.89911545133333	2.684700677	-0.110851538885598	0.685638128546069
LINC01137	4.65505141266667	2.56652240266667	-0.858982248099115	0.0230058088078421
LINC01138	3.42014252166667	1.45284176466667	-1.23517886397413	0.00626678826466475
LINC01144	0.401708366	0.321382645333333	-0.321856481773606	0.556453976881207
LINC01160	0.928213246333333	0.764836588333333	-0.279304745281397	0.475558906807337
LINC01184	11.8235854233333	6.993986463	-0.757480680713706	0.00544571937774742
LINC01215	14.3190491933333	4.97411137066667	-1.52542498357355	0.004988932069957
LINC01232	0.927305865	0.494522574	-0.907008900937577	0.135766932678845
LINC01237	3.350368053	2.40129412166667	-0.480507468429177	0.158334690745081
LINC01250	0.352063497333333	0.203323327333333	-0.79205990794829	0.286937265021246
LINC01278	8.23268497733333	6.852460747	-0.264740863723152	0.00297910380275704
LINC01311	4.501874959	4.48616421266667	-0.00504355588021998	0.973397942247706
LINC01347	2.40625269733333	1.72319809566667	-0.481699597260772	0.146397180901124
LINC01355	3.35147287366667	2.67623462966667	-0.324590652078397	0.0308303140213758
LINGO3	6.193591368	1.084759944	-2.51340039065396	0.00793278271030094
LINS	15.3635468866667	13.44807691	-0.192111440025488	0.247151405173034
LIPA	80.8856885266667	51.57716191	-0.649152073197883	0.000269045201311085
LIPE	15.9466542433333	15.1099187366667	-0.077757863374833	0.512042439825161
LIPE-AS1	0.590549463333333	0.383570284666667	-0.62256694359676	0.0770026637750791
LIPT1	10.0318013396667	7.60395847266667	-0.399758125601891	0.0481707711232625
LIPT2	5.587620406	5.96204337033333	0.0935728552740134	0.708824376379295
LITAF	192.513862933333	153.9864452	-0.322158976156531	9.58998501420735e-05
LIX1L	5.026381301	2.978691209	-0.754841546186123	0.0153895735167539
LLGL1	14.6046377433333	11.2629989	-0.374835561352925	0.0449594615251957
LLGL2	12.3260501766667	11.7647201233333	-0.0672435691342569	0.194235611116571
LLPH	124.084120366667	144.252134133333	0.217274164176759	0.0406182492688297
LMAN1	242.04972	280.0670283	0.210468722659193	0.0198429136325965
LMAN2	360.653045733333	361.099956666667	0.001786639660652	0.968142391192796
LMAN2L	31.3735416466667	29.7531200833333	-0.0765074333917306	0.331302294276527
LMBR1	49.0917082766667	45.34899016	-0.114408945089748	0.203209837194606
LMBR1L	15.9837496133333	7.90329154333333	-1.01608035486803	0.0180117442840824
LMBRD1	83.71687228	68.2067550833333	-0.295603784082812	0.000709041392067339
LMBRD2	28.8730194866667	26.0610625466667	-0.147826083988744	0.328659459394914
LMF1	0.245370996	0.175944728	-0.479842439888453	0.499725203130363
LMF2	88.8487337166667	107.981717606667	0.281363950208694	0.0642320413730949
LMLN	4.468080662	4.0030068	-0.158571164479003	0.191598028099279
LMNA	22.6102119933333	23.42119641	0.0508402551291077	0.428584590296248
LMNB1	100.94499413	168.561825866667	0.739708477582171	7.80175413949152e-05
LMNB2	138.1650229	168.2331458	0.284069540533446	0.0092135445822104
LMO4	73.7237774433333	71.5295724966667	-0.0435901742198067	0.493783287526923
LMO7	6.771011081	6.45647350433333	-0.0686248935262742	0.640779742551739
LMTK2	14.15135504	13.0508422033333	-0.116797292088643	0.312528938815554
LMTK3	0.719810645666667	0.780182408333333	0.116194029418048	0.540970674832492
LNP1	3.097857856	3.79168369666667	0.291567671078063	0.101906713087612
LNPEP	17.4131485833333	14.2999259933333	-0.284169408923376	0.041399440787992
LNX1	4.724755986	4.97280153066667	0.0738190308730882	0.565242096601443
LNX2	8.14455961233333	8.48665918366667	0.0593600489964819	0.557156487505779
LOC100128288	1.20127476566667	0.708060111	-0.762622425431829	0.0110049780184983
LOC100128361	2.11424483966667	2.79439124366667	0.402391569729111	0.0720480266705959
LOC100128398	0.620549157666667	0.392895994333333	-0.659398040723703	0.190225858450118
LOC100128494	0.576611	0.330170237333333	-0.804388282687456	0.066951781264772
LOC100128568	4.13895129033333	3.782987142	-0.129739397348139	0.612866195072922
LOC100129034	25.43236937	11.0616654333333	-1.20109726223674	0.00838917150464411
LOC100129216	3.86783893766667	3.706349276	-0.0615288768638133	0.847937752603751
LOC100129361	17.5846991466667	17.9637211033333	0.0307655763943134	0.586860474661007
LOC100129518	0.503109698	0.439237397666667	-0.19587210555054	0.512204644547417
LOC100129550	2.59013922866667	1.92037260866667	-0.43164338639	0.106974327169566
LOC100129917	8.666147127	7.876112826	-0.137906951635222	0.274934141843226
LOC100129924	1.12557210233333	0.737804027	-0.609348907944781	0.37969810399698
LOC100129973	1.02781954333333	0.806993075666667	-0.348958789692436	0.524671038336479
LOC100130093	4.59735889133333	4.44340308833333	-0.0491402710763691	0.615936291814475
LOC100130357	1.13386554666667	0.831528222666667	-0.447412440643494	0.257399457874153
LOC100130476	17.2772512533333	12.46705883	-0.470752556855298	0.0184442582727818
LOC100130691	0.796991604333333	0.484054528	-0.719394952624474	0.00649919328168459
LOC100130705	3.67458652033333	2.055355272	-0.838194133075675	0.0128917431990872
LOC100130744	4.22518697033333	3.29485458866667	-0.358800387656704	0.147138921879696
LOC100130872	2.77001590833333	3.265969616	0.237617107503025	0.14725526299864
LOC100130950	0.874585730333333	0.851444991	-0.038686484485618	0.951874252302445
LOC100130987	4.12724018133333	3.60366607033333	-0.195712065603897	0.126249732013141
LOC100131094	1.701054328	1.32527512366667	-0.360137327795956	0.102222569905726
LOC100131564	8.58380182833333	4.22122131833333	-1.02395629773288	0.00934735048519079
LOC100131626	0.936644427666667	0.694258561	-0.432028408494195	0.591127529437151
LOC100131655	4.69388441933333	3.313143647	-0.502581562568241	0.036493785902307
LOC100131691	3.27457404433333	2.11304857866667	-0.631981318496863	0.0995852041355458
LOC100132077	0.261830864666667	0.146212898	-0.840564589881589	0.0865232328702639
LOC100132215	0.486264265	0.631210085	0.376379682354294	0.241413915232838
LOC100132352	26.39389912	21.5785781033333	-0.290604689819111	0.00856974353147783
LOC100132356	2.696194155	1.46339751233333	-0.88160267833615	0.0615159854043251
LOC100133091	2.09864642566667	2.121270584	0.0154695334943905	0.941929667366922
LOC100133315	4.83471311	4.817550397	-0.0051305244640537	0.968408086368931
LOC100133331	0.393025422666667	0.345722562	-0.185007878001328	0.490950408815458
LOC100133445	11.16937332	6.39145608566667	-0.805331697871352	0.0118069867607887
LOC100133985	1.37012580233333	1.10203876466667	-0.314133392576831	0.370530591346989
LOC100134368	2.70139530166667	1.954871402	-0.466631062993616	0.291367385179962
LOC100240735	3.658100799	2.27036124566667	-0.688172960726207	0.0891435185473593
LOC100268168	0.696245916333333	0.538748141666667	-0.369985972845372	0.24547090629479
LOC100270804	2.59791486933333	1.58345285133333	-0.714280245588356	0.0562488379042328
LOC100272217	1.69551230166667	1.41157779733333	-0.264412608470827	0.280034285406069
LOC100287015	1.46738974533333	1.28869490933333	-0.187341353353118	0.308667706054576
LOC100287042	0.430467599	0.550514048666667	0.354874729607128	0.524307185824963
LOC100287098	1.19057868066667	1.323466928	0.152659178097792	0.651493154707553
LOC100288069	5.200103253	4.58254092266667	-0.182392505350639	0.471223588849617
LOC100288123	5.10119121933333	4.666689775	-0.128434616270488	0.454104465857092
LOC100288162	1.68421782833333	1.98826829	0.239433700828601	0.363641080003524
LOC100288637	6.82442804133333	9.97324541266667	0.547354913030564	0.0107791331369227
LOC100288778	39.7026744366667	36.3933314133333	-0.125562072672851	0.317842603526176
LOC100288842	11.3011725233333	8.09984017	-0.48050711799493	0.0125158517567913
LOC100288846	1.15025590733333	1.11280564966667	-0.0477532161516677	0.906782383073757
LOC100289019	7.36050074466667	4.94210492433333	-0.574678277672249	0.0133023713678051
LOC100289092	4.059866541	7.49930848633333	0.885325267535504	0.00962020183391481
LOC100289230	4.93899434433333	3.31260519966667	-0.576251045172795	0.0111553284989388
LOC100289333	1.21135047633333	0.849479728	-0.511964911545834	0.173916678986953
LOC100289361	3.44056234633333	3.32253406633333	-0.0503603953095998	0.872421274665384
LOC100289511	0.341962525666667	0.367795748	0.10506656671233	0.823753271707249
LOC100289561	1.03240395266667	0.961029024666667	-0.103355661517197	0.891374743468772
LOC100289580	0.119854345	0.137885346666667	0.202186936100713	0.823554589119985
LOC100294145	1.38990055333333	2.06546185833333	0.571482756484641	0.00137072968546359
LOC100335030	0.862984283666667	1.03791075266667	0.266276204357064	0.439842776798246
LOC100379224	0.237468138	0.0885578923333333	-1.42304116288689	0.136050924205521
LOC100420587	65.8926844966667	25.12282375	-1.39111967490064	0.00150796988950302
LOC100422556	0.888728996333333	0.871078039	-0.0289415851774834	0.980495069075768
LOC100499489	1.87279459	1.27275387833333	-0.557239210224363	0.0149704085954257
LOC100505549	7.010722113	4.88978581633333	-0.519791777993861	0.039184953761736
LOC100505666	1.117173228	1.21912771	0.125996357398678	0.741926006920538
LOC100505683	3.76327215466667	1.44692664633333	-1.37899584231674	0.072928582700026
LOC100505715	2.09130151966667	1.67558688966667	-0.319734580557766	0.192061639335328
LOC100505812	15.5349136766667	8.183044002	-0.924804710069672	0.000505509795136506
LOC100505921	0.609500564	0.543748910666667	-0.164686950249281	0.796281840814231
LOC100505942	1.81767885966667	0.554130523	-1.71379959050788	0.059135810160445
LOC100506023	0.467011032333333	0.299830956333333	-0.639307288126851	0.0247841667804052
LOC100506083	3.01525581233333	2.02236650233333	-0.576235932018293	0.0403506422477871
LOC100506100	27.1143843533333	30.4113167433333	0.165549869694128	0.259713349101084
LOC100506123	16.91291337	11.6974655866667	-0.531929211297895	0.0189393863349949
LOC100506124	2.36741972433333	2.37916689533333	0.00714097152560827	0.97363507141758
LOC100506127	0.933196239666667	0.924016323333333	-0.0142621559769549	0.949040157402258
LOC100506142	1.423865006	0.950231353666667	-0.583461657988454	0.245615606652993
LOC100506258	2.03139253566667	0.759289821666667	-1.41974647143111	0.0555417110158912
LOC100506325	1.41888671266667	1.35381349166667	-0.0677304062610304	0.698985701990444
LOC100506469	9.038335987	7.16472595333333	-0.33514566481323	0.0232659654934425
LOC100506472	1.04357136733333	1.00814049833333	-0.0498325539386139	0.781071474992229
LOC100506476	1.93133670366667	1.20010939766667	-0.686433778773151	0.229897498634841
LOC100506548	37.5085394133333	26.3966371433333	-0.506864939353014	0.00563537403623733
LOC100506603	2.37918538566667	1.93836548266667	-0.295627071241875	0.380650542018537
LOC100506639	2.28731982466667	2.23785123466667	-0.0315439711375423	0.824572855907715
LOC100506674	0.735839520666667	0.550392057666667	-0.418931511404996	0.464598122496401
LOC100506688	0.468371449	0.406041938333333	-0.206024389774345	0.332052824163654
LOC100506710	50.6643593366667	40.4175165133333	-0.325990539972114	0.00359276645445792
LOC100506713	8.79590073066667	5.65405656033333	-0.637545006990092	0.040898829383935
LOC100506730	4.59318965133333	4.85167299366667	0.0789859618208488	0.251470773392954
LOC100506746	2.839354192	2.56275995433333	-0.147864475385724	0.477475251900979
LOC100506747	0.178591201	0.234731158	0.394348354449137	0.502490114507932
LOC100506801	4.10487349233333	1.89282770433333	-1.11679466549985	0.00419554920256578
LOC100506804	1.556316171	1.283539942	-0.278006987274541	0.354895142479668
LOC100506844	30.46866297	32.1888705066667	0.0792357612941884	0.362625192147866
LOC100506985	14.1571554866667	8.49270311666667	-0.737235699371277	0.00724152685365371
LOC100506990	17.2604428133333	9.89174571466667	-0.803172418840373	0.0061643113999248
LOC100507002	12.1770500733333	13.8839208566667	0.189250368024931	0.0810517452286725
LOC100507006	6.86575472966667	4.567809158	-0.587915943276994	0.00496585033994746
LOC100507217	73.3186452533333	60.4178122266667	-0.279206184733767	0.0741521273307085
LOC100507250	1.39891461666667	1.07510355433333	-0.379832282324538	0.10322765101012
LOC100507283	1.21634209	0.598136996333333	-1.02400117653218	0.015789467228544
LOC100507373	0.102658080333333	0.133116498666667	0.374842204137122	0.634700425587116
LOC100507424	5.86220669833333	5.144864018	-0.188310891311139	0.311878690979636
LOC100507459	10.298886754	7.74190370466667	-0.411728131092297	0.019666100007153
LOC100507462	0.302434145333333	0.362103801	0.259782289351859	0.619723083582385
LOC100507501	1.47594420733333	0.79845494	-0.886355288619918	0.0429229323389715
LOC100507564	0.764905959333333	0.395400152	-0.951968962210569	0.146014990005504
LOC100507577	8.91862487933333	4.89040510666667	-0.866867306245361	0.000858590583032487
LOC100630918	1.70106484633333	2.46898160833333	0.537477950693801	0.00631901181151652
LOC100652758	1.544642214	1.61208453933333	0.0616546973433574	0.823206140008088
LOC100652768	2.033677176	0.871932954333333	-1.22180157429637	0.0203918374882562
LOC100653515	2.75797416533333	1.89337287733333	-0.542650382111872	0.0599964337942734
LOC100862671	7.45969184366667	5.60706919	-0.411869162209886	0.0530026923235741
LOC100996437	3.021494375	3.16539976833333	0.0671254574427619	0.741984444467783
LOC100996447	11.61492296	14.0962847033333	0.279335382841814	0.0954813520881042
LOC100996579	9.678181061	5.55288530233333	-0.801498333004358	0.000359228455559284
LOC100996634	0.632175169666667	0.393988107333333	-0.68217228864154	0.192770388360532
LOC101060091	15.4978987633333	11.33807679	-0.450896679906588	0.0599080558604769
LOC101243545	3.19299327633333	2.869917194	-0.153900403665494	0.29603018820819
LOC101409256	2.24094823266667	1.33401609533333	-0.748333248850441	0.0904046740727401
LOC101448202	2.61935090566667	2.50239149466667	-0.0659018314416251	0.810483636476024
LOC101559451	1.04355861066667	0.841347239333333	-0.310738375605573	0.415748540538169
LOC101926888	10.0266102053333	7.36379253433333	-0.445313056046586	0.0102522617736259
LOC101926895	1.145900544	0.620738237666667	-0.884424909653428	0.0382018622281693
LOC101926987	0.250111338	0.23662792	-0.0799501500152151	0.729481998367301
LOC101926996	0.104718411666667	0.0279489043333333	-1.90565148820241	0.0660126690062475
LOC101927018	1.32526247766667	0.611698299	-1.11538595462469	0.161217754103791
LOC101927021	3.42738657133333	3.16875524133333	-0.113192692661275	0.614177816544905
LOC101927027	16.95043563	18.9407653933333	0.160172279638219	0.0852145657714522
LOC101927045	1.618602811	1.33197008	-0.281187330522043	0.289002032927965
LOC101927051	0.393560620333333	0.22977133	-0.776387076698423	0.406533228069459
LOC101927117	0.477427368333333	0.209718958	-1.18682398783133	0.171303616738818
LOC101927124	0.615566972666667	0.843284776333333	0.454104081884379	0.249857127504041
LOC101927151	7.53956992966667	5.73566121566667	-0.394522420091251	0.0239175194478445
LOC101927181	7.122977902	9.40869909633333	0.401514746453564	0.0971888746685159
LOC101927204	5.53305212266667	5.01508282866667	-0.141801985916525	0.289998238302156
LOC101927267	0.206802720333333	0.310440444333333	0.586061361447505	0.0279398364151506
LOC101927275	13.4708833266667	9.57216389066667	-0.492927452356777	0.0210218620270232
LOC101927322	0.689811134666667	0.984060501	0.512545600173846	0.278609477404681
LOC101927323	0.712315036666667	0.784551184333333	0.139352126795739	0.842580503477096
LOC101927391	0.871332449666667	0.472844762333333	-0.881856656000252	0.0367732832939061
