GENE	p300H3K27ac_33_DMSO_compare_TSS_SIGNAL	p300H3K27ac_33_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
NCRNA00173	275.9778	1416.0614	1140.0836	0.836896331952593	2.35925969701695
EIF4EBP3	0	1140.4677	1140.4677	1	8
RGL3	0	1140.5712	1140.5712	1	8
XPNPEP1	395.157	1536.5149	1141.3579	0.795432650855458	1.95916388710505
PRICKLE1	600.7079	1742.1609	1141.453	0.743601562323934	1.53614233024997
RBBP7	358.2206	1499.6908	1141.4702	0.807191774591619	2.06574487341607
SIAE	563.4174	1705.384	1141.9666	0.751667378202429	1.59782060214345
SPA17	563.4174	1705.384	1141.9666	0.751667378202429	1.59782060214345
GTF2IRD2	928.9491	2070.9841	1142.035	0.690343404979817	1.15664502314216
H2BFWT	0	1142.4453	1142.4453	1	8
PROSC	657.7451	1800.3708	1142.6257	0.732419004327664	1.45269357021983
HRH3	0	1142.929	1142.929	1	8
MIR662	0	1143.149	1143.149	1	8
SF3A3	723.1095	1866.3755	1143.266	0.720751616634196	1.36795323903162
SYNM	0	1143.5554	1143.5554	1	8
CTSH	0	1144.1005	1144.1005	1	8
SEMA3F	0	1144.3885	1144.3885	1	8
AOX2P	0	1144.3952	1144.3952	1	8
MPV17L2	712.2192	1856.7731	1144.5539	0.722763201742566	1.38240429340201
MAP1LC3B	402.6624	1547.2363	1144.5739	0.793495733906587	1.94205088063645
INPP5B	745	1889.6735	1144.6735	0.717232514768908	1.3428246547526
C9orf174	0	1144.859	1144.859	1	8
TERF1	575.4856	1720.6542	1145.1686	0.749368222265909	1.58010545367436
EIF5AL1	0	1145.6844	1145.6844	1	8
SFTPA1	0	1145.6844	1145.6844	1	8
SFTPA2	0	1145.6844	1145.6844	1	8
CFLP1	696.5304	1843.1296	1146.5992	0.725738720931148	1.40389929231014
WDR6	803.947	1950.7832	1146.8362	0.708157626471006	1.27888115280661
GREM1	0	1146.8999	1146.8999	1	8
SDCBP	498.5838	1646.0955	1147.5117	0.76752524258522	1.72314012507888
MCEE	971.2078	2119.3682	1148.1604	0.685751846904914	1.12578233698771
MPHOSPH10	971.2078	2119.3682	1148.1604	0.685751846904914	1.12578233698771
CDT1	381.0488	1529.33	1148.2812	0.800537568779553	2.00485206899791
TBX15	0	1148.4104	1148.4104	1	8
NDUFS1	1148.935	2298.0735	1149.1385	0.666686345566018	1.00012775981298
SIK2	749.6	1899.1842	1149.5842	0.717002238234432	1.341186979731
MDC1	1588.2	2737.8276	1149.6276	0.632873354760843	0.785639002811173
LOC286359	0	1149.6277	1149.6277	1	8
CAMSAP1L1	945.7611	2095.5427	1149.7816	0.689027745271617	1.14777621017228
CARD11	373.2124	1523.062	1149.8496	0.803186500856627	2.02890584577406
HERC2P2	407.043	1557.3551	1150.3121	0.792789964518903	1.93584482385734
NCRNA00095	525.493	1676.436	1150.943	0.761348799166549	1.67365395598999
ARPM1	436.7079	1587.8492	1151.1413	0.78429459954476	1.86233336978799
IKBKB	583.1268	1734.285	1151.1582	0.748371523783559	1.57245946582719
C9orf66	178.5091	1329.8381	1151.329	0.881652513426617	2.89718109009434
EEF1B2	1146.478	2298.0735	1151.5955	0.66716189321019	1.00321626987129
KIAA0494	613.0356	1765.9393	1152.9037	0.742311026484558	1.5263929934287
RTN4RL1	0	1153.0063	1153.0063	1	8
LOC339674	0	1153.4457	1153.4457	1	8
SSX3	71.5995	1225.0657	1153.4662	0.944781814149096	4.096765799722
LNPEP	1664.6	2818.1241	1153.5241	0.628663294267876	0.759559601867981
HCFC1R1	375.606	1529.1621	1153.5561	0.802807491368634	2.02544933463147
THOC6	375.606	1529.1621	1153.5561	0.802807491368634	2.02544933463147
PTCH2	0	1154.918	1154.918	1	8
PEF1	854.9752	2010.1999	1155.2247	0.701597574263437	1.23338449632816
DBF4B	541.206	1697.4985	1156.2925	0.758250363100624	1.64916056088825
FMNL2	376.1066	1533.3368	1157.2302	0.80302814945968	2.02746109375237
IFI35	284.04	1441.362	1157.322	0.835377494636033	2.34326669879676
LSG1	1313.6	2471.3234	1157.7234	0.652938815089362	0.911757783394687
MANSC1	0	1157.9209	1157.9209	1	8
RFPL4B	0	1157.9358	1157.9358	1	8
ADAM1	0	1158.5066	1158.5066	1	8
FLRT1	0	1158.6192	1158.6192	1	8
CA5A	0	1158.8142	1158.8142	1	8
LOC645752	0	1160.2029	1160.2029	1	8
MRPS26	659.6	1819.9812	1160.3812	0.733987336248557	1.46426024389483
PURB	1422.6	2583.5108	1160.9108	0.644892497731216	0.860802846103397
GET4	694.4	1855.3515	1160.9515	0.727659734683949	1.41785368126512
SNX1	720.263	1882.168	1161.905	0.723234544931258	1.38579970711651
MNAT1	168.028	1330.2675	1162.2395	0.887853897979404	2.98494281540304
SLC15A4	259.3605	1422.2081	1162.8476	0.845762759842209	2.45510189575052
MIR195	74.0475	1237.088	1163.0405	0.943524143766987	4.06235329164923
LOC731789	0	1163.0433	1163.0433	1	8
PTH2R	0	1163.2608	1163.2608	1	8
STOM	0	1163.3484	1163.3484	1	8
CTDNEP1	938.3931	2102.6841	1164.291	0.691427399475423	1.16396781043906
HAUS5	770.9294	1935.4563	1164.5269	0.715144297429594	1.32800308138573
RGPD2	0	1165.4059	1165.4059	1	8
KPNA6	787.2011	1952.6142	1165.4131	0.712680960647238	1.31060278610854
SELP	0	1165.4955	1165.4955	1	8
LOC440335	0	1165.8171	1165.8171	1	8
SEPT12	0	1165.8171	1165.8171	1	8
C11orf36	0	1167.407	1167.407	1	8
MRGPRE	0	1167.407	1167.407	1	8
MRGPRG	0	1167.407	1167.407	1	8
OSBPL5	0	1167.407	1167.407	1	8
ENTPD1	0	1167.4304	1167.4304	1	8
MIR3141	0	1168.3152	1168.3152	1	8
LSM6	462.1969	1630.5818	1168.3849	0.779146786996638	1.81880732869445
SNORA4	339.6594	1508.4151	1168.7557	0.816209032698628	2.1508728116506
UGT2B28	0	1168.948	1168.948	1	8
SP6	0	1168.9527	1168.9527	1	8
SDF2	802.1654	1971.1434	1168.978	0.710755109564431	1.2970610912816
FABP7	0	1169.534	1169.534	1	8
MIR597	0	1170.0144	1170.0144	1	8
CWF19L1	600.75	1770.789	1170.039	0.746683482751074	1.55955566820197
ATG3	1453.6582	2623.7243	1170.0661	0.643482503787663	0.851928043137695
NEDD4L	458.8155	1629.0241	1170.2086	0.780243894214862	1.82802191210392
C17orf81	932.034	2102.6841	1170.6501	0.692876251009937	1.17377763128934
PTCRA	0	1170.7957	1170.7957	1	8
PAX8	0	1170.9345	1170.9345	1	8
GPATCH1	286.7404	1458.0877	1171.3473	0.835662664992614	2.34626040537067
EDN2	0	1171.6336	1171.6336	1	8
PRKAB2	1572.4	2744.1921	1171.7921	0.635731159309679	0.803413208269039
XYLT2	228.1968	1400.8919	1172.6951	0.859923649338431	2.61799516832703
TBC1D13	461.6082	1635.1231	1173.5149	0.779843893206535	1.82465849556098
CTAGE6P	0	1173.616	1173.616	1	8
PINX1	1079.7266	2253.565	1173.8384	0.676077964496115	1.06154301200217
FGF13	512.0188	1685.9402	1173.9214	0.767048065955734	1.71928467672628
HUS1B	0	1174.1478	1174.1478	1	8
RPL19	921.8	2098.1857	1176.3857	0.694766766610848	1.18661669655463
HIST1H2AG	1423.7187	2600.4009	1176.6822	0.646203681421397	0.869069933489667
ABP1	0	1177.0136	1177.0136	1	8
TMEM176A	0	1177.0136	1177.0136	1	8
TMEM176B	0	1177.0136	1177.0136	1	8
MRPL28	0	1177.0921	1177.0921	1	8
ZNF69	0	1177.1318	1177.1318	1	8
C1orf162	0	1178.0281	1178.0281	1	8
OVGP1	0	1178.0281	1178.0281	1	8
SYCP2	0	1178.1554	1178.1554	1	8
TBC1D20	586.4376	1764.6684	1178.2308	0.750569476663324	1.58934759988657
NKX2-3	0	1178.3314	1178.3314	1	8
HNRNPA3	1919.4	3098.034	1178.634	0.617453861874416	0.690697579075164
GPR128	0	1178.8762	1178.8762	1	8
FAM114A1	158.5788	1338.0457	1179.4669	0.894042359990766	3.0768555722622
MIR574	158.5788	1338.0457	1179.4669	0.894042359990766	3.0768555722622
RUFY1	679.5264	1859.0154	1179.489	0.732316245491802	1.45193721478343
C9orf50	0	1179.8218	1179.8218	1	8
PRRX2	0	1179.8218	1179.8218	1	8
PACSIN2	0	1179.9948	1179.9948	1	8
EXTL1	0	1180.0726	1180.0726	1	8
P2RX3	0	1180.6184	1180.6184	1	8
NCSTN	1222.2888	2403.3833	1181.0945	0.662879387245195	0.975481550295316
AKAP14	0	1181.3264	1181.3264	1	8
NCRNA00176	0	1181.3583	1181.3583	1	8
SOX18	0	1181.3583	1181.3583	1	8
IMPDH2	735.7144	1917.271	1181.5566	0.722684338933791	1.38183653730962
ECM2	38.3368	1219.9862	1181.6494	0.969533418685028	4.99199109921201
CDKAL1	512.0536	1693.8321	1181.7785	0.767869386886184	1.72592413598424
SEPT3	0	1181.8913	1181.8913	1	8
RFFL	2826.6271	4008.5761	1181.949	0.586460414227334	0.504008293447611
C20orf20	448.2752	1630.3404	1182.0652	0.784339538296547	1.86271662502865
MIR130B	150.1605	1332.3153	1182.1548	0.898709645041086	3.14935828056388
MYC	673	1855.581	1182.581	0.733842815397252	1.46319256912424
ACP5	0	1182.956	1182.956	1	8
HLA-DMA	382.375	1565.3559	1182.9809	0.803681812513217	2.03343059932947
GNAI2	1247.6	2430.8357	1183.2357	0.660834087707446	0.962296927189155
MIR1291	0	1183.2607	1183.2607	1	8
SNORA2A	0	1183.2607	1183.2607	1	8
SNORA34	0	1183.2607	1183.2607	1	8
EEFSEC	761.64	1945.0843	1183.4443	0.718611902955909	1.35265152943685
USP54	0	1184.8623	1184.8623	1	8
ZNF541	0	1184.9654	1184.9654	1	8
OCEL1	553.6296	1739.0582	1185.4286	0.758523772839896	1.65131323090357
MIR3926-2	307.1048	1492.6384	1185.5336	0.829361877850129	2.28106174015742
GLB1L	786.537	1972.3116	1185.7746	0.71490389142775	1.32630095797356
STK16	786.537	1972.3116	1185.7746	0.71490389142775	1.32630095797356
RNY5	0	1186.4205	1186.4205	1	8
LGALS13	0	1187.1484	1187.1484	1	8
LOC100129935	0	1187.1484	1187.1484	1	8
MGRN1	925.6212	2113.0409	1187.4197	0.69538528156849	1.19082687957828
LYST	1111	2298.4615	1187.4615	0.674142089593914	1.04880968400493
SUPT6H	783.312	1971.1434	1187.8314	0.71562000967596	1.33137377064818
NPY6R	0	1188.2062	1188.2062	1	8
FHL2	0	1188.5279	1188.5279	1	8
ACVR1	418.9537	1607.5941	1188.6404	0.793267299197186	1.94004046700688
FAM59B	0	1188.6868	1188.6868	1	8
FHL5	0	1188.8232	1188.8232	1	8
ZNF595	0	1188.9353	1188.9353	1	8
ZNF718	0	1188.9353	1188.9353	1	8
CHKA	662.7112	1852.1023	1189.3911	0.736476999189006	1.48271158070881
SERTAD1	686.0304	1876.3312	1190.3008	0.732266359283561	1.45157009424808
TMPRSS6	0	1190.322	1190.322	1	8
SEC14L4	0	1190.4372	1190.4372	1	8
MIR497	45.8316	1237.088	1191.2564	0.96427554774282	4.75446166788537
ZNF280C	591.6185	1783.3781	1191.7596	0.750897117073768	1.59187353448137
PTX4	0	1192.185	1192.185	1	8
NDUFS7	1453	2645.3021	1192.3021	0.645462934516223	0.864397788095961
FARS2	749.0718	1941.388	1192.3162	0.721582236612493	1.37391256401311
C22orf24	482.7836	1676.1745	1193.3909	0.776381209065614	1.79572377605632
DCAF8	1603.4567	2796.8893	1193.4326	0.635606677293104	0.80263775798852
ABCC6	0	1193.9415	1193.9415	1	8
MIR3926-1	298.5164	1492.6384	1194.122	0.833338581344281	2.32198260878544
SNORD66	0	1194.5141	1194.5141	1	8
LOC728875	696.7424	1891.2855	1194.5431	0.730782500451405	1.44066989677086
UTP23	1019.6	2214.8162	1195.2162	0.684765368167523	1.11918370096177
MIR199A2	0	1196.0604	1196.0604	1	8
MIR214	0	1196.0604	1196.0604	1	8
MIR3120	0	1196.0604	1196.0604	1	8
SP110	662.2	1858.42	1196.22	0.737286857995255	1.48873766953404
SP140	662.2	1858.42	1196.22	0.737286857995255	1.48873766953404
KAT5	909.2	2105.5467	1196.3467	0.698415790620154	1.2115252848666
MAPK8	0	1197.05	1197.05	1	8
SDCCAG1	253.1112	1450.907	1197.7958	0.851462149876099	2.51911179648018
TRIOBP	495.2	1693.6841	1198.4841	0.773766002503285	1.77408159369303
USP13	821.6208	2020.6993	1199.0785	0.710933050784815	1.29831004019696
GPAT2	230.458	1429.8003	1199.3423	0.861191478458502	2.6332379054405
TMEM57	625.5031	1825.392	1199.8889	0.744785853951889	1.54511737417306
C12orf40	0	1200.0044	1200.0044	1	8
CKB	0	1200.4642	1200.4642	1	8
RPL3L	0	1200.7476	1200.7476	1	8
SNORA10	0	1200.7476	1200.7476	1	8
RAB40A	0	1200.754	1200.754	1	8
RNF11	952	2153.5569	1201.5569	0.693452726626905	1.1776879634681
RFX4	0	1201.5767	1201.5767	1	8
ZNF366	0	1201.59	1201.59	1	8
LOC389906	0	1201.6551	1201.6551	1	8
GPR18	0	1201.7113	1201.7113	1	8
GPR183	0	1201.7113	1201.7113	1	8
UNC119B	46.002	1247.9375	1201.9355	0.964448105958586	4.76170528613564
PNPLA2	230.2734	1432.5787	1202.3053	0.861519013025873	2.63719472375987
SECISBP2	1845	3047.4249	1202.4249	0.622886393207589	0.723969851571271
WTIP	0	1203.2846	1203.2846	1	8
NUP133	1043.4336	2246.7654	1203.3318	0.68286611235369	1.10651069482182
DNM2	661.7172	1865.2391	1203.5219	0.738136666629336	1.49507389245068
SGK2	0	1203.524	1203.524	1	8
RAN	357.8	1562.2095	1204.4095	0.813646755393658	2.1263626464729
C20orf195	0	1205.2681	1205.2681	1	8
SRMS	0	1205.2681	1205.2681	1	8
DISC2	0	1205.5996	1205.5996	1	8
TUBA1B	877.6	2083.6594	1206.0594	0.703639606851058	1.24748403961777
CSPG4	0	1206.2651	1206.2651	1	8
ODF3L1	0	1206.2651	1206.2651	1	8
ACTL6A	813.6921	2020.6993	1207.0072	0.712921758088879	1.31229976143356
ARHGAP31	1514	2721.2946	1207.2946	0.642527818489887	0.845927941985214
HDAC4	328.826	1536.256	1207.43	0.823693542696782	2.22402236385076
POTEH	0	1208.1037	1208.1037	1	8
GABPB2	2291.6	3499.7462	1208.1462	0.604306162874532	0.610895059381201
SAFB2	1077.7875	2286.5581	1208.7706	0.679644237500452	1.08510481778179
IL1RN	0	1208.8039	1208.8039	1	8
ZNF281	890.6695	2099.4735	1208.804	0.702131469966487	1.2370654817898
KIAA0564	345.4164	1554.6465	1209.2301	0.818207913011722	2.17017808627335
C16orf45	0	1209.4914	1209.4914	1	8
DACT3	0	1209.9031	1209.9031	1	8
GNG8	0	1209.9031	1209.9031	1	8
PTGIR	0	1209.9031	1209.9031	1	8
CD180	0	1210.0447	1210.0447	1	8
C19orf70	1076.3951	2286.5581	1210.163	0.679925637977953	1.08696984895853
BTF3P11	0	1210.2829	1210.2829	1	8
ELAVL3	0	1210.3462	1210.3462	1	8
C11orf95	0	1210.7418	1210.7418	1	8
CCDC64	113.6742	1324.5459	1210.8717	0.920961888934802	3.54252108280321
ITGAX	0	1211.175	1211.175	1	8
C9	0	1211.3896	1211.3896	1	8
NARFL	509.5656	1721.7523	1212.1867	0.771630210110357	1.75653781241047
LACTB	486.9308	1699.2316	1212.3008	0.777266867273904	1.80309383689842
HAUS3	578.8692	1791.5494	1212.6802	0.755794525068273	1.62989852284159
RHBDL1	0	1212.7227	1212.7227	1	8
HAL	0	1212.9306	1212.9306	1	8
AKR1E2	0	1213.7415	1213.7415	1	8
MATN3	0	1213.9676	1213.9676	1	8
SLC25A11	1005.911	2220.0495	1214.1385	0.688182480845627	1.14208917897404
HIST1H2AH	1386.1285	2600.4009	1214.2724	0.652296932765628	0.907673050949461
RPAP3	822.9681	2037.3396	1214.3715	0.712279871148129	1.30777806535033
C6orf81	0	1214.4649	1214.4649	1	8
LOC285847	0	1214.4649	1214.4649	1	8
DLST	218.625	1434.0152	1215.3902	0.867711677351186	2.71353002686421
TMEM116	835.9456	2051.9827	1216.0371	0.710537965918337	1.2955376021776
LHFPL4	0	1216.917	1216.917	1	8
LSM12	387.639	1604.9973	1217.3583	0.8054642485435	2.04978523900517
FLJ30403	0	1217.822	1217.822	1	8
MIR125A	0	1217.822	1217.822	1	8
MIR99B	0	1217.822	1217.822	1	8
MIRLET7E	0	1217.822	1217.822	1	8
NCRNA00085	0	1217.822	1217.822	1	8
SIGLEC14	0	1217.822	1217.822	1	8
SIGLEC5	0	1217.822	1217.822	1	8
SIGLEC6	0	1217.822	1217.822	1	8
ZNF175	0	1217.822	1217.822	1	8
ATG16L1	403.6788	1621.6734	1217.9946	0.800687110123365	2.00620356659342
TMEM50A	1016.8	2234.9609	1218.1609	0.687307882938134	1.13621365663786
P2RY10	787.3712	2005.9922	1218.621	0.718127902728302	1.34920014773238
ATG9A	753.4572	1972.3116	1218.8544	0.723579930917105	1.38829002984948
C7orf53	0	1219.1354	1219.1354	1	8
HCRTR1	0	1219.5589	1219.5589	1	8
LOC388942	0	1219.7284	1219.7284	1	8
UBE2B	1346	2565.7352	1219.7352	0.655907178993097	0.930693872965775
ERP29	831.504	2051.9827	1220.4787	0.711632448313356	1.30322345900833
ARHGEF40	168.4548	1389.2115	1220.7567	0.891854372146332	3.04383281589342
EGFR	0	1220.9055	1220.9055	1	8
XK	1110.6	2331.9004	1221.3004	0.677385658401085	1.07016686850182
HIST1H2BK	1378.621	2600.4009	1221.7799	0.653527667188763	0.91550816197185
LOC100499466	0	1222.1454	1222.1454	1	8
COPA	1180.9124	2403.3833	1222.4709	0.670531535665431	1.0251648031974
C10orf119	617	1839.751	1222.751	0.748855297097671	1.57616812430906
KCNIP2	0	1222.9428	1222.9428	1	8
AKT1S1	1358.8211	2582.2895	1223.4684	0.655218734536402	0.926295224075113
TBC1D17	1358.8211	2582.2895	1223.4684	0.655218734536402	0.926295224075113
SP4	911.512	2135.1358	1223.6238	0.700814777474443	1.22799427729789
ARAF	567	1790.6422	1223.6422	0.759505492394054	1.65905645145217
DPRXP4	0	1223.93	1223.93	1	8
TRAPPC10	1245.6	2469.6851	1224.0851	0.664736361685944	0.987486251539288
DOCK6	0	1224.5745	1224.5745	1	8
LOC55908	0	1224.5745	1224.5745	1	8
DNAJC15	376.805	1601.9088	1225.1038	0.809570742368098	2.08790200047629
ANKZF1	747.0033	1972.3116	1225.3083	0.725297243066627	1.40070097561718
OPRD1	0	1225.6074	1225.6074	1	8
CCDC154	0	1226.121	1226.121	1	8
TMCC1	667.3401	1893.835	1226.4949	0.739439876641	1.50481653965677
CD300C	0	1226.708	1226.708	1	8
CD300LB	0	1226.708	1226.708	1	8
GPRC5C	0	1226.708	1226.708	1	8
CKAP4	549.4	1776.5476	1227.1476	0.763795194698281	1.69314752856854
TES	1135.9148	2363.102	1227.1872	0.675361718754823	1.05682727391708
TGM3	0	1227.4862	1227.4862	1	8
DUS3L	970.112	2197.7903	1227.6783	0.693768333701453	1.17983051750787
KIAA1324L	247.7026	1475.6131	1227.9105	0.856263945137853	2.57463358500204
MIR630	0	1228.278	1228.278	1	8
KBTBD2	677.8	1906.1343	1228.3343	0.737686828956913	1.49171822847711
CLSTN1	102.22	1331.2947	1229.0747	0.928692743785606	3.70308056500375
NOTUM	0	1229.1184	1229.1184	1	8
HEPACAM	0	1229.2929	1229.2929	1	8
HEPN1	0	1229.2929	1229.2929	1	8
RANBP6	758.252	1987.8989	1229.6469	0.723885530106885	1.39049508330434
SNORD68	333.7055	1563.9714	1230.2659	0.824150517930634	2.22856676089156
ZBTB40	946.204	2176.7443	1230.5403	0.69701579753978	1.20194878066928
CCDC48	0	1230.7488	1230.7488	1	8
KIAA1257	0	1230.7488	1230.7488	1	8
LOC442454	0	1230.7752	1230.7752	1	8
CLCA1	0	1231.739	1231.739	1	8
MRPS6	235.4902	1467.7641	1232.2739	0.861741021290831	2.63988118794351
SLC5A3	235.4902	1467.7641	1232.2739	0.861741021290831	2.63988118794351
MARCH2	0	1232.8522	1232.8522	1	8
BZW1	634.4	1867.7109	1233.3109	0.746454084029609	1.55780648370329
MIA3	1155.1296	2388.5707	1233.4411	0.674032931057968	1.0480928560068
PPM1E	0	1234.5223	1234.5223	1	8
PARN	1126.5424	2362.0158	1235.4734	0.67707507359344	1.06811700152242
RPL23P8	0	1235.5014	1235.5014	1	8
SP8	0	1235.5014	1235.5014	1	8
ZNF512B	0	1236.1386	1236.1386	1	8
FTSJ1	420.2952	1656.547	1236.2518	0.797627763919666	1.97870425120011
ALOX12	0	1237.088	1237.088	1	8
C1orf187	0	1237.1132	1237.1132	1	8
MIR1913	0	1237.1342	1237.1342	1	8
SNORA12	0	1238.5874	1238.5874	1	8
CRHR1	0	1239.3216	1239.3216	1	8
IMP5	0	1239.3216	1239.3216	1	8
LOC100128977	0	1239.3216	1239.3216	1	8
LOC100130148	0	1239.3216	1239.3216	1	8
MAPT	0	1239.3216	1239.3216	1	8
SLC27A5	0	1239.6918	1239.6918	1	8
HSPC072	502.9866	1742.9176	1239.931	0.776042718117719	1.7929124937062
LOC100270804	502.9866	1742.9176	1239.931	0.776042718117719	1.7929124937062
CBARA1	838.034	2077.9682	1239.9342	0.712608584451685	1.31009289424069
RNF167	979.7922	2220.0495	1240.2573	0.693799790158369	1.180044132748
RHOU	0	1240.6656	1240.6656	1	8
C14orf43	1737.1768	2978.1961	1241.0193	0.631592911771623	0.777694160793283
SLC26A8	0	1241.343	1241.343	1	8
PMS2CL	0	1241.3626	1241.3626	1	8
MIR638	623.8416	1865.2391	1241.3975	0.74936867253842	1.5801089124216
SLC25A20	647.0268	1888.5571	1241.5303	0.744821380195702	1.54538702859089
MIR614	0	1242.1275	1242.1275	1	8
PGC	0	1242.2427	1242.2427	1	8
EPHB3	0	1242.3441	1242.3441	1	8
AKT3	0	1242.5035	1242.5035	1	8
LOC339529	0	1242.5035	1242.5035	1	8
PIN4	246.7493	1489.6009	1242.8516	0.857891973635272	2.593807952633
ZCCHC2	554	1796.8528	1242.8528	0.76434083835449	1.69751434526357
HSD11B1L	1043.468	2286.5581	1243.0901	0.686648702242904	1.13179121948905
NCEH1	829.374	2072.7243	1243.3503	0.714215745207528	1.32143350541242
LOC100288525	303.8409	1547.2363	1243.3954	0.83585725111843	2.34830555857029
HSP90AB4P	0	1243.4689	1243.4689	1	8
PRMT10	1192.2	2436.2383	1244.0383	0.671428889944194	1.03102897855588
HAAO	0	1244.2589	1244.2589	1	8
OXER1	0	1244.2589	1244.2589	1	8
PTGDR	0	1244.4708	1244.4708	1	8
LOC283440	0	1244.883	1244.883	1	8
SH2D3C	2098	3343.5505	1245.5505	0.614448124665939	0.672366229608326
MYADML	0	1245.6248	1245.6248	1	8
APH1A	1426.9104	2672.5871	1245.6767	0.651930413422621	0.905342219859231
LGALS3	0	1245.679	1245.679	1	8
MDGA1	0	1246.424	1246.424	1	8
MALL	0	1246.7	1246.7	1	8
CEL	0	1247.2482	1247.2482	1	8
CELP	0	1247.2482	1247.2482	1	8
PLSCR3	663.586	1911.3096	1247.7236	0.742286250362927	1.52620613508865
SH3GL1	712.9269	1960.6841	1247.7572	0.733346810736491	1.45953104867053
ACADS	0	1247.9375	1247.9375	1	8
LOC653712	0	1249.2703	1249.2703	1	8
H1FOO	0	1249.4322	1249.4322	1	8
PLXND1	0	1249.4322	1249.4322	1	8
UBE2U	0	1249.4731	1249.4731	1	8
MS4A8B	0	1249.5956	1249.5956	1	8
DYNLL1	455.4192	1705.1862	1249.767	0.789216855609081	1.90466226439926
SV2C	584.808	1834.6802	1249.8722	0.758292683551835	1.6494936590742
MIR938	0	1249.9208	1249.9208	1	8
APRT	233.82	1483.8003	1249.9803	0.863869797067489	2.66582669479749
KREMEN1	133.575	1384.0033	1250.4283	0.911981477331351	3.37312546064926
CLIP3	0	1250.4813	1250.4813	1	8
SPDYE4	0	1250.5863	1250.5863	1	8
ERCC3	350.7436	1601.3517	1250.6081	0.820324550753234	2.19080151295749
MYL6	948.8	2199.7416	1250.9416	0.698654132440238	1.21315814771094
SRP68	625.664	1876.6673	1251.0033	0.749967560250715	1.58471290796726
ZNF81	181.1412	1432.4258	1251.2846	0.887738656033496	2.98327378376572
MLL3	1044.6383	2296.6247	1251.9864	0.687352267690391	1.13651161589509
CCNJ	529.6067	1781.6247	1252.018	0.77085518135484	1.75020018578072
ZCCHC4	535.3315	1787.4912	1252.1597	0.769534067322487	1.73943168798571
SMPD2	1012.4303	2265.0921	1252.6618	0.691098892260813	1.16174712214311
CLRN3	0	1253.268	1253.268	1	8
EFCAB10	0	1253.6511	1253.6511	1	8
C1orf25	1218.2451	2472.2786	1254.0335	0.66989912569861	1.02103690931588
OBFC1	850.2	2104.622	1254.422	0.712266931815182	1.30768697766027
E2F5	582.9246	1837.8251	1254.9005	0.759196665396675	1.65661828522455
DHRS11	242.7278	1498.3766	1255.6488	0.860589749816266	2.62598901722654
PERP	910.6	2166.2543	1255.6543	0.70404838474152	1.25031324865835
FAM13A	1122.3264	2379.3026	1256.9762	0.679484491361021	1.08404645755098
CCDC80	0	1257.2983	1257.2983	1	8
ESRG	0	1257.532	1257.532	1	8
MYADML2	0	1257.7716	1257.7716	1	8
ZNF367	1049	2306.8872	1257.8872	0.687415000122769	1.13693278428551
PARP14	556.9177	1814.9604	1258.0427	0.765199695549278	1.70440202057701
C20orf94	956.3356	2214.5942	1258.2586	0.698405306859836	1.21145347821346
RAB19	0	1258.38	1258.38	1	8
SLC37A3	0	1258.38	1258.38	1	8
FYB	0	1258.4528	1258.4528	1	8
SAFB	1027.815	2286.5581	1258.7431	0.6898915816086	1.15359696538614
NECAP1	1038.4	2297.6878	1259.2878	0.688737208894802	1.14582049561344
ATP2A1	10.476	1270.252	1259.776	0.991820277217333	6.92188296062096
CCDC71	506.7856	1766.7369	1259.9513	0.777092331393245	1.80163977486301
TRIM14	416.412	1676.7289	1260.3169	0.80105878204377	2.00956589787821
LOC100289656	0	1260.7884	1260.7884	1	8
LOC646278	0	1260.7884	1260.7884	1	8
ORC6	842.7415	2103.661	1260.9195	0.713976111546199	1.31974016027693
LOC388564	1084.5224	2345.8787	1261.3563	0.683849681601373	1.11306856574151
UBLCP1	839.96	2101.3292	1261.3692	0.714424545536019	1.32290966467745
ZCCHC11	868.4	2129.879	1261.479	0.710367180639293	1.29433984114201
ASTE1	986.4779	2248.1376	1261.6597	0.695024679131105	1.18837170434774
NEK11	986.4779	2248.1376	1261.6597	0.695024679131105	1.18837170434774
FKBP1A	0	1261.935	1261.935	1	8
ZNF462	169.264	1431.5106	1262.2466	0.894261190801004	3.08019128255231
AADAT	0	1263.0868	1263.0868	1	8
C1orf26	1208.4306	2472.2786	1263.848	0.671685391500095	1.03270670737138
PTK7	0	1263.9344	1263.9344	1	8
LIG1	495.936	1759.9637	1264.0277	0.780160438870576	1.82731981345551
YPEL4	0	1264.896	1264.896	1	8
C12orf36	0	1265.186	1265.186	1	8
TRA2A	702.9696	1968.2086	1265.239	0.736831634819422	1.48534892613408
MRPS23	1027.14	2292.7274	1265.5874	0.690608124890771	1.15843199646089
ZNF282	465.2544	1730.887	1265.6326	0.788149160158813	1.89541984292643
FKBP9	0	1265.78	1265.78	1	8
CYTH3	0	1266.2152	1266.2152	1	8
SLC22A20	0	1266.8391	1266.8391	1	8
RNF222	0	1267.8717	1267.8717	1	8
MYCN	655.5857	1923.5066	1267.9209	0.745807585094958	1.55288248883997
LRRC26	0	1268.2765	1268.2765	1	8
MIR3621	0	1268.2765	1268.2765	1	8
TMEM22	0	1268.3406	1268.3406	1	8
