GENE	p300H3K27ac_33_DMSO_compare_TSS_SIGNAL	p300H3K27ac_33_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
GDNF	781.891	5453.2017	4671.3107	0.874598335963794	2.80206411118284
LGALS7	0	4673.8707	4673.8707	1	8
FAM105A	435.8816	5113.7699	4677.8883	0.921457842893378	3.55237903713172
STK10	684.388	5363.3233	4678.9353	0.886835206568144	2.97024085226458
LSMD1	1172.3803	5852.1922	4679.8119	0.833102968187744	2.31953652068163
ETV3	1661.7602	6341.825	4680.0648	0.792373023029729	1.93218585814113
C9orf71	0	4680.423	4680.423	1	8
TRIM66	0	4681.1906	4681.1906	1	8
ARF1	1284.979	5968.5342	4683.5552	0.822847361744651	2.21563188438226
H2AFZ	846.9981	5532.8654	4685.8673	0.867238836692979	2.70759618885159
C7orf33	0	4686.0659	4686.0659	1	8
CNTN4	0	4686.4841	4686.4841	1	8
SEC11A	1032.4	5720.2891	4687.8891	0.847112759863326	2.47008601524876
SPG21	916.7739	5608.4573	4691.6834	0.859503231088578	2.61296611086328
LOC127841	0	4691.9591	4691.9591	1	8
PLEKHA6	0	4691.9591	4691.9591	1	8
ZNF679	0	4693.431	4693.431	1	8
CYB5D2	1127.8576	5821.3174	4693.4598	0.837699064996924	2.36776075207988
DHX37	131.4187	4826.2432	4694.8245	0.973491798623863	5.19865813525168
KIF1B	766	5461.9897	4695.9897	0.877006861459646	2.83401029626674
TTC38	0	4697.9181	4697.9181	1	8
MIR3122	0	4698.7787	4698.7787	1	8
WDR31	477.7242	5178.0084	4700.2842	0.915532746367818	3.43814743949549
GPR55	139.062	4839.9478	4700.8858	0.972070350213008	5.12119133891951
CLIC3	0	4705.35	4705.35	1	8
CCDC57	594.9682	5301.5841	4706.6159	0.899098970087995	3.1555390316509
NHP2L1	1932.0319	6639.0118	4706.9799	0.774586156876087	1.78084960119609
C1orf228	638.2842	5347.6253	4709.3411	0.893368885714026	3.0666275404455
MIR3140	0	4710.1653	4710.1653	1	8
SELT	1195	5905.713	4710.713	0.831707041250646	2.30510062930251
EAF1	755.798	5466.5474	4710.7494	0.878534868861507	2.85455732724099
METTL6	755.798	5466.5474	4710.7494	0.878534868861507	2.85455732724099
SCARF1	0	4714.9875	4714.9875	1	8
CD200	0	4716.5769	4716.5769	1	8
LENG8	1169.8	5887.1645	4717.3645	0.834234676963445	2.33131104601568
MIR3150	0	4717.5023	4717.5023	1	8
MIR3150B	0	4717.5023	4717.5023	1	8
UBASH3B	446.58	5165.1397	4718.5597	0.920420116492989	3.53181682286455
DYNLRB1	1229.4	5949.505	4720.105	0.828748256175559	2.2748152507162
CRYGN	0	4723.4913	4723.4913	1	8
MIR3907	0	4723.4913	4723.4913	1	8
MIR1976	0	4724.0283	4724.0283	1	8
HPCAL4	0	4725.4069	4725.4069	1	8
ATP8B3	354.4848	5081.4384	4726.9536	0.93478848266289	3.84144126531335
TMEM53	620.5982	5347.6253	4727.0271	0.896016260114924	3.10716696396447
LOC256880	805.6086	5532.8654	4727.2568	0.872901805702761	2.77987583770953
IL21	0	4728.0568	4728.0568	1	8
POLR2J2	1097	5827.468	4730.468	0.841576277051176	2.40930565145635
HDHD3	513.36	5245.3405	4731.9805	0.910854888181804	3.35299363458991
SNORD105B	0	4735.2242	4735.2242	1	8
HIST1H4L	203.4653	4939.0717	4735.6064	0.960434839846558	4.60138523624207
DNAJC28	791.3257	5528.4029	4737.0772	0.87478486022327	2.80451924284717
TRIM8	2326	7063.2422	4737.2422	0.75226967731219	1.60247947084294
SF3B2	814.4	5551.8042	4737.4042	0.872074477284282	2.76914722158622
APOL4	0	4743.4328	4743.4328	1	8
MYCL1	582.5886	5326.6109	4744.0223	0.901409894859701	3.1926685218503
SH2D7	0	4745.9146	4745.9146	1	8
GPR157	0	4746.0609	4746.0609	1	8
MIR34A	0	4746.0609	4746.0609	1	8
SLC2A5	0	4746.0609	4746.0609	1	8
LAMB4	0	4746.1413	4746.1413	1	8
FMO2	0	4747.0384	4747.0384	1	8
C1orf69	1221.37	5968.5342	4747.1642	0.830127082917183	2.28887635207668
P2RY6	2599.2202	7346.9027	4747.6825	0.738670009798492	1.49905730734664
RFT1	377	5125.1423	4748.1423	0.931481234136747	3.76495563311478
ZNF517	385.985	5136.4585	4750.4735	0.930106120596797	3.73415730046699
LOC729375	562.2	5315.2393	4753.0393	0.904346098478635	3.24097928666991
SNRPD2	1212.1534	5968.2779	4756.1245	0.831186547248213	2.29974242735596
HSPA7	159.408	4916.1227	4756.7147	0.968592840941736	4.94672498504368
LAYN	0	4757.0802	4757.0802	1	8
DOCK10	458.4411	5217.1803	4758.7392	0.919226271858091	3.5084619971843
CHKB	287.7	5047.4324	4759.7324	0.946074440439379	4.13291255755654
LOC100144603	287.7	5047.4324	4759.7324	0.946074440439379	4.13291255755654
CCND2	1291.8	6052.1942	4760.3942	0.82410116827162	2.22807555548767
GMEB2	447.2	5207.7499	4760.5499	0.920918839616952	3.5416680720505
DOC2GP	67.815	4828.8772	4761.0622	0.986150855060892	6.15393954714504
MYO1G	0	4764.2348	4764.2348	1	8
EXOC7	480.9273	5245.412	4764.4847	0.916014878824941	3.44716536477125
PRRT2	449.3202	5215.7386	4766.4184	0.920685695265864	3.53705573966141
LOC91450	0	4768.4785	4768.4785	1	8
MED24	0	4768.9032	4768.9032	1	8
SH3KBP1	340.2098	5110.71	4770.5002	0.93758671701609	3.90902712534227
CTSW	35.7556	4806.3815	4770.6259	0.992615739855858	7.07063814195881
ZBP1	1710.4	6482.9943	4772.5943	0.791246467901588	1.92232654629692
GLT8D1	1339.4508	6113.7102	4774.2594	0.820284198878838	2.19040657786818
ARTN	0	4774.7452	4774.7452	1	8
LY6G5C	0	4777.697	4777.697	1	8
TMCO1	1259.2224	6037.5643	4778.3419	0.827427818329951	2.26143353878178
LOC606724	0	4779.0448	4779.0448	1	8
PPIAL4A	0	4779.2296	4779.2296	1	8
BAGE	0	4779.7596	4779.7596	1	8
BAGE4	0	4779.7596	4779.7596	1	8
SLC12A7	348.2	5129.3127	4781.1127	0.936431000881112	3.8807774173933
MIR3714	352.3257	5133.5965	4781.2708	0.935776395079026	3.86498828518868
LOC151009	0	4784.7606	4784.7606	1	8
MICALCL	0	4787.082	4787.082	1	8
BAT2L1	0	4787.4305	4787.4305	1	8
EHD1	1033.5756	5823.3237	4789.7481	0.84926487107664	2.49419889850668
FMO1	0	4792.8016	4792.8016	1	8
TOP1P1	0	4792.8016	4792.8016	1	8
SHANK3	0	4793.4213	4793.4213	1	8
AGFG1	367.9616	5164.2968	4796.3352	0.933487994703935	3.81094479545958
CCR8	0	4797.1817	4797.1817	1	8
HCN2	0	4797.8368	4797.8368	1	8
PNPLA7	0	4799.469	4799.469	1	8
FBXO6	268.5165	5079.362	4810.8455	0.949790089658918	4.24156464891683
TESC	325.6096	5139.0552	4813.4456	0.940415448720661	3.98028800805617
RPL29P2	0	4815.0335	4815.0335	1	8
QPCTL	1152.9316	5968.2779	4815.3463	0.83809890721513	2.37200778841695
ZGPAT	788.3089	5605.0213	4816.7124	0.876698234669625	2.82988688776425
PLB1	0	4816.7376	4816.7376	1	8
SNORD46	589.5257	5407.6498	4818.1241	0.901699441678837	3.19737511248819
CCDC50	1293.3974	6113.3525	4819.9551	0.825375850749328	2.24079814088178
CHST3	0	4820.869	4820.869	1	8
EIF3C	609.8076	5431.0403	4821.2327	0.899052647890704	3.15480253274092
NR0B2	0	4821.7307	4821.7307	1	8
PHF12	854.8	5682.6152	4827.8152	0.869244957854291	2.7328962130571
SNORD38A	58.7925	4887.2611	4828.4686	0.988113250531697	6.37725024573253
ALDH3B2	0	4828.8772	4828.8772	1	8
TBX10	0	4828.8772	4828.8772	1	8
SLC37A4	1540.6067	6369.4916	4828.8849	0.805235454532847	2.04767961943261
RNF14	1146.5927	5980.4973	4833.9046	0.839121899681357	2.38291245574
SNORA70F	0	4836.0335	4836.0335	1	8
DKFZp779M0652	0	4837.0227	4837.0227	1	8
ALPK3	0	4837.4527	4837.4527	1	8
C1orf97	1525.8051	6363.5806	4837.7755	0.806600265468071	2.06026806604704
LOC407835	0	4839.0449	4839.0449	1	8
LOC442211	145.5745	4986.9979	4841.4234	0.97163712683332	5.0983420267753
GPD2	0	4843.6965	4843.6965	1	8
DET1	650.3924	5497.5706	4847.1782	0.894210098531823	3.07941192197403
MYEOV	880.2339	5728.3513	4848.1174	0.86680448638235	2.70216113112458
MIR1276	0	4848.1635	4848.1635	1	8
PLXNA1	0	4848.3008	4848.3008	1	8
ATG2A	873.4	5724.4272	4851.0272	0.867623086582201	2.71241690465343
ZBTB46	0	4851.9462	4851.9462	1	8
GAS7	457.5363	5309.5013	4851.965	0.920663548300778	3.5366182473359
SUV420H2	1209	6062.6688	4853.6688	0.833738302272513	2.32613876643022
MRPL51	1178.2169	6032.3993	4854.1824	0.836599693102512	2.35612677559766
SLC23A2	264.2475	5123.2728	4859.0253	0.950951924951447	4.27710398563212
STIM1	1823.6	6683.1168	4859.5168	0.78562822262991	1.87373177389365
TRAPPC6A	950.9271	5811.1791	4860.252	0.85937412518011	2.61142426856466
SLC16A3	315.2146	5175.5558	4860.3412	0.942591917520354	4.03730753743247
HSD17B14	0	4861.3146	4861.3146	1	8
SAMD1	97.8807	4959.2074	4861.3267	0.980644849750591	5.66294133264554
XPNPEP2	0	4861.988	4861.988	1	8
CCDC41	1485.7266	6348.7189	4862.9923	0.810359699355877	2.0952968427669
LOC144486	1485.7266	6348.7189	4862.9923	0.810359699355877	2.0952968427669
SH3D20	460.636	5325.048	4864.412	0.920383484476511	3.53109545852701
FCRL6	0	4864.4435	4864.4435	1	8
CD38	1004.3073	5869.3927	4865.0854	0.853891310356867	2.54701046127628
METTL9	881	5749.3073	4868.3073	0.867125314086121	2.70617422048467
CLEC5A	0	4868.4143	4868.4143	1	8
OR9A4	0	4868.4143	4868.4143	1	8
TAS2R38	0	4868.4143	4868.4143	1	8
C1orf35	1099.6	5968.5342	4868.9342	0.844428533912104	2.44039785452785
ARFRP1	733.8545	5605.0213	4871.1668	0.884229550608958	2.93315389951281
TUBB1	0	4875.9339	4875.9339	1	8
SPAM1	0	4878.574	4878.574	1	8
PKP2	813.2	5695.8025	4882.6025	0.87506534219337	2.80821700192011
CCDC147	490.581	5377.2343	4886.6533	0.916394607717117	3.45430106983
BEST4	0	4887.2611	4887.2611	1	8
BTBD19	0	4887.2611	4887.2611	1	8
SNORD38B	0	4887.2611	4887.2611	1	8
TCTEX1D4	0	4887.2611	4887.2611	1	8
C7orf61	0	4888.474	4888.474	1	8
FLJ42969	0	4894.916	4894.916	1	8
ADCY7	0	4897.277	4897.277	1	8
C7orf59	608.8008	5508.1029	4899.3021	0.90047239095819	3.17751335178909
OR4D10	0	4899.49	4899.49	1	8
MARCH8	533.9558	5436.038	4902.0822	0.910560074618503	3.34776331313548
KRT222	0	4904.0693	4904.0693	1	8
SLC13A3	0	4905.119	4905.119	1	8
SH3BGRL2	0	4906.212	4906.212	1	8
OR2B2	0	4906.7977	4906.7977	1	8
SLC44A4	0	4909.7678	4909.7678	1	8
RECQL5	864.9081	5777.7062	4912.7981	0.869794020706576	2.73987809002085
SAP30BP	864.9081	5777.7062	4912.7981	0.869794020706576	2.73987809002085
ZBTB16	0	4914.5952	4914.5952	1	8
FBXO2	162.7912	5079.362	4916.5708	0.968945737793394	4.96355267765998
FBXO44	162.7912	5079.362	4916.5708	0.968945737793394	4.96355267765998
GAPDH	1463.8	6382.348	4918.548	0.813437115894322	2.12436882359664
KRT19P2	0	4918.9655	4918.9655	1	8
MIR492	0	4918.9655	4918.9655	1	8
HIST3H2A	332.8528	5251.8746	4919.0218	0.940399454412045	3.979876259587
C7orf43	588.1557	5508.1029	4919.9472	0.903521858472342	3.22728548216759
BLOC1S3	889.5041	5811.1791	4921.675	0.867251730390716	2.70775775862581
LBR	1589.1425	6510.9234	4921.7809	0.80381116405485	2.03461366713385
WDR73	900.0714	5822.8993	4922.8279	0.86611998770127	2.69362631350106
QPRT	0	4925.2172	4925.2172	1	8
CATSPER1	103.32	5030.0302	4926.7102	0.979872793404978	5.60537560823022
PIP4K2A	221.4328	5148.33	4926.8972	0.958763020221303	4.53916368704569
SPCS1	1185.448	6113.7102	4928.2622	0.837591134824287	2.36661578771249
MGC3771	0	4929.7684	4929.7684	1	8
ZNF205	0	4929.7684	4929.7684	1	8
ZSCAN10	0	4929.7684	4929.7684	1	8
LOC283050	0	4932.2134	4932.2134	1	8
POM121L1P	0	4932.3999	4932.3999	1	8
HIST3H2BB	319.2	5251.8746	4932.6746	0.942704052105136	4.04029991246766
OSBPL3	1225.6	6161.4886	4935.8886	0.834088899380468	2.32979074211449
FGFR2	0	4940.0282	4940.0282	1	8
COX17	1286.6	6230.1965	4943.5965	0.828836659340186	2.27571407267919
TRAF3IP3	1451.2	6396.9531	4945.7531	0.815090253527292	2.14013854503795
MYLPF	0	4947.452	4947.452	1	8
SP3	1127.0371	6074.978	4947.9409	0.843510866840587	2.43034417696044
MTSS1L	0	4949.3613	4949.3613	1	8
SLC2A4RG	205.587	5154.9558	4949.3688	0.961648100263279	4.64813911181438
NDUFAF4	1435	6385.2762	4950.2762	0.816502644753135	2.15369828925289
BCOR	802.9994	5753.8183	4950.8189	0.877532144900109	2.84104884801077
RPL23AP32	981.3424	5936.8438	4955.5014	0.858150334259578	2.59686765604109
MBP	226.8453	5182.97	4956.1247	0.958067829043997	4.51399836919617
RGS9	0	4958.7286	4958.7286	1	8
YWHAB	692.664	5653.6582	4960.9942	0.890855840883717	3.02895706626885
CAV1	1674.0468	6636.1424	4962.0956	0.798554911361103	1.987004983602
UGT2B15	138.947	5101.3511	4962.4041	0.973484905372082	5.1982728066924
UGT2B17	138.947	5101.3511	4962.4041	0.973484905372082	5.1982728066924
PHKG2	628.425	5593.0404	4964.6154	0.898990839039304	3.15382027115357
ZDHHC9	157.4241	5122.0434	4964.6193	0.970181822314466	5.0239911526621
PIF1	401.4675	5366.3274	4964.8599	0.930394976423312	3.74057996912092
OR2Y1	0	4966.8553	4966.8553	1	8
EXOC6	397.4594	5366.4963	4969.0369	0.931043987725305	3.75510107946072
GSTO1	407.3622	5377.2343	4969.8721	0.929578113183867	3.72248031403225
ZMYND19	333.9738	5304.4354	4970.4616	0.940768080472059	3.98939236608605
TMPRSS3	0	4976.2299	4976.2299	1	8
PPP2R5B	744.3744	5724.4272	4980.0528	0.884928546888809	2.94303099567293
ASPHD2	335.4	5316.2146	4980.8146	0.940654127406352	3.98644474914449
YWHAE	678.5878	5660.0846	4981.4968	0.892944806549712	3.06021621897143
BTNL8	0	4984.1947	4984.1947	1	8
WDR85	649.0107	5634.366	4985.3553	0.89670988530737	3.11793911335779
C15orf17	377.7873	5363.7269	4985.9396	0.934200754915837	3.82758967385841
PRPH2	0	4986.9979	4986.9979	1	8
CECR6	0	4987.3222	4987.3222	1	8
DDX12	1660	6648.1106	4988.1106	0.800195245354582	2.00176114185138
KDM2A	521	5509.1325	4988.1325	0.913600571795064	3.40246988392411
TFPI	0	4991.649	4991.649	1	8
C9orf128	324.2548	5317.7198	4993.465	0.942528135451018	4.03560792484921
TMEM8B	324.2548	5317.7198	4993.465	0.942528135451018	4.03560792484921
CDK11A	1006.6816	6003.4407	4996.7591	0.856396000395029	2.57618212683227
CDK11B	1006.6816	6003.4407	4996.7591	0.856396000395029	2.57618212683227
UBASH3A	0	4999.0815	4999.0815	1	8
MC1R	384.615	5387.3089	5002.6939	0.933364506070498	3.80807785541116
KIAA1737	672.1233	5676.5055	5004.3822	0.894130949977734	3.07820524632614
VSX1	0	5006.0254	5006.0254	1	8
MATR3	1311.2986	6318.3726	5007.074	0.828131702451345	2.2685567729177
SLC35E2B	1350.4	6359.5363	5009.1363	0.824849395967124	2.23553476734579
NPTXR	0	5013.8441	5013.8441	1	8
KIAA0240	0	5014.8315	5014.8315	1	8
LRRC70	0	5015.996	5015.996	1	8
MAEA	892.0006	5908.7343	5016.7337	0.868837616358197	2.72773254054737
LILRA4	0	5019.0212	5019.0212	1	8
LILRA5	0	5019.0212	5019.0212	1	8
PUM2	0	5022.83	5022.83	1	8
LOC342346	0	5026.9794	5026.9794	1	8
GOLPH3L	867.51	5895.2257	5027.7157	0.871722031070947	2.7645947549582
KIF2C	627.5346	5656.609	5029.0744	0.900139996800837	3.17217054009092
CAMKK1	310.002	5342.2243	5032.2223	0.945154000645728	4.10709112231672
RTEL1	625.1646	5660.4965	5035.3319	0.900541153897082	3.17862060890869
LOC100288570	0	5036.3779	5036.3779	1	8
NCAPD2	994.762	6032.3993	5037.6373	0.858440420315953	2.60030862482001
ST8SIA4	951.0468	5989.7285	5038.6817	0.862976863694175	2.65490236916505
C3orf32	0	5041.1512	5041.1512	1	8
CAV3	0	5041.1512	5041.1512	1	8
LOH3CR2A	0	5041.1512	5041.1512	1	8
LILRA3	0	5045.106	5045.106	1	8
PPT1	439.9824	5487.1561	5047.1737	0.925768159458396	3.64054089863705
CPT1B	0	5047.4324	5047.4324	1	8
ANP32E	2557.4642	7605.814	5048.3498	0.748362275471314	1.57238861340787
MED18	836.7958	5885.164	5048.3682	0.875513120444428	2.81413510333024
NSUN7	0	5049.2833	5049.2833	1	8
WHSC1L1	680	5729.7946	5049.7946	0.893912357191602	3.07487677112389
TAGLN3	0	5050.0899	5050.0899	1	8
LOC595101	711.8928	5765.9239	5054.0311	0.890102972503066	3.01781988074337
IL12A	931.8	5988.7095	5056.9095	0.865356734211549	2.68415291628073
CACNA1I	0	5061.271	5061.271	1	8
INTS3	664.986	5727.5772	5062.5912	0.895975060520325	3.10652912636082
ZBTB8A	0	5063.9064	5063.9064	1	8
WBSCR27	378.5735	5444.2656	5065.6921	0.934984722487008	3.84609211924618
BAIAP2L2	0	5067.1243	5067.1243	1	8
PRKCD	345.9342	5413.6578	5067.7236	0.939937724755504	3.9680341423174
KRT16	0	5068.3467	5068.3467	1	8
KRT17	0	5068.3467	5068.3467	1	8
KRT42P	0	5068.3467	5068.3467	1	8
IFFO1	0	5069.034	5069.034	1	8
MKI67	704.4	5777.2124	5072.8124	0.891323338001513	3.03590672225082
ARRDC1	231.0738	5304.4354	5073.3616	0.958256089611413	4.52077360386347
MYOM1	0	5077.0835	5077.0835	1	8
LOC100288123	0	5081.4384	5081.4384	1	8
MIR1909	0	5081.4384	5081.4384	1	8
ZBTB5	908.2	5995.9145	5087.7145	0.868455252299191	2.72289786914513
DDX11	1545.6	6633.6055	5088.0055	0.81103299091825	2.10162621842949
MRPL55	877.8	5968.5342	5090.7342	0.871785400134279	2.76541249118116
FBXW5	714.6164	5810.3872	5095.7708	0.890480305635387	3.02339337862148
THEM4	1415.8277	6512.8913	5097.0636	0.821430460582598	2.2016524418635
RIPK4	0	5097.0808	5097.0808	1	8
RAP2B	768.4	5865.6812	5097.2812	0.884173862689531	2.93236923857827
FRG2C	0	5100.1095	5100.1095	1	8
UBE2E1	161.2896	5261.5231	5100.2335	0.970257206191171	5.02775516856013
CDYL	575.6	5678.0007	5102.4007	0.907957027061226	3.302244529731
NFIX	0	5104.0596	5104.0596	1	8
PPP6R1	860.2	5973.1493	5112.9493	0.874117367306249	2.79574774627131
CST6	0	5123.0006	5123.0006	1	8
KIF22	571.4	5694.8274	5123.4274	0.908812757098474	3.31707917571108
LIMS3	0	5131.6221	5131.6221	1	8
NAMPT	1648.2	6784.0318	5135.8318	0.804535733944126	2.0412516162707
SERHL2	0	5136.0633	5136.0633	1	8
LOC284551	0	5137.9276	5137.9276	1	8
LOC113230	606	5747.1824	5141.1824	0.90461473292503	3.24546513832133
IFITM1	0	5142.5878	5142.5878	1	8
IFITM3	0	5142.5878	5142.5878	1	8
GIMAP7	0	5146.854	5146.854	1	8
PRKCE	490.5312	5643.9947	5153.4635	0.920037634856183	3.52429982677468
RPL24	1104.915	6258.85	5153.935	0.849952436016087	2.5019622121678
PITPNM1	6.6246	5164.1279	5157.5033	0.998718832510355	8
KIAA1432	1097.4	6255.2364	5157.8364	0.850747413539992	2.51097492731767
AXL	0	5158.8559	5158.8559	1	8
TLR7	396.1994	5555.9863	5159.7869	0.933436317351456	3.8097444413733
BTLA	0	5161.2939	5161.2939	1	8
CARM1	751.0356	5914.663	5163.6274	0.887328298942289	2.97734277044041
HLTF	544.0816	5711.3023	5167.2207	0.913021869049476	3.3919248040424
MKRN2	886.1389	6054.0125	5167.8736	0.872317065013884	2.7722868936019
YPEL2	375.2	5544.6534	5169.4534	0.936620052111426	3.88536554640578
TRAPPC4	1126.7182	6303.6417	5176.9235	0.84836290365962	2.48405880147224
MIR1249	0	5177.6984	5177.6984	1	8
PPP1R15A	1139.5772	6317.3603	5177.7831	0.847178925664859	2.47082319378842
IFITM2	0	5178.0487	5178.0487	1	8
PCNA-AS1	1179.196	6357.3718	5178.1758	0.843536735647757	2.43062692871897
AAMP	841.7572	6020.308	5178.5508	0.877331798013228	2.83836123603981
ZNF597	312.1577	5495.2509	5183.0932	0.946248366267874	4.13783839434759
MRPL38	480.8043	5663.9013	5183.097	0.921753077966827	3.55827442127544
IFITM5	0	5183.4501	5183.4501	1	8
GSDMA	0	5184.6266	5184.6266	1	8
KANK1	1137.8506	6322.5827	5184.7321	0.847481968641151	2.47420285865791
CCDC110	1129.8994	6315.7615	5185.8621	0.848247265732985	2.48276236345135
POLD4	791.6	5979.7393	5188.1393	0.883095505197916	2.91723907080563
ZGLP1	0	5188.4161	5188.4161	1	8
KIAA0754	126.0518	5321.7474	5195.6956	0.976861885805189	5.39981140866562
VAMP1	835.2216	6032.3993	5197.1777	0.878382687081635	2.85250099984004
MYO15B	0	5197.4194	5197.4194	1	8
PRKAR1A	856.477	6066.8478	5210.3708	0.876291084884534	2.82446070917031
MRPS18A	762.4508	5973.8898	5211.439	0.886815283657124	2.96995447421622
MACF1	0	5211.5807	5211.5807	1	8
FAT1	740.3424	5953.2588	5212.9164	0.889395502080405	3.00741505219155
ADAT3	1368.305	6581.3284	5213.0234	0.827878226434945	2.26598896445714
SCAMP4	1368.305	6581.3284	5213.0234	0.827878226434945	2.26598896445714
NMB	608.9272	5822.8993	5213.9721	0.905325928801096	3.2573960064842
TCEA3	0	5216.0011	5216.0011	1	8
MIR3656	1087.1115	6303.6417	5216.5302	0.852909240698228	2.5356856155947
CALR	1069.2	6288.346	5219.146	0.854679807642385	2.55614885765592
FAM111A	1468.5194	6691.6178	5223.0984	0.820037413096437	2.18799272178983
SOCS1	706.8436	5934.4053	5227.5617	0.893567669177404	3.06964052439297
LOC388242	0	5229.7177	5229.7177	1	8
FCRL1	0	5230.6658	5230.6658	1	8
FCRL2	0	5230.6658	5230.6658	1	8
TRIM65	431.5865	5663.9013	5232.3148	0.929195740495125	3.71407448178871
SLU7	826.2	6061.9486	5235.7486	0.880054852475163	2.87521865408059
ZC3HC1	822.602	6061.0725	5238.4705	0.880499579112871	2.88130661496762
IL10RA	1609.2216	6849.3843	5240.1627	0.809753330628632	2.08961130020099
RNU11	1778.6	7018.7951	5240.1951	0.797826517988262	1.98048129696957
TSHZ2	0	5242.9742	5242.9742	1	8
LOC339524	0	5246.0548	5246.0548	1	8
SRSF7	1146.8436	6393.3226	5246.479	0.847902079399788	2.47889723424426
FBF1	415.8712	5663.9013	5248.0301	0.931597572113101	3.76758744128298
LOC283888	0	5249.1042	5249.1042	1	8
HRH2	602.6	5855.5529	5252.9529	0.906691586691916	3.28053282298512
ORMDL3	1058.8	6311.8484	5253.0484	0.856349137478868	2.57563245470917
PPIE	477.7313	5732.2758	5254.5445	0.923070732076941	3.58483671690096
CUL1	1114	6369.3387	5255.3387	0.851135964218752	2.51539435899415
CCDC84	647.241	5903.9198	5256.6788	0.901202089254167	3.18929821923104
LOC440354	0	5257.0909	5257.0909	1	8
TRIM42	0	5257.1772	5257.1772	1	8
SCO2	1149.51	6409.6508	5260.1408	0.847931532293902	2.47922674382591
NCRNA00189	0	5262.4469	5262.4469	1	8
UPK3A	0	5265.5354	5265.5354	1	8
ARSA	426.503	5693.172	5266.669	0.93030626626414	3.73860489202069
TSTD1	716.0448	5982.9239	5266.8791	0.893111188890911	3.06272895373676
EID2B	0	5267.8221	5267.8221	1	8
SELV	0	5267.8221	5267.8221	1	8
C8G	540.7008	5810.3872	5269.6864	0.914864854651675	3.4257319108973
ARHGEF1	1267.4329	6538.1538	5270.7209	0.837624902686687	2.36697394410166
RPS25	1032.5617	6303.6417	5271.08	0.859251217053224	2.60995754265791
GOLGA8B	714.8844	5986.2198	5271.3354	0.893318417582583	3.06586337656578
ZNF7	786.0887	6059.746	5273.6573	0.885172702168809	2.94649330667223
DEF8	106.1975	5387.3089	5281.1114	0.980668539860079	5.66474308035438
E2F1	627.7597	5911.577	5283.8173	0.904002542031518	3.23525872086237
MUM1	255.401	5542.3493	5286.9483	0.955948258068306	4.43966155892178
LOC100132288	2737.8	8028.7258	5290.9258	0.745711843276315	1.55215398318304
LAIR1	0	5293.2029	5293.2029	1	8
HNRNPUL1	1917.5305	7210.7893	5293.2588	0.789936095358973	1.91090766167268
FLJ27354	975.5392	6271.3233	5295.7841	0.865384612996314	2.68449814469468
LRRC8C	975.5392	6271.3233	5295.7841	0.865384612996314	2.68449814469468
CCDC11	0	5296.6818	5296.6818	1	8
SLC35B4	749.3195	6046.3948	5297.0753	0.88973646228771	3.01242228176014
KCNQ1DN	0	5300.3435	5300.3435	1	8
C5orf40	0	5301.4368	5301.4368	1	8
C16orf3	0	5304.2926	5304.2926	1	8
DBNDD1	0	5304.2926	5304.2926	1	8
GAS8	0	5304.2926	5304.2926	1	8
LOC100130015	0	5304.2926	5304.2926	1	8
PRDM7	0	5304.2926	5304.2926	1	8
MEN1	421.4208	5726.7282	5305.3074	0.931455662509155	3.76437770449617
SMARCE1	728	6040.1147	5312.1147	0.892436811096006	3.05256559062798
ALG1L2	0	5315.2393	5315.2393	1	8
SLC9A8	600.3316	5916.0142	5315.6826	0.907872967699167	3.30079400024561
KCNJ1	0	5317.0374	5317.0374	1	8
OLIG1	50.9925	5368.6762	5317.6837	0.990591214551546	6.718137513844
PBRM1	795.7826	6113.7102	5317.9276	0.88482763886808	2.9416019081336
GNL3	794.8649	6113.7102	5318.8453	0.884945174874049	2.94326659045438
CBLC	0	5318.9777	5318.9777	1	8
MIR4315-1	0	5325.048	5325.048	1	8
PDIA4	1159.8	6494.4009	5334.6009	0.848475364685032	2.48532040169531
TIGIT	838.0296	6174.9906	5336.961	0.880503752149466	2.88136383323443
KLHDC4	320.3616	5660.4895	5340.1279	0.946435449630237	4.14315368261668
CCRL1	0	5341.8837	5341.8837	1	8
FAM167A	1014.884	6359.3372	5344.4532	0.862374076872009	2.64756157033499
C1orf192	0	5347.555	5347.555	1	8
TMEM86B	0	5349.2792	5349.2792	1	8
ARHGEF18	409.2179	5760.6001	5351.3822	0.933674234799146	3.81527795170909
SDHAP3	0	5351.9496	5351.9496	1	8
LOC151162	0	5352.3948	5352.3948	1	8
TYK2	629.7714	5989.4093	5359.6379	0.904856593505598	3.24951357902925
OR10A4	0	5362.7257	5362.7257	1	8
OR2D2	0	5362.7257	5362.7257	1	8
OR2D3	0	5362.7257	5362.7257	1	8
GOPC	819.2	6182.423	5363.223	0.8829985561919	2.91588474599484
EFCAB9	0	5363.3233	5363.3233	1	8
OLIG2	0	5368.6762	5368.6762	1	8
SNORD17	0	5370.2178	5370.2178	1	8
PEAK1	0	5372.1654	5372.1654	1	8
FBXL7	420.132	5792.4563	5372.3243	0.93237407989839	3.78526067480503
SEPT6	304.029	5677.5274	5373.4984	0.949172258912413	4.22298191572815
SPN	0	5375.8901	5375.8901	1	8
