DMSO_RPMI8226	KB528_1Hr_RPMI8226	KB528_3Hr_RPMI8226	KB528_6Hr_RPMI8226	KB528_24Hr_RPMI8226
BRD1	16.4211932175127	18.9279767981586	22.6812048715902	29.9954757367275	25.0290312590525
ZBED4	19.3080414630754	21.0147751111391	21.6636656424972	21.9447182651228	20.1602411851064
ALG12	39.3407874889171	40.6369920473655	32.8085204649317	32.7486191686439	37.9959360308206
CRELD2	96.4426603877922	98.1506141912984	108.907945348842	111.274438285942	65.0108940110571
PIM3	120.030311928019	140.040595432537	113.342653049435	115.051847927681	108.72814590713
MIR6821	0.462754532786048	1.23367292438675	0.795493993483055	0.164439503479282	0.370868203047322
IL17REL	0	0.00419556966793133	0	0	0.0114875368297434
MLC1	0.0418044447402106	0.0650220205776797	0.0536575639936652	0.0788631492384677	0.0459035005883723
MOV10L1	0	0.00333333333333333	0.00333333333333333	0	0.0265731248096825
PANX2	14.1349912384995	14.7867865053393	11.1711756522568	11.1613054538046	17.2051627716822
TRABD	189.5985886242	188.671118246565	157.079104390224	145.827557609302	150.644136611081
SELO	60.7067633525998	66.1621211404309	71.3846413085655	83.1352126273578	74.1366367064496
TUBGCP6	41.4939042878863	48.7682544378973	37.0586946755058	43.8765635689399	50.64336251779
HDAC10	55.5869781259711	58.9965524794299	53.7782251298901	61.1526201106391	67.4183020864388
MAPK12	65.341450906706	60.9414568465326	49.3342339286006	49.7364556542482	72.079828429322
MAPK11	6.8325762515892	7.57148886770296	5.56491792154193	5.86710335639099	8.05276451906842
PLXNB2	31.9411271021598	42.0684107987539	30.8611423544687	33.0096402378584	39.9528989582433
DENND6B	57.8880994308491	53.3724867431686	43.7115328712223	39.9175852681776	40.2723492085868
PPP6R2	30.4427202748204	32.2082146329101	32.5619069039408	38.3159030024131	49.827748275075
SBF1	64.3064570349017	70.7777510919273	60.6260593064762	69.4228992193562	77.0572893412335
ADM2	5.15885902290185	5.81654690762845	4.00156264673616	1.78521973958589	6.14671754684247
MIOX	0.388841978681511	0.426005326424311	0.267615250264033	0.178566466484055	0.535907683325702
LMF2	116.772450234384	119.811714406923	105.704262335518	125.084649510173	148.813517894173
NCAPH2	74.5027476669862	79.6686322080013	84.7092045857795	95.5869623510226	87.7141286865173
SCO2	51.072149766234	45.8890098581419	53.7527911771463	45.6643638599033	37.0298566116139
TYMP	45.7513929245069	41.3077939865851	43.7173238096558	38.1794061165504	31.6735923415225
ODF3B	7.80191897080274	7.95636129067019	7.16593386624139	5.46838648125579	8.01725920384828
KLHDC7B	0.00798016186240243	0.0161633847267614	0.0039362457718319	0	0.022974034214876
SYCE3	0.1571638944665	0.314026376499719	0.232745286866731	0.371843693888468	0.431338027112531
CPT1B	0.103504441556895	0.141267790197818	0.121053260683174	0.15555500435623	0.22761126861801
CHKB-CPT1B	0.13159042403062	0.0993361128522383	0.0342216657374872	0.113334372386068	0.141742730728965
CHKB	0.0337594708518178	0.0449489260857151	0.0277166304913036	0.0903976978543857	0.102236143916233
CHKB-AS1	4.45372828138797	4.59027103306424	3.64526001678014	3.33034103732767	6.90173293487668
MAPK8IP2	0.0200516234240494	0.0363443750452457	0.0201004380676388	0.0210546316817089	0.0279937733882261
ARSA	19.8842020605061	19.8868552785101	15.9926955702237	17.8220291531126	31.4674737139582
SHANK3	0.89044780366794	0.983688250168299	0.858227257169765	0.876024843344682	1.08254507840239
ACR	0.0406623078077805	0.00882202257623054	0.0325221143476622	0.0306469652007338	0.0619911625047913
RPL23AP82	11.8423248415228	9.15914506658134	8.73933521026985	8.05412260121998	10.1463645106155
RABL2B	6.75975171860809	7.10484672205851	6.85341398417278	6.98715292483768	8.89403372439033
LOC102723448	0	0	0	0	0
CHL1	0	0.00666666666666667	0.00333333333333333	0	0.0109030274999926
CHL1-AS1	0	0	0	0.0453401787081682	0.0471855473097205
LINC01266	0	0	0	0	0
CNTN6	0.00333333333333333	0	0	0	0.00722424829786038
CNTN4	0.0194544359743619	0.00666666666666667	0.0121459639286823	0.00504982101761619	0.00525535133123379
CNTN4-AS2	0	0	0	0	0
CNTN4-AS1	0	0	0	0	0
IL5RA	1.35477762413729	1.25819333395834	0.905322968051423	0.709761670829959	1.05162468675504
TRNT1	18.0039950346891	18.3205383077613	19.2168233795729	18.5280251488751	18.3810189679542
CRBN	15.7699294094857	16.0060540316033	14.6524930343671	17.358367427096	19.2454848519092
LRRN1	0.0680119261622753	0.0908477028146617	0.102733001897006	0.204756111264191	0.0758010806154796
SETMAR	5.13111826728946	5.08346527773293	5.58197759824495	5.73862289695101	6.08671160614876
SUMF1	18.1563565736752	18.8600226938801	19.5235255676946	19.6756795215129	25.334642541344
ITPR1-AS1	0.239630962249108	0.150669631385854	0.110616411315686	0.202225670372309	0.484028529133206
ITPR1	2.1501766333794	2.63895884427348	2.20911872817451	2.30473686662057	1.79509520719044
EGOT	0.0229347823167712	0.00826687478073587	0	0	0
BHLHE40-AS1	0.0447263047317591	0.0410576300342097	0.00846143739078368	0.00506003956640091	0.0254136548826185
BHLHE40	11.2053091946943	7.33010343137839	6.41536671733209	5.54540444979629	4.65730403942771
ARL8B	28.5340893640197	32.3132644009363	35.7086511599157	41.6484590099591	31.8776723936259
EDEM1	43.1792640018736	48.973591349739	36.6835211471554	33.8762562672423	39.2925099411038
MIR4790	0	0	0	0	0
GRM7-AS3	0	0	0	0.0304975520237264	0
GRM7	0	0.00333333333333333	0.00666666666666667	0	0
GRM7-AS2	0	0	0	0	0
GRM7-AS1	0	0	0	0.056597782592869	0.066571857444722
LOC101927394	0	0	0	0	0
LMCD1-AS1	0	0.0178727703024463	0.00548361020193257	0.00488895462564105	0.00622410148043218
LMCD1	0	0	0	0.00333333333333333	0
LINC00312	0.00802060285812181	0.0158478306992695	0	0	0
SSUH2	0.898613162355195	0.788742364562596	0.933745737881114	0.95690287969174	1.18081870119809
CAV3	0	0	0	0.00733514016858934	0
OXTR	23.4156428216045	23.7481332202806	21.4305525456761	18.7162801608765	17.413869945552
RAD18	13.9081463157933	16.2228528500989	13.3135553100743	12.1072022982859	14.1888750127965
SRGAP3	0.0167336337343632	0.0185390276765102	0.0654478505316954	0.029437041875228	0.0212821800769867
LOC101927416	0	0	0	0	0
SRGAP3-AS3	0	0	0	0.00994973283521409	0
THUMPD3	28.8490307912718	28.6188824438609	28.2179551658005	33.8658767950892	34.1433061202907
THUMPD3-AS1	16.9424989241246	30.2459372782374	20.848679404474	16.734686888577	22.712298624113
SETD5	28.8775941291561	28.4400981511487	22.0162363535312	32.6544744805127	38.0635293822153
LHFPL4	0	0.00524219096166013	0.00460035890352492	0.0131172018146221	0.0234638513944512
MTMR14	36.4506494388694	38.474707621279	39.7147106542004	46.2263005623726	42.1826092068449
CPNE9	0.0374334316020317	0.0691151578225814	0.0371815810930039	0.0462598992333265	0.0955572501688037
BRPF1	17.0692606707131	26.8749585874244	29.0593565652217	25.7845894153062	20.2460178473477
OGG1	19.2392886554985	16.8080130423707	13.1306415112855	14.3284718770133	22.9268070703204
CAMK1	0.4202890294681	0.339748301116449	0.322824819321721	0.535995395088809	1.52383814565728
TADA3	49.6285973862613	47.2140318467725	43.4601879669815	50.5172470977819	67.6132650648513
ARPC4	122.642036840279	125.272886338543	129.563023978968	145.480399536149	156.757502202445
ARPC4-TTLL3	0.0182104510876825	0	0	0	0.0138831679102599
TTLL3	0.295205629201603	0.455613822704052	0.357825905748336	0.281664586421645	0.728830869676511
RPUSD3	95.6517656956413	84.5371807489133	79.2339066601781	93.284823680946	121.899679758803
CIDEC	0.0267970724667445	0.026862854509682	0.00794137246917345	0.0442170176506789	0.0391072392065513
JAGN1	55.5923421803284	56.0062296953582	60.8980891870341	64.2011897778991	53.9988210261209
IL17RE	0.189949056164349	0.148900337638254	0.216892790414233	0.0859538224968758	0.304905721706345
IL17RC	4.2875706358266	4.45178274204586	3.64774945905581	3.77484324254609	11.052706352129
CRELD1	15.9359197744713	13.6990154306359	14.1102996562523	13.8220369926169	20.8124758239263
PRRT3	3.09564954745326	3.28040598567414	3.46919031202929	4.22472534790505	6.84025245513204
PRRT3-AS1	0.199151921726334	0.377600373936417	0.185010612664227	0.163282889985574	0.470042149050895
EMC3	131.358401812485	133.556923766412	146.98906723836	154.943445819631	120.578803730381
EMC3-AS1	7.21911276116881	9.05987472484797	8.99656097539869	8.98439731768079	9.41804011095729
LOC401052	0.127370901735476	0.183077091372856	0.107773185922747	0.130614319679784	0.465816095029957
CIDECP	14.1790771313423	16.6178786092527	18.7198674747307	19.6718876784542	16.2097628368861
FANCD2	41.0574124514504	46.0456666173741	39.3557702314774	46.3742498241584	65.3841562083042
FANCD2OS	0.115562320679484	0.146950490930131	0.179682827463201	0.072205322559734	0.140346143162618
BRK1	157.902558135234	150.858166147329	154.823959335567	163.341860083269	177.376820934245
VHL	42.2735445754601	42.4152513108978	44.5024038320767	53.7456615533806	55.1538279328679
IRAK2	0.39445617926361	0.549832757242781	0.341225586494598	0.81872208682721	0.574956634705505
TATDN2	32.9689829282184	37.040176834528	39.5790148822946	50.7739015103877	35.833342321793
GHRLOS	0.991769502520062	1.13854927364189	1.34710701040036	1.42376036958218	1.28252491585059
LINC00852	1.0657567520829	1.41510541216226	1.52095274391385	1.33205488335239	0.687261167110517
GHRL	0.146819379852063	0.2293649666949	0.176942981766699	0.0347517644158868	0.112230943570668
SEC13	117.293115515685	126.555653579633	126.06258368766	135.516834561565	95.7399851978395
ATP2B2	0.102669280537935	0.130475732540674	0.0916575927576534	0.0375768647747387	0.113268204563476
MIR378B	0	0	0	0	0
MIR885	0	0	0	0	0
ATP2B2-IT2	0	0	0	0	0
LINC00606	0	0	0	0	0
SLC6A11	0	0	0	0	0
SLC6A1	0.0246922844986828	0	0.00333333333333333	0	0.00970313722768813
SLC6A1-AS1	0	0	0	0	0
HRH1	2.52852089180369	2.36907960295313	0.353010217397984	0.136806772597047	0.321086933638718
ATG7	7.21712969580741	7.23922349156232	6.99109525360946	8.72651847044847	8.93935873926971
VGLL4	31.6282720876784	34.7192182463374	27.0680179806773	35.6282880140386	41.5487536071035
TAMM41	11.0267876235811	10.7027669372508	10.2977367921197	12.1354380260231	9.76045281401059
SYN2	0.0169998682649303	0.0151771209228086	0.00333333333333333	0.00333333333333333	0.0103604039092253
TIMP4	0.0958500400282528	0.0673931669972319	0.131005502273748	0.0882889128162751	0.0432424637360372
PPARG	0	0	0	0	0
TSEN2	15.6840001473654	15.4376191727229	13.4235043097472	13.2968860934131	14.1602272179151
MKRN2OS	0	0.0422072760413202	0.0310221108290725	0.012687442381437	0.0264076556284414
MKRN2	24.748143859994	29.1728529969695	36.6376301229926	35.0820258671835	27.7233605445954
RAF1	70.3348060002436	82.0827412380204	75.6442322322517	97.8680892784068	87.6535075246047
TMEM40	0.0289835671019215	0.0278927980090674	0.0147695733218432	0.0152396310105177	0.0551470550594534
CAND2	0.248633078125241	0.213509913685884	0.10649337663976	0.0817998056095063	0.254147712983719
RPL32	850.354006552725	750.771829023621	774.410013774421	783.632203300488	744.329973735848
SNORA7A	0	0	0	0	0
IQSEC1	23.2630985368449	27.1773413629532	11.0373635557271	13.6563901001143	21.6082080948204
NUP210	176.296975197727	200.648824404012	155.807929179791	174.391761838701	204.029241891335
HDAC11-AS1	0.139278602578171	0.105351146527078	0.0870420598907013	0.104966769905501	0.48728945936515
HDAC11	1.44644056765895	1.39562161189501	0.721128444818796	0.784013783704689	2.90535524607124
FBLN2	0.323366331726436	0.282401665558396	0.209452490976079	0.190035002797308	0.145110119631641
LINC00620	0	0	0	0	0
WNT7A	2.28964299374387	2.00455583711045	0.77802697996137	1.73491035153978	1.71279380142617
FGD5P1	0.00342840989804526	0	0	0	0.00423836225958402
TPRXL	4.4057825644756	5.27309402063233	2.31953487936923	3.48501539294207	3.46275769114573
CHCHD4	61.2393702003103	48.5135218374391	45.1246086333961	46.5965279403898	43.0453304690411
TMEM43	66.5158718236944	71.2840981234091	72.4352335811011	88.2514063410897	62.553546168616
XPC	26.8649283930899	39.9523967441414	37.015550478841	34.9327048691453	35.4449487820093
LSM3	187.699802250475	187.900133776425	202.312439614824	207.014015724993	195.267282886076
LINC01267	0.321812248092905	0.277660751115403	0.166561523541926	0.0411195434829681	0.258210258700316
SLC6A6	34.7352121061245	41.2295530177785	29.6121451664804	28.1599108718349	24.3502661438939
GRIP2	0.0141652030822747	0.0129809899638033	0.00666666666666667	0.00867783626395938	0.00666666666666667
CCDC174	9.98942501475135	12.7316878140808	16.7526908259317	14.014141231815	12.4531591863597
C3orf20	0.267866305720788	0.542384553133939	0.427066768349268	0.282613295898152	0.230822513021952
FGD5	3.43664659780222	3.47069365845844	2.73195488168296	3.46476784507124	3.25738799098377
FGD5-AS1	45.513860031666	49.1265762796211	45.0114937802578	61.757463968451	64.1753913974026
NR2C2	6.81454399663569	7.66181714224382	5.43204563690536	10.6527468263385	11.9539835143939
MRPS25	49.7624242215382	54.7262457669696	52.8031361388557	50.3660674213237	52.8852197834692
RBSN	9.92561197311481	10.1792777799683	11.5295241630567	14.3132520577619	12.3338533705008
COL6A4P1	0.0152262496336894	0.0232166222980226	0.0195673015906398	0.0255275533760331	0.00610143330936013
CAPN7	14.3550600034143	13.8495854800196	13.7315079151832	20.4368124853806	20.7113895947166
SH3BP5-AS1	1.8947018919885	3.06109356863432	5.58378075262529	4.47537645102669	2.98555485444485
SH3BP5	113.946961873818	116.931210048038	71.9675134821573	77.1653172726299	95.9870622841894
METTL6	10.3471728465589	10.6438355813566	11.1574696653278	13.8831114159754	13.1584549115419
EAF1	14.301188539908	20.0775559404435	21.5580005287116	23.3207592215206	18.8377459049166
COLQ	0.414519488764467	0.665498061846524	0.60052799524191	0.384788228612102	0.808732494475113
MIR4270	0	0	0	0	0
HACL1	16.166117716855	15.3782133871286	13.5823186754784	13.3437581206008	21.0580462620583
BTD	6.98027474377745	6.72545124820447	6.55548417341227	8.07913549526659	9.23233583572387
ANKRD28	26.6684203485691	35.4608831987699	22.6153675556091	21.0218302353408	29.6620417681318
MIR563	2.06927774839479	2.10299652006635	1.12857281452762	1.26905942343218	2.78635938460958
GALNT15	1.85365952945224	1.6998137597589	1.04834981084525	0.71008375776469	0.687334933786098
DPH3	9.23062685520381	9.9331053477176	10.2811538995289	10.5157722615859	8.07217767408207
OXNAD1	13.2938950371801	13.7765221400278	15.7186140311626	17.0647721247054	10.9347970415636
RFTN1	29.7554119869118	30.125721416985	24.8043190292434	23.3350520981949	29.2247102122424
LINC00690	0	0	0	0	0
DAZL	0.0034062195427181	0	0.00660481066466656	0.0233450416830963	0.0126327884824495
PLCL2	16.6195126099236	18.8133928317448	10.8423023229578	11.930115811421	15.8076897694004
MIR3714	0	0	0	0	0
TBC1D5	12.5042225224904	15.0629926454146	11.8828593479662	10.6526239039203	20.4327853701817
LOC339862	0.0143846639841783	0.0106722938120491	0	0	0.0120270582854424
SATB1	4.07068453278952	4.56631623112422	1.66094594575424	1.7073019757378	8.53134829043089
SATB1-AS1	0.0260414134299178	0.0143370948154636	0.0279319361887289	0.0249029313908691	0.0498090683033433
KCNH8	0.00333333333333333	0	0.0044340808708674	0.00814017641350984	0.0151475768092394
MIR4791	0	0.181558282653933	0	0	0
EFHB	0.0126653548284387	0.0106836397498637	0.0203224423578913	0.0085243595498892	0.0198462247161459
RAB5A	22.8996859530916	24.0038808252277	26.3996975463645	32.8502060942409	28.6339386261141
PP2D1	0.0327198247151753	0.0203327477530744	0.0183487956266462	0.0515997869400456	0.062598909914612
KAT2B	8.79062896791633	8.85614995374294	4.95279300255253	5.63424611639493	13.5578645270689
MIR3135A	0	0	0	0.178612825213996	0.347094698142543
SGOL1	11.307698272609	11.5965460035783	12.0282641382271	18.4314058392464	18.583424286817
SGOL1-AS1	0.661373289060655	0.575081290870415	0.373171166445192	0.431265176763153	0.266450286251407
LOC101927829	0	0.00626699948380731	0.00549969413258247	0.0321394459281562	0.105190710563071
VENTXP7	0	0.0133239020275528	0	0	0.0139199436234249
ZNF385D	0	0	0	0	0
ZNF385D-AS1	0.030964610929602	0	0	0.0309632634408718	0.0365113275368522
ZNF385D-AS2	0	0	0.0279651095096181	0	0
UBE2E2	29.0188998246791	30.8623729193217	26.4604427210884	18.5038497180002	31.2107494893655
MIR548AC	0.136208708537633	0.179422302858004	0.669690613810385	0	0.491261133836672
UBE2E1-AS1	0.169195687091228	0.0981831946106998	0.0580339216842333	0.0530328568437443	0.300244545032885
UBE2E1	192.31412563482	185.963625382454	150.563886475833	108.155909981111	185.460697747503
NKIRAS1	2.7693329978599	2.62913791355638	3.16524978167576	4.51642273358203	4.65058205214622
RPL15	461.837399819307	431.615903602639	436.955928302781	439.024498081155	465.45848434162
NR1D2	4.60115276191587	7.44862007563987	5.53169831937917	3.43148512941759	4.93108007616271
LINC00691	0.00462970606681029	0	0	0	0
THRB	0.041992033078096	0.0519943976325748	0.0349903923747998	0.0162288867432881	0.0374960661702661
LOC101927854	0.0161355696667525	0.0198926064486014	0.0357670090639969	0.0163243943720861	0
THRB-AS1	0	0	0	0	0.0150995998626982
MIR4792	0	0	0	0	0
RARB	0.016106562524919	0.0356438178164208	0.0227738970088617	0	0.00779827986168023
TOP2B	82.1053674924005	87.5063329386302	69.8974895055585	70.3714845569776	85.9350024288396
MIR4442	8.67350739650943	15.6558130921354	12.1074094068764	9.50909593794358	22.8506526495873
NGLY1	36.4804559881893	35.4134063803004	26.4137964265628	22.0269690700721	37.1181233954239
OXSM	29.842689973604	25.1987779131446	31.0590058261499	28.0339827969167	25.0411281649203
LINC00692	0	0	0	0	0
LRRC3B	0.00613552412520512	0	0.0278493461940845	0	0
NEK10	0.0184335575688476	0.0204797832395076	0.0208962506048123	0.0475554462110995	0.0725787226929608
SLC4A7	4.31290605201004	4.84077245943738	3.83898897007432	3.62789589692588	6.54305809788984
EOMES	0.0033581759302587	0.0224074316986608	0.0467958696353849	0.0582046463739263	0.0620512520944232
CMC1	28.1171500413994	28.6546501354274	28.1225066738612	28.5878091197215	46.9185448524082
AZI2	7.41568335351947	7.39341076825729	7.24371800684318	9.90315425623578	10.7070827542519
ZCWPW2	0.268327416503475	0.259345873420525	0.165114285937821	0.29450983059914	0.288164946640188
LINC00693	0	0.00922061411301716	0	0.0073570273624346	0.0165926523733385
RBMS3-AS3	0	0	0.0267575252353391	0	0.0314501082148899
RBMS3	0.158733429170063	0.213485158465491	0.194222800602391	0.158186155761449	0.353091319866106
RBMS3-AS1	0	0	0	0	0
TGFBR2	8.91129097965332	8.40980396560426	3.74073868432507	8.0388928094319	9.30572629347734
GADL1	0	0	0	0	0.0112282465410646
MIR466	0	0	0	0	0
STT3B	168.100218830683	184.915708882773	157.830482495761	155.067962618138	142.304065256379
OSBPL10	14.1738561584765	14.8799662052515	10.8762676933262	6.88185657627247	14.6174884325755
OSBPL10-AS1	0.0190720060583122	0	0	0.156580262504169	0.131552843296096
ZNF860	3.21219757882098	2.52751778258185	1.0528909993503	2.07508221115392	3.38464461498841
GPD1L	25.6644336925782	26.4538944336733	22.7496458128639	19.9738597142798	26.1181826593617
CMTM8	18.0183447840364	19.4980173780561	14.2364287222571	11.7507367082926	16.7841098550156
CMTM7	127.138796846183	127.08863288041	106.972777600165	109.85645115702	116.522788124005
CMTM6	28.0779376547406	31.7904093728486	33.214860291854	47.4646202378051	41.9833071922126
DYNC1LI1	40.4928697938647	40.6484302706485	49.5011111513153	60.3312172277927	48.6112455254543
CNOT10	34.8407531601632	35.3083312661657	33.7320554335638	33.0102670094691	33.5527692452623
TRIM71	0.00737905686787689	0.00792769817587207	0.00750370369888414	0.00438278761678702	0.00456116932779325
CCR4	0.0830950666166072	0.0649324634339168	0.0946031351039333	0.0263477851546294	0
GLB1	55.1510670079436	56.0114468764574	55.0946602749542	64.695236255202	71.8554924758137
TMPPE	1.61331307598477	1.94450792808979	1.42344028500765	2.02965698361159	1.64870094077613
CRTAP	35.9776398176635	37.8326829404996	34.131188438028	39.5918104999706	48.2756460447417
SUSD5	0.0107005204890257	0	0	0.00333333333333333	0.00333333333333333
FBXL2	0	0.00508363191431013	0.0117733111035492	0.0121685232574668	0.0270852693912388
UBP1	64.2015097228317	67.4666708934012	68.4502197226879	80.3915060874581	64.1918608736754
CLASP2	15.6275065358353	16.6187206529064	13.6550779466658	19.3301763374947	20.9285187643582
PDCD6IP	41.6117378881697	42.5512698955565	43.7986320386866	52.16130213259	52.5590896237358
LOC101928135	0	0	0	0	0
ARPP21	0	0.00333333333333333	0	0	0.00333333333333333
MIR128-2	0	0	0	0	0
STAC	0	0	0	0	0
DCLK3	0	0	0.00440617930522052	0	0
TRANK1	3.25034682062531	3.5022549279391	1.69478050466867	1.7968955095998	7.01685735364771
EPM2AIP1	10.7122875086887	11.9186000117235	10.6604683576259	12.471738274554	13.9064784597473
MLH1	44.8002511544289	43.5976930598135	37.9119195006955	38.3699942983754	52.4163681848537
LRRFIP2	17.927858280571	18.9627439253824	15.8163198946874	23.3616018004871	25.1420225698708
GOLGA4	16.0275573878078	17.1900951961152	22.6206371077393	23.0399305776873	15.8726321819196
C3orf35	0.242619198670429	0.39883940094058	0.437394961751438	0.230339149987347	0.281915988438858
ITGA9	0.0150221170039026	0.0295525659642816	0.00333333333333333	0.0206331433764847	0.0141519802440011
ITGA9-AS1	0	0	0	0	0
CTDSPL	0.00333333333333333	0.0154600739226067	0.00528543708352378	0.0320704578475223	0.0218498844080639
MIR26A1	0	0.156963258823842	0	0	0
VILL	5.66263507451331	5.48594561628854	5.6504962851997	7.90943866771304	9.324137390242
PLCD1	5.21030728330346	5.27882536787736	5.29821422936997	5.92649042555395	8.48185864558758
DLEC1	0.101760001014998	0.0655196273497999	0.0487879250959518	0.0219476718243478	0.0606737713740914
ACAA1	50.4070698036474	47.1523528129907	52.5661138918702	59.0755347336927	68.5120312397971
MYD88	25.4105552812455	26.6878888775763	30.0697098050691	38.8326761808317	37.7676714436239
OXSR1	31.3008904074968	33.8847775243819	33.871674525558	42.2302123470376	39.0101535507062
SLC22A13	0.054063167602643	0.146757122771589	0.204219970222752	0.0637978442698653	0.0914360793361364
SLC22A14	0	0	0.0113554635554889	0	0
XYLB	5.39288698227304	5.25004829499456	4.92656830796412	4.95407846032529	7.58800716710255
ACVR2B-AS1	0.388107101177796	0.360820258821578	0.296092358700128	0.191821507256156	0.923077407183554
ACVR2B	1.75192642572141	1.24995828232897	0.884093348998482	1.58063518368866	2.9311647806826
EXOG	6.64057833642473	7.48228976554529	10.9497746396302	16.4007663902099	11.1421123091798
SCN5A	0.0120535412627811	0.0128986697005894	0.0120299932737052	0.021593636252353	0.0180423295883153
SCN10A	0.0686902984518266	0.0464438992041649	0.0211853812008931	0.00357391405558439	0.00942325339771983
SCN11A	0.00333333333333333	0.0191264986042939	0.0102165930142169	0.00643666140196311	0.0204342785449845
WDR48	20.617940568113	22.5652325807869	20.0105269881033	26.8848587768013	27.1243946354347
GORASP1	25.1507353807007	23.9644480942698	19.405898780772	27.1799013988298	29.1691703738582
TTC21A	2.98183754182522	3.14536387484314	1.76736733764101	2.41555005359993	2.84047302384275
MIR6822	0	0.792535798651531	0.368028712281994	0	0
CSRNP1	23.4609041988558	21.0918158855995	19.793611382012	23.6694914734373	16.79416906779
XIRP1	0.195542644108562	0.151416782000466	0.0318394976153188	0.162521426108334	0.572395591866966
CX3CR1	269.783400905835	235.270314054825	156.12953981187	199.574175787588	277.453039444671
CCR8	0.0700456446782775	0.0513695530646432	0.00754867230975172	0.00705890086163506	0.0282374206992054
SLC25A38	40.0582169742322	48.5054004279065	51.2395345803722	57.438620573479	44.6417326016405
RPSA	3414.88005380517	3119.90165644562	3122.46755052684	3165.66936866524	3310.79718035153
SNORA6	24.4487642377856	41.1440059079692	43.880872713894	32.6340541208828	19.8431470948859
SNORA62	22.8305303958068	33.6797503977687	35.1493165316565	25.436070256082	22.7053445429295
MOBP	0.013256160249876	0.013610728473351	0.0114836544582975	0.0178086896369501	0.0147380738517518
MYRIP	0.00333333333333333	0.00333333333333333	0.00441858176151219	0.0103232783197431	0.00501525459879448
EIF1B-AS1	0.174010221269933	0.0786632221047547	0.0697306549950936	0.0669845765080085	0.401595251761282
EIF1B	42.4568975317245	54.0028413748663	69.4098498261998	72.0742720465462	52.0250719089858
ENTPD3	0	0	0	0	0
ENTPD3-AS1	2.35494978951179	1.97491057386827	1.71281862004679	1.56958800551559	3.70085241241462
RPL14	2025.48082212496	1921.72117059178	1948.76023229404	1938.1882655762	1845.38074634891
ZNF619	2.41552557647472	2.29031211817948	3.0790044692155	4.17113710617235	4.24216588220055
ZNF620	1.1815249463695	1.14561534854321	1.58630819698575	2.39709845714223	2.41094938340842
ZNF621	3.15228622260673	4.16419954426679	4.99460678019081	6.20698224810256	6.19322501021658
CTNNB1	65.364310584802	70.3739669164132	79.0085537020572	106.294238495306	91.6379803864433
ULK4	1.80773069335771	1.93506670282931	1.52242082257409	1.61974828591378	2.0231946840466
TRAK1	15.4014044458568	18.346819247309	12.9328479013956	11.1044563789353	15.9453666313049
CCK	0.00761519448869073	0.00748833390919197	0.014064832479016	0.0225640002355612	0
LYZL4	0	0	0	0	0
VIPR1	4.0613525765539	4.35374745814685	3.38633388118383	2.67527358405826	4.04928447378571
VIPR1-AS1	0	0	0	0.134458820524495	0
SEC22C	8.69595952185326	10.3327895401645	9.73552821019895	14.3088508838307	12.5509390688036
SS18L2	61.0508610858544	71.5081299143973	77.7776599407436	71.5299791459571	63.0306926203135
NKTR	23.4144559706006	29.6452452014613	27.7898487107628	37.0166960122182	34.8433436653699
LOC101928323	0.228153475960798	0.401085334882668	0.134068914965173	0.0725464071318642	0.382390814920576
ZBTB47	2.10735308312244	2.28485330998675	1.17347541855848	1.07244800730993	2.87847886813253
KLHL40	0.0128670995813004	0	0	0	0.00567264303958286
HHATL	0.719774516564204	0.843062267685681	0.588229421795411	0.531456717743631	0.0617168495168067
CCDC13	0.138202354992839	0.142259582804086	0.352703605614027	0.295645109105605	0.140464795852419
CCDC13-AS1	0.060524642142815	0	0	0	0
LOC729083	0.0621733947507357	0.193418522792097	0.101394215981714	0.147232140601904	0.111160512964779
HIGD1A	32.0802914891844	30.563991550291	31.433113407498	35.5744929155686	42.0618048038392
ACKR2	0.0148330483252843	0.0084044313769887	0.0110749951191716	0.0235362379028277	0.0985429520733896
CYP8B1	0	0	0	0	0
ZNF662	0	0.00410744976361456	0	0.00413543696090632	0.0145926416488855
KRBOX1-AS1	0	0	0	0	0
KRBOX1	0.035574309420396	0	0	0	0.0193388507648161
FAM198A	2.71637445670438	2.40849763388824	1.75505092313562	2.09511175130574	2.85990968620311
POMGNT2	14.7487292716698	15.4333249156416	17.3801932159752	24.3504777950633	21.9032175151836
SNRK	9.62625071615345	12.7071384327168	11.1681348964818	14.4727408878467	12.9682538337884
SNRK-AS1	0.0137405797053699	0.0267761068155639	0.0453534899145853	0.0261678071983245	0.0437403973770725
ANO10	1.79801167717903	1.98410776222992	2.10426347849186	1.9457143527896	4.54048824392719
ABHD5	3.9983733112399	5.31999896319747	7.11779148166334	7.02011485009384	4.98868200131933
MIR138-1	0.572587193924416	3.39805094329231	1.7214838412075	3.07491132105066	3.73106647097012
TOPAZ1	0	0	0	0	0
TCAIM	4.5524979323354	4.36572294123834	4.56473310465862	4.97376543746384	6.0770571923289
ZNF445	3.13199651790507	2.46767738792928	3.48122360243894	5.0288210902628	5.92208165924479
ZNF852	2.59878936059638	2.05972541133005	2.1370151360472	2.98495183610361	3.68351871692701
ZKSCAN7	0.00518369787445509	0.0442599291162198	0.0205573906526844	0.0288397482500876	0.102173700188434
ZNF660	0	0.00548125665734052	0	0.00952071254535269	0.00606038361836186
ZNF197-AS1	0.300056894982752	0.306260455711342	0.216387511656302	0.14792588482613	0.753717858876963
