GENE	p300H3K27ac_34_DMSO_compare_TSS_SIGNAL	p300H3K27ac_34_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
RUSC1	1061.5506	2909.7196	1848.169	0.732692426720297	1.45470699154976
SHKBP1	247.9979	2096.1732	1848.1753	0.894206570501616	3.07935811771359
ATRIP	711.3088	2560.0614	1848.7526	0.782565482805951	1.8476304947958
TMEFF1	102.1605	1951.2978	1849.1373	0.950249537572786	4.25552457743272
NFKB1	1137	2986.5175	1849.5175	0.724264538709973	1.39323192128765
CELF1	1306.6419	3156.396	1849.7541	0.707230382247034	1.27241440816646
MFSD2A	601.3253	2451.5755	1850.2502	0.803031497125619	2.02749162780877
ZBTB40	805.8855	2656.272	1850.3865	0.767230260321779	1.72075610430382
KRBA2	86.95	1937.668	1850.718	0.957053626906409	4.47799156282816
RGL1	1100.4042	2951.3842	1850.98	0.728415185748594	1.42335818633696
AGTRAP	690.2532	2541.3162	1851.063	0.786403101848903	1.88037831578791
CTDSP1	507.2188	2359.3648	1852.146	0.823058082101635	2.21771837739468
MIR3918	0	1852.5029	1852.5029	1	8
C2CD2L	948.8	2801.363	1852.563	0.746997663834879	1.56195302463437
FOXD4L3	0	1852.6613	1852.6613	1	8
GALNT1	0	1853.1928	1853.1928	1	8
SLC9A10	865.2707	2720.2589	1854.9882	0.758677016639327	1.652520510446
ACYP2	1151.608	3007.5743	1855.9663	0.723116728978193	1.3849506624295
MIR122	0	1856.0394	1856.0394	1	8
ZNF69	0	1856.2138	1856.2138	1	8
MYSM1	880.935	2737.7984	1856.8634	0.756562613869261	1.63590873790434
RELT	696.864	2553.9512	1857.0872	0.785634077261605	1.87378192652748
LYAR	922.5226	2779.62	1857.0974	0.75081386654312	1.59123150662403
GKN1	0	1857.915	1857.915	1	8
GKN2	0	1857.915	1857.915	1	8
APBA2	0	1858.0492	1858.0492	1	8
EIF4E1B	0	1858.0676	1858.0676	1	8
GPRIN1	0	1858.0676	1858.0676	1	8
MIR4281	0	1858.0676	1858.0676	1	8
SNCB	0	1858.0676	1858.0676	1	8
RAD51L3	772.992	2631.3067	1858.3147	0.772936493498646	1.76725402771914
REEP4	1708.6332	3567.6396	1859.0064	0.676166630353154	1.06212716236237
LST1	0	1859.3131	1859.3131	1	8
LTB	0	1859.3131	1859.3131	1	8
NCR3	0	1859.3131	1859.3131	1	8
TNF	0	1859.3131	1859.3131	1	8
CCDC154	0	1860.2795	1860.2795	1	8
IGSF22	0	1861.1428	1861.1428	1	8
AKR1E2	0	1862.0375	1862.0375	1	8
SPANXN3	0	1862.102	1862.102	1	8
PRLH	0	1862.7658	1862.7658	1	8
ZBTB49	915.9958	2779.62	1863.6242	0.752139873414331	1.60147477810797
SLC16A14	284.928	2149.2616	1864.3336	0.88294749102535	2.91517178482393
PPM1A	397.4	2261.7376	1864.3376	0.850553051485564	2.50876778419261
CCDC125	0	1865.3736	1865.3736	1	8
LOC728606	0	1867.8432	1867.8432	1	8
DEFB108B	0	1868.6415	1868.6415	1	8
UBE2T	926.4869	2795.2326	1868.7457	0.751059449805392	1.59312585658725
STT3A	1305	3173.9752	1868.9752	0.708638708247369	1.28224104885847
LYPLA1	770.1624	2639.3824	1869.22	0.774115770527491	1.77696579055964
ZNF76	1249	3120.2781	1871.2781	0.714140420588014	1.32090114047849
EYA1	1463.2042	3334.7873	1871.5831	0.695038184206871	1.18846362477571
SRRM5	0	1871.6031	1871.6031	1	8
GJC1	210.2476	2082.4098	1872.1622	0.908295238529751	3.30809276915694
CCDC36	0	1872.9855	1872.9855	1	8
GPS2	625.2	2499.0091	1873.8091	0.799885353384317	1.99896647147619
CES1	0	1873.8139	1873.8139	1	8
CES1P1	0	1873.8139	1873.8139	1	8
CES1P2	0	1873.8139	1873.8139	1	8
SLC6A2	0	1873.8139	1873.8139	1	8
SNORA23	0	1873.8314	1873.8314	1	8
NAT2	0	1874.292	1874.292	1	8
FARS2	936.8266	2811.5784	1874.7518	0.750073271164669	1.58552633152323
MYBPHL	0	1874.9246	1874.9246	1	8
HAL	0	1875.2566	1875.2566	1	8
SUFU	675.994	2551.2707	1875.2767	0.790536549419079	1.91613363618395
RC3H1	0	1875.514	1875.514	1	8
GPR98	0	1875.8777	1875.8777	1	8
C9	0	1876.4088	1876.4088	1	8
C8orf12	0	1876.5564	1876.5564	1	8
LOC100133161	0	1877.9296	1877.9296	1	8
C16orf7	590.9182	2468.903	1877.9848	0.806878192751916	2.06283981694391
ZNF276	590.9182	2468.903	1877.9848	0.806878192751916	2.06283981694391
KRTAP11-1	0	1879.3675	1879.3675	1	8
KRTAP7-1	0	1879.3675	1879.3675	1	8
PEX19	820.2296	2699.6053	1879.3757	0.76696929733835	1.71864877830589
SLC7A7	675.0719	2554.7268	1879.6549	0.790986385622113	1.92005594617612
SERPINB7	0	1881.2495	1881.2495	1	8
ZNF311	0	1883.2747	1883.2747	1	8
FER1L4	0	1884.0184	1884.0184	1	8
THBS4	0	1884.665	1884.665	1	8
KCNH3	0	1885.0663	1885.0663	1	8
HAS2	0	1885.7333	1885.7333	1	8
HAS2-AS1	0	1885.7333	1885.7333	1	8
RNF126P1	0	1886.4313	1886.4313	1	8
ROBO3	0	1887.3874	1887.3874	1	8
ROBO4	0	1887.3874	1887.3874	1	8
LOC121952	0	1887.6475	1887.6475	1	8
NEUROD4	0	1889.4159	1889.4159	1	8
ATP5O	738.8416	2628.6444	1889.8028	0.780595494680602	1.83098198529086
PHLDB2	667.7195	2557.921	1890.2015	0.792996305694947	1.937657629804
OBFC1	689.8	2580.0619	1890.2619	0.78904307854714	1.9031556448192
ASZ1	0	1891.1672	1891.1672	1	8
WNT2	0	1891.1672	1891.1672	1	8
NAGK	1323.0624	3214.9367	1891.8743	0.708448069106052	1.28090922661918
GIPC3	0	1891.94	1891.94	1	8
SMARCC2	837.2	2729.1436	1891.9436	0.765249764492687	1.70480409053217
NRN1L	0	1892.4628	1892.4628	1	8
PER2	400.5729	2293.3191	1892.7462	0.851303281646035	2.51730038347538
ARAP3	0	1893.9015	1893.9015	1	8
SYPL2	0	1893.9662	1893.9662	1	8
PHF23	604.6	2499.0091	1894.4091	0.805194539479859	2.04730327084815
LOC100131434	787.5164	2682.0373	1894.5209	0.773020835504002	1.76794742843343
ZDHHC22	0	1894.764	1894.764	1	8
FNDC3A	355.2	2250.2163	1895.0163	0.863668619867006	2.66336019905893
LCN10	0	1895.0277	1895.0277	1	8
LOC100128593	0	1895.0277	1895.0277	1	8
OBSCN	0	1895.181	1895.181	1	8
RAB8B	524.9916	2420.5342	1895.5426	0.821766422823389	2.20495923375722
B4GALT6	243.5318	2139.4248	1895.893	0.897802670850153	3.13504089507541
ANXA2	771.6	2667.5676	1895.9676	0.775643385335452	1.7895997829808
CRTC3	228.774	2125.5758	1896.8018	0.902829222743366	3.21585870243962
ZFP90	345.262	2242.2839	1897.0219	0.866567777599617	2.69920548909572
PCBD1	0	1897.7846	1897.7846	1	8
GJB2	268.19	2167.3648	1899.1748	0.889885458541109	3.01461465149045
LOC154822	0	1899.3312	1899.3312	1	8
H2AFX	918	2818.8546	1900.8546	0.754338849576861	1.61854300508464
GGT6	28.7817	1930.8786	1902.0969	0.985312913671824	6.06796184262359
ARHGAP31	1386.6	3288.7344	1902.1344	0.703422283548317	1.2459808343931
COL24A1	0	1902.8654	1902.8654	1	8
GTF2IRD2	1025.8861	2928.9545	1903.0684	0.740599886630071	1.51351521854928
STARD6	0	1904.4197	1904.4197	1	8
RBP7	0	1904.7497	1904.7497	1	8
FKBP14	1770.704	3675.5101	1904.8061	0.674874331510397	1.0536214221381
LOC644246	858.767	2764.4226	1905.6556	0.762980386121665	1.68663952013185
LRRC29	786.5895	2692.8385	1906.249	0.773931376076757	1.77544487507841
TMEM208	786.5895	2692.8385	1906.249	0.773931376076757	1.77544487507841
LOC400027	2873.3455	4779.974	1906.6285	0.624562191608491	0.734271293449684
RAN	428	2334.9332	1906.9332	0.84509216509469	2.44769857478805
PRKCB	0	1906.9788	1906.9788	1	8
KLKB1	0	1908.2754	1908.2754	1	8
PPARA	284.9105	2193.7648	1908.8543	0.8850553358078	2.94482816206456
FBL	902.8936	2812.3543	1909.4607	0.756976216849487	1.63915046554949
RIPPLY2	0	1909.7055	1909.7055	1	8
NDST2	878.8254	2788.7689	1909.9435	0.760380966891567	1.66597991335473
PLCB4	0	1910.3445	1910.3445	1	8
ZSCAN16	444.16	2355.8082	1911.6482	0.841369626983621	2.40707070764289
SF3A3	762.237	2675.093	1912.856	0.778247360596742	1.81127750258729
SPAG1	509.5931	2422.7504	1913.1573	0.826216437467166	2.24922813264847
ORAI3	297.3267	2211.248	1913.9213	0.881475843633439	2.89473990955411
SLC4A2	952.6604	2866.881	1914.2206	0.750582517576586	1.5894480960839
TBC1D1	661.476	2576.0443	1914.5683	0.79568436991731	1.9613966855717
MXD4	460.8	2375.5892	1914.7892	0.837539925761951	2.36607275702242
ADAMTS19	354.7198	2270.1006	1915.3808	0.864859401427999	2.67800446527345
GRM4	0	1916.1942	1916.1942	1	8
ZXDA	0	1916.4678	1916.4678	1	8
MAP2	520.8867	2437.3651	1916.4784	0.823920769692424	2.22628086694485
PA2G4	892.5408	2809.788	1917.2472	0.758924490985242	1.65447125792357
GIPC2	0	1917.85	1917.85	1	8
IGHMBP2	697.1867	2616.3606	1919.1739	0.789595066290437	1.90794444101632
MRPL21	697.1867	2616.3606	1919.1739	0.789595066290437	1.90794444101632
DYNLT1	512.3648	2431.9719	1919.6071	0.825982945496689	2.24688328985624
SLCO3A1	872	2791.6828	1919.6828	0.761988128448238	1.67873498708306
FAM189A1	0	1920.7989	1920.7989	1	8
C11orf80	709.5702	2630.8674	1921.2972	0.787581662953381	1.8905212093638
IGFBP1	0	1921.5584	1921.5584	1	8
RXRA	193.6623	2116.881	1923.2187	0.916183219764806	3.45032513211018
HERC2P3	370.175	2293.7102	1923.5352	0.861039432179735	2.63140375451788
ZNF786	1083.81	3007.3478	1923.5378	0.735084772335108	1.47237986172498
CHCHD1	694.7564	2618.3729	1923.6165	0.790302056729268	1.91409145125966
OVCA2	513.153	2436.9258	1923.7728	0.826054476917701	2.24760138000343
ANXA4	467.2383	2393.0266	1925.7883	0.83664509535463	2.35660599006917
CXCR3	1090.2	3016.0137	1925.8137	0.734499936035964	1.46805015654199
ENTHD1	0	1926.3801	1926.3801	1	8
GRAP2	0	1926.3801	1926.3801	1	8
ZRANB1	0	1926.575	1926.575	1	8
JMJD1C	1154.7836	3081.7059	1926.9223	0.727419695009276	1.41610666206649
TMED10P1	0	1927.6818	1927.6818	1	8
LDHAL6B	0	1927.8798	1927.8798	1	8
OR51B5	0	1927.9672	1927.9672	1	8
OR51B6	0	1927.9672	1927.9672	1	8
OR51I1	0	1927.9672	1927.9672	1	8
OR51I2	0	1927.9672	1927.9672	1	8
OR51M1	0	1927.9672	1927.9672	1	8
OR51Q1	0	1927.9672	1927.9672	1	8
MIB1	469.27	2397.3705	1928.1005	0.8362996685493	2.35296274828713
SLC39A14	434.4771	2362.9458	1928.4687	0.844686657852125	2.44323449393887
CHST8	0	1928.9875	1928.9875	1	8
KIAA0913	689.3469	2618.3729	1929.026	0.79159452986314	1.92536849764828
HTR1B	0	1929.9962	1929.9962	1	8
SPACA5	223.1322	2153.3331	1930.2009	0.906107528689773	3.27060088017267
ZNF182	223.1322	2153.3331	1930.2009	0.906107528689773	3.27060088017267
KCNQ4	0	1930.5271	1930.5271	1	8
MIR30C1	0	1930.5271	1930.5271	1	8
MIR30E	0	1930.5271	1930.5271	1	8
COL9A3	0	1930.8027	1930.8027	1	8
SMTNL2	0	1930.8786	1930.8786	1	8
ZNF705A	0	1930.8851	1930.8851	1	8
FAM163A	0	1931.7753	1931.7753	1	8
RP9P	0	1932.1355	1932.1355	1	8
POPDC3	0	1932.2693	1932.2693	1	8
TXNDC12	1019.3832	2951.8973	1932.5141	0.743311206549122	1.53394604706569
C13orf40	0	1932.5781	1932.5781	1	8
MRPL20	786.8	2721.8806	1935.0806	0.775756163157171	1.79053491918776
LCN15	6.909	1942.4916	1935.5826	0.996455833654714	8
CCAR1	943.8552	2879.8046	1935.9494	0.753153980905937	1.60933347251782
TREX1	936.6712	2872.8324	1936.1612	0.754122505619892	1.61685921687338
DPYSL3	0	1936.5541	1936.5541	1	8
CXCR2P1	0	1937.123	1937.123	1	8
HOOK2	489.0743	2426.257	1937.1827	0.832240575882405	2.31060681459165
TNK1	0	1937.333	1937.333	1	8
LOC100128288	0	1937.668	1937.668	1	8
NPBWR1	0	1937.8617	1937.8617	1	8
ZNF521	619	2557.668	1938.668	0.805141739709658	2.04681769171621
PTPRN	0	1938.963	1938.963	1	8
RASSF3	829.4	2768.7004	1939.3004	0.769489478392543	1.73906899632153
N4BP2L1	565.6	2504.9513	1939.3513	0.815798550572987	2.1469285302837
TOB2	1100	3039.8187	1939.8187	0.734287880771204	1.46648175767856
NEK8	1753.1243	3693.1972	1940.0729	0.678108554553748	1.07494200830792
FSCN1	0	1940.8554	1940.8554	1	8
SIK3	915	2856.5239	1941.5239	0.757392495908617	1.64241695222201
HN1	686.97	2628.5138	1941.5438	0.792799470170839	1.93592830624771
LCN6	0	1941.8392	1941.8392	1	8
EGLN1	0	1942.075	1942.075	1	8
TRPV1	0	1942.3514	1942.3514	1	8
LCN8	0	1942.4916	1942.4916	1	8
TIMP1	0	1943.2463	1943.2463	1	8
RNF168	1817.529	3763.6855	1946.1565	0.674348835723838	1.05016769545749
TUFM	830	2776.3006	1946.3006	0.769847250115534	1.74198054055533
KCNIP2	0	1946.3328	1946.3328	1	8
DIAPH1	922.9788	2870.179	1947.2002	0.756672712113374	1.63677129808405
CHN1	0	1947.569	1947.569	1	8
SEC24A	1563	3510.9659	1947.9659	0.691956936486309	1.16755020587887
AP1S2	476	2425.9166	1949.9166	0.835970475512632	2.34949647460126
SLC28A2	0	1950.3689	1950.3689	1	8
CLMN	160.916	2111.4778	1950.5618	0.929186569686997	3.71387339220747
RNF11	909	2859.6497	1950.6497	0.758799550937303	1.65348623172856
CAPN7	931.1442	2882.4575	1951.3133	0.755836011925419	1.63022282579964
COL6A4P1	931.1442	2882.4575	1951.3133	0.755836011925419	1.63022282579964
GTF2IP1	274.5366	2226.7799	1952.2433	0.890243157953022	3.01988856504793
LOC100093631	274.5366	2226.7799	1952.2433	0.890243157953022	3.01988856504793
CCDC63	0	1952.9418	1952.9418	1	8
ANP32A	765	2717.9979	1952.9979	0.780361624679705	1.8290126885219
LLGL2	343.168	2296.5961	1953.4281	0.870000504969364	2.74251021906928
C17orf82	0	1953.674	1953.674	1	8
TBX2	0	1953.674	1953.674	1	8
SLC7A5P1	1017.3072	2971.229	1953.9218	0.744942217147233	1.54630440062996
CTNNA1	836.4	2790.6794	1954.2794	0.769401243325415	1.73835142658733
PGPEP1L	0	1955.0064	1955.0064	1	8
MGC42105	0	1955.1556	1955.1556	1	8
KIAA1279	869.2464	2824.4392	1955.1928	0.764666922382349	1.70012735285132
PLEKHF2	103.351	2058.6204	1955.2694	0.952195944867726	4.31605357513572
DPY19L2P4	0	1955.3508	1955.3508	1	8
CGN	1024.3188	2980.179	1955.8602	0.744207925398286	1.54073418963481
SLC12A6	1718.9393	3675.6232	1956.6839	0.681357051660816	1.09647027829727
SIGLEC16	0	1957.7747	1957.7747	1	8
SNRPD2P2	0	1957.8495	1957.8495	1	8
ZFAT	1731.4	3689.6183	1958.2183	0.680613511302849	1.09153250909398
RAB7A	1142.7113	3101.2859	1958.5746	0.730746452895869	1.44040557035289
LOC100128554	0	1958.7399	1958.7399	1	8
ZNF425	1236.4868	3195.6798	1959.193	0.72101978296574	1.36987602222372
CSRP2	0	1959.2848	1959.2848	1	8
TFAP2A	957.6119	2917.652	1960.0401	0.752891177295048	1.60729483201046
TMEM108	0	1960.7254	1960.7254	1	8
C2orf39	0	1961.3902	1961.3902	1	8
RNF103	933.2983	2896.1091	1962.8108	0.756281272136258	1.63370577870163
CHD6	185.538	2148.6255	1963.0875	0.920511994982357	3.53362744627535
TROVE2	2018.3932	3981.5922	1963.199	0.663600314760766	0.980138214897056
KCTD7	589.984	2553.6411	1963.6571	0.81232367689137	2.11380804143094
LRRC10	0	1963.7262	1963.7262	1	8
PARM1	895.48	2859.7404	1964.2604	0.761537298849357	1.6751510727717
UIMC1	1105.3634	3069.6359	1964.2725	0.735242255010677	1.47354679378411
PLEC	2503.8708	4468.3486	1964.4778	0.640878943080879	0.835581621668159
PLA2G1B	0	1965.3718	1965.3718	1	8
VAMP8	380.2689	2345.6703	1965.4014	0.860499860011551	2.62490838776369
LOC731789	0	1965.9735	1965.9735	1	8
WDR74	1760.8	3727.1606	1966.3606	0.679152215487844	1.08184593449651
NELF	419.2071	2385.8581	1966.651	0.85055352724065	2.5087731838983
MIR1304	0	1966.7358	1966.7358	1	8
SCARNA9	0	1966.7358	1966.7358	1	8
SNORA1	0	1966.7358	1966.7358	1	8
SNORA18	0	1966.7358	1966.7358	1	8
SNORA25	0	1966.7358	1966.7358	1	8
SNORA32	0	1966.7358	1966.7358	1	8
SNORA40	0	1966.7358	1966.7358	1	8
SNORA8	0	1966.7358	1966.7358	1	8
SNORD5	0	1966.7358	1966.7358	1	8
SNORD6	0	1966.7358	1966.7358	1	8
UBAP2	1338	3304.871	1966.871	0.711816244733054	1.30451584371353
OSTF1	946.588	2913.91	1967.322	0.754801582593748	1.62214778042701
MCEE	874.8284	2842.3895	1967.5611	0.764655066360248	1.70003230316501
MPHOSPH10	874.8284	2842.3895	1967.5611	0.764655066360248	1.70003230316501
MRPS21	980.2715	2947.9172	1967.6457	0.750452034037978	1.5884427187233
NCRNA00287	0	1968.0858	1968.0858	1	8
GIT1	482.6616	2451.4062	1968.7446	0.835497461919592	2.34452560244591
RAC1	928.4625	2898.2522	1969.7897	0.757373472341693	1.64226759380941
FAM26F	0	1969.9468	1969.9468	1	8
HSP90AA6P	0	1971.3228	1971.3228	1	8
GSTA1	0	1971.8819	1971.8819	1	8
GSTA5	0	1971.8819	1971.8819	1	8
FAM98A	1138.537	3111.0932	1972.5562	0.732085629474301	1.45024043807241
ASAM	0	1972.7707	1972.7707	1	8
POU2F3	0	1973.2477	1973.2477	1	8
P2RX7	477.9432	2451.7651	1973.8219	0.836863212627687	2.35890968325054
SERINC3	1021.02	2995.7642	1974.7442	0.745811587289155	1.55291294573087
CHRNA3	0	1974.8786	1974.8786	1	8
CHRNB4	0	1974.8786	1974.8786	1	8
SCAF1	744.0636	2719.3782	1975.3146	0.785166420293247	1.86977896111146
TRAP1	860.2	2835.603	1975.403	0.767249498958684	1.72091152508793
FLJ12334	0	1975.7846	1975.7846	1	8
PLEKHH1	0	1975.9927	1975.9927	1	8
TMEM229B	0	1975.9927	1975.9927	1	8
HSP90AB1	1840.8	3816.9136	1976.1136	0.674638885927347	1.05207364127356
PYDC2	0	1976.2353	1976.2353	1	8
FANK1	0	1977.794	1977.794	1	8
HIST1H4I	826	2804.1402	1978.1402	0.772460578795276	1.76334479553991
C2orf61	0	1978.1951	1978.1951	1	8
PHLPP2	0	1978.4536	1978.4536	1	8
DLAT	1082	3061.2329	1979.2329	0.73885127239649	1.50041231077468
RAB10	853.6	2833.1065	1979.5065	0.768465431137521	1.73075275416286
GPKOW	602.6715	2582.2091	1979.5376	0.810771085107555	2.09916208347317
POC1A	784.9404	2765.3261	1980.3857	0.778906625742039	1.81679459933591
RORA	439.4198	2420.488	1981.0682	0.846351760011284	2.46162615846321
BDH2	0	1981.1642	1981.1642	1	8
PKMYT1	665.7488	2646.9242	1981.1754	0.799029726145623	1.99126705283018
IRAK3	0	1981.5728	1981.5728	1	8
FAM7A2	0	1982.0397	1982.0397	1	8
PARN	814.368	2796.6021	1982.2341	0.774473901071626	1.77992222406242
ABTB1	679.939	2663.0167	1983.0777	0.796605441107102	1.96958424839904
GOLGA8E	0	1983.8895	1983.8895	1	8
C7orf63	437.92	2422.3134	1984.3934	0.846893613647054	2.46764628871495
CYP7A1	0	1985.085	1985.085	1	8
TIMM10	896.8	2881.953	1985.153	0.762673029965176	1.68418862442191
FAM193A	0	1985.2076	1985.2076	1	8
LYZL4	0	1985.5731	1985.5731	1	8
C4orf35	0	1985.5871	1985.5871	1	8
PROL1	0	1985.5871	1985.5871	1	8
SMR3A	0	1985.5871	1985.5871	1	8
SMR3B	0	1985.5871	1985.5871	1	8
ALDOC	0	1985.7904	1985.7904	1	8
UNC119	0	1985.7904	1985.7904	1	8
MIR711	0	1985.9958	1985.9958	1	8
RET	0	1985.9982	1985.9982	1	8
NSL1	1693.3624	3679.5121	1986.1497	0.684831201622148	1.11962371846218
TATDN3	1693.3624	3679.5121	1986.1497	0.684831201622148	1.11962371846218
GAS2L1	0	1986.2735	1986.2735	1	8
C9orf144	0	1986.4846	1986.4846	1	8
KIAA1045	0	1986.4846	1986.4846	1	8
SLC30A2	0	1986.5051	1986.5051	1	8
TRIM63	0	1986.5051	1986.5051	1	8
TMOD1	536.4222	2523.2618	1986.8396	0.824680522563768	2.2338490503416
CA11	0	1986.8784	1986.8784	1	8
FUT2	0	1986.8784	1986.8784	1	8
NTN5	0	1986.8784	1986.8784	1	8
DENND5A	0	1987.074	1987.074	1	8
TTBK1	0	1987.2131	1987.2131	1	8
SNX1	616.942	2604.4032	1987.4612	0.808483114445481	2.07774604614726
OR13A1	0	1987.9384	1987.9384	1	8
PRTFDC1	0	1989.3256	1989.3256	1	8
LRRK1	742	2731.4493	1989.4493	0.78637949314533	1.88017555263406
PCYOX1	835.4	2825.4426	1990.0426	0.771801169490324	1.75793783194447
ZNF389	365.7154	2355.8082	1990.0928	0.865621080779898	2.68742880191192
SLFN14	0	1990.4903	1990.4903	1	8
LOC284798	0	1991.3122	1991.3122	1	8
CSDE1	673.7946	2666.4185	1992.6239	0.798277960169667	1.98452246081311
GRHL1	263.0896	2256.5053	1993.4157	0.895582579564675	3.10046404247042
DCT	0	1994.0787	1994.0787	1	8
CEACAM1	0	1994.5722	1994.5722	1	8
CEACAM8	0	1994.5722	1994.5722	1	8
MIR210	144.622	2139.2015	1994.5795	0.936675491779466	3.88671344427996
CCM2	2631.8552	4626.7783	1994.9231	0.63741726318046	0.813927854620539
PTH2R	0	1994.9808	1994.9808	1	8
PWRN2	0	1995.3095	1995.3095	1	8
LOC283693	0	1996.2913	1996.2913	1	8
LOC338963	0	1996.2913	1996.2913	1	8
SCARNA15	0	1996.2913	1996.2913	1	8
DDC	0	1997.824	1997.824	1	8
GRB10	0	1997.824	1997.824	1	8
MIR3682	0	1998.4092	1998.4092	1	8
TMEM140	2444.4	4443.0598	1998.6598	0.645094117282543	0.862073172852199
BTBD11	0	1998.9864	1998.9864	1	8
GPR182	0	1999.5502	1999.5502	1	8
INPP5B	712	2711.569	1999.569	0.792029896286594	1.92917873608689
ARRB2	990.4	2990.5999	2000.1999	0.75121828061337	1.59435169149582
CEND1	405.8607	2406.0905	2000.2298	0.855665809563125	2.56763435351072
CFHR2	0	2000.5315	2000.5315	1	8
CFHR4	0	2000.5315	2000.5315	1	8
CFHR5	0	2000.5315	2000.5315	1	8
RPS26P11	0	2000.9073	2000.9073	1	8
DEK	664	2664.9513	2000.9513	0.800537784977509	2.00485402236323
UBL5	873.1161	2874.3067	2001.1906	0.767008916100953	1.71896860155161
SGK2	0	2001.548	2001.548	1	8
OTUD7B	1007.92	3009.6683	2001.7483	0.749123124437613	1.57822335950193
RPS13	1410	3412.2555	2002.2555	0.707605704426072	1.27503051298361
MLL4	518.8	2521.2127	2002.4127	0.82934281820599	2.2808674503886
EID2	287.8025	2290.3974	2002.5949	0.888370758217778	2.99244690850695
AMPD3	1009	3012.2514	2003.2514	0.749083083937503	1.57791600672022
EMCN	0	2004.0353	2004.0353	1	8
HCG2P7	0	2004.4088	2004.4088	1	8
HCG4P6	0	2004.4088	2004.4088	1	8
HLA-H	0	2004.4088	2004.4088	1	8
CAMKK2	173.824	2178.3092	2004.4852	0.92609942328096	3.64750955695136
PM20D2	1249.4	3253.9315	2004.5315	0.72256095293007	1.38094844548101
TTC15	702.2106	2706.9814	2004.7708	0.794024331865146	1.94670929540656
C19orf77	0	2004.8146	2004.8146	1	8
GNAL	0	2004.8604	2004.8604	1	8
VSIG4	0	2005.5421	2005.5421	1	8
EDNRB	0	2006.0062	2006.0062	1	8
NGLY1	1944.4136	3950.7023	2006.2887	0.670165331270247	1.02277400795932
RAB4A	735.3938	2743.4439	2008.0501	0.788609339262938	1.89939915624891
C7orf58	1312.367	3321.5048	2009.1378	0.716788237430306	1.33966577702364
PMM1	759.6213	2769.4631	2009.8418	0.784754000216033	1.86625405157894
SPATA21	0	2010.4829	2010.4829	1	8
CASP4	557.4912	2568.0881	2010.5969	0.82163588042703	2.20367375855832
LZTS2	761.3262	2771.98	2010.6538	0.784528666097492	1.86433021583652
CDKN2D	729.252	2740.253	2011.001	0.789810938447992	1.90981975650349
CTSG	0	2011.0579	2011.0579	1	8
GZMB	0	2011.0579	2011.0579	1	8
GZMH	0	2011.0579	2011.0579	1	8
ERI2	815.79	2826.9253	2011.1353	0.776048927018809	1.79296403350837
LOC81691	815.79	2826.9253	2011.1353	0.776048927018809	1.79296403350837
GOLGA6L6	282.5019	2293.7102	2011.2083	0.890342142248303	3.02135064912811
TMEM116	639.2016	2651.3932	2012.1916	0.805748918098333	2.05240771224312
LOC344887	0	2012.7248	2012.7248	1	8
NOTCH3	0	2013.3078	2013.3078	1	8
DPPA5	0	2013.3943	2013.3943	1	8
MIR320C1	331.6671	2345.0811	2013.414	0.876093276162472	2.82183000138837
RPS6KA4	321.114	2334.8073	2013.6933	0.879095062041183	2.8621460135763
UBE2Q2P1	1024.7376	3039.3596	2014.622	0.747856030608717	1.56851284403529
DCHS1	0	2015.0791	2015.0791	1	8
CKAP2	1084.4	3099.5072	2015.1072	0.740816431110136	1.51514183700738
HCG26	0	2015.5614	2015.5614	1	8
PRG2	0	2015.5871	2015.5871	1	8
PRG3	0	2015.5871	2015.5871	1	8
CRSP8P	0	2015.862	2015.862	1	8
PDZK1	0	2016.4076	2016.4076	1	8
PIGZ	308.439	2324.9503	2016.5113	0.882873755126141	2.91414277553473
RHBDF1	0	2017.46	2017.46	1	8
ATXN2L	721.8	2741.0766	2019.2766	0.7915605771225	1.92507159681554
GABARAPL1	1238.8	3258.6146	2019.8146	0.7245528575462	1.3953154448817
HES6	273.4564	2293.3191	2019.8627	0.893463062897398	3.06805437766258
MIR920	0	2019.9234	2019.9234	1	8
RRM2B	1023.7621	3043.9321	2020.17	0.748318814133078	1.57205567407371
HNRNPC	1084.4	3105.0314	2020.6314	0.741158191538833	1.51771083965676
RRBP1	687.6024	2709.3546	2021.7522	0.797582836638792	1.97830274014396
C6orf221	0	2022.3583	2022.3583	1	8
ILKAP	270.5388	2293.3191	2022.7803	0.894479799367976	3.08352968851457
GTPBP1	1766.2	3790.3115	2024.1115	0.682138694394856	1.10166769923395
IZUMO1	0	2024.3806	2024.3806	1	8
RASIP1	0	2024.3806	2024.3806	1	8
HERC2P4	0	2024.8066	2024.8066	1	8
MGC27382	0	2025.1068	2025.1068	1	8
MCCD1	0	2026.2024	2026.2024	1	8
SNORD117	0	2026.2024	2026.2024	1	8
DPY19L1P1	0	2026.2826	2026.2826	1	8
MTG1	641.5134	2667.8106	2026.2972	0.806149715168415	2.05610494077041
WWTR1	891.1738	2917.649	2026.4752	0.766023822373674	1.71102761010142
BEND5	0	2026.6037	2026.6037	1	8
SVIP	1002.8461	3029.6041	2026.758	0.751306017368795	1.59502905645465
ERP29	624.5584	2651.3932	2026.8348	0.80935054107637	2.08584225287543
