GENE	p300H3K27ac_34_DMSO_compare_TSS_SIGNAL	p300H3K27ac_34_DMSO_compare_DISTAL_SIGNAL
LOC100190939	497.223	680.2243
LOC100190986	0.0	6014.0822
LOC100192204	0.0	3292.9672
LOC100192378	0.0	2228.0349
LOC100192379	0.0	276.4751
LOC100216545	2008.2176	34072.1599
LOC100233209	1605.1625000000001	1576.3604
LOC100240726	0.0	8129.493800000001
LOC100240734	0.0	0.0
LOC100240735	285.8752	0.0
LOC100268168	672.6496	4113.3768
LOC100270710	0.0	0.0
LOC100270746	0.0	105.4861
LOC100270804	806.7126000000001	1572.1769
LOC100271702	0.0	6.5783
LOC100271722	0.0	3043.6400999999996
LOC100271831	126.88500000000002	11434.711200000002
LOC100271836	920.4	5711.6892
LOC100271874	765.2482	8952.918899999999
LOC100272146	0.0	518.6802
LOC100272216	0.0	63.980199999999996
LOC100272217	699.4392	0.0
LOC100272228	402.7163	412.8653
LOC100286793	2251.0910000000003	3726.5275999999994
LOC100286844	0.0	732.2163999999999
LOC100286938	689.0367000000001	88.1223
LOC100286948	0.0	7207.432200000001
LOC100287042	757.5440000000001	3990.3297000000002
LOC100287216	322.2625	11347.640600000002
LOC100287227	1238.6727999999998	8366.689999999999
LOC100287284	0.0	1094.9484
LOC100287482	0.0	495.0848
LOC100287814	2021.7999999999997	919.0011999999999
LOC100287846	0.0	0.0
LOC100287879	0.0	636.2116
LOC100287902	832.1737999999999	0.0
LOC100288069	1123.2	719.8307
LOC100288123	0.0	5966.3962
LOC100288346	0.0	2584.3296
LOC100288525	402.1827	1157.6857
LOC100288570	0.0	6014.5478
LOC100288615	0.0	3820.489499999999
LOC100288730	355.58220000000006	602.0529
LOC100288748	0.0	230.0446
LOC100288778	0.0	2911.675
LOC100288797	0.0	438.5545
LOC100288814	0.0	3283.3724
LOC100288842	876.6394	7336.933500000001
LOC100288974	516.52	1130.5018
LOC100289019	0.0	9392.0309
LOC100289187	0.0	2772.3523
LOC100289230	1251.0	1612.5083
LOC100289341	634.2946	705.5612
LOC100289361	1274.7774	2089.0784000000003
LOC100289373	1115.3049	2032.8826
LOC100289410	0.0	3600.0263999999997
LOC100289473	0.0	2792.083
LOC100289511	610.5445000000001	1533.3348999999998
LOC100289656	0.0	1319.3216
LOC100289673	0.0	12686.2396
LOC100292680	0.0	11348.680499999999
LOC100294145	372.0662	1777.2164999999998
LOC100294362	630.7472	931.9104
LOC100302401	945.3564	1430.941
LOC100302640	289.6488	404.7684
LOC100302650	1205.8404	867.3252000000001
LOC100302652	0.0	1335.2531999999999
LOC100303728	547.6103	223.5365
LOC100303749	0.0	2702.9444
LOC100306951	666.252	3622.2830000000004
LOC100306975	864.7683	993.7702
LOC100310782	0.0	575.7196
LOC100329108	0.0	426.9966
LOC100329109	0.0	562.6866
LOC100335030	0.0	4162.4635
LOC100379224	0.0	674.1221
LOC100498859	2054.0	23786.648699999998
LOC100499177	1458.9765	544.9304999999999
LOC100499194	0.0	2181.7392000000004
LOC100499227	0.0	593.9704
LOC100499405	0.0	2902.735
LOC100499466	0.0	1280.8604
LOC100499467	526.8184	9651.482899999999
LOC100499489	1093.5054	2195.5272
LOC100500938	0.0	3029.6041000000005
LOC100505478	0.0	8705.276300000001
LOC100506046	0.0	101.32979999999999
LOC100506710	763.7214	7.6722
LOC100507096	0.0	0.0
LOC100507217	1251.3009	12276.966199999997
LOC100507334	0.0	1236.1875
LOC100507463	1580.9972000000002	1426.71
LOC100507547	0.0	1117.7382
LOC100526820	202.48960000000002	629.5422
LOC113230	777.0	6524.8026
LOC115110	0.0	4666.6489
LOC116437	0.0	317.39340000000004
LOC121456	0.0	3553.8789
LOC121952	0.0	1887.6475
LOC126536	0.0	8905.556199999999
LOC127841	0.0	4546.5029
LOC139201	434.69280000000003	22.137
LOC143666	514.308	2139.2014999999997
LOC144438	0.0	2070.4447
LOC144486	1670.6232	6777.5598
LOC144571	353.59409999999997	0.0
LOC145474	0.0	561.5822
LOC145663	1037.528	3780.4374
LOC145783	952.316	1065.6419
LOC145837	0.0	1552.1734
LOC145845	0.0	262.5176
LOC146481	0.0	810.3752
LOC146880	0.0	1524.3297000000002
LOC147727	1718.4247999999998	2376.2967
LOC147804	296.9212	0.0
LOC148189	754.6	30.5431
LOC148413	561.4128999999999	1705.8636999999999
LOC148696	0.0	12419.8627
LOC148709	0.0	151.1174
LOC148824	0.0	438.68699999999995
LOC149086	989.4528	6396.100600000001
LOC149134	0.0	762.0555999999999
LOC149620	0.0	3881.3746
LOC149837	0.0	6432.6083
LOC149950	0.0	6787.156400000001
LOC150185	0.0	164.0382
LOC150197	298.45	234.1102
LOC150381	832.6566000000001	3122.5204999999996
LOC150527	0.0	658.2472
LOC150622	0.0	2098.8814
LOC150776	1045.6357	845.3141
LOC150992	425.24280000000005	15244.341499999999
LOC151009	0.0	5661.8666
LOC151162	0.0	6444.7734
LOC151174	0.0	2293.3191
LOC151300	0.0	11021.5215
LOC151534	0.0	740.4087999999999
LOC151658	0.0	963.0699999999999
LOC152024	0.0	707.192
LOC152217	1077.3486	2324.9503
LOC152225	0.0	3378.5333
LOC152742	0.0	3214.9482
LOC153684	2311.92	12698.579499999996
LOC154449	0.0	0.0
LOC154761	1631.3999999999999	629.8326000000001
LOC154822	0.0	1899.3311999999999
LOC154860	455.2279	9602.631300000001
LOC154872	0.0	460.18289999999996
LOC155060	2211.02	1446.2758000000001
LOC157381	0.0	0.0
LOC158376	3.6652000000000005	4423.388400000001
LOC158435	0.0	2385.873
LOC158572	0.0	0.0
LOC158696	0.0	629.2686
LOC162632	0.0	241.17090000000002
LOC168474	0.0	489.272
LOC200261	0.0	750.2016
LOC202181	375.4864	44.6622
LOC202781	1148.286	88.6308
LOC219347	681.4141	1596.3533
LOC220594	0.0	1376.1252000000002
LOC220729	734.4652	9964.830100000001
LOC220906	770.8785	390.04789999999997
LOC220930	1060.6756	3775.7604
LOC220980	748.0314999999999	7953.1153
LOC221122	0.0	3902.529
LOC221442	0.0	918.352
LOC221710	1008.9999999999999	182.2699
LOC222699	0.0	1693.1739
LOC253039	1385.7673	12830.4787
LOC253573	0.0	2555.8077
LOC254312	0.0	89.9434
LOC254559	0.0	2389.2841000000003
LOC255025	0.0	556.1166
LOC255130	612.4932	1339.4145
LOC255167	0.0	8367.2855
LOC255411	0.0	3102.3508
LOC255512	1222.2659999999998	1374.4317
LOC256880	1240.9724	7325.719899999999
LOC257358	1018.3074000000001	4829.9493
LOC257396	436.13749999999993	491.7892
LOC25845	595.2312	575.7196
LOC26102	0.0	944.943
LOC282997	857.0011	10532.269300000002
LOC283033	0.0	908.565
LOC283038	0.0	262.2165
LOC283050	0.0	5554.8524
LOC283089	1126.8224	1166.2964000000002
LOC283104	906.7436	323.9775
LOC283194	0.0	7927.2892999999995
LOC283299	0.0	0.0
LOC283314	611.8276	0.0
LOC283332	0.0	187.6766
LOC283335	583.6356	142.8498
LOC283432	0.0	490.8384
LOC283440	0.0	1066.5741
LOC283480	1165.098	0.0
LOC283481	1165.098	0.0
LOC283688	0.0	990.992
LOC283693	0.0	1996.2912999999999
LOC283731	0.0	1063.1318
LOC283761	0.0	1081.2494
LOC283867	0.0	145.94819999999999
LOC283875	0.0	2503.7396
LOC283888	0.0	6613.3347
LOC283914	0.0	383.59439999999995
LOC283922	331.687	52.542
LOC283999	0.0	14972.291900000002
LOC284009	0.0	5453.802899999999
LOC284023	267.498	6183.8846
LOC284100	716.7024	1521.9804000000001
LOC284232	0.0	315.5306
LOC284233	0.0	163.917
LOC284276	0.0	2114.3911
LOC284412	0.0	498.892
LOC284440	781.5384	23.6175
LOC284454	0.0	8737.338399999999
LOC284551	0.0	6396.100600000001
LOC284578	0.0	1158.9884
LOC284632	329.077	8580.0611
LOC284648	1523.7128	2610.1422000000002
LOC284688	0.0	664.7936
LOC284749	1165.2	164.0445
LOC284751	0.0	745.7166
LOC284788	0.0	677.6214
LOC284798	0.0	1991.3121999999998
LOC284837	0.0	10796.6616
LOC285033	249.5295	9589.5399
LOC285074	1125.3999999999999	1327.1109
LOC285103	0.0	598.0797
LOC285205	0.0	963.0699999999999
LOC285326	0.0	3394.6119
LOC285359	0.0	10817.5196
LOC285419	0.0	1466.853
LOC285456	1070.6028000000001	1029.9697
LOC285501	0.0	402.59799999999996
LOC285547	0.0	3380.5305
LOC285548	13.2444	3380.5305
LOC285593	0.0	16.426000000000002
LOC285627	0.0	2654.9982
LOC285696	669.531	5423.2466
LOC285733	0.0	900.116
LOC285735	0.0	2870.8078
LOC285740	0.0	0.0
LOC285768	0.0	2240.746
LOC285796	0.0	629.5422
LOC285830	0.0	634.0992
LOC285847	0.0	1706.5018
LOC285954	0.0	2546.5239
LOC285965	0.0	766.1596
LOC285972	1474.2	18226.7947
LOC286002	0.0	284.71680000000003
LOC286094	0.0	1506.9552
LOC286186	0.0	0.0
LOC286359	0.0	1458.5269999999998
LOC286367	235.6416	2378.625
LOC286467	625.4	3230.52
LOC338579	0.0	831.0908
LOC338739	845.2633999999999	489.00649999999996
LOC338758	1324.6	2064.2241
LOC338799	583.0782	1418.4899
LOC338817	407.719	1099.6562000000001
LOC338963	0.0	1996.2912999999999
LOC339240	0.0	4240.3903
LOC339290	1035.9590000000003	515.0345
LOC339505	0.0	6.254
LOC339524	0.0	5200.166499999999
LOC339529	0.0	1364.5204
LOC339674	0.0	1130.6171
LOC339751	0.0	0.0
LOC339803	721.7664	1459.2326999999998
LOC339807	0.0	11798.0335
LOC339894	0.0	23786.648699999998
LOC339929	376.854	0.0
LOC340094	0.0	909.1173
LOC340357	0.0	2130.5232
LOC340508	0.0	1164.8433
LOC340515	0.0	2095.7363
LOC341056	0.0	4129.1204
LOC342346	0.0	5449.969800000001
LOC344595	289.6488	404.7684
LOC344887	0.0	2012.7248
LOC344967	1072.7512	1557.1183999999998
LOC345643	639.8094	115.8777
LOC347411	0.0	549.0318
LOC348751	0.0	67.896
LOC348761	0.0	728.9247
LOC348840	1548.2	278.2176
LOC348926	684.4	4923.5923999999995
LOC349196	0.0	455.66499999999996
LOC349408	0.0	9692.341800000002
LOC374443	958.0	12320.311
LOC374491	0.0	283.0064
LOC375190	407.566	313.6536
LOC375196	0.0	0.0
LOC386597	0.0	1338.0124
LOC386758	467.8351	1100.9421
LOC387646	190.2072	1095.7843
LOC387647	283.92	432.6761
LOC387723	1266.0	168.2928
LOC387895	1590.414	247.61759999999998
LOC388152	586.8005	1872.7601
LOC388242	0.0	5960.1661
LOC388387	0.0	2430.131
LOC388428	0.0	136.6599
LOC388499	0.0	3981.5013000000004
LOC388564	1308.4551999999999	3013.9542
LOC388588	0.0	276.90049999999997
LOC388630	0.0	1410.9303
LOC388692	0.0	15314.6381
LOC388789	693.9054	19.833000000000002
LOC388796	732.2894	777.3797999999999
LOC388906	399.4674	0.0
LOC388942	0.0	718.3045
LOC388946	0.0	14036.2945
LOC388948	0.0	0.0
LOC389023	168.06459999999998	0.0
LOC389043	0.0	417.7671
LOC389247	961.288	1463.1092
LOC389332	0.0	1202.774
LOC389333	178.47000000000003	7398.7435000000005
LOC389458	0.0	50.6466
LOC389493	0.0	1542.5662000000002
LOC389634	0.0	4512.624699999999
LOC389641	873.3568	3706.1159
LOC389765	583.2219	226.6173
LOC389791	593.9955	9392.0309
LOC389906	0.0	1244.1177
LOC390595	0.0	861.0581000000001
LOC390705	0.0	3672.9211999999998
LOC390858	0.0	5198.841
LOC390940	448.9597	1128.5084000000002
LOC391322	0.0	2969.1518
LOC392196	0.0	1309.6938
LOC399744	0.0	54.800799999999995
LOC399815	942.3036	0.0
LOC399881	0.0	302.61199999999997
LOC400027	2873.3455	4779.973999999999
LOC400043	0.0	0.0
LOC400236	462.1856	2950.9981000000002
LOC400238	0.0	872.2814000000001
LOC400456	0.0	1147.25
LOC400550	0.0	0.0
LOC400657	1316.8	2663.4919
LOC400680	0.0	214.7096
LOC400685	0.0	335.7634
LOC400752	853.432	1424.8825
LOC400759	0.0	2511.9647999999997
LOC400794	0.0	2737.1769000000004
LOC400891	463.454	803.7207000000001
LOC400927	409.2	14199.7789
LOC400931	0.0	3122.5204999999996
LOC400940	0.0	2098.8814
LOC400958	2160.2000000000003	20805.9788
LOC400960	2537.0351	12370.3354
LOC401010	0.0	845.3141
LOC401022	0.0	943.5711
LOC401052	0.0	619.531
LOC401093	1257.5928000000001	11419.524800000001
LOC401109	0.0	4383.5809
LOC401127	0.0	233.15659999999997
LOC401177	0.0	3780.5860000000002
LOC401233	834.268	8155.9606
LOC401242	0.0	4652.984
LOC401321	1052.4479999999999	2130.6401
LOC401387	0.0	238.8585
LOC401397	952.4938999999999	935.1157999999999
LOC401431	875.3009999999999	58.403999999999996
LOC401463	0.0	2726.2974
LOC401588	462.231	2509.6638000000003
LOC401980	1983.4256000000003	4391.5326
LOC402160	823.6460000000001	4169.733
LOC402778	0.0	0.0
LOC404266	0.0	6891.9890000000005
LOC407835	0.0	6769.1152
LOC415056	0.0	966.7493
LOC439949	279.2643	1789.5595
LOC439994	597.3754	11.372399999999999
LOC440028	475.4456	323.9775
LOC440104	860.7744	1167.3915
LOC440117	0.0	769.6923999999999
LOC440131	0.0	60.9752
LOC440173	0.0	433.557
LOC440297	0.0	566.7372
LOC440300	0.0	2705.4455000000003
LOC440335	0.0	1365.4595000000002
LOC440354	0.0	5764.603399999999
LOC440356	463.2798	2980.9963000000002
LOC440419	0.0	3844.2985
LOC440434	479.142	69.1656
LOC440461	0.0	6974.1456
LOC440600	719.4063	771.5905
LOC440700	825.7647	5572.3667000000005
LOC440839	0.0	4233.5745
LOC440896	0.0	1703.9206
LOC440900	0.0	2181.7392000000004
LOC440905	0.0	594.198
LOC440910	0.0	1470.8332
LOC440925	0.0	564.8191
LOC440926	1520.0611000000001	16275.265199999998
LOC440944	1414.4632	1081.3414
LOC440970	0.0	0.0
LOC441046	934.081	165.8287
LOC441204	0.0	2093.6607
LOC441208	896.986	2026.2826
LOC441454	0.0	1284.591
LOC441455	0.0	0.0
LOC441601	0.0	351.149
LOC441869	0.0	2887.0150000000003
LOC441897	0.0	23.2
LOC442028	0.0	657.7519
LOC442132	129.07799999999997	1411.2848
LOC442211	330.9691	6260.985
LOC442421	0.0	2926.7896
LOC442454	0.0	1423.3944000000001
LOC493754	0.0	2724.0915
LOC494141	0.0	2995.9486
LOC541471	1459.2472	16617.486999999997
LOC541473	0.0	3358.4100000000003
LOC550112	1193.2343999999998	476.2002
LOC550643	317.2468	1423.3944000000001
LOC55908	0.0	1117.9557
LOC572558	0.0	364.09409999999997
LOC574538	0.0	874.9054
LOC57653	748.5408	1670.3181
LOC595101	697.5072	6158.881799999999
LOC606724	0.0	5518.5361
LOC613037	37.6148	13325.2808
LOC619207	0.0	2532.1428
LOC63930	336.238	954.1141
LOC641298	608.1402	2111.9682999999995
LOC641367	0.0	1.6502000000000001
LOC641518	1575.4177	2776.5678
LOC641746	0.0	0.0
LOC642236	330.8994	1492.5819999999999
LOC642313	0.0	1718.1822000000002
LOC642345	202.1297	0.0
LOC642361	264.5864	1130.5018
LOC642597	0.0	309.3049
LOC642826	390.336	0.0
LOC642846	809.2707	3558.0135
LOC642852	309.474	0.0
LOC642864	0.0	0.0
LOC642924	0.0	0.0
LOC643008	581.8302	6634.7083
LOC643037	0.0	1469.1254
LOC643201	0.0	883.4245
LOC643387	0.0	2293.3191
LOC643542	306.2176	0.0
LOC643596	0.0	984.2302000000001
LOC643650	0.0	0.0
LOC643719	0.0	1018.1837999999999
LOC643733	339.207	2079.9726
LOC643749	1505.9260000000002	1597.8878
LOC643763	0.0	5.723199999999999
LOC643837	830.244	719.8307
LOC643923	0.0	236.5125
LOC644100	0.0	0.0
LOC644145	0.0	696.4984
LOC644172	0.0	2297.1105
LOC644189	0.0	0.0
LOC644246	858.767	2764.4226
LOC644538	0.0	29.6262
LOC644656	1554.9966000000002	2290.9736
LOC644669	0.0	1765.5292
LOC644714	1538.962	10900.651399999999
LOC644759	0.0	1021.0536
LOC644936	0.0	3797.0652
LOC644961	173.5485	1136.2905999999998
LOC645158	0.0	6067.893
LOC645166	802.9824000000001	0.0
LOC645212	918.2685	1331.9679
LOC645277	0.0	0.0
LOC645323	166.15800000000002	7872.163599999999
LOC645332	970.1999999999999	8335.3014
LOC645431	341.4377	6291.291399999999
LOC645434	0.0	1331.8691
LOC645513	1668.0	83.8412
LOC645591	0.0	3431.7984
LOC645638	0.0	272.4192
LOC645676	1692.3593	6707.612800000001
LOC645752	0.0	1624.0898
LOC645781	291.288	1625.8629
LOC645971	0.0	2241.8684000000003
LOC646214	0.0	12840.0233
LOC646278	0.0	1319.3216
LOC646324	0.0	7940.5788
LOC646329	2710.6	3469.0926
LOC646471	0.0	175.3088
LOC646498	0.0	2174.5882
LOC646743	0.0	658.2472
LOC646762	894.5058	8952.918899999999
LOC646851	846.2232	3947.067
LOC646862	0.0	865.2973999999999
LOC646870	0.0	2321.3126
LOC646903	128.27100000000002	3.7908000000000004
LOC646938	0.0	1357.1499000000001
LOC646960	0.0	13.997100000000001
LOC646982	0.0	413.80100000000004
LOC646999	0.0	3619.1212000000005
LOC647107	0.0	2805.4728
LOC647310	271.635	1171.4006
LOC647323	0.0	24117.733699999997
LOC647589	0.0	0.0
LOC647859	0.0	0.0
LOC647946	0.0	6.6930000000000005
LOC647979	790.7015	11362.3947
LOC648691	0.0	1780.2282
LOC648740	0.0	189.4914
LOC648809	605.4982	3482.7309999999998
LOC648987	1276.4	12576.395099999998
LOC649330	0.0	1029.08
LOC650293	0.0	1531.916
LOC650368	0.0	1390.0568
LOC650623	0.0	1094.634
LOC652276	644.7715	4341.1118
LOC653075	0.0	162.83180000000002
LOC653113	659.5999999999999	5714.9173
LOC653486	212.23	7498.242
LOC653501	188.6456	0.0
LOC653513	0.0	4760.772
LOC653566	0.0	7706.950699999999
LOC653653	0.0	272.4192
LOC653712	0.0	1338.3521
LOC653786	0.0	2062.8424999999997
LOC654342	764.4897	678.9384
LOC654433	166.528	571.1003
LOC678655	1714.0021000000002	9705.992499999998
LOC723809	0.0	36898.15149999999
LOC727849	459.0565	1127.3555000000001
LOC727896	0.0	2467.1967999999997
LOC728024	477.204	1905.4247
LOC728066	726.4036	3213.1949
LOC728129	236.2525	7070.9755000000005
LOC728190	597.3754	11.372399999999999
LOC728228	0.0	2798.0791
LOC728264	0.0	1623.1892000000003
LOC728276	0.0	3902.9574
LOC728323	544.2	1325.2174
LOC728392	0.0	590.389
LOC728407	655.2485	626.5351
LOC728554	366.2572	114.9715
LOC728606	0.0	1867.8432
LOC728613	535.4580000000001	1691.5311000000002
LOC728622	0.0	559.4331
LOC728640	0.0	636.8085
LOC728723	580.2138	0.0
LOC728743	2683.3999999999996	20033.310699999995
LOC728752	0.0	0.0
LOC728758	0.0	1245.1326
LOC728819	0.0	0.0
LOC728853	0.0	1574.8092000000001
LOC728855	1316.3884	2440.9689
LOC728875	747.614	2440.9689
LOC728989	851.6088	7637.2623
LOC729013	1385.6783	158.0704
LOC729020	0.0	2696.5902
LOC729080	0.0	9682.950399999998
LOC729082	983.6	818.4685000000001
LOC729121	0.0	1332.508
LOC729156	1174.335	2212.984
LOC729178	243.758	184.2645
LOC729234	750.5784	934.2768000000001
LOC729375	923.8	6854.7976
LOC729467	0.0	388.3972
LOC729513	0.0	763.291
LOC729603	0.0	1765.136
LOC729609	181.1245	1407.4695
LOC729668	0.0	4087.1276
LOC729678	594.1433	5943.5334
LOC729723	1357.3635	1257.9539000000002
LOC729799	0.0	4064.799
LOC729852	1532.0	4047.7528
LOC729966	0.0	3884.2338
LOC729991-MEF2B	967.6650999999999	403.866
LOC730005	0.0	1524.8265999999999
LOC730101	1307.8000000000002	7171.5706
LOC730102	0.0	1430.941
LOC730159	0.0	700.4079
LOC730227	1832.251	36807.8295
LOC730441	0.0	2641.9345000000003
LOC730668	0.0	3043.6400999999996
LOC730755	0.0	471.43699999999995
LOC731275	451.22220000000004	0.0
LOC731779	0.0	646.5746
LOC731789	0.0	1965.9735
LOC79015	549.0009	7056.5564
LOC80054	0.0	123.8571
LOC80154	459.0565	1127.3555000000001
LOC81691	815.79	2826.9253
LOC84856	0.0	10.038
LOC84989	0.0	167.5338
LOC90586	0.0	2362.0838
LOC90784	0.0	16962.2449
LOC90834	0.0	522.1443
LOC91316	522.9459999999999	871.0266
LOC91450	0.0	5583.632199999999
LOC92659	673.3416	1340.7996999999998
LOC92973	0.0	4423.388400000001
LOC93432	0.0	5069.7701
LOC93622	467.0248	220.13289999999998
LOC96610	559.5975000000001	6194.718400000001
LOH12CR1	1330.3184	1192.9511
LOH12CR2	1330.3184	1192.9511
LOH3CR2A	0.0	6299.6078
LONP1	1427.3622	2453.0613
LONP2	624.1228	562.4761
LONRF1	789.8	2130.5232
LONRF2	0.0	638.841
LOR	0.0	1310.1636
LOXHD1	0.0	1026.653
LOXL1	0.0	2394.2539
LOXL2	0.0	740.9248
LOXL3	865.7478	740.4087999999999
LOXL4	0.0	6356.6474
LPAL2	0.0	308.6608
LPAR2	0.0	48.384
LPAR3	0.0	777.4316000000001
LPAR4	0.0	408.357
LPAR5	0.0	3098.1112
LPAR6	0.0	1217.3121999999998
LPCAT1	508.8	6832.1
LPCAT2	67.19369999999999	654.1976
LPCAT3	541.6895000000001	18052.173400000003
LPCAT4	867.1999999999999	3508.6767999999997
LPHN1	0.0	951.9959
LPIN1	1020.8	10385.093899999998
LPIN2	152.6175	3180.8977999999997
LPIN3	0.0	2668.3592
LPL	0.0	656.6039999999999
LPO	0.0	7419.121800000001
LPP	376.854	0.0
LPPR2	0.0	1473.0307
LPPR3	0.0	1273.2279
LPXN	5710.7206	5089.094099999999
LRBA	1291.8928999999998	429.0807000000001
LRCH1	222.7957	503.54639999999995
LRCH3	932.7882000000001	11952.564500000002
LRCH4	979.5742	787.7729
LRDD	559.7072000000001	958.5182
LRFN1	0.0	8778.499
LRFN3	0.0	274.39549999999997
LRFN4	196.7988	3385.6287999999995
LRG1	0.0	262.66360000000003
LRGUK	0.0	7358.3628
LRIG1	572.3712	4005.5887000000002
LRIG2	257.8452	0.0
LRIG3	721.0542	468.95200000000006
LRIT1	0.0	503.688
LRIT2	0.0	616.9394
LRIT3	0.0	57.239999999999995
LRMP	1572.4	2879.0952
LRP1	0.0	1658.6224
LRP10	636.1999999999999	2401.7258999999995
LRP11	157.25	5.151599999999999
LRP12	277.5078	1656.2548000000002
LRP1B	0.0	752.4924000000001
LRP2	157.7367	1073.814
LRP2BP	0.0	20297.701200000003
LRP3	0.0	1036.5408
LRP4	0.0	3.376
LRP5	0.0	4265.9814
LRP5L	0.0	331.8543
LRP6	498.40000000000003	366.28889999999996
LRP8	571.6575	2979.6656
LRPAP1	428.505	0.0
LRPPRC	970.7125	424.4357
LRRC1	1201.2	4657.1865
LRRC10	0.0	1963.7262
LRRC10B	0.0	551.0737
LRRC14	460.8272	2965.2655
LRRC14B	2019.8	2843.0656
LRRC15	0.0	7030.334099999999
LRRC16A	1197.0	9392.5946
LRRC16B	0.0	774.9767
LRRC17	0.0	869.06
LRRC19	0.0	128.5008
LRRC2	0.0	9234.449300000002
LRRC20	686.6798	2881.48
LRRC23	939.5074999999999	20629.532600000002
LRRC24	0.0	2965.2655
LRRC25	0.0	2053.2491
LRRC26	0.0	1549.0513999999998
LRRC27	1041.2108	516.6756
LRRC28	1001.9811000000001	3725.7084
LRRC29	786.5895000000002	2692.8385
LRRC31	0.0	8327.927399999999
LRRC32	0.0	1497.3855999999998
LRRC33	1947.6	6278.3076
LRRC34	1201.0145	1782.2078000000001
LRRC36	0.0	975.8028999999999
LRRC37A	0.0	2682.1656
LRRC37A2	0.0	1114.5724
LRRC37A3	1099.2336	8537.014000000001
LRRC37A4	0.0	8791.014
LRRC37B	0.0	799.6553
LRRC37BP1	0.0	758.7361000000001
LRRC38	0.0	382.48040000000003
LRRC39	0.0	2.7456
LRRC3B	0.0	3128.3819999999996
LRRC4	0.0	4846.5714
LRRC40	942.1846	1518.0607000000002
LRRC41	1248.6843000000001	3799.9875999999995
LRRC42	316.33279999999996	120.61019999999999
LRRC43	0.0	534.4567999999999
LRRC45	404.37239999999997	3009.242
LRRC46	496.7409	408.9048
LRRC47	450.0768	25.918999999999997
LRRC48	746.7947	1899.1296
LRRC4B	0.0	0.0
LRRC4C	0.0	705.1940999999999
LRRC50	240.828	9384.3062
LRRC52	0.0	2737.1769000000004
LRRC56	544.1916	1784.835
LRRC57	975.8808	7430.8505000000005
LRRC58	1221.0	914.1568
LRRC59	728.4867	1803.6723
LRRC6	0.0	0.0
LRRC61	2477.8787	16369.829099999997
LRRC66	0.0	0.0
LRRC67	0.0	938.1969999999999
LRRC69	0.0	552.6918000000001
LRRC70	0.0	5989.749699999999
LRRC8A	686.3608	1053.022
LRRC8B	1114.5498	2839.159
LRRC8C	1009.2707999999999	6863.6444
LRRC8D	945.4514	1153.9595
LRRC8E	0.0	3981.5013000000004
LRRCC1	314.99039999999997	1768.6834
LRRFIP1	699.8018	13369.269200000002
LRRFIP2	632.0	335.1126
LRRIQ1	542.4917	0.0
LRRIQ3	656.38	0.0
LRRIQ4	0.0	1782.2078000000001
LRRK1	742.0	2731.4492999999998
LRRN1	532.4200999999999	4.9725
LRRN2	0.0	883.6527
LRRN3	12.126	6702.4619
LRRN4	0.0	887.5345
LRRN4CL	0.0	3089.181
LRRTM3	0.0	395.8848
LRSAM1	982.0792999999999	851.7364
LRTM2	0.0	610.7503
LRTOMT	865.729	1421.8609
LRWD1	760.2808	20858.3717
LSG1	1930.1999999999998	2768.1396
LSM1	551.6062000000001	3065.5678
LSM10	752.3705	3967.0916
LSM11	391.47720000000004	1116.8854
LSM12	428.08500000000004	1373.5505
LSM14A	1073.1999999999998	1626.0154000000002
LSM14B	1674.8336	942.8852999999999
LSM2	554.346	11395.192500000001
LSM3	776.1266	4248.552600000001
LSM4	729.4000000000001	3053.4719999999998
LSM5	1519.2920000000001	1289.1476
LSM6	909.4745	1758.0474
LSM7	1107.7908	14538.139899999998
LSMD1	1199.0496	5420.643900000001
LSP1	1157.2	1258.7714
LSR	1711.6	10827.201500000001
LSS	773.4268999999999	1759.9073
LST1	0.0	1859.3130999999994
LTA	572.352	1859.3130999999994
LTA4H	774.364	1875.2566
LTB	0.0	1859.3130999999994
LTB4R	821.7947999999999	1087.0164
LTB4R2	735.2697000000001	1087.0164
LTBP3	332.15999999999997	25201.861900000004
LTBP4	0.0	2096.1732
LTBR	0.0	9558.8586
LTC4S	14.1875	4078.0909
LTF	0.0	23231.990499999996
LTK	0.0	1187.2358
LTN1	821.6	4858.0092
LTV1	624.042	914.4234
LUC7L	604.5092999999999	509.775
LUC7L2	2133.0	1442.8745000000001
LUC7L3	850.2552000000001	2231.5987999999998
LUZP1	156.23850000000002	0.0
LUZP6	959.3418	273.5964
LXN	789.684	833.4696
LY6D	0.0	347.319
LY6G5B	0.0	5761.1508
LY6G5C	0.0	5918.4421999999995
LY6G6C	0.0	9618.8095
LY6G6D	0.0	8588.776
LY6G6E	0.0	8596.9498
LY6G6F	0.0	8596.9498
LY6K	0.0	513.06
LY75-CD302	1343.2	1849.9049
LY86	1395.8	8416.1308
LY86-AS1	0.0	8416.1308
LY9	3067.2000000000003	13858.5599
LY96	2067.01	1245.4895000000001
LYAR	922.5226	2779.62
LYG1	0.0	126.9504
LYG2	0.0	183.9006
LYL1	674.2	2846.5816
LYN	309.8698	2712.5668
LYNX1	0.0	347.319
LYPD1	0.0	1193.346
LYPD2	0.0	513.06
LYPD3	0.0	144.91910000000001
LYPD4	0.0	6858.7611
LYPD5	0.0	3574.5898
LYPD6B	0.0	2088.3632
LYPLA1	770.1623999999999	2639.3824
LYPLA2	333.0589	1713.2222000000002
