GENE	p300H3K27ac_34_DMSO_compare_TSS_SIGNAL	p300H3K27ac_34_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
RIPK4	0	6003.5324	6003.5324	1	8
ORMDL3	1065.6	7070.9755	6005.3755	0.869035812425018	2.73024327304754
SELT	971.8	6977.3117	6005.5117	0.877747346285246	2.84393994755771
USP48	1701.4	7711.8228	6010.4228	0.819254251583209	2.18034954291427
LOC100190986	0	6014.0822	6014.0822	1	8
NPIPL3	0	6014.0822	6014.0822	1	8
RPS19	1162.85	7177.3211	6014.4711	0.860572404803542	2.62578045500354
LOC100288570	0	6014.5478	6014.5478	1	8
CBLC	0	6015.3297	6015.3297	1	8
ANPEP	0	6018.8104	6018.8104	1	8
LCNL1	0	6021.0793	6021.0793	1	8
PTGDS	0	6021.0793	6021.0793	1	8
MAST1	0	6021.1736	6021.1736	1	8
SLC38A11	0	6022.409	6022.409	1	8
AAMP	940.8346	6968.3681	6027.5335	0.881045582508588	2.88880781286678
FBXW9	499.0005	6530.7184	6031.7179	0.929015582685675	3.71012853532878
MIR192	0	6033.098	6033.098	1	8
MIR194-2	0	6033.098	6033.098	1	8
H2AFZ	1286.6915	7325.7199	6039.0284	0.85060032083465	2.50930434917427
MSI2	540.876	6580.244	6039.368	0.924046217448941	3.60477129298986
BCL3	647	6688.1865	6041.1865	0.911795017072845	3.36977746018312
PROKR1	0	6045.8152	6045.8152	1	8
DHRS13	709.0076	6756.1401	6047.1325	0.905024303805804	3.25232624796432
ASAP1-IT	0	6048.4906	6048.4906	1	8
C1orf192	0	6048.8228	6048.8228	1	8
LOC643008	581.8302	6634.7083	6052.8781	0.919375445720964	3.5113629509673
FRG2C	0	6056.1579	6056.1579	1	8
ERCC1	960.1648	7018.4016	6058.2368	0.879656976972705	2.86978855022378
C15orf17	429.8067	6488.9116	6059.1049	0.937877699110831	3.916216634609
GPHA2	0	6060.1105	6060.1105	1	8
GSTO1	366.7818	6427.8601	6061.0783	0.946018965326193	4.13134457146569
IFT52	919.7046	6983.5178	6063.8132	0.883629163719346	2.92471148543513
FAM18A	0	6064.0392	6064.0392	1	8
TNFRSF17	2608.6	8673.9378	6065.3378	0.768793152193117	1.73341135804285
LOC645158	0	6067.893	6067.893	1	8
HPCAL4	0	6071.3916	6071.3916	1	8
ADAMTS14	0	6075.8869	6075.8869	1	8
CD5	0	6077.9781	6077.9781	1	8
SDHAP3	0	6078.4301	6078.4301	1	8
SLC44A4	0	6078.841	6078.841	1	8
CABP2	0	6081.0344	6081.0344	1	8
CCDC147	346.788	6427.8601	6081.0721	0.948810920525894	4.21221264706515
SFMBT2	973.878	7055.3678	6081.4898	0.878708657791993	2.85690833430701
LCN12	0	6083.2369	6083.2369	1	8
C2orf62	0	6084.1957	6084.1957	1	8
ZNF597	325.9825	6410.6953	6084.7128	0.951610792488844	4.29761441692705
LOC256880	1240.9724	7325.7199	6084.7475	0.855139842013469	2.5614995110518
SESN2	995.7028	7082.0032	6086.3004	0.876734459015963	2.83037040337461
C7orf61	0	6086.6063	6086.6063	1	8
COL6A4P2	0	6094.1819	6094.1819	1	8
KCNA3	316.2392	6412.8851	6096.6459	0.953004405045691	4.34188544280672
CPT1B	0	6096.7213	6096.7213	1	8
SRPK2	1125.8396	7223.4587	6097.6191	0.865157578571603	2.68168848728999
CALR	1187.2	7285.513	6098.313	0.859879592286438	2.61746756430542
IER5L	0	6101.5483	6101.5483	1	8
BTLA	0	6111.2116	6111.2116	1	8
B4GALNT4	0	6113.8351	6113.8351	1	8
CSRNP1	1110.0225	7226.5354	6116.5129	0.8668488225818	2.70271522511175
GIPR	0	6116.7184	6116.7184	1	8
UPK3A	0	6120.818	6120.818	1	8
GAST	0	6123.188	6123.188	1	8
HAP1	0	6123.188	6123.188	1	8
SPAM1	0	6123.8905	6123.8905	1	8
CCDC84	964.6344	7089.089	6124.4546	0.880225039762354	2.87754607813214
KIF22	881.6	7006.1157	6124.5157	0.888231265738952	2.99041868418792
EID2B	0	6125.3831	6125.3831	1	8
SELV	0	6125.3831	6125.3831	1	8
FBXO6	297.1965	6424.685	6127.4885	0.955786709420569	4.4341366903469
COX17	942	7072.536	6130.536	0.882463563704748	2.90842865016879
HCG11	987.5165	7118.1152	6130.5987	0.878169088289565	2.84961852282013
YPEL3	765.7663	6905.0366	6139.2703	0.900171297583464	3.17267298519885
OSTN	0	6140.3594	6140.3594	1	8
NDUFS8	805.2	6945.677	6140.477	0.896114981569182	3.10869624418411
BCAT2	781.9208	6927.3422	6145.4214	0.898573858486862	3.14720755163617
RAB24	844.079	6993.5562	6149.4772	0.892304377728629	3.05057631108168
STIM1	1809.2	7962.6333	6153.4333	0.814855621820728	2.13789371820399
C22orf9	148.188	6303.0194	6154.8314	0.977029416229898	5.41054257258104
POTEB	0	6159.1713	6159.1713	1	8
CLEC7A	2380.6	8547.3115	6166.7115	0.782154165505458	1.84414546889153
SUV420H2	1383.8	7550.786	6166.986	0.845118732977667	2.44799138380572
MXRA7	0	6170.2224	6170.2224	1	8
THAP2	877.7793	7048.4045	6170.6252	0.889255747513703	3.00536656754442
DUSP1	1480.4	7652.7291	6172.3291	0.837908784186572	2.36998728965637
HOXB5	0	6177.0074	6177.0074	1	8
HOXB6	0	6177.0074	6177.0074	1	8
LASS4	0	6178.004	6178.004	1	8
ZFC3H1	870.0194	7048.4045	6178.3851	0.890127200692047	3.01817724512208
PPIE	784.7265	6966.4268	6181.7003	0.898760033555265	3.15015703717509
HADH	973.3596	7156.0995	6182.7399	0.880267605996074	2.87812864622022
KCNAB3	0	6183.8846	6183.8846	1	8
SCARNA21	0	6183.8846	6183.8846	1	8
PRELID1	809.15	6993.5562	6184.4062	0.89629879951138	3.11154716883554
SCO2	1289.652	7479.3785	6189.7265	0.852931062333516	2.53593657315485
MAEA	650.5068	6844.5071	6194.0003	0.91320805956077	3.39531060786809
C12orf72	909.9436	7118.0903	6208.1467	0.886654240461042	2.96764120270611
TRAF2	744.2	6952.3851	6208.1851	0.903307766973174	3.22374570120097
GNPDA1	854.0213	7067.2476	6213.2263	0.892186301111429	3.04880449708187
SLC44A1	1270.2	7490.5559	6220.3559	0.855012510963808	2.56001711485495
CRK	913.6	7134.8724	6221.2724	0.886487776239377	2.96525307297197
CDYL	445.8	6667.5132	6221.7132	0.937328782317641	3.90268025424223
EXOC7	352.7415	6575.7352	6222.9937	0.949088159595023	4.22046898014511
GADD45GIP1	1061.1648	7285.513	6224.3482	0.872863811755139	2.77938183568027
CHST3	0	6226.527	6226.527	1	8
AIRE	0	6228.9907	6228.9907	1	8
DNMT3L	0	6228.9907	6228.9907	1	8
KANK1	1297.489	7527.8806	6230.3916	0.852981907975843	2.53652143801641
BST1	0	6232.7246	6232.7246	1	8
DOPEY2	0	6239.3218	6239.3218	1	8
EML6	297.036	6536.6159	6239.5799	0.956533343467495	4.45983422737268
AGBL3	1613.7216	7857.8931	6244.1715	0.829625501974864	2.28375083561802
C17orf63	495.0336	6742.1682	6247.1346	0.931598756856552	3.76761426398195
TMSB10	891.2706	7140.49	6249.2194	0.889031727364981	3.00208765717401
FAM136B	0	6249.3506	6249.3506	1	8
ARPC2	717.8118	6968.3681	6250.5563	0.906610070367986	3.2791432907699
RPL24	1121.2566	7372.507	6251.2504	0.867990604306435	2.71703880985086
CCDC110	1237.2151	7489.6316	6252.4165	0.858228849144331	2.59779841065038
OR4D10	0	6255.0137	6255.0137	1	8
CLCF1	424.685	6680.9417	6256.2567	0.940232576529808	3.97558641120916
MIR3940	0	6260.3407	6260.3407	1	8
PRPH2	0	6260.985	6260.985	1	8
LAMB4	0	6261.3105	6261.3105	1	8
BET1L	1235.9647	7498.242	6262.2773	0.858491475820008	2.6009148487812
PDIA4	1495.6	7761.1245	6265.5245	0.838430969831715	2.37554132159859
CUL1	1260.8	7526.7626	6265.9626	0.856524492923669	2.57769002854498
NLRP2	79.1536	6346.5692	6267.4156	0.987681759318967	6.32517813939947
GOLGA8B	608.5908	6876.662	6268.0712	0.918694689910807	3.49816400627554
SLC37A4	1462.6912	7730.8355	6268.1443	0.840899880129787	2.40199911680177
FBXO2	153.582	6424.685	6271.103	0.976653121559219	5.38654467578075
FBXO44	153.582	6424.685	6271.103	0.976653121559219	5.38654467578075
THEM4	1635.3855	7909.4837	6274.0982	0.828663393312922	2.27395277031077
ZNF114	0	6274.5253	6274.5253	1	8
CLEC12B	0	6276.4088	6276.4088	1	8
CLEC1B	0	6276.4088	6276.4088	1	8
KCNQ1DN	0	6281.5338	6281.5338	1	8
SCN2A	0	6285.1869	6285.1869	1	8
LIMS3	0	6290.7562	6290.7562	1	8
PNMA2	0	6290.8406	6290.8406	1	8
NLRP14	0	6290.8935	6290.8935	1	8
ZNF214	0	6290.8935	6290.8935	1	8
TESC	270.3273	6562.2117	6291.8844	0.960435308162895	4.60140301639441
NCR1	0	6293.031	6293.031	1	8
NLRP7	0	6293.031	6293.031	1	8
C3orf32	0	6299.6078	6299.6078	1	8
CAV3	0	6299.6078	6299.6078	1	8
LOH3CR2A	0	6299.6078	6299.6078	1	8
ARHGEF1	873.3765	7177.3211	6303.9446	0.891515425942716	3.03876984758617
MRPL1	1545.4	7852.9097	6307.5097	0.835566176330623	2.34524700469213
TSHZ2	0	6308.2844	6308.2844	1	8
CBFA2T2	851.3741	7161.2958	6309.9217	0.893746515128497	3.07235555234613
NIPAL3	608.8395	6926.781	6317.9415	0.919205127169023	3.50805119623119
LPCAT1	508.8	6832.1	6323.3	0.930689697448542	3.74715851579965
MIR3136	0	6328.7594	6328.7594	1	8
PIF1	725.13	7056.122	6330.992	0.906810626361927	3.28256393804156
KANK3	0	6331.0248	6331.0248	1	8
ADAT3	1556.87	7891.3132	6334.4432	0.835220172276084	2.34161691714522
SCAMP4	1556.87	7891.3132	6334.4432	0.835220172276084	2.34161691714522
MYCL1	700.8546	7035.9827	6335.1281	0.909413294758053	3.32756485810357
HHEX	0	6336.823	6336.823	1	8
CCRL1	0	6337.9277	6337.9277	1	8
STK17A	512.6052	6850.6834	6338.0782	0.930383660366103	3.74032789452929
ISG20	2565.2	8903.5501	6338.3501	0.776331337100108	1.79530938226737
TLR7	470.3602	6808.8101	6338.4499	0.935382718000154	3.85556480113769
MIR3925	0	6338.5711	6338.5711	1	8
MCM3	1229.4	7570.9417	6341.5417	0.860300878998823	2.6225183686045
GNAZ	0	6345.5777	6345.5777	1	8
TMBIM1	622.1682	6968.3681	6346.1999	0.918033696775813	3.48544427203213
SPN	0	6348.523	6348.523	1	8
RAB21	794.0138	7144.3869	6350.3731	0.899978115239257	3.16957422405033
PPP1R15B	1726.7168	8078.595	6351.8782	0.823899858034091	2.22607292162272
LOXL4	0	6356.6474	6356.6474	1	8
SMCR5	0	6358.6392	6358.6392	1	8
LASS2	552.3696	6916.2678	6363.8982	0.926041449006481	3.64628790436772
CLEC9A	0	6367.9839	6367.9839	1	8
IL27RA	0	6368.1639	6368.1639	1	8
RLN3	0	6368.1639	6368.1639	1	8
C12orf5	742.938	7113.3845	6370.4465	0.905434381035147	3.25922242323298
MIR877	0	6371.6176	6371.6176	1	8
TMEM86B	0	6371.7637	6371.7637	1	8
CACNA1S	0	6372.9083	6372.9083	1	8
USP39	729.8291	7103.7773	6373.9482	0.906833575401491	3.28295577378076
PTCH1	1111.5777	7486.1948	6374.6171	0.870713292309142	2.75162379222054
SOCS1	862.9816	7240.701	6377.7194	0.89350747769909	3.0687276723769
TBX6	654.153	7033.1282	6378.9752	0.914904504859273	3.42646650243146
SEC11A	975.6	7355.4579	6379.8579	0.882896024525289	2.91445349325666
HSD17B14	0	6381.9265	6381.9265	1	8
MEFV	0	6384.8867	6384.8867	1	8
CCDC50	1729.4494	8116.5947	6387.1453	0.824350837510468	2.23056177056945
E2F1	645.3364	7035.9628	6390.6264	0.915986035279032	3.44662454746678
NFIX	0	6394.3671	6394.3671	1	8
LOC284551	0	6396.1006	6396.1006	1	8
NDUFAF4	1529	7928.02	6399.02	0.838321162480358	2.37437219531413
TRIM41	1967.8	8368.7516	6400.9516	0.809627032674998	2.08842882838512
RABAC1	776.111	7177.3211	6401.2101	0.902418101991466	3.20911055799657
SERPINB9	0	6411.2768	6411.2768	1	8
KCNA2	0	6412.8851	6412.8851	1	8
SCN3A	442.8996	6858.2359	6415.3363	0.939338257727171	3.95278592954992
MSH2	1029.525	7446.239	6416.714	0.878533073832636	2.85453305931929
ST8SIA4	979.9986	7397.5227	6417.5241	0.883020458569291	2.91619062512645
SPG21	696.8948	7117.4206	6420.5258	0.910818188884467	3.35234169864118
CCDC11	27.2688	6448.8089	6421.5401	0.995789303145637	7.8856376940981
RECQL5	671.8369	7099.5618	6427.7249	0.913550066605127	3.40154703966167
SAP30BP	671.8369	7099.5618	6427.7249	0.913550066605127	3.40154703966167
ITPRIP	0	6427.8601	6427.8601	1	8
MIR33B	0	6428.9751	6428.9751	1	8
ANKRD13D	1110.9704	7540.7755	6429.8051	0.871590033637026	2.76289252017808
UNK	2633.4	9064.12	6430.72	0.774875358195583	1.78324028511151
LOC149837	0	6432.6083	6432.6083	1	8
LOC151162	0	6444.7734	6444.7734	1	8
SRSF3	1733.4	8180.1531	6446.7531	0.825148462663704	2.23852323520867
CAV1	1555.6832	8002.8515	6447.1683	0.83724668593817	2.36296583979835
KRT222	0	6452.8983	6452.8983	1	8
HAUS2	975.8808	7430.8505	6454.9697	0.883916737055697	2.92875050012523
LRRC57	975.8808	7430.8505	6454.9697	0.883916737055697	2.92875050012523
GPR162	0	6456.2575	6456.2575	1	8
GDNF	998.317	7454.8818	6456.5648	0.881900683561352	2.90061557946693
BCL8	393.5205	6850.922	6457.4015	0.945679671002979	4.12178746130243
FBXW2	876.6394	7336.9335	6460.2941	0.89326941993782	3.06512178257469
LOC100288842	876.6394	7336.9335	6460.2941	0.89326941993782	3.06512178257469
ADAD2	0	6460.3418	6460.3418	1	8
CYFIP2	1054.6557	7517.0788	6462.4231	0.876961226458892	2.83340002985528
C1orf227	0	6463.4641	6463.4641	1	8
LEKR1	0	6466.4887	6466.4887	1	8
PA2G4P4	0	6466.4887	6466.4887	1	8
REXO1	1423.6	7891.3132	6467.7132	0.847169805082027	2.47072156233953
CYTH2	787.2536	7255.3095	6468.0559	0.902114090966846	3.20413680395784
LOC100130705	0	6473.0901	6473.0901	1	8
SNORD43	1418.7792	7891.927	6473.1478	0.847618518990536	2.47572752633063
UGT2B15	164.578	6639.0485	6474.4705	0.975810253546399	5.33413308997931
UGT2B17	164.578	6639.0485	6474.4705	0.975810253546399	5.33413308997931
KCNK15	0	6475.4052	6475.4052	1	8
WISP2	0	6475.4052	6475.4052	1	8
GRWD1	784.6	7264.2085	6479.6085	0.902519733200262	3.21077637146229
TRAPPC4	1216.5971	7698.6884	6482.0913	0.863538066167371	2.66176120919713
SEPT7	1520.8	8004.3948	6483.5948	0.840339223298614	2.39596188980914
PPIAL4D	0	6483.6127	6483.6127	1	8
KIAA0240	0	6484.33	6484.33	1	8
IPPK	772.954	7257.6139	6484.6599	0.903748525680232	3.23104084426635
RAD23A	800.6	7285.513	6484.913	0.900990747965061	3.18587704053868
ARSA	375.782	6864.4599	6488.6779	0.94809814296398	4.19117834441808
ANGPTL4	0	6489.7407	6489.7407	1	8
PTPRH	0	6490.7301	6490.7301	1	8
YPEL2	582.4	7074.8741	6492.4741	0.923941602142726	3.60262221423213
ASAP3	0	6494.3102	6494.3102	1	8
TCTN1	354.5304	6851.0359	6496.5055	0.950797704824394	4.27234089999246
JUN	2766.6879	9267.5061	6500.8182	0.77009778137198	1.74402125170065
ZGLP1	0	6500.8776	6500.8776	1	8
MYB	664.2	7165.3832	6501.1832	0.915167898081727	3.4313542329831
ZC3HC1	713.209	7215.3554	6502.1464	0.91004563196838	3.33867364435368
GPR97	0	6503.8884	6503.8884	1	8
SLC35E2	1503.8	8007.9835	6504.1835	0.841901363713756	2.41282629507112
RPS25	1191.7782	7698.6884	6506.9102	0.865948745592273	2.69149691653846
ADRB2	1224.8	7732.0184	6507.2184	0.863255014749434	2.65829888280589
LOC79015	549.0009	7056.5564	6507.5555	0.927815822254077	3.68408390053278
SNORD83A	1034.3708	7546.1166	6511.7458	0.879450810684717	2.86698093839225
CARM1	619.0696	7136.9059	6517.8363	0.920181594178579	3.52712522947209
DNAJC18	635.035	7152.9976	6517.9626	0.918460151283907	3.49363994403691
TCEA3	0	6520.7717	6520.7717	1	8
ANKRD33B	756	7279.0897	6523.0897	0.905912686948598	3.26729990325373
RAF1	945.6876	7469.7113	6524.0237	0.887624150531949	2.98161689964673
ZBTB7A	89.8604	6614.1974	6524.337	0.986596117951131	6.20173680920768
PALM3	0	6524.8026	6524.8026	1	8
PDLIM1	811.8	7337.2298	6525.4298	0.900380779071393	3.17603922552724
KEAP1	1121.635	7649.647	6528.012	0.872124166113916	2.76978990118645
GP9	0	6528.279	6528.279	1	8
ANKRD42	1092.5316	7624.0272	6531.4956	0.874660215680528	2.80287825798073
TRIM47	882	7417.9465	6535.9465	0.893734254793088	3.07216930192216
SH3BP5	432.6504	6971.2143	6538.5639	0.941564248195946	4.01013633616055
PMEPA1	346.7208	6890.0288	6543.308	0.952088877028438	4.31266372090321
ZBTB20	522.8	7070.1604	6547.3604	0.931146750087094	3.75741189943361
QRICH2	0	6548.3013	6548.3013	1	8
MIR568	0	6549.5356	6549.5356	1	8
ZNF80	0	6549.5356	6549.5356	1	8
ABL2	668.8	7220.7146	6551.9146	0.915229258844391	3.43249486835669
C11orf94	0	6552.4611	6552.4611	1	8
FAM83G	318.1125	6871.0608	6552.9483	0.955751171000426	4.4329238813213
NDST1	0	6555.9392	6555.9392	1	8
ERGIC1	875	7431.8147	6556.8147	0.894664798529814	3.08635960889819
PPAPDC1B	1076.3928	7645.7141	6569.3213	0.876590276599339	2.82844660784145
SIRT3	927.955	7498.242	6570.287	0.88987261987822	3.0144256377547
HIGD1C	0	6573.346	6573.346	1	8
POU5F1P4	0	6574.7638	6574.7638	1	8
FLJ35776	514.5254	7091.9298	6577.4044	0.932356743519636	3.78486405177952
LOC100131496	0	6577.9825	6577.9825	1	8
MIR330	0	6578.8327	6578.8327	1	8
SMAP2	1449.3607	8030.67	6581.3093	0.847114345315359	2.47010367631937
SNORA30	0	6582.1139	6582.1139	1	8
MIR144	0	6585.0405	6585.0405	1	8
MIR451	0	6585.0405	6585.0405	1	8
MAPK8IP1	0	6587.2204	6587.2204	1	8
ACBD4	1315.9317	7907.6227	6591.691	0.857329220067266	2.58715942504836
DCBLD1	950.4	7543.1612	6592.7612	0.888103473016713	2.98856251590151
MIR3656	1105.5827	7698.6884	6593.1057	0.874426549632258	2.79980573364486
C2orf68	507.5185	7103.7773	6596.2588	0.933320355254095	3.80705403729601
HEXIM2	966.158	7565.9963	6599.8383	0.886762713609153	2.96919902723391
DDX17	1105.2	7705.6938	6600.4938	0.874564371664541	2.80161739171673
RPL3	1288.2312	7891.927	6603.6958	0.859672222206367	2.61498607280066
MIR146A	0	6605.2223	6605.2223	1	8
MIR3142	0	6605.2223	6605.2223	1	8
FAM72A	977.6	7583.5902	6605.9902	0.885810269698248	2.95556481610805
WBP2	810.6	7418.0645	6607.4645	0.901490697548794	3.19398073161767
LOC283888	0	6613.3347	6613.3347	1	8
HLTF	637.4898	7250.9474	6613.4576	0.919186806735306	3.50769534445014
SCHIP1	0	6614.3871	6614.3871	1	8
EIF2AK3	1394.6	8009.0562	6614.4562	0.851695981824601	2.52178085642049
PSMD13	879.814	7498.242	6618.428	0.894985901263969	3.09128192488936
STARD9	809.5136	7430.8505	6621.3369	0.901762399066808	3.19840012083818
CYGB	0	6622.8969	6622.8969	1	8
PRCD	0	6622.8969	6622.8969	1	8
SNORD1A	0	6622.8969	6622.8969	1	8
SNORD1B	0	6622.8969	6622.8969	1	8
GADD45G	369.968	6993.1866	6623.2186	0.949754144779196	4.24047760446561
FARSA	656.4264	7285.513	6629.0866	0.917346838481291	3.47232539428152
C5AR1	0	6629.7231	6629.7231	1	8
PPTC7	220.7755	6852.0034	6631.2279	0.96878518286497	4.95587388059903
SMEK1	461.6	7097.2437	6635.6437	0.938932458677509	3.94254371630972
ARL6IP5	1079.8	7715.48	6635.68	0.877229604969939	2.83699179148444
POLI	1930.778	8568.6427	6637.8647	0.816106235270675	2.14988440160887
C15orf39	1110	7753.4847	6643.4847	0.874767087937772	2.80428517955343
RIC8A	850.7287	7498.242	6647.5133	0.898103762659031	3.13978135777026
SPARC	0	6648.5534	6648.5534	1	8
CDK14	1875.2	8524.9172	6649.7172	0.819694339598404	2.18464134686172
OR4M2	0	6655.3144	6655.3144	1	8
OR4N3P	0	6655.3144	6655.3144	1	8
OR4N4	0	6655.3144	6655.3144	1	8
CD74	1743.3196	8399.1756	6655.856	0.828117286168398	2.2684106500397
SLC9A8	870.5952	7527.7639	6657.1687	0.896337464302997	3.11214740923417
C4orf36	0	6660.7185	6660.7185	1	8
EYA3	1045.8108	7706.9507	6661.1399	0.880516474714866	2.88153828836006
C17orf68	2578.5554	9239.7496	6661.1942	0.781816817217021	1.84129071267447
YIPF2	591.8848	7256.7527	6664.8679	0.924587573320847	3.61593579285263
C10orf10	1006.6056	7673.4541	6666.8485	0.884032410514412	2.93037760425169
C19orf52	585.4168	7256.7527	6671.3359	0.925350147047957	3.63178805264632
SLC2A9	0	6672.9028	6672.9028	1	8
HK1	584.8686	7262.5074	6677.6388	0.925469532745723	3.63428328661756
LEPREL2	0	6680.4635	6680.4635	1	8
RPL23AP32	1335.0742	8016.8351	6681.7609	0.857240467462618	2.58611287400442
GAL3ST3	0	6684.8799	6684.8799	1	8
B4GALT1	1028.883	7715.8338	6686.9508	0.882342330399996	2.90674313320103
CEACAM16	0	6688.1865	6688.1865	1	8
CEACAM19	0	6688.1865	6688.1865	1	8
CCDC144C	0	6688.5629	6688.5629	1	8
GJC2	0	6688.7839	6688.7839	1	8
MIR3620	0	6688.7839	6688.7839	1	8
PBX1	690.4	7379.2175	6688.8175	0.914444519830091	3.41796346986447
LRRN3	12.126	6702.4619	6690.3359	0.99819408127787	8
MYO15B	0	6694.8811	6694.8811	1	8
FBXL14	852.8	7548.6047	6695.8047	0.898493165077502	3.14593065507938
RNU86	842.0732	7546.1166	6704.0434	0.899612047405031	3.16371683745118
ARHGDIB	1346.6	8054.3497	6707.7497	0.856759152748153	2.5804467419627
ST6GALNAC4	1338.6	8047.9651	6709.3651	0.857391922845131	2.58789912949423
FAM53B	324.7824	7034.2197	6709.4373	0.95586597264322	4.4368450354812
APOA1	0	6712.7013	6712.7013	1	8
APOC3	0	6712.7013	6712.7013	1	8
ATOH8	0	6717.8819	6717.8819	1	8
BAG1	710.1672	7428.9059	6718.7387	0.912745936634971	3.38691911771058
KCNJ1	0	6721.9166	6721.9166	1	8
SYCE2	0	6724.681	6724.681	1	8
PIP5KL1	1318.752	8047.9651	6729.2131	0.859208729598548	2.60945076711839
HKDC1	0	6730.6601	6730.6601	1	8
GMEB1	653.9583	7388.8928	6734.9345	0.918690736423058	3.4980876481611
SHH	0	6737.8549	6737.8549	1	8
SLC36A3	0	6742.1606	6742.1606	1	8
CHMP5	681.3852	7428.9059	6747.5207	0.915985111804433	3.44660723507816
NUP210	1747.8	8496.0735	6748.2735	0.829380946572603	2.28125613971829
MIR635	0	6750.6645	6750.6645	1	8
ZNF487P	1050.6243	7803.2723	6752.648	0.88133763613187	2.89283238637719
HVCN1	0	6755.7952	6755.7952	1	8
AVIL	0	6765.5956	6765.5956	1	8
MIR26A2	0	6765.5956	6765.5956	1	8
LOC407835	0	6769.1152	6769.1152	1	8
FOSB	710.2	7480.5159	6770.3159	0.913292072552535	3.39684050473575
C19orf38	0	6772.8188	6772.8188	1	8
MIR642A	0	6776.003	6776.003	1	8
MIR642B	0	6776.003	6776.003	1	8
SLC6A3	0	6777.7255	6777.7255	1	8
HEBP1	816.0708	7599.953	6783.8822	0.903033686763101	3.21922426970854
HTR7P1	816.0708	7599.953	6783.8822	0.903033686763101	3.21922426970854
LOC728989	851.6088	7637.2623	6785.6535	0.899679381396191	3.16479281069569
PCDHGA10	0	6786.168	6786.168	1	8
PCDHGA11	0	6786.168	6786.168	1	8
PCDHGA12	0	6786.168	6786.168	1	8
PCDHGB6	0	6786.168	6786.168	1	8
PCDHGB7	0	6786.168	6786.168	1	8
PCDHGB8P	0	6786.168	6786.168	1	8
LOC149950	0	6787.1564	6787.1564	1	8
TRIM8	1614.8	8402.1773	6787.3773	0.838793684797509	2.37940773749393
MIR3190	2408.3276	9198.74	6790.4124	0.792511969172989	1.93340460876799
WDR73	804.5859	7601.6181	6797.0322	0.904286655427349	3.23998818629946
DOK3	0	6800.7732	6800.7732	1	8
MPZ	0	6802.665	6802.665	1	8
TEX9	990.2	7795.1787	6804.9787	0.887290003787771	2.97679024184566
MIR3191	2390.801	9198.74	6807.939	0.793710467049558	1.94394220983117
HEXIM1	1114.9424	7932.1567	6817.2143	0.876762442007516	2.83074399857409
RHBDF2	492.3114	7315.2489	6822.9375	0.936944271823299	3.89326390040496
SH2D4A	0	6823.3421	6823.3421	1	8
SH3D20	296.989	7122.5211	6825.5321	0.959971885475296	4.58390658844508
ZC3H11A	1508.7308	8336.1565	6827.4257	0.846749815002961	2.46604695104434
ANXA9	0	6827.7551	6827.7551	1	8
DTX4	557.9374	7387.0445	6829.1071	0.929774868335446	3.72682210120532
LOC728129	236.2525	7070.9755	6834.723	0.967668656294836	4.90350775958959
TEAD1	970.4	7805.7589	6835.3589	0.88942770851608	3.00788744672077
DHRS7B	588.2	7425.1287	6836.9287	0.926597295328719	3.65803734307311
UBE2O	0	6838.1617	6838.1617	1	8
PPP1R15A	1297.8476	8138.5363	6840.6887	0.862463459122302	2.64864836736588
C14orf4	941.6	7783.467	6841.867	0.892081057944885	3.047226694447
CRB2	0	6842.1585	6842.1585	1	8
MIR601	0	6842.1585	6842.1585	1	8
SEC11C	1111.5687	7955.577	6844.0083	0.877406988177106	2.83936945352422
PUM2	0	6845.9513	6845.9513	1	8
ST14	418.6	7265.9375	6847.3375	0.945526975436062	4.11750473935434
COG7	410.292	7264.7896	6854.4976	0.946542327315452	4.14619808618833
ALG1L2	0	6854.7976	6854.7976	1	8
LOC100130987	1034.919	7892.7248	6857.8058	0.884077028252404	2.93100559011829
DMRTC2	0	6858.7611	6858.7611	1	8
LYPD4	0	6858.7611	6858.7611	1	8
SLC25A23	1217.5744	8078.8315	6861.2571	0.869027405526689	2.73013670959836
TYMP	614.0648	7479.3785	6865.3137	0.924128114914946	3.60645558310437
MIR21	0	6869.2469	6869.2469	1	8
DENND1B	2105	8974.3871	6869.3871	0.810007540940599	2.09199318107758
GLCCI1	1235.4	8115.8473	6880.4473	0.867889281465158	2.71576348517957
SCARB1	0	6883.4355	6883.4355	1	8
TNN	0	6884.5428	6884.5428	1	8
LOC404266	0	6891.989	6891.989	1	8
GPR63	642.572	7540.1705	6897.5985	0.921472293671712	3.5526671243782
ARHGEF18	532.3584	7431.2141	6898.8557	0.933150806374903	3.80312819078146
CCDC97	1288.2	8191.2746	6903.0746	0.864106392563149	2.66873136228687
GRK5	279.2556	7184.6944	6905.4388	0.962586083776017	4.68526867622336
AFF1	2000.2	8909.7091	6909.5091	0.816662083829828	2.15523406655615
TCIRG1	643.0144	7570.9552	6927.9408	0.921716973483807	3.55755237980988
RAVER1	706.605	7635.3165	6928.7115	0.915294695592616	3.43371209800295
SMARCE1	1067	7999.2795	6932.2795	0.882311150897124	2.90630988526416
DUSP2	399.096	7336.8035	6937.7075	0.94840987786876	4.20034392188705
TMEM229A	0	6938.4861	6938.4861	1	8
NKPD1	0	6938.9159	6938.9159	1	8
